Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,142.9696,192.5233,168.3271,134.7515,125.5513,122.9878,115.1455,177.8934,193.8198,182.535,137.708,164.2644,378.3869,368.0596,313.202,269.209,233.9793,205.9909,183.7866,166.2578,152.5259,156.108,159.7625,163.505,167.3375,171.2609,175.2697,179.3809,183.5829,187.8792,192.2751,196.7815,201.384,206.0959,210.9112,215.8422,220.8961,226.0474,231.3438,236.748,242.2742
2 O.energy own use & tra,142.9696,207.1228,175.2996,138.1077,127.4529,127.3506,119.9149,182.4642,207.249,203.6787,153.3486,204.9193,444.916,447.8571,394.938,352.9146,319.6935,293.7563,273.648,258.2621,246.7213,252.5443,258.4906,264.5774,270.808,277.1842,283.7018,290.3795,297.207,304.1891,311.3326,318.6499,326.1278,333.7813,341.6059,349.6153,357.8183,366.1911,374.7827,383.5575,392.5316
3 Hydrogen production,142.9696,177.4481,161.9797,130.6882,121.0552,116.9048,111.2745,173.0366,181.5577,163.2282,123.4263,127.1415,317.6376,294.5517,237.9873,192.2341,155.1969,125.3551,101.2519,81.7786,66.056,67.6003,69.1692,70.7775,72.4261,74.1145,75.8363,77.6075,79.4153,81.2621,83.152,85.0947,87.0744,89.1032,91.1735,93.2965,95.4778,97.6905,99.9806,102.3091,104.689
4 Iron & steel,200.3649,270.2208,236.0744,188.9577,176.0759,172.5262,161.4758,249.4405,271.9614,256.3373,193.3783,226.0085,535.2854,519.6415,440.3149,376.6827,325.7158,285.2162,253.0784,227.7001,207.811,212.962,218.216,223.5958,229.1045,234.7428,240.5033,246.4105,252.4479,258.6205,264.9361,271.4106,278.0229,284.7925,291.7104,298.7946,306.0555,313.4561,321.0651,328.8284,336.7668
5 Non-ferrous metals,200.3649,268.8175,235.3264,188.6895,175.7313,171.8981,161.0487,248.9122,270.3915,253.866,191.5502,221.2568,527.5095,510.2755,430.7262,366.8661,315.6661,274.928,242.5461,216.9181,196.7735,201.6631,206.6496,211.7558,216.9846,222.3366,227.804,233.4114,239.1422,245.001,250.9957,257.1419,263.4183,269.8442,276.4106,283.1352,290.0282,297.0525,304.2764,311.6458,319.1814
6 Chemicals,200.3649,260.602,231.7407,186.2404,173.0661,168.3305,158.7229,246.0074,262.7813,241.882,182.6853,198.2141,489.8015,464.8567,384.2274,319.2624,266.9317,225.0369,191.4715,164.6325,143.249,146.871,150.5606,154.34,158.2113,162.1744,166.221,170.3748,174.6185,178.9559,183.3941,187.948,192.5955,197.355,202.2166,207.1973,212.3062,217.5055,222.8625,228.3222,233.9042
7 Non-metallics nes,200.3649,268.497,235.3585,188.664,175.8768,171.6931,160.8952,248.4739,268.9533,251.6016,189.8752,216.9028,520.3845,501.6935,421.9401,357.8713,306.4576,265.5009,232.8954,207.0386,186.6599,191.31,196.0515,200.907,205.8793,210.9688,216.1677,221.5005,226.9503,232.5216,238.2222,244.0675,250.0361,256.1472,262.3915,268.7865,275.3424,282.0219,288.893,295.9016,303.068
8 Ore-extra.(non-energy),200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,448.5007,415.1103,333.2982,267.1229,213.5539,170.3921,135.5303,107.365,84.6245,86.8582,89.1273,91.4535,93.838,96.28,98.7703,101.332,103.9469,106.6179,109.3513,112.1613,115.0246,117.9589,120.9533,124.0239,127.1788,130.3792,133.6914,137.0594,140.5016
"9 Food, drink & tob.",200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,448.5007,415.1103,333.2982,267.1229,213.5539,170.3921,135.5303,107.365,84.6245,86.8582,89.1273,91.4535,93.838,96.28,98.7703,101.332,103.9469,106.6179,109.3513,112.1613,115.0246,117.9589,120.9533,124.0239,127.1788,130.3792,133.6914,137.0594,140.5016
"10 Tex., cloth. & footw.",200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,448.5007,415.1103,333.2982,267.1229,213.5539,170.3921,135.5303,107.365,84.6245,86.8582,89.1273,91.4535,93.838,96.28,98.7703,101.332,103.9469,106.6179,109.3513,112.1613,115.0246,117.9589,120.9533,124.0239,127.1788,130.3792,133.6914,137.0594,140.5016
11 Paper & pulp,200.3649,273.2931,237.1594,189.6633,176.847,173.6632,162.1626,250.3191,273.6005,258.9189,195.2879,230.9724,543.4084,529.4257,450.3316,386.9375,336.2141,295.9638,264.0809,238.9635,219.3413,224.7653,230.2986,235.9643,241.7655,247.703,253.7694,259.9898,266.3477,272.8479,279.4988,286.3164,293.2796,300.4081,307.6933,315.1532,322.7984,330.5922,338.6032,346.7779,355.1372
12 Engineering etc,200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,448.5007,415.1103,333.2982,267.1229,213.5539,170.3921,135.5303,107.365,84.6245,86.8582,89.1273,91.4535,93.838,96.28,98.7703,101.332,103.9469,106.6179,109.3513,112.1613,115.0246,117.9589,120.9533,124.0239,127.1788,130.3792,133.6914,137.0594,140.5016
13 Other industry,200.3649,273.4709,237.1685,189.8346,177.0266,174.062,162.3265,250.3896,276.8447,264.0269,199.0665,240.794,559.481,548.7848,470.1511,407.228,356.9865,317.2292,285.8509,261.2496,242.1554,248.1198,254.2059,260.4371,266.8168,273.3463,280.0184,286.8583,293.8501,300.9988,308.3131,315.8094,323.4669,331.3057,339.3175,347.5208,355.9264,364.498,373.3048,382.2936,391.4855
14 Construction,200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,448.5007,415.1103,333.2982,267.1229,213.5539,170.3921,135.5303,107.365,84.6245,86.8582,89.1273,91.4535,93.838,96.28,98.7703,101.332,103.9469,106.6179,109.3513,112.1613,115.0246,117.9589,120.9533,124.0239,127.1788,130.3792,133.6914,137.0594,140.5016
15 Rail transport,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
16 Road transport,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
17 Domestic aviation,631.5345,656.6139,700.7769,703.8857,710.7776,664.4541,615.0242,714.8235,979.3442,1211.1561,1071.5525,1789.0039,3458.6382,3736.4326,3515.6726,3348.8188,3225.6978,3138.9363,3081.4709,3047.9341,3034.0762,3105.74,3179.0056,3253.9792,3330.6997,3409.1992,3489.4829,3571.665,3655.7222,3741.7021,3829.6663,3919.7012,4011.7705,4105.9756,4202.3228,4300.9092,4401.8081,4504.9336,4610.5571,4718.5366,4828.9839
18 Other transp. serv.,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
19 Households,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
"20 Agriculture, forestry",631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
21 Fishing,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
22 Other final use,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
23 Non-energy use,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
24 Aviation bunkers,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
25 Marine bunkers,631.5345,656.6139,678.7972,693.333,698.145,646.3467,603.2074,587.0699,594.1859,604.7208,622.9565,622.9565,1550.4749,1438.0704,1162.6605,939.8901,759.5573,614.2587,496.9012,402.0865,325.5335,333.0529,340.6917,348.5223,356.5494,364.7701,373.1534,381.7771,390.5797,399.5712,408.7732,418.2324,427.8713,437.7492,447.8298,458.1663,468.7871,479.5607,490.7108,502.0486,513.6363
