,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,0.0,0.1,0.1,461.9097,470.8855,479.8899,480.9265,503.9125,537.8991,546.8864,546.8793,573.6814,583.2669,593.0116,602.9199,612.9935,633.0532,653.769,675.1629,697.2569,720.0735,737.7577,755.8745,774.4377,793.4569,812.9419,834.1534,855.9191,878.2526,901.1678,924.6815,948.8083,973.5646,998.9669,1025.0325,1051.7773,1079.2209,1107.379,1136.2727,1165.9203,1196.342,1227.5562,1259.585,1292.4493,1326.1707,1360.7738,1396.2781,1432.7085,1470.0901,1508.4468,1547.8033,1588.1871,1629.6251,1672.1438,1715.772,1760.5376,1806.4718,1853.6049,1901.9669,1951.5909,2002.5094
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,229.0,260.1,245.1,220.1,215.1,202.1,198.1,226.1,207.1,212.316,205.8744,202.382,200.8628,196.9798,192.5062,188.3658,185.5977,183.7103,182.6953,182.5105,183.1901,184.2817,185.3275,186.5752,187.8128,188.9857,190.0262,191.1418,192.4432,193.7921,196.3904,198.9867,200.7227,202.7589,205.0758,207.6486,210.3495,213.109,215.9156,218.7832,221.7117,224.6767,227.6489,230.6537,233.6657,236.6697,239.7227,242.8578,246.1949,249.6547,253.0,255.9992,258.7236,261.2598,263.6456,265.8146,267.7086,269.342,270.8154,271.9913,272.8723
5 Non-ferrous metals,0.0,0.01,0.01,18.6333,18.6112,19.5856,18.5738,21.5344,19.56,20.0659,20.0556,21.06,21.604,22.1611,22.7332,23.3194,23.8366,24.3649,24.9042,25.4556,26.019,26.5226,27.0352,27.5579,28.0906,28.6333,29.2201,29.8181,30.429,31.052,31.6869,32.3349,32.996,33.671,34.3581,35.0602,35.7763,36.5065,37.2516,38.0118,38.787,39.5772,40.3844,41.2076,42.0469,42.9032,43.7765,44.6677,45.577,46.5044,47.4497,48.4151,49.3994,50.4038,51.4282,52.4725,53.5389,54.6253,55.7347,56.8662,58.0206
6 Chemicals,251.0,255.9298,211.9455,252.783,249.7966,248.6765,235.6702,281.5846,255.6257,262.0763,262.0646,274.9245,281.8622,288.9739,296.2656,303.7404,310.3223,317.0462,323.9151,330.9321,338.1021,344.5135,351.0459,357.7022,364.4846,371.3962,378.882,386.5187,394.3096,402.2575,410.3643,418.6352,427.0732,435.6802,444.4612,453.4183,462.5564,471.8774,481.3875,491.0887,500.9849,511.0799,521.3793,531.8854,542.6027,553.5361,564.6893,576.0676,587.675,599.5164,611.5958,623.9181,636.4896,649.313,662.3945,675.7401,689.3544,703.243,717.4105,731.8641,746.6077
7 Non-metallics nes,166.0,291.9526,181.9545,159.9747,166.9721,178.9547,175.9701,166.9613,174.9525,179.3617,179.3548,188.1459,192.8881,197.7503,202.7336,207.8439,212.3426,216.9374,221.6331,226.4299,231.3297,235.712,240.1774,244.7267,249.363,254.0864,259.2035,264.4236,269.7486,275.1807,280.7228,286.3759,292.1429,298.0271,304.0282,310.1513,316.3975,322.7686,329.2687,335.8999,342.664,349.5642,356.6043,363.7854,371.1116,378.5848,386.2081,393.9861,401.9194,410.0136,418.2698,426.6931,435.2852,444.0515,452.9927,462.1148,471.4211,480.9144,490.5987,500.4779,510.5551
8 Ore-extra.(non-energy),0.0,0.01,0.0979,329.5849,342.5774,356.3586,360.6403,364.6948,456.6818,468.1939,468.1793,491.1363,503.5167,516.2092,529.2215,542.5622,554.3055,566.3029,578.5604,591.084,603.8777,615.3183,626.9769,638.8556,650.9594,663.2929,676.6533,690.2838,704.188,718.3726,732.843,747.6045,762.6629,778.0259,793.6977,809.6845,825.9943,842.632,859.605,876.9192,894.5835,912.6016,930.9839,949.7362,968.8665,988.3807,1008.2891,1028.5989,1049.3164,1070.452,1092.0129,1114.0079,1136.4454,1159.3356,1182.6864,1206.5072,1230.8087,1255.5988,1280.8879,1306.6863,1333.0046
"9 Food, drink & tob.",256.0,270.845,248.8275,280.9604,311.9573,305.9598,329.9476,347.9518,307.9353,315.6943,315.6914,331.1643,339.5084,348.0633,356.8343,365.8263,373.7409,381.8275,390.0892,398.53,407.1536,414.8654,422.7231,430.7288,438.8876,447.2003,456.206,465.3923,474.7639,484.3244,494.077,504.0266,514.1761,524.5306,535.0923,545.8679,556.8604,568.0742,579.5127,591.1823,603.087,615.2317,627.6212,640.259,653.1516,666.3044,679.7222,693.4099,707.3724,721.6172,736.1479,750.9717,766.0935,781.5202,797.2582,813.3119,829.6896,846.3976,863.4402,880.8271,898.5651
"10 Tex., cloth. & footw.",102.0,98.7835,203.4863,90.8398,87.853,87.8056,85.7983,81.9172,78.9232,80.9135,80.9055,84.8745,87.0159,89.2102,91.4605,93.7679,95.7988,97.8738,99.9937,102.1596,104.3726,106.351,108.3674,110.4219,112.5143,114.6468,116.9568,119.314,121.718,124.1702,126.6723,129.2244,131.8275,134.4837,137.1928,139.957,142.7771,145.6533,148.5875,151.5806,154.6348,157.75,160.9282,164.1704,167.4776,170.8508,174.293,177.8042,181.3855,185.0397,188.7669,192.5692,196.4485,200.4057,204.443,208.5603,212.7616,217.0478,221.4191,225.8795,230.4287
