Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,634.4214,432.7779,262.3848,267.2533,271.6358,276.5857,281.6726,286.9128,292.3359,298.9039,305.5957,312.3671,319.2874,326.3351,333.5997,341.012,348.6181,356.4204,364.4473,372.6534,381.0197,389.6577,398.4369,407.4843,416.7061,426.1314,435.8318,445.7125,455.8629
2 O.energy own use & tra,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,634.4214,432.7779,262.3848,267.2533,271.6358,276.5857,281.6726,286.9128,292.3359,298.9039,305.5957,312.3671,319.2874,326.3351,333.5997,341.012,348.6181,356.4204,364.4473,372.6534,381.0197,389.6577,398.4369,407.4843,416.7061,426.1314,435.8318,445.7125,455.8629
3 Hydrogen production,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,634.4214,432.7779,262.3848,267.2533,271.6358,276.5857,281.6726,286.9128,292.3359,298.9039,305.5957,312.3671,319.2874,326.3351,333.5997,341.012,348.6181,356.4204,364.4473,372.6534,381.0197,389.6577,398.4369,407.4843,416.7061,426.1314,435.8318,445.7125,455.8629
4 Iron & steel,216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
5 Non-ferrous metals,216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
6 Chemicals,216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
7 Non-metallics nes,216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
8 Ore-extra.(non-energy),216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
"9 Food, drink & tob.",216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
"10 Tex., cloth. & footw.",216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
11 Paper & pulp,216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
12 Engineering etc,216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
13 Other industry,216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
14 Construction,216.8228,250.988,287.3234,289.108,264.7593,240.3493,229.1742,262.9184,284.317,274.5418,264.5245,264.5245,636.3549,431.9398,259.2047,301.8416,306.962,312.7455,318.6892,324.8119,331.1484,338.8225,346.6415,354.5533,362.6391,370.8737,379.3619,388.0226,396.9097,406.0261,415.4049,424.9931,434.7685,444.8612,455.1191,465.6903,476.4651,487.478,498.812,510.3568,522.2168
15 Rail transport,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
16 Road transport,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
17 Domestic aviation,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
18 Other transp. serv.,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
19 Households,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
"20 Agriculture, forestry",661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
21 Fishing,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
22 Other final use,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
23 Non-energy use,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
24 Aviation bunkers,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
25 Marine bunkers,661.2148,747.0989,915.635,913.3936,891.0794,906.7763,912.9429,973.6009,957.8182,943.2885,903.1128,903.1128,1855.3093,1331.8359,889.4896,906.4193,917.8734,930.8104,944.106,957.8018,971.9758,989.1421,1006.6322,1024.3302,1042.4172,1060.8373,1079.8245,1099.1975,1119.0771,1139.4695,1160.4489,1181.8967,1203.7632,1226.3396,1249.2855,1272.9321,1297.0343,1321.6689,1347.022,1372.8467,1399.3763
