Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1179.0334,1416.5775,1646.8784,1595.3773,1540.1819,1347.6373,1227.3064,1324.7135,1432.4058,1431.427,1270.8677,1294.8179,1508.0186,1589.7988,1553.7224,1518.4197,1524.635,1530.7341,1536.9243,1543.0881,1549.3364,1575.6974,1602.4629,1629.7795,1657.4955,1685.7076,1714.3147,1743.4969,1773.1604,1803.4807,1834.5352,1865.7302,1897.8662,1930.8879,1964.5498,1999.1729,2035.8347,2072.9121,2110.6575,2149.0435,2188.5503
2 O.energy own use & tra,1179.0334,1439.4659,1657.7218,1603.1963,1549.3562,1355.999,1234.9062,1330.7449,1446.0361,1452.8879,1286.7429,1336.0828,1575.5459,1671.1348,1636.9926,1603.6685,1611.9086,1620.0791,1628.3889,1636.7213,1645.1882,1673.8192,1702.9072,1732.6,1762.7468,1793.446,1824.5977,1856.3829,1888.7095,1921.7544,1955.5961,1989.6426,2024.6957,2060.7017,2097.4165,2135.1626,2175.0193,2215.3647,2256.4536,2298.2593,2341.2646
3 Hydrogen production,1179.0334,1400.7703,1640.2227,1591.1167,1535.4675,1341.259,1223.2474,1319.6208,1419.5482,1411.1826,1255.8923,1255.8923,1444.3195,1513.074,1475.1733,1438.0038,1442.3093,1446.4543,1450.6451,1454.7634,1458.9187,1483.1384,1507.7131,1532.7885,1558.2112,1584.0773,1610.2842,1637.0107,1664.162,1691.9122,1720.3374,1748.8427,1778.2269,1808.4337,1839.2157,1870.8928,1904.541,1938.5355,1973.1271,2008.2867,2044.4935
4 Iron & steel,1179.0334,1416.5775,1646.8784,1595.3773,1540.1819,1347.6373,1227.3064,1324.7135,1432.4058,1431.427,1270.8677,1294.8179,1508.0186,1589.7988,1553.7224,1518.4197,1524.635,1530.7341,1536.9243,1543.0881,1549.3364,1575.6974,1602.4629,1629.7795,1657.4955,1685.7076,1714.3147,1743.4969,1773.1604,1803.4807,1834.5352,1865.7302,1897.8662,1930.8879,1964.5498,1999.1729,2035.8347,2072.9121,2110.6575,2149.0435,2188.5503
5 Non-ferrous metals,1179.0334,1416.1367,1646.6809,1595.239,1540.0275,1347.4139,1226.8674,1324.2322,1430.6222,1428.6191,1268.7905,1289.4189,1499.1835,1579.157,1542.8276,1507.2659,1513.2166,1519.0444,1524.9574,1530.8376,1536.7954,1562.8595,1589.3212,1616.3269,1643.7247,1671.6116,1699.8857,1728.7273,1758.0422,1788.0061,1818.6958,1849.5178,1881.2722,1913.9036,1947.1659,1981.3804,2017.6243,2054.2742,2091.582,2129.5205,2168.5696
6 Chemicals,1179.0334,1451.1284,1656.1176,1601.5146,1545.3239,1362.9226,1235.3,1335.7982,1460.5405,1475.7255,1303.6365,1379.9946,1647.4049,1757.6882,1725.604,1694.3856,1704.7803,1715.1553,1725.7205,1736.3605,1747.1884,1778.235,1809.7944,1842.0156,1874.7494,1908.0953,1941.9545,1976.51,2011.6704,2047.6146,2084.4224,2121.5034,2159.6606,2198.8423,2238.8057,2279.8752,2323.1318,2366.9551,2411.6016,2457.0469,2503.7751
7 Non-metallics nes,1179.0334,1421.2683,1649.735,1596.1475,1541.4663,1349.3276,1228.361,1326.447,1436.7671,1438.2938,1275.9473,1308.0215,1529.6252,1615.8239,1580.3665,1545.6968,1552.5599,1559.3218,1566.1902,1573.048,1580.0061,1607.0935,1634.6021,1662.679,1691.1727,1720.1807,1749.6019,1779.6171,1810.1326,1841.3247,1873.271,1905.3784,1938.4478,1972.4244,2007.063,2042.6854,2080.3696,2118.4927,2157.3079,2196.7878,2237.4143
8 Ore-extra.(non-energy),1179.0334,1400.7703,1640.2227,1591.1167,1535.4675,1341.259,1223.2474,1319.6208,1419.5482,1411.1826,1255.8923,1255.8923,1444.3195,1513.074,1475.1733,1438.0038,1442.3093,1446.4543,1450.6451,1454.7634,1458.9187,1483.1384,1507.7131,1532.7885,1558.2112,1584.0773,1610.2842,1637.0107,1664.162,1691.9122,1720.3374,1748.8427,1778.2269,1808.4337,1839.2157,1870.8928,1904.541,1938.5355,1973.1271,2008.2867,2044.4935
"9 Food, drink & tob.",1179.0334,1400.7703,1640.2227,1591.1167,1535.4675,1341.259,1223.2474,1319.6208,1419.5482,1411.1826,1255.8923,1255.8923,1444.3195,1513.074,1475.1733,1438.0038,1442.3093,1446.4543,1450.6451,1454.7634,1458.9187,1483.1384,1507.7131,1532.7885,1558.2112,1584.0773,1610.2842,1637.0107,1664.162,1691.9122,1720.3374,1748.8427,1778.2269,1808.4337,1839.2157,1870.8928,1904.541,1938.5355,1973.1271,2008.2867,2044.4935
"10 Tex., cloth. & footw.",1179.0334,1400.7703,1640.2227,1591.1167,1535.4675,1341.259,1223.2474,1319.6208,1419.5482,1411.1826,1255.8923,1255.8923,1444.3195,1513.074,1475.1733,1438.0038,1442.3093,1446.4543,1450.6451,1454.7634,1458.9187,1483.1384,1507.7131,1532.7885,1558.2112,1584.0773,1610.2842,1637.0107,1664.162,1691.9122,1720.3374,1748.8427,1778.2269,1808.4337,1839.2157,1870.8928,1904.541,1938.5355,1973.1271,2008.2867,2044.4935
11 Paper & pulp,1179.0334,1439.8651,1658.9454,1603.1865,1548.9998,1359.2546,1234.2058,1333.8938,1457.371,1470.7354,1299.9451,1370.3994,1631.7031,1738.7755,1706.2415,1674.5631,1684.4869,1694.3802,1704.4526,1714.5884,1724.9004,1755.4192,1786.4386,1818.1074,1850.2759,1883.0435,1916.3109,1950.2612,1984.8024,2020.113,2056.2727,2092.6904,2130.1694,2168.6572,2207.9106,2248.2544,2290.7678,2333.8315,2377.7002,2422.3503,2468.2651
12 Engineering etc,1179.0334,1400.7703,1640.2227,1591.1167,1535.4675,1341.259,1223.2474,1319.6208,1419.5482,1411.1826,1255.8923,1255.8923,1444.3195,1513.074,1475.1733,1438.0038,1442.3093,1446.4543,1450.6451,1454.7634,1458.9187,1483.1384,1507.7131,1532.7885,1558.2112,1584.0773,1610.2842,1637.0107,1664.162,1691.9122,1720.3374,1748.8427,1778.2269,1808.4337,1839.2157,1870.8928,1904.541,1938.5355,1973.1271,2008.2867,2044.4935
13 Other industry,1179.0334,1419.2004,1647.2358,1596.3652,1540.9033,1350.0579,1228.2953,1326.4136,1438.1466,1440.4661,1277.554,1312.1981,1536.4602,1624.0564,1588.7947,1554.3253,1561.3936,1568.365,1575.448,1582.5251,1589.7079,1617.025,1644.7688,1673.0862,1701.8259,1731.0857,1760.7644,1791.043,1821.8281,1853.2959,1885.5243,1917.9204,1951.285,1985.5637,2020.5114,2056.4497,2094.4575,2132.9114,2172.0649,2211.8911,2252.8716
14 Construction,1179.0334,1400.7703,1640.2227,1591.1167,1535.4675,1341.259,1223.2474,1319.6208,1419.5482,1411.1826,1255.8923,1255.8923,1444.3195,1513.074,1475.1733,1438.0038,1442.3093,1446.4543,1450.6451,1454.7634,1458.9187,1483.1384,1507.7131,1532.7885,1558.2112,1584.0773,1610.2842,1637.0107,1664.162,1691.9122,1720.3374,1748.8427,1778.2269,1808.4337,1839.2157,1870.8928,1904.541,1938.5355,1973.1271,2008.2867,2044.4935
15 Rail transport,1179.0334,1400.7703,1640.2227,1591.1167,1535.4675,1341.259,1223.2474,1319.6208,1419.5482,1411.1826,1255.8923,1255.8923,1444.3195,1513.074,1475.1733,1438.0038,1442.3093,1446.4543,1450.6451,1454.7634,1458.9187,1483.1384,1507.7131,1532.7885,1558.2112,1584.0773,1610.2842,1637.0107,1664.162,1691.9122,1720.3374,1748.8427,1778.2269,1808.4337,1839.2157,1870.8928,1904.541,1938.5355,1973.1271,2008.2867,2044.4935
16 Road transport,1414.8354,1684.9907,1984.6747,1929.2384,1873.2715,1636.3361,1492.3624,1609.9376,1731.8485,1721.6433,1532.1895,1532.1895,1720.6166,1789.3711,1751.4705,1714.3009,1718.6064,1722.7515,1726.9423,1731.0605,1735.2158,1759.4355,1784.0103,1809.0856,1834.5083,1860.3744,1886.5813,1913.3079,1940.4591,1968.2094,1996.6345,2025.1398,2054.5239,2084.731,2115.5127,2147.1899,2180.8381,2214.8325,2249.4243,2284.584,2320.7905
17 Domestic aviation,1179.0334,1400.7703,1667.0566,1606.5671,1553.5508,1362.6472,1236.5797,1335.3096,1456.2358,1468.9463,1298.6217,1366.9597,1626.0742,1731.9956,1699.3003,1667.457,1677.212,1686.9327,1696.8284,1706.7834,1716.9105,1747.24,1778.0659,1809.5366,1841.5024,1874.0626,1907.1182,1940.8513,1975.1705,2010.254,2046.1814,2082.3616,2119.5974,2157.8364,2196.8354,2236.9185,2279.1658,2321.957,2365.5471,2409.9121,2455.5354
18 Other transp. serv.,1179.0334,1400.7703,1640.2227,1591.1167,1535.4675,1341.259,1223.2474,1319.6208,1419.5482,1411.1826,1255.8923,1255.8923,1444.3195,1513.074,1475.1733,1438.0038,1442.3093,1446.4543,1450.6451,1454.7634,1458.9187,1483.1384,1507.7131,1532.7885,1558.2112,1584.0773,1610.2842,1637.0107,1664.162,1691.9122,1720.3374,1748.8427,1778.2269,1808.4337,1839.2157,1870.8928,1904.541,1938.5355,1973.1271,2008.2867,2044.4935
19 Households,1414.8354,1684.9907,1984.6747,1929.2384,1873.2715,1636.3361,1492.3624,1609.9376,1731.8485,1721.6433,1532.1895,1532.1895,1720.6166,1789.3711,1751.4705,1714.3009,1718.6064,1722.7515,1726.9423,1731.0605,1735.2158,1759.4355,1784.0103,1809.0856,1834.5083,1860.3744,1886.5813,1913.3079,1940.4591,1968.2094,1996.6345,2025.1398,2054.5239,2084.731,2115.5127,2147.1899,2180.8381,2214.8325,2249.4243,2284.584,2320.7905
"20 Agriculture, forestry",1414.8354,1684.9907,1984.6747,1929.2384,1873.2715,1636.3361,1492.3624,1609.9376,1731.8485,1721.6433,1532.1895,1532.1895,1720.6166,1789.3711,1751.4705,1714.3009,1718.6064,1722.7515,1726.9423,1731.0605,1735.2158,1759.4355,1784.0103,1809.0856,1834.5083,1860.3744,1886.5813,1913.3079,1940.4591,1968.2094,1996.6345,2025.1398,2054.5239,2084.731,2115.5127,2147.1899,2180.8381,2214.8325,2249.4243,2284.584,2320.7905
21 Fishing,1414.8354,1684.9907,1984.6747,1929.2384,1873.2715,1636.3361,1492.3624,1609.9376,1731.8485,1721.6433,1532.1895,1532.1895,1720.6166,1789.3711,1751.4705,1714.3009,1718.6064,1722.7515,1726.9423,1731.0605,1735.2158,1759.4355,1784.0103,1809.0856,1834.5083,1860.3744,1886.5813,1913.3079,1940.4591,1968.2094,1996.6345,2025.1398,2054.5239,2084.731,2115.5127,2147.1899,2180.8381,2214.8325,2249.4243,2284.584,2320.7905
