Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,447.5045,578.9946,568.9832,566.3632,566.8596,568.6798,566.1425,567.2733,575.7678,583.8486,578.0845,604.2851,843.7691,926.8606,890.6546,856.3431,860.843,865.3868,870.1298,874.8926,879.796,902.6494,926.0469,950.1511,974.8027,1000.0966,1026.1364,1052.9033,1080.3008,1108.5082,1137.5791,1167.2456,1197.8087,1229.3256,1261.5027,1294.6431,1328.5868,1363.5209,1399.3689,1436.1853,1474.2222
2 O.energy own use & tra,447.5045,572.613,566.8589,565.3198,565.4625,567.5703,565.9451,566.9157,574.3032,581.5432,576.3791,599.8522,836.515,918.123,881.7093,847.1853,851.4677,855.7889,860.3043,864.834,869.4991,892.1086,915.2567,939.1056,963.496,988.5227,1014.2892,1040.7765,1067.8879,1095.8026,1124.5741,1153.9343,1184.1841,1215.3802,1247.2296,1280.0344,1313.6349,1348.2179,1383.7068,1420.1558,1457.8168
3 Hydrogen production,447.5045,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,774.0849,842.9267,804.7249,768.3715,770.782,773.1881,775.7439,778.2689,780.8827,801.3936,822.3945,844.0467,866.1896,888.917,912.3311,936.4117,961.061,986.4568,1012.6514,1039.3754,1066.9282,1095.3655,1124.3923,1154.3098,1184.9567,1216.5182,1248.9161,1282.2032,1316.6299
4 Iron & steel,447.5045,573.8069,566.7989,564.9648,565.3124,566.5865,564.8104,565.6019,571.5481,577.2047,573.1698,591.5103,822.8638,901.6804,864.8757,829.9517,833.8247,837.7272,841.814,845.9055,850.122,872.2726,894.9512,918.3198,942.2188,966.7427,991.9948,1017.9558,1044.5288,1071.8928,1100.1008,1128.8845,1158.5446,1189.1376,1220.3696,1252.5431,1285.4978,1319.4202,1354.2332,1389.9907,1426.9445
5 Non-ferrous metals,447.5045,578.4245,568.806,567.0738,567.504,569.6033,567.4827,568.8811,578.6248,588.3466,581.4117,612.9337,857.922,943.9076,908.1069,874.2102,879.1344,884.1124,889.2996,894.5168,899.8853,923.2145,947.0988,971.7009,996.8619,1022.6771,1049.2502,1076.5627,1104.5183,1133.2968,1162.9519,1193.2161,1224.3905,1256.5328,1289.3499,1323.1448,1357.7581,1393.3772,1429.9258,1467.459,1506.2291
6 Chemicals,447.5045,565.198,563.3887,562.8986,562.7997,563.6151,562.9736,564.7012,571.4094,576.9854,573.0076,591.0886,822.174,900.8495,864.025,829.0807,832.9331,836.8145,840.8796,844.9489,849.1428,871.2702,893.925,917.2693,941.1435,965.642,990.8681,1016.8026,1043.3484,1070.6844,1098.864,1127.6187,1157.2489,1187.8113,1219.0122,1251.1538,1284.0758,1317.9647,1352.7437,1388.4663,1425.3843
7 Non-metallics nes,447.5045,578.2684,568.8163,565.9625,566.4891,567.9025,565.3785,566.0734,572.2144,578.2544,573.9463,593.5286,826.1669,905.6589,868.9487,834.1215,838.0936,842.0974,846.288,850.4854,854.8105,877.0722,899.8643,923.3491,947.367,972.0126,997.3892,1023.4775,1050.1808,1077.678,1106.0223,1134.9456,1164.7483,1195.4873,1226.8687,1259.1948,1292.3058,1326.3881,1361.3645,1397.2894,1434.4143
8 Ore-extra.(non-energy),447.5045,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,774.0849,842.9267,804.7249,768.3715,770.782,773.1881,775.7439,778.2689,780.8827,801.3936,822.3945,844.0467,866.1896,888.917,912.3311,936.4117,961.061,986.4568,1012.6514,1039.3754,1066.9282,1095.3655,1124.3923,1154.3098,1184.9567,1216.5182,1248.9161,1282.2032,1316.6299
"9 Food, drink & tob.",447.5045,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,774.0849,842.9267,804.7249,768.3715,770.782,773.1881,775.7439,778.2689,780.8827,801.3936,822.3945,844.0467,866.1896,888.917,912.3311,936.4117,961.061,986.4568,1012.6514,1039.3754,1066.9282,1095.3655,1124.3923,1154.3098,1184.9567,1216.5182,1248.9161,1282.2032,1316.6299
"10 Tex., cloth. & footw.",447.5045,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,561.7022,774.0849,842.9267,804.7249,768.3715,770.782,773.1881,775.7439,778.2689,780.8827,801.3936,822.3945,844.0467,866.1896,888.917,912.3311,936.4117,961.061,986.4568,1012.6514,1039.3754,1066.9282,1095.3655,1124.3923,1154.3098,1184.9567,1216.5182,1248.9161,1282.2032,1316.6299
