Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,490.6269,502.7316,495.7236,493.8896,494.2371,495.5112,493.7351,494.5267,500.4728,506.1294,502.0945,520.4349,710.1639,775.4882,746.1704,718.3715,721.7721,725.2029,728.7889,732.3855,736.0896,754.2205,772.7831,791.9081,811.4672,831.5369,852.2,873.4415,895.1835,917.5701,940.6442,964.1906,988.4504,1013.4699,1039.0131,1065.3231,1092.2712,1120.0078,1148.4713,1177.7048,1207.9115
2 O.energy own use & tra,490.6269,500.0979,494.2041,493.1219,493.4908,494.3784,492.363,493.2683,496.7299,500.2362,497.7352,509.1036,691.6209,753.1533,723.3045,694.9622,697.8068,700.6688,703.6728,706.674,709.7687,727.2764,745.2012,763.6737,782.5652,801.952,821.9164,842.4431,863.4537,885.0922,907.401,930.1644,953.6231,977.8232,1002.528,1027.9805,1054.0513,1080.8904,1108.4358,1136.7302,1165.9762
3 Hydrogen production,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,661.3849,716.7344,686.0197,656.7913,658.7294,660.6638,662.7188,664.7489,666.8503,683.3415,700.2264,717.635,735.438,753.7112,772.5363,791.8975,811.7156,832.1342,853.1949,874.6815,896.8341,919.6979,943.0358,967.0899,991.7302,1017.106,1043.1544,1069.9175,1097.5969
4 Iron & steel,490.6269,494.0854,492.0831,491.5591,491.6584,492.0224,491.515,491.7411,493.44,495.0562,493.9034,499.1435,675.3218,733.5212,703.2056,674.3856,676.7416,679.1035,681.5959,684.0736,686.6329,703.5927,720.9568,738.8559,757.1606,775.9471,795.2973,815.1957,835.5636,856.5444,878.1804,900.2556,923.0102,946.4899,970.4579,995.1565,1020.4562,1046.5065,1073.245,1100.7139,1129.1154
5 Non-ferrous metals,490.6269,504.6819,496.0707,494.4332,494.8017,495.562,493.7164,494.5968,501.1212,507.1503,502.8497,522.398,713.3763,779.3575,750.1318,722.4269,725.9239,729.4532,733.1401,736.8398,740.6495,758.8884,777.5614,796.7995,816.4742,836.6622,857.4464,878.8118,900.6804,923.1967,946.4034,970.0854,994.484,1019.6455,1045.3339,1071.7925,1098.8926,1126.7847,1155.4072,1184.8035,1215.1765
6 Chemicals,490.6269,505.6681,496.5646,494.4081,494.7523,496.1649,494.2325,494.8279,501.0616,507.0573,502.7809,522.2192,713.0837,779.005,749.7709,722.0574,725.5457,729.066,732.7437,736.4341,740.234,758.4631,777.1261,796.3539,816.0181,836.1953,856.9684,878.3225,900.1796,922.684,945.8787,969.5484,993.9343,1019.0829,1044.7581,1071.2031,1098.2893,1126.1672,1154.7753,1184.1567,1214.5146
7 Non-metallics nes,490.6269,504.8402,496.3027,494.256,494.4867,495.8091,493.9674,494.843,501.0042,506.9665,502.7137,522.0446,712.798,778.6609,749.4186,721.6968,725.1764,728.688,732.3567,736.0378,739.8285,758.048,776.7011,795.9188,815.5728,835.7394,856.5018,877.8449,899.6907,922.1836,945.3665,969.0242,993.3977,1018.5336,1044.1958,1070.6277,1097.7004,1125.5645,1154.1584,1183.5254,1213.8684
8 Ore-extra.(non-energy),490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,661.3849,716.7344,686.0197,656.7913,658.7294,660.6638,662.7188,664.7489,666.8503,683.3415,700.2264,717.635,735.438,753.7112,772.5363,791.8975,811.7156,832.1342,853.1949,874.6815,896.8341,919.6979,943.0358,967.0899,991.7302,1017.106,1043.1544,1069.9175,1097.5969
"9 Food, drink & tob.",490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,661.3849,716.7344,686.0197,656.7913,658.7294,660.6638,662.7188,664.7489,666.8503,683.3415,700.2264,717.635,735.438,753.7112,772.5363,791.8975,811.7156,832.1342,853.1949,874.6815,896.8341,919.6979,943.0358,967.0899,991.7302,1017.106,1043.1544,1069.9175,1097.5969
"10 Tex., cloth. & footw.",490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,490.6269,661.3849,716.7344,686.0197,656.7913,658.7294,660.6638,662.7188,664.7489,666.8503,683.3415,700.2264,717.635,735.438,753.7112,772.5363,791.8975,811.7156,832.1342,853.1949,874.6815,896.8341,919.6979,943.0358,967.0899,991.7302,1017.106,1043.1544,1069.9175,1097.5969
