Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,524.7742,729.8924,719.881,717.2609,717.7574,719.5776,717.0403,718.1711,726.6656,734.7464,728.9822,755.1829,1058.7896,1162.6659,1114.9257,1069.6385,1074.8662,1080.1365,1085.6511,1091.1763,1096.8687,1125.915,1155.653,1186.2944,1217.6313,1249.787,1282.8962,1316.9335,1351.7728,1387.6479,1424.6274,1462.3627,1501.2445,1541.3472,1582.288,1624.4612,1667.6575,1712.1206,1757.7506,1804.6167,1853.0477
2 O.energy own use & tra,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
3 Hydrogen production,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
4 Iron & steel,524.7742,729.8924,719.881,717.2609,717.7574,719.5776,717.0403,718.1711,726.6656,734.7464,728.9822,755.1829,1058.7896,1162.6659,1114.9257,1069.6385,1074.8662,1080.1365,1085.6511,1091.1763,1096.8687,1125.915,1155.653,1186.2944,1217.6313,1249.787,1282.8962,1316.9335,1351.7728,1387.6479,1424.6274,1462.3627,1501.2445,1541.347,1582.288,1624.4612,1667.6575,1712.1206,1757.7506,1804.6167,1853.0477
5 Non-ferrous metals,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
6 Chemicals,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
7 Non-metallics nes,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
8 Ore-extra.(non-energy),524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
"9 Food, drink & tob.",524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
"10 Tex., cloth. & footw.",524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
11 Paper & pulp,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
12 Engineering etc,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
13 Other industry,524.7742,728.147,719.3654,717.0121,717.5012,719.2056,716.8172,717.6575,725.8517,733.4641,728.0338,752.7173,1054.7549,1157.8062,1109.9503,1064.545,1069.6516,1074.7981,1080.1862,1085.5818,1091.1416,1120.0522,1149.6515,1180.1511,1211.3427,1243.3497,1276.3069,1310.1886,1344.8689,1380.5812,1417.3942,1454.959,1493.6665,1533.5908,1574.3494,1616.3359,1659.3413,1703.6091,1749.0393,1795.7012,1843.9231
14 Construction,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
15 Rail transport,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
16 Road transport,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
17 Domestic aviation,524.7742,712.6,715.7028,715.123,750.2363,716.8593,716.589,715.3591,724.264,730.9667,726.1863,747.9154,1046.8969,1148.3412,1100.2603,1054.6248,1059.4957,1064.4011,1069.5426,1074.6858,1079.9874,1108.634,1137.963,1168.186,1199.0947,1230.8124,1263.4734,1297.0522,1331.4226,1366.8177,1403.3065,1440.5394,1478.9076,1518.4846,1558.8878,1600.511,1643.1447,1687.0321,1732.0732,1778.3372,1826.152
18 Other transp. serv.,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
19 Households,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
"20 Agriculture, forestry",524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
21 Fishing,524.7742,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,989.1053,1078.7319,1028.996,981.6669,984.8051,987.9377,991.2652,994.5526,997.9553,1024.6592,1052.0005,1080.1901,1109.0183,1138.6074,1169.0909,1200.4419,1232.5331,1265.5966,1299.6998,1334.4924,1370.364,1407.3871,1445.1776,1484.1281,1524.0275,1565.1179,1607.2979,1650.6348,1695.4554
