Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
2 O.energy own use & tra,1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
3 Hydrogen production,1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
4 Iron & steel,1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
5 Non-ferrous metals,1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
6 Chemicals,1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
7 Non-metallics nes,1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
8 Ore-extra.(non-energy),1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
"9 Food, drink & tob.",1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
"10 Tex., cloth. & footw.",1367.4451,1516.5088,1646.412,1570.384,1459.0452,1272.915,1168.387,1346.8481,1439.8948,1416.3464,1205.0417,1317.8942,1339.9883,1362.7451,1386.1848,1410.3275,1435.1946,1460.8077,1487.1892,1514.3622,1542.3503,1571.178,1600.8706,1631.4541,1662.9548,1695.4009,1728.8201,1763.2419,1798.6965,1835.2146,1872.8281,1911.5703,1951.4746,1992.5762,2034.9106,2078.5151,2123.428,2169.688,2217.3359,2266.4131,2316.9629
