Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,132.5037,139.197,150.3026,164.1464,155.009,108.369,100.8629,126.0799,110.602,115.3287,109.3481,109.3481,287.4446,265.8614,212.9788,170.2038,135.5774,107.678,85.1437,66.938,52.2387,53.6826,55.1493,56.6529,58.1942,59.7727,61.3824,63.0383,64.7285,66.455,68.2219,70.0382,71.889,73.7857,75.7213,77.7061,79.7454,81.8141,83.9551,86.1321,88.3571
2 O.energy own use & tra,132.5037,139.197,150.3026,164.1464,155.009,108.369,100.8629,126.0799,110.602,115.3287,109.3481,109.3481,287.4446,265.8614,212.9788,170.2038,135.5774,107.678,85.1437,66.938,52.2387,53.6826,55.1493,56.6529,58.1942,59.7727,61.3824,63.0383,64.7285,66.455,68.2219,70.0382,71.889,73.7857,75.7213,77.7061,79.7454,81.8141,83.9551,86.1321,88.3571
3 Hydrogen production,132.5037,139.197,150.3026,164.1464,155.009,108.369,100.8629,126.0799,110.602,115.3287,109.3481,109.3481,287.4446,265.8614,212.9788,170.2038,135.5774,107.678,85.1437,66.938,52.2387,53.6826,55.1493,56.6529,58.1942,59.7727,61.3824,63.0383,64.7285,66.455,68.2219,70.0382,71.889,73.7857,75.7213,77.7061,79.7454,81.8141,83.9551,86.1321,88.3571
4 Iron & steel,116.5798,122.4688,132.2397,144.4198,136.3805,95.3456,88.7415,110.928,97.3102,101.4688,96.207,96.207,272.1191,250.8006,198.5667,156.3163,122.1146,94.5574,72.2995,54.317,39.7981,41.2242,42.673,44.1581,45.6805,47.2397,48.8296,50.4652,52.1347,53.84,55.5852,57.3793,59.2074,61.0808,62.9927,64.9531,66.9674,69.0107,71.1254,73.2757,75.4735
5 Non-ferrous metals,116.5798,122.4688,132.2397,144.4198,136.3805,95.3456,88.7415,110.928,97.3102,101.4688,96.207,96.207,272.1191,250.8006,198.5667,156.3163,122.1146,94.5574,72.2995,54.317,39.7981,41.2242,42.673,44.1581,45.6805,47.2397,48.8296,50.4652,52.1347,53.84,55.5852,57.3793,59.2074,61.0808,62.9927,64.9531,66.9674,69.0107,71.1254,73.2757,75.4735
6 Chemicals,116.5798,122.4688,132.2397,144.4198,136.3805,95.3456,88.7415,110.928,97.3102,101.4688,96.207,96.207,272.1191,250.8006,198.5667,156.3163,122.1146,94.5574,72.2995,54.317,39.7981,41.2242,42.673,44.1581,45.6805,47.2397,48.8296,50.4652,52.1347,53.84,55.5852,57.3793,59.2074,61.0808,62.9927,64.9531,66.9674,69.0107,71.1254,73.2757,75.4735
7 Non-metallics nes,116.5798,122.4688,132.2397,144.4198,136.3805,95.3456,88.7415,110.928,97.3102,101.4688,96.207,96.207,272.1191,250.8006,198.5667,156.3163,122.1146,94.5574,72.2995,54.317,39.7981,41.2242,42.673,44.1581,45.6805,47.2397,48.8296,50.4652,52.1347,53.84,55.5852,57.3793,59.2074,61.0808,62.9927,64.9531,66.9674,69.0107,71.1254,73.2757,75.4735
8 Ore-extra.(non-energy),116.5798,122.4688,132.2397,144.4198,136.3805,95.3456,88.7415,110.928,97.3102,101.4688,96.207,96.207,272.1191,250.8006,198.5667,156.3163,122.1146,94.5574,72.2995,54.317,39.7981,41.2242,42.673,44.1581,45.6805,47.2397,48.8296,50.4652,52.1347,53.84,55.5852,57.3793,59.2074,61.0808,62.9927,64.9531,66.9674,69.0107,71.1254,73.2757,75.4735
"9 Food, drink & tob.",116.5798,122.4688,132.2397,144.4198,136.3805,95.3456,88.7415,110.928,97.3102,101.4688,96.207,96.207,272.1191,250.8006,198.5667,156.3163,122.1146,94.5574,72.2995,54.317,39.7981,41.2242,42.673,44.1581,45.6805,47.2397,48.8296,50.4652,52.1347,53.84,55.5852,57.3793,59.2074,61.0808,62.9927,64.9531,66.9674,69.0107,71.1254,73.2757,75.4735
"10 Tex., cloth. & footw.",116.5798,122.4688,132.2397,144.4198,136.3805,95.3456,88.7415,110.928,97.3102,101.4688,96.207,96.207,272.1191,250.8006,198.5667,156.3163,122.1146,94.5574,72.2995,54.317,39.7981,41.2242,42.673,44.1581,45.6805,47.2397,48.8296,50.4652,52.1347,53.84,55.5852,57.3793,59.2074,61.0808,62.9927,64.9531,66.9674,69.0107,71.1254,73.2757,75.4735
