,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Power own use & trans.,0.8109,0.9964,1.0936,16.8083,20.3378,24.6237,28.7414,34.5399,41.843,50.1773,59.9619,63.462,67.2176,71.2286,75.3274,79.8505,84.6315,89.754,95.2187,100.938,107.0828,112.1978,117.6522,123.3621,129.3278,135.6317,142.19,149.0882,156.3271,163.9077,171.8334,180.1809,188.9538,198.1524,207.6925,217.7427,228.3839,239.3673,251.1118,263.2827,276.1322,276.3011,276.4693,276.653,276.8351,277.034,277.2297,277.4407,277.6585,277.8849,278.1204,278.3661,278.6227,278.8905,279.1702,279.4617,279.767,280.0856,280.4188,280.7682,281.1345
2 O.energy own use & tra,0.8109,0.9964,1.0936,14.6121,16.4395,18.5924,22.5769,28.4876,34.3944,41.1646,49.06,51.9252,54.9994,58.2825,61.638,65.3404,69.2542,73.4476,77.9212,82.603,87.6328,91.8187,96.2819,100.9543,105.836,110.994,116.3599,122.0037,127.9264,134.1287,140.6142,147.4442,154.622,162.1481,169.9538,178.1767,186.8822,195.868,205.4755,215.4319,225.9431,226.112,226.2802,226.4639,226.646,226.8449,227.0406,227.2516,227.4694,227.6958,227.9312,228.177,228.4336,228.7014,228.981,229.2725,229.5779,229.8964,230.2297,230.579,230.9454
3 Hydrogen production,0.8109,0.9964,1.0936,1.0936,1.0936,1.0936,1.0936,1.0936,1.4217,1.2683,0.8006,0.8552,0.9132,0.9745,1.0396,1.1087,1.1837,1.2641,1.3505,1.4394,1.5336,1.6065,1.6825,1.762,1.8452,1.9305,2.0179,2.1092,2.2051,2.3065,2.4168,2.5288,2.646,2.7686,2.8967,3.0307,3.1674,3.3102,3.4577,3.6115,3.7715,3.9405,4.1086,4.2924,4.4744,4.6733,4.8691,5.08,5.2978,5.5242,5.7597,6.0054,6.262,6.5298,6.8095,7.101,7.4063,7.7249,8.0581,8.4075,8.7738
4 Iron & steel,0.8109,0.9964,1.0936,16.8083,20.3378,24.6237,28.7414,34.5399,41.843,50.1773,59.9619,63.462,67.2176,71.2286,75.3274,79.8505,84.6315,89.754,95.2187,100.938,107.0828,112.1978,117.6522,123.3621,129.3278,135.6317,142.19,149.0882,156.3271,163.9077,171.8334,180.1809,188.9538,198.1524,207.6925,217.7427,228.3839,239.3673,251.1118,263.2827,276.1322,276.3011,276.4693,276.653,276.8351,277.034,277.2297,277.4407,277.6585,277.8849,278.1204,278.3661,278.6227,278.8905,279.1702,279.4617,279.767,280.0856,280.4188,280.7682,281.1345
5 Non-ferrous metals,0.8109,0.9964,1.0936,15.7271,17.7137,21.9929,25.1051,30.2555,39.4703,47.3063,56.4892,59.787,63.3255,67.1047,70.9667,75.2283,79.7331,84.5597,89.7087,95.0975,100.887,105.7061,110.8448,116.2242,121.8446,127.7835,133.9619,140.4605,147.2802,154.4217,161.8886,169.7527,178.0175,186.6833,195.671,205.1391,215.1637,225.5107,236.5745,248.04,260.1447,260.3136,260.4817,260.6655,260.8475,261.0464,261.2422,261.4531,261.671,261.8974,262.1328,262.3785,262.6352,262.9029,263.1826,263.4741,263.7794,264.098,264.4312,264.7806,265.1469
6 Chemicals,0.8109,0.9964,1.0936,16.6013,22.4407,26.6206,31.5991,37.6237,42.8495,51.3951,61.4351,65.0209,68.8685,72.9779,77.1772,81.8111,86.7093,91.9574,97.556,103.4155,109.711,114.9516,120.5398,126.39,132.5021,138.9609,145.6803,152.748,160.1648,167.9316,176.0518,184.6045,193.5929,203.0174,212.7919,223.089,233.9917,245.2451,257.2784,269.7485,282.914,283.0829,283.2511,283.4348,283.6169,283.8158,284.0115,284.2225,284.4403,284.6667,284.9021,285.1479,285.4045,285.6723,285.9519,286.2434,286.5488,286.8673,287.2006,287.55,287.9163
7 Non-metallics nes,0.8109,0.9964,1.0936,2.5811,2.9257,3.15,4.4775,4.4081,5.2739,5.9293,6.4387,6.8216,7.232,7.6697,8.1192,8.6128,9.1363,9.6972,10.2961,10.9216,11.5924,12.1458,12.7344,13.3505,13.9943,14.6722,15.3763,16.1163,16.8929,17.7071,18.5622,19.4591,20.4011,21.3887,22.4138,23.4927,24.6305,25.8064,27.0591,28.3581,29.7275,29.8964,30.0646,30.2483,30.4304,30.6293,30.825,31.036,31.2538,31.4802,31.7156,31.9614,32.218,32.4858,32.7654,33.0569,33.3623,33.6808,34.0141,34.3635,34.7298
8 Ore-extra.(non-energy),0.8109,0.9964,1.0936,1.0936,1.0936,1.0936,1.0936,1.0936,1.4217,1.2683,0.8006,0.8552,0.9132,0.9745,1.0396,1.1087,1.1837,1.2641,1.3505,1.4394,1.5336,1.6065,1.6825,1.762,1.8452,1.9305,2.0179,2.1092,2.2051,2.3065,2.4168,2.5288,2.646,2.7686,2.8967,3.0307,3.1674,3.3102,3.4577,3.6115,3.7715,3.9405,4.1086,4.2924,4.4744,4.6733,4.8691,5.08,5.2978,5.5242,5.7597,6.0054,6.262,6.5298,6.8095,7.101,7.4063,7.7249,8.0581,8.4075,8.7738
"9 Food, drink & tob.",0.8109,0.9964,1.0936,1.0936,1.0936,1.0936,1.0936,1.0936,1.4217,1.2683,0.8006,0.8552,0.9132,0.9745,1.0396,1.1087,1.1837,1.2641,1.3505,1.4394,1.5336,1.6065,1.6825,1.762,1.8452,1.9305,2.0179,2.1092,2.2051,2.3065,2.4168,2.5288,2.646,2.7686,2.8967,3.0307,3.1674,3.3102,3.4577,3.6115,3.7715,3.9405,4.1086,4.2924,4.4744,4.6733,4.8691,5.08,5.2978,5.5242,5.7597,6.0054,6.262,6.5298,6.8095,7.101,7.4063,7.7249,8.0581,8.4075,8.7738
"10 Tex., cloth. & footw.",0.8109,0.9964,1.0936,1.0936,1.0936,1.0936,1.0936,1.0936,1.4217,1.2683,0.8006,0.8552,0.9132,0.9745,1.0396,1.1087,1.1837,1.2641,1.3505,1.4394,1.5336,1.6065,1.6825,1.762,1.8452,1.9305,2.0179,2.1092,2.2051,2.3065,2.4168,2.5288,2.646,2.7686,2.8967,3.0307,3.1674,3.3102,3.4577,3.6115,3.7715,3.9405,4.1086,4.2924,4.4744,4.6733,4.8691,5.08,5.2978,5.5242,5.7597,6.0054,6.262,6.5298,6.8095,7.101,7.4063,7.7249,8.0581,8.4075,8.7738
