Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,527.988,384.8527,263.8957,374.9069,379.9166,385.6141,391.469,397.4984,403.7381,411.2949,418.9937,426.7838,434.7445,442.8516,451.2076,459.7329,468.481,477.4541,486.6851,496.1218,505.7421,515.6746,525.769,536.1716,546.774,557.6103,568.7625,580.1218,591.7907
2 O.energy own use & tra,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,527.988,384.8527,263.8957,374.9069,379.9166,385.6141,391.469,397.4984,403.7381,411.2949,418.9937,426.7838,434.7445,442.8516,451.2076,459.7329,468.481,477.4541,486.6851,496.1218,505.7421,515.6746,525.769,536.1716,546.774,557.6103,568.7625,580.1218,591.7907
3 Hydrogen production,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,527.988,384.8527,263.8957,374.9069,379.9166,385.6141,391.469,397.4984,403.7381,411.2949,418.9937,426.7838,434.7445,442.8516,451.2076,459.7329,468.481,477.4541,486.6851,496.1218,505.7421,515.6746,525.769,536.1716,546.774,557.6103,568.7625,580.1218,591.7907
4 Iron & steel,436.104,525.6429,606.7107,536.4228,132.5928,127.9332,109.7094,130.0269,130.0269,130.0269,130.0269,130.0269,599.0222,341.1833,123.2956,139.3862,145.1272,151.6563,158.366,165.2754,172.4259,181.0856,189.9082,198.8353,207.9581,217.2485,226.8242,236.5939,246.6189,256.9017,267.4801,278.2942,289.3188,300.701,312.2689,324.1898,336.3398,348.7579,361.5378,374.5551,387.9274
5 Non-ferrous metals,436.104,525.6429,606.7107,536.4228,132.5928,127.9332,109.7094,130.0269,130.0269,130.0269,130.0269,130.0269,599.0222,341.1833,123.2956,139.3862,145.1272,151.6563,158.366,165.2754,172.4259,181.0856,189.9082,198.8353,207.9581,217.2485,226.8242,236.5939,246.6189,256.9017,267.4801,278.2942,289.3188,300.701,312.2689,324.1898,336.3398,348.7579,361.5378,374.5551,387.9274
6 Chemicals,436.104,525.6429,606.7107,536.4228,132.5928,127.9332,109.7094,130.0269,130.0269,130.0269,130.0269,130.0269,599.0222,341.1833,123.2956,139.3862,145.1272,151.6563,158.366,165.2754,172.4259,181.0856,189.9082,198.8353,207.9581,217.2485,226.8242,236.5939,246.6189,256.9017,267.4801,278.2942,289.3188,300.701,312.2689,324.1898,336.3398,348.7579,361.5378,374.5551,387.9274
7 Non-metallics nes,436.104,525.6429,606.7107,536.4228,132.5928,127.9332,109.7094,130.0269,130.0269,130.0269,130.0269,130.0269,599.0222,341.1833,123.2956,139.3862,145.1272,151.6563,158.366,165.2754,172.4259,181.0856,189.9082,198.8353,207.9581,217.2485,226.8242,236.5939,246.6189,256.9017,267.4801,278.2942,289.3188,300.701,312.2689,324.1898,336.3398,348.7579,361.5378,374.5551,387.9274
8 Ore-extra.(non-energy),436.104,525.6429,606.7107,536.4228,132.5928,127.9332,109.7094,130.0269,130.0269,130.0269,130.0269,130.0269,599.0222,341.1833,123.2956,139.3862,145.1272,151.6563,158.366,165.2754,172.4259,181.0856,189.9082,198.8353,207.9581,217.2485,226.8242,236.5939,246.6189,256.9017,267.4801,278.2942,289.3188,300.701,312.2689,324.1898,336.3398,348.7579,361.5378,374.5551,387.9274
"9 Food, drink & tob.",436.104,525.6429,606.7107,536.4228,132.5928,127.9332,109.7094,130.0269,130.0269,130.0269,130.0269,130.0269,599.0222,341.1833,123.2956,139.3862,145.1272,151.6563,158.366,165.2754,172.4259,181.0856,189.9082,198.8353,207.9581,217.2485,226.8242,236.5939,246.6189,256.9017,267.4801,278.2942,289.3188,300.701,312.2689,324.1898,336.3398,348.7579,361.5378,374.5551,387.9274
"10 Tex., cloth. & footw.",436.104,525.6429,606.7107,536.4228,132.5928,127.9332,109.7094,130.0269,130.0269,130.0269,130.0269,130.0269,599.0222,341.1833,123.2956,139.3862,145.1272,151.6563,158.366,165.2754,172.4259,181.0856,189.9082,198.8353,207.9581,217.2485,226.8242,236.5939,246.6189,256.9017,267.4801,278.2942,289.3188,300.701,312.2689,324.1898,336.3398,348.7579,361.5378,374.5551,387.9274
