,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5 Non-ferrous metals,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6 Chemicals,3.0,2.3029,2.3029,2.3029,3.2485,3.2485,3.2485,3.2485,3.2485,3.2169,3.1854,3.2504,3.3173,3.3844,3.4534,3.5235,3.5562,3.5898,3.6235,3.6572,3.6909,3.7063,3.7207,3.7352,3.7506,3.765,3.7882,3.8123,3.8354,3.8596,3.8837,3.9069,3.931,3.9552,3.9793,4.0035,4.0219,4.0402,4.0586,4.077,4.0954,4.1177,4.1409,4.1632,4.1864,4.2097,4.2281,4.2475,4.2669,4.2853,4.3047,4.3231,4.3416,4.36,4.3784,4.3969,4.4144,4.4309,4.4484,4.4649,4.4824
7 Non-metallics nes,1.0,0.56,0.56,0.56,0.56,0.56,0.56,0.01,0.56,0.539,0.5188,0.5218,0.524,0.527,0.53,0.5322,0.5562,0.5805,0.6057,0.6326,0.6599,0.6858,0.7134,0.7413,0.7702,0.8009,0.8506,0.9042,0.9608,1.0206,1.0843,1.1228,1.1624,1.2039,1.2464,1.2901,1.3216,1.3542,1.3868,1.4205,1.4551,1.4675,1.4809,1.4943,1.5076,1.5211,1.5309,1.5407,1.5515,1.5613,1.5721,1.5784,1.5838,1.5901,1.5964,1.6027,1.6044,1.6062,1.608,1.6098,1.6116
8 Ore-extra.(non-energy),0.0,0.01,0.01,0.0509,0.0509,0.0509,0.0509,0.0509,0.0509,0.0499,0.049,0.0502,0.0515,0.0529,0.0544,0.0562,0.0564,0.0568,0.0573,0.0578,0.0584,0.0581,0.0577,0.0574,0.0571,0.0569,0.0567,0.0566,0.0565,0.0564,0.0563,0.0562,0.0562,0.0561,0.056,0.0559,0.0556,0.0553,0.055,0.0547,0.0544,0.0543,0.0543,0.0542,0.0542,0.0541,0.054,0.0538,0.0536,0.0535,0.0533,0.0532,0.0531,0.0529,0.0528,0.0527,0.0526,0.0525,0.0525,0.0524,0.0523
"9 Food, drink & tob.",5.0,4.2116,4.2116,4.2116,4.2116,4.2116,4.2116,5.185,5.185,5.1918,5.1997,5.0932,4.9887,4.8863,4.7859,4.6876,4.709,4.7304,4.7518,4.7733,4.7957,5.0942,5.4099,5.7429,6.0951,6.4676,6.5877,6.7097,6.8348,6.9609,7.09,7.1915,7.2941,7.3987,7.5033,7.6109,7.6711,7.7313,7.7926,7.8548,7.9171,7.9526,7.9892,8.0258,8.0623,8.0989,8.1315,8.1651,8.1978,8.2314,8.264,8.2759,8.2877,8.2996,8.3125,8.3243,8.3016,8.2788,8.2561,8.2334,8.2106
"10 Tex., cloth. & footw.",4.0,3.2485,3.2485,2.3029,2.3029,2.3029,1.3912,2.3029,2.3029,2.2414,2.1819,2.0957,2.0126,1.9326,1.8548,1.7809,1.7636,1.7473,1.73,1.7137,1.6974,1.6721,1.6468,1.6225,1.5982,1.5739,1.5694,1.5649,1.5604,1.556,1.5515,1.5533,1.5551,1.5569,1.5586,1.5604,1.5595,1.5595,1.5586,1.5578,1.5569,1.556,1.5542,1.5524,1.5506,1.5488,1.5452,1.5425,1.5398,1.5372,1.5336,1.5318,1.5291,1.5273,1.5246,1.5228,1.5184,1.513,1.5085,1.5041,1.4987
