Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,806.25,421.2469,95.9074,105.2077,113.5502,123.0048,132.7204,142.729,153.0612,165.5971,178.3693,191.2932,204.5008,217.9515,231.8214,245.9731,260.4951,275.3913,290.7163,306.3832,322.3559,338.8472,355.6082,372.8811,390.4864,408.4805,426.9997,445.8627,465.2409
2 O.energy own use & tra,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,806.25,421.2469,95.9074,105.2077,113.5502,123.0048,132.7204,142.729,153.0612,165.5971,178.3693,191.2932,204.5008,217.9515,231.8214,245.9731,260.4951,275.3913,290.7163,306.3832,322.3559,338.8472,355.6082,372.8811,390.4864,408.4805,426.9997,445.8627,465.2409
3 Hydrogen production,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,105.9307,806.25,421.2469,95.9074,105.2077,113.5502,123.0048,132.7204,142.729,153.0612,165.5971,178.3693,191.2932,204.5008,217.9515,231.8214,245.9731,260.4951,275.3913,290.7163,306.3832,322.3559,338.8472,355.6082,372.8811,390.4864,408.4805,426.9997,445.8627,465.2409
4 Iron & steel,186.3819,339.2893,367.088,355.2332,299.021,317.962,278.95,273.8162,261.281,314.9845,233.738,233.738,1008.8246,582.7179,222.6446,232.9378,242.171,252.635,263.3878,274.4649,285.9002,299.7744,313.9103,328.214,342.8316,357.7183,373.0689,388.7316,404.804,421.2905,438.2516,455.5912,473.2691,491.5211,510.0715,529.1885,548.6733,568.5886,589.0848,609.9617,631.4088
5 Non-ferrous metals,186.3819,339.2893,367.088,355.2332,299.021,317.962,278.95,273.8162,261.281,314.9845,233.738,233.738,1008.8246,582.7179,222.6446,232.9378,242.171,252.635,263.3878,274.4649,285.9002,299.7744,313.9103,328.214,342.8316,357.7183,373.0689,388.7316,404.804,421.2905,438.2516,455.5912,473.2691,491.5211,510.0715,529.1885,548.6733,568.5886,589.0848,609.9617,631.4088
6 Chemicals,186.3819,339.2893,367.088,355.2332,299.021,317.962,278.95,273.8162,261.281,314.9845,233.738,233.738,1008.8246,582.7179,222.6446,232.9378,242.171,252.635,263.3878,274.4649,285.9002,299.7744,313.9103,328.214,342.8316,357.7183,373.0689,388.7316,404.804,421.2905,438.2516,455.5912,473.2691,491.5211,510.0715,529.1885,548.6733,568.5886,589.0848,609.9617,631.4088
7 Non-metallics nes,186.3819,339.2893,367.088,355.2332,299.021,317.962,278.95,273.8162,261.281,314.9845,233.738,233.738,1008.8246,582.7179,222.6446,232.9378,242.171,252.635,263.3878,274.4649,285.9002,299.7744,313.9103,328.214,342.8316,357.7183,373.0689,388.7316,404.804,421.2905,438.2516,455.5912,473.2691,491.5211,510.0715,529.1885,548.6733,568.5886,589.0848,609.9617,631.4088
8 Ore-extra.(non-energy),186.3819,339.2893,367.088,355.2332,299.021,317.962,278.95,273.8162,261.281,314.9845,233.738,233.738,1008.8246,582.7179,222.6446,232.9378,242.171,252.635,263.3878,274.4649,285.9002,299.7744,313.9103,328.214,342.8316,357.7183,373.0689,388.7316,404.804,421.2905,438.2516,455.5912,473.2691,491.5211,510.0715,529.1885,548.6733,568.5886,589.0848,609.9617,631.4088
"9 Food, drink & tob.",186.3819,339.2893,367.088,355.2332,299.021,317.962,278.95,273.8162,261.281,314.9845,233.738,233.738,1008.8246,582.7179,222.6446,232.9378,242.171,252.635,263.3878,274.4649,285.9002,299.7744,313.9103,328.214,342.8316,357.7183,373.0689,388.7316,404.804,421.2905,438.2516,455.5912,473.2691,491.5211,510.0715,529.1885,548.6733,568.5886,589.0848,609.9617,631.4088
"10 Tex., cloth. & footw.",186.3819,339.2893,367.088,355.2332,299.021,317.962,278.95,273.8162,261.281,314.9845,233.738,233.738,1008.8246,582.7179,222.6446,232.9378,242.171,252.635,263.3878,274.4649,285.9002,299.7744,313.9103,328.214,342.8316,357.7183,373.0689,388.7316,404.804,421.2905,438.2516,455.5912,473.2691,491.5211,510.0715,529.1885,548.6733,568.5886,589.0848,609.9617,631.4088
