Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
2 O.energy own use & tra,1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
3 Hydrogen production,1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
4 Iron & steel,1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
5 Non-ferrous metals,1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
6 Chemicals,1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
7 Non-metallics nes,1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
8 Ore-extra.(non-energy),1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
"9 Food, drink & tob.",1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
"10 Tex., cloth. & footw.",1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1403.119,1422.0874,1441.6248,1461.7483,1482.4755,1503.8245,1525.814,1548.4631,1571.792,1595.8204,1620.5698,1646.0618,1672.3184,1699.3625,1727.2183,1755.9097,1785.4617,1815.9001,1847.252,1879.5442,1912.8054,1947.0642,1982.3508,2018.6963,2056.1318,2094.6904,2134.406,2175.313,2217.447
