Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
2 O.energy own use & tra,640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
3 Hydrogen production,640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
4 Iron & steel,640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
5 Non-ferrous metals,640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
6 Chemicals,640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
7 Non-metallics nes,640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
8 Ore-extra.(non-energy),640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
"9 Food, drink & tob.",640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
"10 Tex., cloth. & footw.",640.9253,677.2794,770.6382,845.0445,705.272,670.6552,828.1161,864.3956,826.8052,939.5964,917.1501,917.1501,944.5942,991.559,929.2858,963.3788,992.4128,1016.0824,1033.772,1051.127,1068.749,1086.7173,1110.653,1135.4117,1160.8984,1186.7032,1213.6045,1240.5345,1268.5227,1297.3177,1326.7393,1357.2231,1388.0089,1589.6082,1631.7542,1674.5277,1712.8529,1750.5829,1790.0972,1833.9045,1880.0985
