Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
11 Paper & pulp,722.6765,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,1113.1078,1202.9202,1153.1212,1105.6643,1108.9546,1112.1785,1115.5314,1118.823,1122.2059,1148.8762,1176.3162,1204.5431,1233.4453,1263.1982,1293.7264,1325.24,1357.499,1390.5983,1424.6791,1459.6594,1495.6329,1532.6841,1570.7062,1609.7163,1649.7939,1691.0056,1733.3121,1776.8212,1821.4968,1867.4337,1914.6538,1963.103,2012.9529,2064.1531,2116.7454,2170.8145,2226.3518,2283.3997,2342.0527,2402.2773,2464.1409,2527.793,2593.1116,2660.3083,2729.3022,2800.2,2873.085,2947.9526,3024.8779
12 Engineering etc,722.6765,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,1113.1078,1202.9202,1153.1212,1105.6643,1108.9546,1112.1785,1115.5314,1118.823,1122.2059,1148.8762,1176.3162,1204.5431,1233.4453,1263.1982,1293.7264,1325.24,1357.499,1390.5983,1424.6791,1459.6594,1495.6329,1532.6841,1570.7062,1609.7163,1649.7939,1691.0056,1733.3121,1776.8212,1821.4968,1867.4337,1914.6538,1963.103,2012.9529,2064.1531,2116.7454,2170.8145,2226.3518,2283.3997,2342.0527,2402.2773,2464.1409,2527.793,2593.1116,2660.3083,2729.3022,2800.2,2873.085,2947.9526,3024.8779
13 Other industry,722.6765,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,1113.1078,1202.9202,1153.1212,1105.6643,1108.9546,1112.1785,1115.5314,1118.823,1122.2059,1148.8762,1176.3162,1204.5431,1233.4453,1263.1982,1293.7264,1325.24,1357.499,1390.5983,1424.6791,1459.6594,1495.6329,1532.6841,1570.7062,1609.7163,1649.7939,1691.0056,1733.3121,1776.8212,1821.4968,1867.4337,1914.6538,1963.103,2012.9529,2064.1531,2116.7454,2170.8145,2226.3518,2283.3997,2342.0527,2402.2773,2464.1409,2527.793,2593.1116,2660.3083,2729.3022,2800.2,2873.085,2947.9526,3024.8779
14 Construction,722.6765,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,1113.1078,1202.9202,1153.1212,1105.6643,1108.9546,1112.1785,1115.5314,1118.823,1122.2059,1148.8762,1176.3162,1204.5431,1233.4453,1263.1982,1293.7264,1325.24,1357.499,1390.5983,1424.6791,1459.6594,1495.6329,1532.6841,1570.7062,1609.7163,1649.7939,1691.0056,1733.3121,1776.8212,1821.4968,1867.4337,1914.6538,1963.103,2012.9529,2064.1531,2116.7454,2170.8145,2226.3518,2283.3997,2342.0527,2402.2773,2464.1409,2527.793,2593.1116,2660.3083,2729.3022,2800.2,2873.085,2947.9526,3024.8779
15 Rail transport,722.6765,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,1113.1078,1202.9202,1153.1212,1105.6643,1108.9546,1112.1785,1115.5314,1118.823,1122.2059,1148.8762,1176.3162,1204.5431,1233.4453,1263.1982,1293.7264,1325.24,1357.499,1390.5983,1424.6791,1459.6594,1495.6329,1532.6841,1570.7062,1609.7163,1649.7939,1691.0056,1733.3121,1776.8212,1821.4968,1867.4337,1914.6538,1963.103,2012.9529,2064.1531,2116.7454,2170.8145,2226.3518,2283.3997,2342.0527,2402.2773,2464.1409,2527.793,2593.1116,2660.3083,2729.3022,2800.2,2873.085,2947.9526,3024.8779
16 Road transport,722.6765,836.1706,972.9493,980.3548,663.7976,573.1758,735.4842,820.8751,725.2491,857.8937,570.9621,570.9621,847.8993,937.7117,887.9127,840.4558,843.7461,846.97,850.3229,853.6145,856.9974,883.6677,911.1077,939.3346,968.2368,997.9897,1028.5179,1060.0315,1092.2905,1125.3898,1159.4706,1194.4509,1230.4244,1267.4756,1305.4977,1344.5078,1384.5854,1425.7971,1468.1036,1511.6127,1556.2883,1602.2252,1649.4453,1697.8945,1747.7444,1798.9447,1851.537,1905.6061,1961.1433,2018.1912,2076.8442,2137.0688,2198.9324,2262.5845,2327.9031,2395.0999,2464.0938,2534.9915,2607.8765,2682.7441,2759.6694
17 Domestic aviation,722.6765,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,1113.1078,1202.9202,1153.1212,1105.6643,1108.9546,1112.1785,1115.5314,1118.823,1122.2059,1148.8762,1176.3162,1204.5431,1233.4453,1263.1982,1293.7264,1325.24,1357.499,1390.5983,1424.6791,1459.6594,1495.6329,1532.6841,1570.7062,1609.7163,1649.7939,1691.0056,1733.3121,1776.8212,1821.4968,1867.4337,1914.6538,1963.103,2012.9529,2064.1531,2116.7454,2170.8145,2226.3518,2283.3997,2342.0527,2402.2773,2464.1409,2527.793,2593.1116,2660.3083,2729.3022,2800.2,2873.085,2947.9526,3024.8779
18 Other transp. serv.,722.6765,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,1113.1078,1202.9202,1153.1212,1105.6643,1108.9546,1112.1785,1115.5314,1118.823,1122.2059,1148.8762,1176.3162,1204.5431,1233.4453,1263.1982,1293.7264,1325.24,1357.499,1390.5983,1424.6791,1459.6594,1495.6329,1532.6841,1570.7062,1609.7163,1649.7939,1691.0056,1733.3121,1776.8212,1821.4968,1867.4337,1914.6538,1963.103,2012.9529,2064.1531,2116.7454,2170.8145,2226.3518,2283.3997,2342.0527,2402.2773,2464.1409,2527.793,2593.1116,2660.3083,2729.3022,2800.2,2873.085,2947.9526,3024.8779
19 Households,722.6765,836.1706,972.9493,980.3548,663.7976,573.1758,735.4842,820.8751,725.2491,857.8937,570.9621,570.9621,847.8993,937.7117,887.9127,840.4558,843.7461,846.97,850.3229,853.6145,856.9974,883.6677,911.1077,939.3346,968.2368,997.9897,1028.5179,1060.0315,1092.2905,1125.3898,1159.4706,1194.4509,1230.4244,1267.4756,1305.4977,1344.5078,1384.5854,1425.7971,1468.1036,1511.6127,1556.2883,1602.2252,1649.4453,1697.8945,1747.7444,1798.9447,1851.537,1905.6061,1961.1433,2018.1912,2076.8442,2137.0688,2198.9324,2262.5845,2327.9031,2395.0999,2464.0938,2534.9915,2607.8765,2682.7441,2759.6694
"20 Agriculture, forestry",722.6765,836.1706,972.9493,980.3548,663.7976,573.1758,735.4842,820.8751,725.2491,857.8937,570.9621,570.9621,847.8993,937.7117,887.9127,840.4558,843.7461,846.97,850.3229,853.6145,856.9974,883.6677,911.1077,939.3346,968.2368,997.9897,1028.5179,1060.0315,1092.2905,1125.3898,1159.4706,1194.4509,1230.4244,1267.4756,1305.4977,1344.5078,1384.5854,1425.7971,1468.1036,1511.6127,1556.2883,1602.2252,1649.4453,1697.8945,1747.7444,1798.9447,1851.537,1905.6061,1961.1433,2018.1912,2076.8442,2137.0688,2198.9324,2262.5845,2327.9031,2395.0999,2464.0938,2534.9915,2607.8765,2682.7441,2759.6694
21 Fishing,722.6765,836.1706,972.9493,980.3548,663.7976,573.1758,735.4842,820.8751,725.2491,857.8937,570.9621,570.9621,847.8993,937.7117,887.9127,840.4558,843.7461,846.97,850.3229,853.6145,856.9974,883.6677,911.1077,939.3346,968.2368,997.9897,1028.5179,1060.0315,1092.2905,1125.3898,1159.4706,1194.4509,1230.4244,1267.4756,1305.4977,1344.5078,1384.5854,1425.7971,1468.1036,1511.6127,1556.2883,1602.2252,1649.4453,1697.8945,1747.7444,1798.9447,1851.537,1905.6061,1961.1433,2018.1912,2076.8442,2137.0688,2198.9324,2262.5845,2327.9031,2395.0999,2464.0938,2534.9915,2607.8765,2682.7441,2759.6694
22 Other final use,722.6765,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,836.1706,1113.1078,1202.9202,1153.1212,1105.6643,1108.9546,1112.1785,1115.5314,1118.823,1122.2059,1148.8762,1176.3162,1204.5431,1233.4453,1263.1982,1293.7264,1325.24,1357.499,1390.5983,1424.6791,1459.6594,1495.6329,1532.6841,1570.7062,1609.7163,1649.7939,1691.0056,1733.3121,1776.8212,1821.4968,1867.4337,1914.6538,1963.103,2012.9529,2064.1531,2116.7454,2170.8145,2226.3518,2283.3997,2342.0527,2402.2773,2464.1409,2527.793,2593.1116,2660.3083,2729.3022,2800.2,2873.085,2947.9526,3024.8779
23 Non-energy use,722.6765,836.1706,972.9493,980.3548,663.7976,573.1758,735.4842,820.8751,725.2491,857.8937,570.9621,570.9621,847.8993,937.7117,887.9127,840.4558,843.7461,846.97,850.3229,853.6145,856.9974,883.6677,911.1077,939.3346,968.2368,997.9897,1028.5179,1060.0315,1092.2905,1125.3898,1159.4706,1194.4509,1230.4244,1267.4756,1305.4977,1344.5078,1384.5854,1425.7971,1468.1036,1511.6127,1556.2883,1602.2252,1649.4453,1697.8945,1747.7444,1798.9447,1851.537,1905.6061,1961.1433,2018.1912,2076.8442,2137.0688,2198.9324,2262.5845,2327.9031,2395.0999,2464.0938,2534.9915,2607.8765,2682.7441,2759.6694
24 Aviation bunkers,722.6765,836.1706,972.9493,980.3548,663.7976,573.1758,735.4842,820.8751,725.2491,857.8937,570.9621,570.9621,847.8993,937.7117,887.9127,840.4558,843.7461,846.97,850.3229,853.6145,856.9974,883.6677,911.1077,939.3346,968.2368,997.9897,1028.5179,1060.0315,1092.2905,1125.3898,1159.4706,1194.4509,1230.4244,1267.4756,1305.4977,1344.5078,1384.5854,1425.7971,1468.1036,1511.6127,1556.2883,1602.2252,1649.4453,1697.8945,1747.7444,1798.9447,1851.537,1905.6061,1961.1433,2018.1912,2076.8442,2137.0688,2198.9324,2262.5845,2327.9031,2395.0999,2464.0938,2534.9915,2607.8765,2682.7441,2759.6694
25 Marine bunkers,722.6765,836.1706,972.9493,980.3548,663.7976,573.1758,735.4842,820.8751,725.2491,857.8937,570.9621,570.9621,847.8993,937.7117,887.9127,840.4558,843.7461,846.97,850.3229,853.6145,856.9974,883.6677,911.1077,939.3346,968.2368,997.9897,1028.5179,1060.0315,1092.2905,1125.3898,1159.4706,1194.4509,1230.4244,1267.4756,1305.4977,1344.5078,1384.5854,1425.7971,1468.1036,1511.6127,1556.2883,1602.2252,1649.4453,1697.8945,1747.7444,1798.9447,1851.537,1905.6061,1961.1433,2018.1912,2076.8442,2137.0688,2198.9324,2262.5845,2327.9031,2395.0999,2464.0938,2534.9915,2607.8765,2682.7441,2759.6694
