,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,100.0,97.0,173.0,187.0,189.0,195.0,174.0,194.0,202.0,203.0,205.0,205.0,207.0,206.0,216.0,208.0,207.16073823133513,206.32486281034505,206.2065218002239,206.08824866653066,205.9700433703337,205.85190587272373,205.73383613481374,210.05175465836754,214.46029716836097,218.96136567078906,223.5569020907341,228.2488891101826,232.1145773108689,236.0457359080298,240.04347372694863,244.1089183722896,248.24321654615062,252.97219142612843,257.79125216515445,262.7021148776523,267.7065283696218,272.8062747614056,277.37059485243805,282.01128055460475,286.72960954047187,291.52688085933755,296.4044152948853,300.70026055603427,305.05836631519014,309.4796349255284,313.9649818181996,318.51533569187126,321.39829952417216,324.30735780005875,327.242746707019,330.20470457033457,333.1934718724302,335.49067064114456,337.80370742179025,340.13269140936836,342.47773255172376,344.83894155473524,346.8665009225823,348.9059817891198,350.9574542495238,353.0209888111111,355.0966563957622,357.20431402651246,359.3244815488893,361.45723321470007,363.6026437164699,365.7607881900577,368.29895317813305,370.85473154007104,373.42824550233854,376.0196181395823,378.6289733805148,381.25643601384104,383.9021316942262,386.56618694830513,389.2487291807331,391.9498866802789,394.66978862595994,397.4085650932202,400.1663470601508,402.94326641375386,405.73945595624974,408.55504941142834,411.3901814310439,414.24498760125493,417.1196044491081,420.01416944906765,422.92882102958976,425.8636985797428,428.81894245587335,431.7946939883187,434.7910954881656,437.8082902540559,440.8464225790403,443.905637757478,446.98608209198613,450.0879029004357
3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Iron & steel,230.0,264.0,174.0,180.0,194.0,175.0,172.0,196.0,201.0,205.0,209.0,204.0,223.0,223.0,222.0,215.0,217.02463219313955,219.0683301328721,222.5146733892145,226.01523389290315,229.5708645798446,233.18243180417852,236.8508155493709,237.55264302432516,238.25655012819468,238.9625430232579,239.6706278900533,240.38081092743326,240.5426102764125,240.70451853187734,240.86653576713235,241.02866205553133,241.19089747047747,240.87254441778776,240.55461156613893,240.2370983608985,239.92000424816618,239.60332867477283,239.3625506693113,239.122014622291,238.88172029056727,238.6416674312397,238.40185580165223,238.7814652199109,239.16167909365896,239.54249838537638,239.92392405907563,240.30595708030407,240.1369170008663,239.96799583045933,239.7991934854382,239.63050988221667,239.46194493726756,238.7494785365727,238.03913192310438,237.33089878990145,236.62477284876783,235.9207478302165,234.70311990596275,233.49177637074885,232.2866847897522,231.08781289555208,229.8951285872655,228.61797944690468,227.34792532389704,226.08492680289962,224.8289446875359,223.57993999917903,222.77489630327617,221.97275132607015,221.17349463015225,220.3771158156957,219.5836045203204,218.792950418958,218.0051432237176,217.2201726837519,216.4380285851238,215.65870075067346,214.88217903988595,214.10845334875927,213.3375136096728,212.5693497912565,211.80395189826018,211.0413099714235,210.2814140873464,209.52425435836008,208.76982093239815,208.01810399286853,207.26909375852577,206.5227804833437,205.7791544563886,205.03820600169294,204.2999254781294,203.56430327928547,202.83132983333834,202.10099560293054,201.37329108504568,200.64820681088486
5 Non-ferrous metals,61.0,67.0,69.0,71.0,76.0,74.0,67.0,73.0,83.0,85.0,82.0,85.0,83.0,89.0,90.0,91.0,90.19704726880259,89.40117951660012,89.76127452228324,90.12281993850702,90.48582160731509,90.85028539428198,91.2162171886079,92.36910247343621,93.53655911981556,94.71877129574622,95.91592549693495,97.12821057621487,96.18231976855533,95.24564059379531,94.31808334371479,93.3995591837244,92.48998014435749,90.797478266386,89.13594798774304,87.50482254984631,85.90354556539867,84.33157082860102,83.97671903620373,83.62336039510589,83.27148862240051,82.92109746161796,82.57218068261466,82.85482894270045,83.13844472039652,83.42303132755885,83.70859208737998,83.99513033442798,83.96481523565899,83.93451107806251,83.90421785768977,83.8739355705933,83.84366421282718,83.84809883756053,83.85253369684824,83.8569687907027,83.86140411913632,83.86583968216159,83.74605046874471,83.6264323554528,83.50698509789615,83.38770845203409,83.26860217417459,83.12310135740024,82.97785478396767,82.83286200962044,82.68812259087835,82.54363608503617,82.47172343055706,82.399873426939,82.32808601960005,82.25636115400587,82.1846987756696,82.11309883015187,82.0415612630607,81.97008602005154,81.89867304682717,81.82732228913767,81.75603369278038,81.68480720359986,81.61364276748786,81.54254033038328,81.47149983827208,81.40052123718733,81.32960447320907,81.25874949246435,81.18795624112713,81.11722466541826,81.04655471160548,80.9759463260033,80.90539945497302,80.83491404492268,80.76449004230699,80.69412739362731,80.62382604543163,80.55358594431449,80.48340703691696,80.4132892699266
6 Chemicals,289.0,304.0,307.0,317.0,332.0,335.0,339.0,367.0,367.0,376.0,369.0,378.0,391.0,414.0,407.0,399.0,399.32912803364104,399.6585275591682,396.73096710405514,393.82485148153626,390.9400236049,388.076327538119,385.23360848742175,378.56176511603036,372.0054710970103,365.562725236375,359.2315609987259,353.01004590700154,348.3997145829025,343.84959444872396,339.35889914289305,334.9268525737639,330.5526887854916,332.0082984674591,333.47031801876994,334.93877566568955,336.4136997587793,337.89511877344415,339.79341239447626,341.7023706225756,343.6220533714682,345.5525208914752,347.4938337714036,349.2033375909027,350.9212513533271,352.64761643158215,354.38247440210836,356.12586704588267,356.56963420040967,357.0139543315824,357.4588281284631,357.9042562809727,358.3502394798915,358.33014694784936,358.31005554238607,358.2899652634386,358.2698761109438,358.2497880848386,357.9564446483827,357.66334140850074,357.3704781685141,357.0778547319051,356.78547090231706,356.40607202988093,356.0270766029776,355.64848419259084,355.2702943701604,354.89250670758213,354.830950939693,354.76940584859335,354.7078714324312,354.646347689355,354.5848346175136,354.523332215056,354.4618404801316,354.40035941089025,354.33888900548186,354.27742926205684,354.2159801787659,354.15454175376004,354.0931139851906,354.0316968712092,353.97029040996784,353.9088945996188,353.8475094383147,353.78613492420845,353.72477105545335,353.66341783020295,353.6020752466111,353.5407433028321,353.4794219970204,353.4181113273309,353.3568112919188,353.29552188893956,353.23424311654895,353.1729749729032,353.1117174561587,353.0504705644723
7 Non-metallics nes,169.0,160.0,168.0,170.0,172.0,176.0,155.0,161.0,159.0,158.0,225.0,208.0,214.0,207.0,206.0,211.0,211.64810954216333,212.29820982356193,210.43550778894584,208.58914908041166,206.7589903018057,204.94488931513035,203.14670522950505,203.84270965026587,204.54109866374347,205.2418804398319,205.9450631764163,206.65065509946893,206.83291915365393,207.0153439631263,207.1979296696708,207.3806764151972,207.56358434174044,207.94005877645685,208.3172160525322,208.69505740848965,209.07358408509884,209.45279732537978,209.41314658480513,209.37350335036675,209.3338676206436,209.29423939421503,209.25461866966057,209.8940291150407,210.5353933797451,211.1787174339765,211.82400726618047,212.47126888310135,212.21959771727578,211.9682246546999,211.71714934227182,211.466371427308,211.2158905575425,211.07124809146023,210.926704677788,210.78226024869383,210.63791473639225,210.4936680731441,210.57119385730752,210.6487481945731,210.7263310954571,210.80394257047962,210.8815826301645,211.00690078953886,211.1322934202865,211.25776056666268,211.38330227294904,211.50891858345338,211.4609156512367,211.41292361350858,211.3649424677965,211.3169722116285,211.2690128425331,211.22106435803946,211.17312675567723,211.1252000329767,211.07728418746865,211.02937921668445,210.98148511815606,210.93360188941594,210.88572952799717,210.83786803143335,210.79001739725862,210.74217762300776,210.69434870621603,210.6465306444193,210.59872343515394,210.55092707595696,210.50314156436588,210.45536689791876,210.40760307415425,210.35985009061156,210.31210794483044,210.26437663435124,210.2166561567148,210.1689465094626,210.12124769013658,210.07355969627935
8 Ore-extra.(non-energy),58.0,59.0,57.0,64.0,66.0,66.0,77.0,100.0,99.0,93.0,157.0,168.0,153.0,154.0,171.0,171.0,170.3100299882611,169.62284394504326,169.52555397999177,169.4283198171959,169.33114142464936,169.23401877036423,169.13695182237092,172.68677907010024,176.31110969129676,180.0115073543506,183.78956854574776,187.64692325885204,190.8249650007624,194.05683096285142,197.34343272744331,200.68569731568036,204.0845674489988,207.9723304512882,211.9341544242375,215.97145021191605,220.0856555346409,224.27823550096312,228.03063326811,231.8458123790259,235.724823227984,239.66873378339756,243.67862988185274,247.21031036097034,250.7931761533533,254.42796909742944,258.11544178323123,261.85635770822097,264.2264866280453,266.6180681913943,269.03129657163566,271.46636769964994,273.9234792797382,275.8120417290177,277.71362485156783,279.6283184182787,281.5562128189651,283.49739906663314,285.1642868161613,286.8409754131705,288.52752248398343,290.2239859937499,291.930424248439,293.66316201218086,295.40618435028875,297.15955230631585,298.9233272861363,300.69757106009547,302.7842355454843,304.88538025650064,307.00110567740325,309.1315129897527,311.27670407725014,313.43678153060966,315.6118486524648,317.80200946230855,320.00736870146807,322.22803183811385,324.46410507230354,326.7156953410608,328.9829103234893,331.26585844592256,333.5646488871091,335.8793915834338,338.2101972341755,340.5571773068009,342.92044404229557,345.3001104605315,347.69629036567227,350.1090983516154,352.5386498074727,354.98506092308884,357.4484486945975,359.928930930017,362.4266262548839,364.9416541179265,367.47413479677687,370.02418940372337
"9 Food, drink & tob.",126.0,148.0,151.0,161.0,158.0,152.0,168.0,178.0,181.0,183.0,151.0,178.0,164.0,171.0,173.0,178.0,180.7438938804441,183.53008525317543,183.6809238612807,183.83188643971846,183.98297309037673,184.13418391522728,184.28551901632562,187.22821202694897,190.21789430835713,193.2553161907955,196.34123998587177,199.47644017787584,199.97334126316866,200.47148014219965,200.97085989834576,201.4714836226646,201.973354413914,203.3434277748902,204.72279494108093,206.11151895642087,207.50966329249906,208.91729185146008,211.06757305572572,213.23998602905868,215.43475856268964,217.65212079239072,219.89230522260627,222.70634434747024,225.5563957201854,228.4429202021464,231.36638455255297,234.32726150388646,236.2780130507448,238.24500441354755,240.22837078717492,242.2282484919915,244.24477498321554,246.13532281660923,248.04050421221774,249.960432439401,251.89522164426705,253.84498685645832,255.79371484529628,257.7574029120208,259.73616590279386,261.7301195454335,263.7393804561819,266.02156355986716,268.3234947941112,270.64534504295045,272.98728666911086,275.3494935268032,277.5794783247899,279.82752319666866,282.09377440633756,284.37837940224824,286.68148682699956,289.00324652700857,291.34380956225993,293.7033282161343,296.0819560053164,298.47984768978296,300.89715928287217,303.3340480614341,305.79067257606357,308.26719266141595,310.76376944660643,313.2805653656935,315.81774416824743,318.37547093000404,320.9539120636052,323.55323532942595,326.17360984648957,328.81520610347087,331.47819596978854,334.1627527067876,336.86905097901223,339.59726686556974,342.34757787158696,345.12016293975915,347.91520246199246,350.7328782911407
"10 Tex., cloth. & footw.",54.0,55.0,53.0,51.0,49.0,45.0,38.0,38.0,39.0,38.0,44.0,38.0,35.0,32.0,30.0,27.0,25.981087786444647,25.000626761738637,24.505218658763454,24.01962747721318,23.54365868666798,23.07712161148922,22.619829354433797,22.721380541537734,22.823387640286303,22.92585269748401,23.028777769124442,23.13216492043154,22.491796864063943,21.869156125871122,21.263751960247422,20.67510720690488,20.102757914790704,19.707791170073087,19.320584491416756,18.940985413769706,18.56884446762041,18.204015120143286,17.952180557455733,17.703829877117506,17.45891488305856,17.217388045953864,16.979202493999622,16.824890656204367,16.671981248428548,16.52046152498793,16.370318856034686,16.22154072650465,16.043932133982874,15.868268166368772,15.694527532090923,15.522689172697946,15.352732260306068,15.197801216956226,15.044433649591406,14.892613780501069,14.742325991194354,14.593554820793337,14.438110881315367,14.284322660311554,14.132172521818253,13.981643017722122,13.832716885759222,13.689095614472455,13.546965523098963,13.40631112913038,13.267117110808945,13.12936830545846,12.99126428520872,12.854612941124763,12.719398992926996,12.585607321064655,12.453222965025152,12.32223112166119,12.192617143535495,12.064366537282938,11.937464961989896,11.811898227590662,11.687652293280719,11.564713265946699,11.443067398612872,11.32270108890396,11.20360087752413,11.085753446751978,10.969145618951355,10.853764355097846,10.739596753320756,10.626630047460425,10.514851605640734,10.404248928856603,10.294809649576367,10.186521530358839,10.079372462484931,9.973350464603664,9.868443681392414,9.764640382231262,9.66192895989128,9.56029792923662
