Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
11 Paper & pulp,1068.5215,1252.0873,1334.9973,1306.4879,1256.1602,1072.5942,975.1387,1058.9214,1157.2498,1168.5953,1031.2847,1068.2306,1087.0468,1106.4274,1126.3895,1146.9504,1168.1283,1189.9414,1212.4089,1235.5505,1259.3864,1283.9371,1309.2246,1335.2706,1362.0979,1389.7301,1418.1913,1447.5063,1477.7008,1508.8011,1540.8344,1573.8287,1607.8127,1642.8165,1678.8702,1716.0056,1754.255,1793.6519,1834.2307,1876.027,1919.077,1963.4186,2009.0905,2056.1323,2104.5854,2154.4924,2205.8965,2258.8425,2313.377,2369.5474,2427.4033,2486.9946,2548.3735,2611.594,2676.7112,2743.7817,2812.8645,2884.0198,2957.3096,3032.7981,3110.5515
12 Engineering etc,1068.5215,1252.0873,1334.9973,1306.4879,1256.1602,1072.5942,975.1387,1058.9214,1157.2498,1168.5953,1031.2847,1068.2306,1087.0468,1106.4274,1126.3895,1146.9504,1168.1283,1189.9414,1212.4089,1235.5505,1259.3864,1283.9371,1309.2246,1335.2706,1362.0979,1389.7301,1418.1913,1447.5063,1477.7008,1508.8011,1540.8344,1573.8287,1607.8127,1642.8165,1678.8702,1716.0056,1754.255,1793.6519,1834.2307,1876.027,1919.077,1963.4186,2009.0905,2056.1323,2104.5854,2154.4924,2205.8965,2258.8425,2313.377,2369.5474,2427.4033,2486.9946,2548.3735,2611.594,2676.7112,2743.7817,2812.8645,2884.0198,2957.3096,3032.7981,3110.5515
13 Other industry,1068.5215,1252.0873,1334.9973,1306.4879,1256.1602,1072.5942,975.1387,1058.9214,1157.2498,1168.5953,1031.2847,1068.2306,1087.0468,1106.4274,1126.3895,1146.9504,1168.1283,1189.9414,1212.4089,1235.5505,1259.3864,1283.9371,1309.2246,1335.2706,1362.0979,1389.7301,1418.1913,1447.5063,1477.7008,1508.8011,1540.8344,1573.8287,1607.8127,1642.8165,1678.8702,1716.0056,1754.255,1793.6519,1834.2307,1876.027,1919.077,1963.4186,2009.0905,2056.1323,2104.5854,2154.4924,2205.8965,2258.8425,2313.377,2369.5474,2427.4033,2486.9946,2548.3735,2611.594,2676.7112,2743.7817,2812.8645,2884.0198,2957.3096,3032.7981,3110.5515
14 Construction,1068.5215,1252.0873,1334.9973,1306.4879,1256.1602,1072.5942,975.1387,1058.9214,1157.2498,1168.5953,1031.2847,1068.2306,1087.0468,1106.4274,1126.3895,1146.9504,1168.1283,1189.9414,1212.4089,1235.5505,1259.3864,1283.9371,1309.2246,1335.2706,1362.0979,1389.7301,1418.1913,1447.5063,1477.7008,1508.8011,1540.8344,1573.8287,1607.8127,1642.8165,1678.8702,1716.0056,1754.255,1793.6519,1834.2307,1876.027,1919.077,1963.4186,2009.0905,2056.1323,2104.5854,2154.4924,2205.8965,2258.8425,2313.377,2369.5474,2427.4033,2486.9946,2548.3735,2611.594,2676.7112,2743.7817,2812.8645,2884.0198,2957.3096,3032.7981,3110.5515
15 Rail transport,1068.5215,1252.0873,1334.9973,1306.4879,1256.1602,1072.5942,975.1387,1058.9214,1157.2498,1168.5953,1031.2847,1068.2306,1087.0468,1106.4274,1126.3895,1146.9504,1168.1283,1189.9414,1212.4089,1235.5505,1259.3864,1283.9371,1309.2246,1335.2706,1362.0979,1389.7301,1418.1913,1447.5063,1477.7008,1508.8011,1540.8344,1573.8287,1607.8127,1642.8165,1678.8702,1716.0056,1754.255,1793.6519,1834.2307,1876.027,1919.077,1963.4186,2009.0905,2056.1323,2104.5854,2154.4924,2205.8965,2258.8425,2313.377,2369.5474,2427.4033,2486.9946,2548.3735,2611.594,2676.7112,2743.7817,2812.8645,2884.0198,2957.3096,3032.7981,3110.5515
16 Road transport,1250.6327,1477.2537,1587.8003,1580.8184,1520.0177,1297.7606,1179.6501,1281.1785,1400.4526,1413.8346,1247.7236,1292.8149,1311.6311,1331.0118,1350.9739,1371.5349,1392.7126,1414.5259,1436.9934,1460.135,1483.9707,1508.5216,1533.8091,1559.855,1586.6824,1614.3146,1642.7758,1672.0908,1702.2852,1733.3855,1765.4187,1798.4131,1832.3972,1867.4009,1903.4546,1940.5901,1978.8394,2018.2363,2058.8152,2100.6113,2143.6614,2188.0029,2233.6748,2280.7168,2329.1699,2379.0769,2430.481,2483.427,2537.9614,2594.1318,2651.9878,2711.5791,2772.958,2836.1785,2901.2957,2968.3662,3037.449,3108.6042,3181.894,3257.3826,3335.136
17 Domestic aviation,1068.5215,1252.0873,1334.9973,1306.4879,1256.1602,1072.5942,975.1387,1058.9214,1157.2498,1168.5953,1031.2847,1068.2306,1087.0468,1106.4274,1126.3895,1146.9504,1168.1283,1189.9414,1212.4089,1235.5505,1259.3864,1283.9371,1309.2246,1335.2706,1362.0979,1389.7301,1418.1913,1447.5063,1477.7008,1508.8011,1540.8344,1573.8287,1607.8127,1642.8165,1678.8702,1716.0056,1754.255,1793.6519,1834.2307,1876.027,1919.077,1963.4186,2009.0905,2056.1323,2104.5854,2154.4924,2205.8965,2258.8425,2313.377,2369.5474,2427.4033,2486.9946,2548.3735,2611.594,2676.7112,2743.7817,2812.8645,2884.0198,2957.3096,3032.7981,3110.5515
18 Other transp. serv.,1068.5215,1252.0873,1334.9973,1306.4879,1256.1602,1072.5942,975.1387,1058.9214,1157.2498,1168.5953,1031.2847,1068.2306,1087.0468,1106.4274,1126.3895,1146.9504,1168.1283,1189.9414,1212.4089,1235.5505,1259.3864,1283.9371,1309.2246,1335.2706,1362.0979,1389.7301,1418.1913,1447.5063,1477.7008,1508.8011,1540.8344,1573.8287,1607.8127,1642.8165,1678.8702,1716.0056,1754.255,1793.6519,1834.2307,1876.027,1919.077,1963.4186,2009.0905,2056.1323,2104.5854,2154.4924,2205.8965,2258.8425,2313.377,2369.5474,2427.4033,2486.9946,2548.3735,2611.594,2676.7112,2743.7817,2812.8645,2884.0198,2957.3096,3032.7981,3110.5515
19 Households,1250.6327,1477.2537,1587.8003,1580.8184,1520.0177,1297.7606,1179.6501,1281.1785,1400.4526,1413.8346,1247.7236,1292.8149,1311.6311,1331.0118,1350.9739,1371.5349,1392.7126,1414.5259,1436.9934,1460.135,1483.9707,1508.5216,1533.8091,1559.855,1586.6824,1614.3146,1642.7758,1672.0908,1702.2852,1733.3855,1765.4187,1798.4131,1832.3972,1867.4009,1903.4546,1940.5901,1978.8394,2018.2363,2058.8152,2100.6113,2143.6614,2188.0029,2233.6748,2280.7168,2329.1699,2379.0769,2430.481,2483.427,2537.9614,2594.1318,2651.9878,2711.5791,2772.958,2836.1785,2901.2957,2968.3662,3037.449,3108.6042,3181.894,3257.3826,3335.136
"20 Agriculture, forestry",1250.6327,1477.2537,1587.8003,1580.8184,1520.0177,1297.7606,1179.6501,1281.1785,1400.4526,1413.8346,1247.7236,1292.8149,1311.6311,1331.0118,1350.9739,1371.5349,1392.7126,1414.5259,1436.9934,1460.135,1483.9707,1508.5216,1533.8091,1559.855,1586.6824,1614.3146,1642.7758,1672.0908,1702.2852,1733.3855,1765.4187,1798.4131,1832.3972,1867.4009,1903.4546,1940.5901,1978.8394,2018.2363,2058.8152,2100.6113,2143.6614,2188.0029,2233.6748,2280.7168,2329.1699,2379.0769,2430.481,2483.427,2537.9614,2594.1318,2651.9878,2711.5791,2772.958,2836.1785,2901.2957,2968.3662,3037.449,3108.6042,3181.894,3257.3826,3335.136
21 Fishing,1250.6327,1477.2537,1587.8003,1580.8184,1520.0177,1297.7606,1179.6501,1281.1785,1400.4526,1413.8346,1247.7236,1292.8149,1311.6311,1331.0118,1350.9739,1371.5349,1392.7126,1414.5259,1436.9934,1460.135,1483.9707,1508.5216,1533.8091,1559.855,1586.6824,1614.3146,1642.7758,1672.0908,1702.2852,1733.3855,1765.4187,1798.4131,1832.3972,1867.4009,1903.4546,1940.5901,1978.8394,2018.2363,2058.8152,2100.6113,2143.6614,2188.0029,2233.6748,2280.7168,2329.1699,2379.0769,2430.481,2483.427,2537.9614,2594.1318,2651.9878,2711.5791,2772.958,2836.1785,2901.2957,2968.3662,3037.449,3108.6042,3181.894,3257.3826,3335.136
22 Other final use,1068.5215,1252.0873,1334.9973,1306.4879,1256.1602,1072.5942,975.1387,1058.9214,1157.2498,1168.5953,1031.2847,1068.2306,1087.0468,1106.4274,1126.3895,1146.9504,1168.1283,1189.9414,1212.4089,1235.5505,1259.3864,1283.9371,1309.2246,1335.2706,1362.0979,1389.7301,1418.1913,1447.5063,1477.7008,1508.8011,1540.8344,1573.8287,1607.8127,1642.8165,1678.8702,1716.0056,1754.255,1793.6519,1834.2307,1876.027,1919.077,1963.4186,2009.0905,2056.1323,2104.5854,2154.4924,2205.8965,2258.8425,2313.377,2369.5474,2427.4033,2486.9946,2548.3735,2611.594,2676.7112,2743.7817,2812.8645,2884.0198,2957.3096,3032.7981,3110.5515
23 Non-energy use,1250.6327,1477.2537,1587.8003,1580.8184,1520.0177,1297.7606,1179.6501,1281.1785,1400.4526,1413.8346,1247.7236,1292.8149,1311.6311,1331.0118,1350.9739,1371.5349,1392.7126,1414.5259,1436.9934,1460.135,1483.9707,1508.5216,1533.8091,1559.855,1586.6824,1614.3146,1642.7758,1672.0908,1702.2852,1733.3855,1765.4187,1798.4131,1832.3972,1867.4009,1903.4546,1940.5901,1978.8394,2018.2363,2058.8152,2100.6113,2143.6614,2188.0029,2233.6748,2280.7168,2329.1699,2379.0769,2430.481,2483.427,2537.9614,2594.1318,2651.9878,2711.5791,2772.958,2836.1785,2901.2957,2968.3662,3037.449,3108.6042,3181.894,3257.3826,3335.136
24 Aviation bunkers,1250.6327,1477.2537,1587.8003,1580.8184,1520.0177,1297.7606,1179.6501,1281.1785,1400.4526,1413.8346,1247.7236,1292.8149,1311.6311,1331.0118,1350.9739,1371.5349,1392.7126,1414.5259,1436.9934,1460.135,1483.9707,1508.5216,1533.8091,1559.855,1586.6824,1614.3146,1642.7758,1672.0908,1702.2852,1733.3855,1765.4187,1798.4131,1832.3972,1867.4009,1903.4546,1940.5901,1978.8394,2018.2363,2058.8152,2100.6113,2143.6614,2188.0029,2233.6748,2280.7168,2329.1699,2379.0769,2430.481,2483.427,2537.9614,2594.1318,2651.9878,2711.5791,2772.958,2836.1785,2901.2957,2968.3662,3037.449,3108.6042,3181.894,3257.3826,3335.136
25 Marine bunkers,1250.6327,1477.2537,1587.8003,1580.8184,1520.0177,1297.7606,1179.6501,1281.1785,1400.4526,1413.8346,1247.7236,1292.8149,1311.6311,1331.0118,1350.9739,1371.5349,1392.7126,1414.5259,1436.9934,1460.135,1483.9707,1508.5216,1533.8091,1559.855,1586.6824,1614.3146,1642.7758,1672.0908,1702.2852,1733.3855,1765.4187,1798.4131,1832.3972,1867.4009,1903.4546,1940.5901,1978.8394,2018.2363,2058.8152,2100.6113,2143.6614,2188.0029,2233.6748,2280.7168,2329.1699,2379.0769,2430.481,2483.427,2537.9614,2594.1318,2651.9878,2711.5791,2772.958,2836.1785,2901.2957,2968.3662,3037.449,3108.6042,3181.894,3257.3826,3335.136
