,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08005296563589538,-0.08005296563589538,-0.08005296563589538,-0.08005296563589538,-0.08005296563589538,-0.08005296563589538,-0.08005296563589538,-0.08005296563589538,-0.08005296563589538,-0.07605031735410062,-0.07204766907230584,-0.06804502079051107,-0.0640423725087163,-0.06003972422692153,-0.05603707594512677,-0.052034427663331995,-0.04803177938153723,-0.044029131099742456,-0.04002648281794769,-0.03602383453615292,-0.03202118625435815,-0.028018537972563384,-0.024015889690768615,-0.020013241408973845,-0.016010593127179076,-0.012007944845384307,-0.008005296563589538,-0.004002648281794769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.1801191726807646,-0.16010593127179076,-0.1400926898628169,-0.12007944845384307,-0.10006620704486922,-0.08005296563589538,-0.06003972422692153,-0.04002648281794769,-0.020013241408973845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.1801191726807646,-0.16010593127179076,-0.1400926898628169,-0.12007944845384307,-0.10006620704486922,-0.08005296563589538,-0.06003972422692153,-0.04002648281794769,-0.020013241408973845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.20013241408973845,-0.1801191726807646,-0.16010593127179076,-0.1400926898628169,-0.12007944845384307,-0.10006620704486922,-0.08005296563589538,-0.06003972422692153,-0.04002648281794769,-0.020013241408973845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24015889690768613,-0.24015889690768613,-0.24015889690768613,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.22514896585095576,-0.21013903479422533,-0.19512910373749498,-0.1801191726807646,-0.1651092416240342,-0.15009931056730383,-0.13508937951057345,-0.12007944845384307,-0.10506951739711269,-0.0900595863403823,-0.07504965528365191,-0.06003972422692121,-0.04502979317019083,-0.0300198621134605,-0.015009931056730083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24015889690768613,-0.24015889690768613,-0.24015889690768613,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.24015889690768616,-0.22514896585095576,-0.21013903479422533,-0.19512910373749498,-0.1801191726807646,-0.1651092416240342,-0.15009931056730383,-0.13508937951057345,-0.12007944845384307,-0.10506951739711269,-0.0900595863403823,-0.07504965528365191,-0.06003972422692121,-0.04502979317019083,-0.0300198621134605,-0.015009931056730083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
