,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789469571662308,-0.0789469571662308,-0.0789469571662308,-0.0789469571662308,-0.0789469571662308,-0.0789469571662308,-0.0789469571662308,-0.0789469571662308,-0.0789469571662308,-0.07499960930791927,-0.07105226144960772,-0.06710491359129618,-0.06315756573298464,-0.0592102178746731,-0.055262870016361564,-0.05131552215805002,-0.04736817429973848,-0.04342082644142694,-0.0394734785831154,-0.03552613072480386,-0.03157878286649232,-0.027631435008180782,-0.02368408714986924,-0.0197367392915577,-0.01578939143324616,-0.01184204357493462,-0.00789469571662308,-0.00394734785831154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.1776306536240193,-0.1578939143324616,-0.13815717504090388,-0.1184204357493462,-0.0986836964577885,-0.0789469571662308,-0.0592102178746731,-0.0394734785831154,-0.0197367392915577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.1776306536240193,-0.1578939143324616,-0.13815717504090388,-0.1184204357493462,-0.0986836964577885,-0.0789469571662308,-0.0592102178746731,-0.0394734785831154,-0.0197367392915577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.197367392915577,-0.1776306536240193,-0.1578939143324616,-0.13815717504090388,-0.1184204357493462,-0.0986836964577885,-0.0789469571662308,-0.0592102178746731,-0.0394734785831154,-0.0197367392915577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2368408714986924,-0.2368408714986924,-0.2368408714986924,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.22203831703002413,-0.2072357625613558,-0.19243320809268757,-0.1776306536240193,-0.162828099155351,-0.14802554468668275,-0.13322299021801448,-0.1184204357493462,-0.10361788128067793,-0.08881532681200965,-0.07401277234334137,-0.05921021787467278,-0.04440766340600451,-0.029605108937336286,-0.014802554468667978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2368408714986924,-0.2368408714986924,-0.2368408714986924,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.22203831703002413,-0.2072357625613558,-0.19243320809268757,-0.1776306536240193,-0.162828099155351,-0.14802554468668275,-0.13322299021801448,-0.1184204357493462,-0.10361788128067793,-0.08881532681200965,-0.07401277234334137,-0.05921021787467278,-0.04440766340600451,-0.029605108937336286,-0.014802554468667978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11 BIGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2368408714986924,-0.2368408714986924,-0.2368408714986924,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.22203831703002413,-0.2072357625613558,-0.19243320809268757,-0.1776306536240193,-0.162828099155351,-0.14802554468668275,-0.13322299021801448,-0.1184204357493462,-0.10361788128067793,-0.08881532681200965,-0.07401277234334137,-0.05921021787467278,-0.04440766340600451,-0.029605108937336286,-0.014802554468667978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12 BIGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2368408714986924,-0.2368408714986924,-0.2368408714986924,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.23684087149869243,-0.22203831703002413,-0.2072357625613558,-0.19243320809268757,-0.1776306536240193,-0.162828099155351,-0.14802554468668275,-0.13322299021801448,-0.1184204357493462,-0.10361788128067793,-0.08881532681200965,-0.07401277234334137,-0.05921021787467278,-0.04440766340600451,-0.029605108937336286,-0.014802554468667978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
