,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15853104859143607,-0.15853104859143607,-0.15853104859143607,-0.15853104859143607,-0.15853104859143607,-0.15853104859143607,-0.15853104859143607,-0.15853104859143607,-0.15853104859143607,-0.15060449616186425,-0.14267794373229245,-0.13475139130272065,-0.12682483887314885,-0.11889828644357703,-0.11097173401400524,-0.10304518158443343,-0.09511862915486163,-0.08719207672528984,-0.07926552429571804,-0.07133897186614623,-0.06341241943657443,-0.05548586700700262,-0.04755931457743082,-0.03963276214785902,-0.031706209718287214,-0.02377965728871541,-0.015853104859143607,-0.007926552429571803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.35669485933073114,-0.31706209718287215,-0.27742933503501305,-0.23779657288715406,-0.19816381073929507,-0.15853104859143607,-0.11889828644357703,-0.07926552429571804,-0.03963276214785902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.35669485933073114,-0.31706209718287215,-0.27742933503501305,-0.23779657288715406,-0.19816381073929507,-0.15853104859143607,-0.11889828644357703,-0.07926552429571804,-0.03963276214785902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.39632762147859013,-0.35669485933073114,-0.31706209718287215,-0.27742933503501305,-0.23779657288715406,-0.19816381073929507,-0.15853104859143607,-0.11889828644357703,-0.07926552429571804,-0.03963276214785902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4755931457743081,-0.4755931457743081,-0.4755931457743081,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4458685741634139,-0.41614400255251954,-0.38641943094162534,-0.35669485933073114,-0.3269702877198368,-0.29724571610894257,-0.26752114449804837,-0.23779657288715406,-0.20807200127625983,-0.17834742966536557,-0.14862285805447129,-0.1188982864435764,-0.08917371483268215,-0.05944914322178799,-0.029724571610893664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4755931457743081,-0.4755931457743081,-0.4755931457743081,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4755931457743082,-0.4458685741634139,-0.41614400255251954,-0.38641943094162534,-0.35669485933073114,-0.3269702877198368,-0.29724571610894257,-0.26752114449804837,-0.23779657288715406,-0.20807200127625983,-0.17834742966536557,-0.14862285805447129,-0.1188982864435764,-0.08917371483268215,-0.05944914322178799,-0.029724571610893664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
