Unnamed: 0,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
AT,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
PT,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
FI,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
SW,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
UK,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,77.0,86.9,87.3,87.3,124.81111111111109,162.32222222222222,199.83333333333331,237.34444444444443,274.85555555555555,312.3666666666667,349.87777777777774,387.38888888888886,424.90000000000003,462.4111111111111,499.92222222222216,537.4333333333333,574.9444444444445,612.4555555555555,649.9666666666666,687.4777777777778,724.9888888888889,762.5,800.0111111111111,837.5222222222222,875.0333333333333,912.5444444444444,950.0555555555554,987.5666666666666,1025.0777777777778,1062.588888888889,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
CZ,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
EN,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
CY,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
LV,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
LT,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
HU,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
MT,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
PL,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
SI,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
SK,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
BG,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
RO,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
NO,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
CH,0.0,51.3,56.8,52.4,125.8,41.1,30.4,22.0,24.6,23.5,60.5,128.7,235.4,236.9,236.90000000000003,268.8703703703704,300.8407407407408,332.81111111111113,364.78148148148153,396.7518518518519,428.72222222222223,460.6925925925926,492.66296296296304,524.6333333333332,556.6037037037037,588.574074074074,620.5444444444444,652.5148148148148,684.4851851851851,716.4555555555555,748.4259259259259,780.3962962962962,812.3666666666666,844.337037037037,876.3074074074074,908.2777777777777,940.2481481481481,972.2185185185185,1004.1888888888888,1036.1592592592592,1068.1296296296296,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
IS,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
HR,0.0,62.7,26.4,16.9,18.7,25.3,16.1,20.2,51.0,80.3,59.4,154.4,317.2,319.0,319.0,347.92962962962963,376.8592592592592,405.7888888888889,434.7185185185185,463.6481481481481,492.5777777777777,521.5074074074074,550.437037037037,579.3666666666666,608.2962962962963,637.2259259259258,666.1555555555555,695.0851851851852,724.0148148148148,752.9444444444445,781.874074074074,810.8037037037036,839.7333333333332,868.6629629629629,897.5925925925925,926.5222222222222,955.4518518518519,984.3814814814814,1013.3111111111109,1042.2407407407406,1071.1703703703704,1100.1,1140.8444444444442,1181.588888888889,1222.3333333333333,1263.0777777777778,1303.822222222222,1344.5666666666664,1385.3111111111111,1426.0555555555557,1466.8,1507.5444444444443,1548.2888888888888,1589.033333333333,1629.7777777777778,1670.5222222222221,1711.2666666666664,1752.011111111111,1792.7555555555555,1833.5,1874.2444444444443
