,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031517892825525966,-0.00015834997899728942,-0.00015682894925797032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018253686680236101,8.462888118768446e-05,8.486754670465633e-05,4.490050055116352e-05,0.00029826761080415336,-3.2071786107974124e-05,-0.00018280918081544931,-0.00037203271885249213,0.000597705710838358,9.655805572122804e-06,-0.0005614296817914653,-0.0017970513561143676,0.0,4.0529121057378095e-05,-4.0529121057378095e-05,0.002052323541343555,-0.0013859754558082766,-8.381258944944191e-05,0.0002877810763040219,-0.0008703165723898586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020622235797229296,9.561009639755476e-05,9.587973050785091e-05,5.072666831639362e-05,0.0003369700109588998,-3.6233334511710104e-05,-0.00020653000671674512,-0.0004203066803358312,-8.044298203604191e-06,0.0003944594509963624,0.0007033718779414401,0.001515867876966187,0.0005849591289420197,1.7053409922754975e-05,-0.0013319956308711928,-0.001267187808303369,0.0015866059270887153,2.8535611317116388e-05,0.0002235424564591632,0.000961571325773936,-0.0005958709106100666,-0.0013614004921061172,0.0009583268602346484,1.202436010639546e-06,0.0006873853804737727,0.0007933186419595006,0.00019968679191986229,-0.0002408614434482661,6.050009500727094e-06,0.0003631005478693036,0.0001816272838813995,0.00018113009685677504,0.000176250098125952,0.00010785445699936034,0.00011558787691498799,0.00011770767702812527,0.00011778333592317881,0.00011412874108185108,3.6748606167888956e-05,3.6693213048297716e-05,3.163352444172756e-05,2.9917688786092366e-05,3.303051189678524e-05,4.173804008620035e-05,6.386556478537881e-05,4.8698658430940636e-05,5.946654045880986e-05,5.055905661819054e-05,2.86490512422825e-05,3.4574763986857174e-05,4.491436262666661e-05,2.7873547568002532e-05,2.910165356089477e-05,2.161817820928169e-05,2.4274345846266032e-05,2.2877358391208344e-05,2.247339393370192e-05,2.2269385127400565e-05,2.8011354841135302e-05,2.374473358090698e-05,2.736690318149923e-05,3.045135420654682e-05,1.7285355415881318e-05,2.854772236497022e-06,6.647174350959267e-06,1.1890605988365903e-05,8.983142735672842e-06,8.325180559065962e-06
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007530775913223488,3.491465319722584e-05,3.501311749969896e-05,1.8524236444163525e-05,0.0001230538563790878,-1.3231597460117129e-05,-7.542010552266643e-05,-0.00015348653053735666,-1.1255653956014611e-05,-0.0002526402063896159,-0.00012920370617500518,0.00040009426829151003,-0.0002634011478767563,0.0004110421476208893,0.0003313311164204561,0.0019126031011680363,-0.0010250090682720268,0.0011412501743680984,-0.00025045665265840483,0.0007193588497069898,-3.038320843568509e-05,0.0011655923493496321,-0.0008187711839979074,1.1022712231231744e-06,0.0006301251105152086,0.0007272339667654307,0.0001830525719650972,-0.00022079731106164086,5.54603431140218e-06,0.0003328537082016199,0.00016649744899937136,0.00016604167842621236,0.00016156819117011875,9.887001319323734e-05,0.00010595922721701526,0.00010790244468789154,0.00010797180107945982,0.00010462163966535806,3.3687390189853644e-05,3.363661140317123e-05,2.899840271710589e-05,2.742549883691468e-05,3.027901894711669e-05,3.826119651232241e-05,5.8545464031787085e-05,4.464198453651893e-05,5.45128852649391e-05,4.634740866488185e-05,2.6262540771170018e-05,3.1694632439288085e-05,4.117292645115702e-05,2.5551637757605803e-05,2.6677440613582206e-05,1.9817350383376925e-05,2.2252255130187325e-05,2.0971638900177392e-05,2.0601325309487117e-05,2.0414310753650962e-05,2.567796547082047e-05,2.176676038921545e-05,2.508719763550261e-05,2.7914709098865974e-05,1.5845458459153895e-05,2.6169652746739842e-06,6.093454401989544e-06,1.0900100039003442e-05,8.234832991630726e-06,7.631680086392714e-06
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001261919666039939,5.85059069745767e-06,5.867090197791486e-06,3.1040756671854113e-06,2.0619931217732527e-05,-2.2171969051324944e-06,-1.2638022359255408e-05,-2.57194840995373e-05,9.717830904533972e-05,2.090956000268371e-06,3.5741851207662137e-07,-7.360124266162513e-05,-2.055273548021212e-05,-5.158428841194305e-05,-4.19221977004212e-07,2.6836546567258442e-06,0.0017065669669935565,-3.0498556862007568e-05,-0.0013157656446643833,-0.00021911721472692288,0.00071558834161146,-0.00014179376446423755,0.0001088763095841202,2.4691057469536804e-07,0.00014114906558693478,0.00016290160978998607,4.1004078483767746e-05,-4.945896238760694e-05,1.2423208466132065e-06,7.455978044009588e-05,3.729570359393281e-05,3.7193610232709885e-05,3.619154169810508e-05,2.2147046267339925e-05,2.3735041918527882e-05,2.4170325841782386e-05,2.4185861788055332e-05,2.343542009754945e-05,7.546031046870356e-06,7.534656514777667e-06,6.495690107772385e-06,6.143357040511642e-06,6.782550258597682e-06,8.570571218050571e-06,1.3114280647669434e-05,9.999878275163871e-06,1.2210976342940652e-05,1.0381896096911147e-05,5.882852512826413e-06,7.099650019135083e-06,9.222803533903397e-06,5.72360906352749e-06,5.975790762853279e-06,4.439119219888481e-06,4.984541905114727e-06,4.697681754288778e-06,4.6147308982956705e-06,4.57283932888135e-06,5.751906679953792e-06,4.875790281204949e-06,5.619573709021372e-06,6.2529409472586875e-06,3.5494088681494507e-06,5.86204544191166e-07,1.3649438511261715e-06,2.4416404133646447e-06,1.8446161923024555e-06,1.7095089452500054e-06
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002864147755703288,0.00026503937674997725,5.921557809353479e-05,0.0004501258549620081,0.0008447991461582192,1.9305587359540193e-06,1.571217438976454e-06,4.977082021534397e-05,5.367685123043413e-07,0.0003068494496101188,0.00035413815243341386,8.914036279443221e-05,-0.00010752076412137105,2.700729660782327e-06,0.00016208840983792131,8.10785822281763e-05,8.085663749499757e-05,7.867820169000844e-05,4.8146326221604197e-05,5.159853179961425e-05,5.254481246905977e-05,5.257858666758361e-05,5.0947172256593936e-05,1.6404610713110536e-05,1.637988317490383e-05,1.4121233648412003e-05,1.3355283074673563e-05,1.4744850099784098e-05,1.863189848382886e-05,2.8509645331598835e-05,2.173912474831129e-05,2.654591693152875e-05,2.2569608165665025e-05,1.2788962138658795e-05,1.5434205616146873e-05,2.0049811711274432e-05,1.2442776603757526e-05,1.2991004219133247e-05,9.650374118399823e-06,1.0836089730972833e-05,1.0212473279600301e-05,1.003214318389279e-05,9.94107347000858e-06,1.2504293893930013e-05,1.059967034128511e-05,1.2216610095762763e-05,1.3593511796428266e-05,7.716198142041896e-06,1.274372883705577e-06,2.9673045848725016e-06,5.307977164929668e-06,4.010082964391906e-06,3.7163680593459837e-06
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008935186842204588,4.142587077915754e-05,4.1542697644014806e-05,2.1978812760467406e-05,0.0001460021133373921,-1.5699151971762743e-05,-8.948516623904666e-05,-0.00018211016287244576,0.0003748439292540912,0.00017084495947715904,-6.517759029411635e-05,0.00020025906424521632,6.888458548924797e-05,0.00041460936206017527,-0.0003167170808623634,0.002608372293801213,-0.0008330157277323232,0.0010357510076270126,-0.0023806373066799693,-0.000938020307274432,0.000342300590637064,0.00033264115812626133,-0.0003495596692005955,4.172097206342571e-07,0.00023850239016250284,0.0002752580977753746,6.928540889819926e-05,-8.357179479262294e-05,2.0991743022451444e-06,0.00012598514748226805,6.301929391425371e-05,6.284678472639549e-05,6.115356954557649e-05,3.7422305615951005e-05,4.010557352708468e-05,4.084108145031417e-05,4.086733284846536e-05,3.959929656271967e-05,1.2750679102516585e-05,1.2731459328868978e-05,1.0975897077438682e-05,1.0380552869343126e-05,1.1460610393318816e-05,1.4481865055665335e-05,2.215946146525826e-05,1.6896993685669524e-05,2.0633130172692873e-05,1.7542496815234516e-05,9.94037317532566e-06,1.1996420180606685e-05,1.55839550030905e-05,9.67129634426439e-06,1.009741278927166e-05,7.500868247035594e-06,8.422479832166737e-06,7.937766516283569e-06,7.797602801148766e-06,7.726817781131875e-06,9.71911139089959e-06,8.238720045100623e-06,9.49550573163798e-06,1.0565718981309093e-05,5.9975069278532e-06,9.905215052796908e-07,2.306372837661882e-06,4.125688484604619e-06,3.1168847556099773e-06,2.888591346681194e-06
