,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6077621630127104,2.1508219816686536,0.0,0.0,0.0,0.0,5.091175259542436,5.292905272114469,0.0,5.585920610386161,5.715320950583839,5.535400111774641,5.641409628942162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1068131121154,266.1592872031295,248.80672846915192,220.93340655012713,227.99950697283904,209.680974933582,194.2422121232039,222.1066458655963,200.78105518555145,112.46483498681766,129.69119486372477,54.58756662578971,143.53271505377202,154.3347006250186,144.448792413186,85.14058518137803,0.0,6.0677038518985595,456.8734539438825,146.41474747485614,139.5012558189468,125.12915629235516,275.5108436995917,245.00378552044765,274.7811391229156,277.01106507054124,270.85057998398577,264.82712862074976,267.1858215833859,264.18791098637433,261.79227849832165,260.9285191923113,263.8451777283764,248.81131220778846,239.47588980665057,229.57542672136887,219.9931946685567,210.42436808867797,181.78223461912225,156.73381054361923,134.91394567443237,116.07493666169175,99.87762504018183,86.53605152773953,74.99967389548216,64.99889318774865,56.325403250123436,48.81468913977359,43.48139620806011,38.74546604522997,34.596248747786056,30.84807851560044,27.50021060017682,25.11172769768865,22.933561770555983,20.956775836823212,19.179210125851068,17.557743699703693,17.200487846027915,16.80994173456747,16.393701799984623,15.973812597769903,15.571127085819745,15.234426290641888,14.935484244226512,14.67251355018249,14.426597596703775,14.16012658472714
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.1910713625275,1178.2988496315704,1101.4783102873782,978.0818904302278,1009.3638272243717,928.2668816486099,859.9188008795187,983.2758723885008,939.1231345996524,1180.2297138178985,755.6506825889172,541.6987296530436,537.2950823983374,444.4120680717402,554.6342321147804,782.0599955978688,183.9791716431704,580.4847746488805,1169.3561161194189,701.1267872763243,1110.680847767725,1620.606483965975,1761.3264760827572,1851.5574288584444,1956.9640082099572,1941.9065706996805,1922.3496679359828,1902.9884922872072,1982.9776473762972,2028.7883314204119,2083.3916797041043,2149.0039254055696,2246.594970498924,2254.160576287259,2325.1605872252535,2368.7715996162824,2422.8223951986174,2469.6952752394827,2338.0266338449983,2208.3581730056985,2083.332208773032,1964.9489217021835,1853.5914852604426,1853.9957370324162,1854.6055022750584,1855.5419812403009,1856.208206227632,1856.2097118208237,1853.320478485935,1850.483940912756,1851.847255547848,1848.5771071354575,1846.729744289231,1840.9113793998736,1835.8932372919091,1831.5857351704308,1829.642014359935,1828.3193507410192,1848.3971887490482,1864.5469341199093,1878.083722506561,1890.4416314241041,1904.037890741828,1904.8396191164127,1908.4289532854455,1915.4021081528438,1923.350134611873,1926.779123105989
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270554429144277,7.323165597840598,0.0,3.4046902945273367,1.7206431908040676,1.7892420488030496,1.7985811706790855,1.7975998634760149,1.8393424545300439,0.7422587167722839,5.8262216166922,8.189587418181587,9.064193256637873,9.064193256637873,9.06501809904907,9.06501809904907,10.030908562560121,11.109802436405088,13.885397150081168,17.46686289949619,21.872346217696467,27.58355507282074,34.86361419404068,40.366137919132235,46.74711881214804,54.30844919558597,62.97754293726074,73.08268731682855,75.92591910822273,78.99598256269594,82.09161613191627,85.31262574763842,88.67550825808638,95.33033683161939,102.48584474874866,110.17172633627726,118.43994666611056,127.34247081015391,130.31437801769476,133.33825029714095,136.5196674771257,139.69861012987684,142.9715848175044,142.42718882611473,141.84897429586601,141.32272483752266,140.8088480153473,140.33208910167573,140.27764950253678,140.3114680413958,140.19269073418354,140.09453448725117,140.01782414300988,139.13771729026328,138.3400946786363,137.55814407282205,136.77454378218542,135.9431026316994
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.4999808113544,2500.266444140014,2337.2587175322187,2075.4202815596177,2141.798328944254,1969.7163721395555,1824.6866006840687,2086.4415422574443,1827.1737338535002,1814.3967843646944,1817.8622383198456,1133.136927898293,1307.788288174745,1435.4313863893792,1430.77958885258,1424.6910803325077,1350.8893203865664,1216.4003301175576,1155.3175187380964,1449.542535669697,1825.025821258663,1717.1460908706852,1824.401941413451,1992.4539595580331,2068.2108197819725,2000.9632632302705,2004.3851540308501,2007.8137742135348,2098.911102119422,2156.8435114917693,2229.5511204492136,2308.296667500699,2409.418251225295,2459.8600171416047,2533.0437298830034,2606.6404584511197,2679.446484621855,2752.924607830364,2717.7526510838966,2676.4409743390456,2633.527704653116,2590.4075064674466,2548.265592205345,2526.911580439487,2506.457623530222,2486.261065486488,2465.919825727488,2445.120987985323,2448.801118824196,2453.478039387426,2460.128351253056,2466.0014194855157,2470.2930829232137,2472.2866623719287,2474.527546613016,2477.40940449964,2483.0132974478847,2488.4918556544176,2491.507460010385,2489.1033882532424,2483.8990523675043,2477.135182178846,2470.9214389773024,2460.0972278608183,2452.5342435471484,2448.222391963134,2445.8957081002036,2441.3777691892124
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.8215201845038,294.0637483587216,344.919107092693,646.2567436722065,504.5624635476571,448.692733617011,503.2261040275536,507.3099248839466,496.02779351596945,484.996621682284,489.31626266628047,483.8259772894439,479.4386863440296,477.8568229316842,483.19830567161205,455.6657261119376,438.5691078383132,420.4376906588892,402.8890724414372,385.36500461320935,332.91064299680215,287.03769516719564,247.0774358001331,212.57622825917196,182.91294769694028,158.47958199471753,137.35219898363465,119.03706305818294,103.15268844802863,89.39778732097044,79.63055135917715,70.95730801942408,63.35855338138311,56.4942645542992,50.3630776276599,45.98888022316523,41.999851147387865,38.37962347417835,35.124241863050585,32.154735895333395,31.500468022508695,30.785233349777254,30.022943764366108,29.253971017443938,28.516504603359483,27.89988066067854,27.352406980979072,26.87081017903118,26.42044692781852,25.932439746462094
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.120942030925,339.86487329870204,317.70699469335887,282.11491326734614,291.13777829721863,267.7464263141153,248.0323174375261,283.6130493477778,317.07266186604414,118.85856758595631,243.820497923592,238.2579210441984,420.2458338983713,449.6285298135761,493.83437382679114,272.52857503480686,412.42633992251024,298.3918647337498,0.0,0.0,274.33100072240387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
