,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4045307443365696,0.0202265372168284,40740.61488673139,2037.0307443365696,25.0,1,-0.05,0.05,0.5377809223085153,102.9029232452712,20.58058464905424,0,0.9703846153846154,0.013387267641727442,-0.05
Indirect Heating Oil,0.0444983818770226,0.0022249190938511,8548.543689320388,427.42718446601936,25.0,1,-0.05,0.05,0.3997092874222376,83.21361575738626,16.642723151477252,0,0.9768538461538462,0.012945317400649168,-0.05
Indirect Heating Gas,0.0444983818770226,0.0022249190938511,9419.57928802589,470.97896440129455,25.0,1,-0.05,0.05,0.4237285043246875,97.57534781929029,19.51506956385806,0,0.9813999999999999,0.01250933852351345,-0.05
Indirect Heating Biomass,0.5,0.025,40740.61488673139,2037.0307443365696,25.0,1,-0.05,0.05,0.4600807322122844,77.75840237611379,15.55168047522276,0,0.9116666666666666,0.00867163414004405,-0.05
Indirect Heating Electric,0.0647249190938511,0.0032362459546925,7248.705501618124,362.4352750809062,25.0,1,-0.05,0.05,0.9,537.9743629826481,107.59487259652964,0,0.9878205128205128,0.0028867513459481316,-0.05
Indirect Heating Steam Distributed,0.8090614886731392,0.0404530744336569,0.0,0.0,20.0,1,-0.05,0.05,0.5788012578172846,0.0,0.0,0,1.0,0.0,-0.05
Heat Pumps (Electricity),0.8843042071197411,0.044215210355987,24850.07811650485,1242.5039058252428,20.0,1,-0.432959407,0.05,3.0,537.9743629826481,107.59487259652964,0,0.9838461538461538,0.0113249475879504,-0.432959407
Direct Heating Coal,0.1779935275080906,0.0088996763754045,5091.245954692557,254.56229773462783,15.0,1,-0.05,0.05,0.2457392545951674,102.9029232452712,20.58058464905424,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Oil,0.012135922330097,0.0006067961165048,2132.9273315533983,106.64636657766992,15.0,1,-0.05,0.05,0.3209533122541032,83.21361575738626,16.642723151477252,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Gas,0.012135922330097,0.0006067961165048,2132.9273315533983,106.64636657766992,15.0,1,-0.05,0.05,0.3475451707175707,97.57534781929029,19.51506956385806,0,0.9878846153846155,0.012115384615384639,-0.05
Direct Heating Biomass,0.1779935275080906,0.0088996763754045,5091.245954692557,254.56229773462783,15.0,1,-0.05,0.05,0.1128926314344516,77.75840237611379,15.55168047522276,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Electric,0.0485436893203883,0.0024271844660194,1276.6019417475727,63.83009708737865,12.5,1,-0.05,0.05,0.4474475683070381,537.9743629826481,107.59487259652964,0,0.9902564102564102,0.016876392484004476,-0.05
Direct Heating Steam Distributed,0.8090614886731392,0.0404530744336569,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.0,-0.05
