,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.00038601709561150466,0.00040705177500865384,0.0004279757724071987,0.00044902551645131447,0.00045303998020752335,0.000503000171344626,0.00046977994620533986,0.0012335151408069678,0.00110045530092945,0.001203065410996948,-0.00015965071000996996,-0.0001356141803182977,0.000575962732800063,0.0011567055165401848,0.0011834324208526634,0.0014119548091075795,0.0009839162529374293,0.003251468545974061,-0.0015388453821472345,0.0010822689714804976,0.0005946264808248496,0.0006942054482687796,0.0018348869412176218,-0.0010886403950571832,0.0012763491413345547,8.245341811442819e-05,-0.001516358052886066,0.0013608278818644445,0.000911113038262433,0.003161307159693504,0.004684263013021783,-0.0007916261300049617,0.0015540224186126605,-0.0041509020261581075,-0.010734119436354423,-0.006366337693375568,-0.003157947786786703,-0.0005896628784118965,-0.0010225383582795752,0.0008654496064437633,-0.00017953198186207962,-0.0004490285222725713,0.0028033612968760245,0.00404129023469677,-0.00204321572117846,0.0016526355999580654,-0.0004658852618185695,0.0013033016535051265,0.0002282681430470345,-0.0006379942528322943,0.0006611692622672092,0.0007635716755516695,0.00026255311664212175,0.00024689273705369094,0.0001970354947646476,0.00013512126695709378,0.00010748251862502042,9.960765865637404e-05,0.0001020943666688208,0.00010283074151656856,2.9961255886872682e-05,2.9409025978307385e-05,2.803886741734041e-05,3.2250499871395305e-05,3.7418579500413794e-05,0.00010127657462243034,0.00010621652216799908,0.00010412747433213854,9.370047205885247e-05,0.0001110351635518446,0.00019160458511854883,0.00018986374607350348,0.00017161666285281718,0.0001913858788517367,0.00018756917445349183,0.0002306334082917,0.00022500373686034844,0.00022066410454868804,0.00019882844901318583,0.00023984502664502885,0.00023976094562865385,0.00025623768290008656,0.000254008545572268,0.00023657126294474376,0.00024411123321127842,0.0002383722086465034,0.00023563742406908228,0.00022779719373107807,0.0002139605730527468,0.00023473288718857402
Indirect Heating Oil,9.806482809769991e-05,0.00010340853500245264,0.00010872412395261244,0.0001140716579210669,0.00011509150316272317,0.00012778352538475978,0.0001193441694477145,0.00031336552607215884,0.0002795626440945465,0.00030562999426958287,-4.055809861996506e-05,-3.44517935389802e-05,0.00014631913204062952,0.0002938526011638993,0.0003006423762976552,0.0003586968225267632,0.00024995674881702745,0.0008260118726630874,-0.00039093244725379664,0.00027494253972244753,0.00015106052112032894,0.0001763578316165519,0.0004661396464427941,-0.00027656115341828744,0.0003242471915378313,2.094668957769788e-05,-0.0003852197052445832,0.0003457083995054453,0.00023146162304868437,0.0008031070299834003,0.0002048482603478098,-0.001135353188006674,0.0008056693368936121,0.002446042694183229,0.0016835202298349748,-0.0008178084037204612,0.001427309594376775,0.0031249196355885053,0.007675463003192331,0.005867538711638868,-0.0021345607525930267,0.0010558214629783973,-0.004740058474595056,-0.0076390290912262985,0.001233801922605438,0.002095600815061129,-0.0005907591089147242,0.001652632926112188,0.00028945213732173286,-0.0008089994408165893,0.000838386178378149,0.0009682360864574774,0.0003329267052253025,0.0003130687860139758,0.0002498480266522503,0.00017133858012896577,0.0001362916626273282,0.00012630605964917066,0.00012945929399665879,0.00013039304353660092,3.799193981924784e-05,3.729169262231545e-05,3.555428275576686e-05,4.089478274482347e-05,4.744809182464713e-05,0.00012842230454840342,0.0001346863340193523,0.0001320373469421987,0.00011881553660294392,0.00014079654295574492,0.00024296143974756465,0.00024075399382192383,0.00021761604225490824,0.00024268411240993199,0.00023784439526478712,0.00029245137791336287,0.0002853127539841765,0.0002798099456157825,0.0002521215565124829,0.00030413203814467013,0.0003040254204205485,0.00032491851025624394,0.0003220918847126643,0.00029998078914652415,0.00030954174005213414,0.00030226445245414013,0.00029879664818464186,0.0002888549568117703,0.0002713096288689681,0.0002976496631964913
Indirect Heating Gas,0.00102415946682995,0.0010799675289112146,0.0011354819355612507,0.0011913299663407935,0.0012019809222360044,0.001334532571630291,0.0012463944853812294,0.003272694974646783,0.0029196678776226073,0.003191907415230691,-0.00042357654078457874,-0.0003598041335173205,0.0015281128531470234,0.0030689078762752425,0.0031398182384894673,0.003746121352974835,0.002610472842964125,0.008626618692065623,-0.004082780488301893,0.0028714169019954106,0.001577630489654376,0.0018418279652695352,0.004868221777674681,-0.0028883212149065016,0.0033863398044775357,0.0002187609038418331,-0.004023118334971425,0.0036104741830922595,0.002417315331618819,0.008387407428234309,-0.0010945640381338911,-0.00019652805501559067,-0.027546415409409747,0.003418610351609147,0.04120242959209573,-0.014970570650635659,0.03266094700843708,0.013837055100386034,-0.038841159838310976,0.036186869122736914,0.0195352350202406,-0.0016822613963710653,0.01835916396200077,0.017729039785570718,0.03901402917679467,0.02742805364948464,-0.007732089249431778,0.021630314435140716,0.0037884642410710993,-0.010588505170281287,0.010973130433179185,0.01267265747076346,0.004357476608444322,0.004097568294999965,0.003270109951277078,0.0022425472132994733,0.0017838392730398227,0.0016531437454183615,0.0016944145257270506,0.001706635809614776,0.0004972535590373471,0.0004880884463174251,0.0004653485377012489,0.0005352471172217488,0.0006210194225822474,0.001680841997020066,0.0017628280962598828,0.0017281571039856056,0.0015551048123843556,0.0018428009314071516,0.003179975573715299,0.003151083646950492,0.0028482449706346835,0.003176345803656111,0.0031130016683836303,0.0038277194900973592,0.0037342863521133696,0.0036622634162246648,0.0032998668107571683,0.003980600598552264,0.0039792051435422185,0.004252662180205646,0.004215666185310607,0.003926267407127926,0.004051404920195678,0.003956156897182039,0.003910768901116024,0.0037806481059809993,0.0035510079032023967,0.0038957567072077093
Indirect Heating Biomass,0.000899661646162302,0.0009486856259499321,0.0009974516473460898,0.0010465107371981155,0.0010558669525378775,0.0011723054945402198,0.0010948815597599838,0.0028748629912013005,0.0025647502113704877,0.002803896046064621,-0.00037208616460629446,-0.00031606599317794346,0.0013423539688007698,0.0026958484506677954,0.0027581388802989377,0.003290739198625929,0.002293141225782447,0.0075779585354426434,-0.0035864737220995327,0.0025223646712591863,0.0013858521932639395,0.0016179335668410346,0.004276436004582912,-0.002537214079455237,0.002974693045011009,0.0001921681156504748,-0.0035340641581426344,0.003171581430615897,0.0021234641293402176,0.007367826025448686,-0.013709336980310837,0.015805592712360678,0.03593200301090162,0.012732766198883359,-0.014942055024973503,0.005788256616746562,-0.021260085668867883,0.027450047954220527,0.007885416374929856,0.00529949208877499,0.004143675677072496,-0.039721413984233456,-0.0023228990635967978,-0.023580220380445768,0.008411396328179568,0.009537053480544759,-0.002688537423418749,0.007521112077626874,0.0013172931093820145,-0.0036817464840380727,0.003815485164481936,0.004406430495718663,0.0015151453320763205,0.0014247721864994315,0.0011370552898555821,0.0007797597663765504,0.0006202616767885527,0.0005748173207098943,0.0005891676513609807,0.0005934171340085392,0.0001729008498573964,0.00016971403349477776,0.00016180710260618736,0.00018611165223335333,0.0002159356810845087,0.0005844483251631201,0.0006129558460796907,0.0006009003385409191,0.0005407280426491523,0.0006407633316393851,0.00110571451773131,0.0010956684585310267,0.0009903679261305117,0.0011044524044359488,0.0010824269113589716,0.0013309426163481408,0.0012984548268317325,0.001273411613770592,0.0011474020962277535,0.0013841011570938089,0.0013836159411454163,0.0014787001354751306,0.0014658361974651812,0.001365208874068366,0.0014087206437987249,0.001375601797634643,0.0013598198631457061,0.0013145753482415867,0.0012347267770243529,0.0013545999486014593
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.00037884666175379446,0.00039949061291882215,0.00042002593805105966,0.0004406846740307542,0.00044462456739314746,0.0004936567264556598,0.00046105358131051834,0.0012106020656343988,0.00108001386960843,0.0011807179526741804,-0.00015668512928963992,-0.00013309508849258453,0.0005652639768977901,0.0011352192132300515,0.0011614496537802695,0.0013857271402196276,0.0009656395846410793,0.0031910711169109607,-0.0015102606661971491,0.0010621653590641607,0.0005835810377621714,0.0006813102829844772,0.0018008031257649992,-0.0010684184307029193,0.0012526404061481285,8.092181034975027e-05,-0.0014881910487651445,0.001335549917676912,0.0008941887210442805,0.003102584517224564,-0.0011882266611938225,0.0030533582772586357,0.004366586287005571,-0.007810112725697205,0.0007215714783215775,0.009199971547003031,-0.0044592942775296684,0.00041109109551328016,0.011737875603701405,0.010658820541919724,0.002689226699009305,6.888457044899876e-05,0.003035593381151239,-0.0021236613459640623,-0.0061483465653281435,0.0067066973606520535,-0.0018906475546603336,0.005289036348919321,0.0009263538511050523,-0.002589097301117116,0.002683145725714889,0.0030987134376272013,0.0010654885411274934,0.0010019358580948684,0.0007996060551559714,0.0005483468010081398,0.0004361837080097547,0.000404226086760065,0.00041431760243611226,0.0004173059461750756,0.00012158825320193745,0.00011934720328739268,0.00011378684938667671,0.0001308784237570304,0.0001518514355984546,0.00041099885282233633,0.0004310460629674551,0.0004225683249788337,0.00038025364373424353,0.0004506009905339281,0.0007775664310608194,0.0007705017879966887,0.0006964517887839832,0.0007766788810513597,0.0007611899969229563,0.0009359525298301556,0.0009131062940774398,0.0008954952728870423,0.0008068821912423503,0.0009733349609596652,0.000972993744825526,0.001039859356563047,0.0010308131098082651,0.0009600494294313283,0.0009906480070531604,0.0009673579962956731,0.0009562597405714246,0.0009244426526930359,0.0008682911166943141,0.0009525889645641688
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012748656323024156,-0.00012748656323024156,0.0,0.0,0.0005552353963034939,3.705299226413835e-06,1.8751172311722844e-06,5.098468192085942e-06,-0.0005659142809531657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Gas,0.0013461527048785372,0.0014195066855406215,0.001492474686220234,0.0015658812016417954,0.001579880792088675,0.0017541063567075472,0.0016382578711448199,0.0043016222913015096,0.0038376043361431633,0.004195435320277219,-0.0005567479719395252,-0.0004729256753931294,0.0020085478065156592,0.004033765026317839,0.0041269694334343035,0.004923892768105072,0.003431199136834817,0.011338806565177342,-0.005366396714336558,0.003774183371481624,0.0020736336671481614,0.0024208941846164678,0.006398778829091761,-0.003796402359135767,0.004450996778407171,0.0002875387983668904,-0.0052879769255381745,0.004745598458907568,0.0031773133751087372,0.01102438786352665,-0.005355596251953559,-0.0033364078010575393,0.01764279226739615,-0.011564332266804908,0.016112414111961782,-0.009595195803882198,-0.017967238764331928,0.0050866179371467785,0.03440101451199465,-0.014767367171078613,-0.008542802612281129,0.0055038501891608435,-0.012681320451787673,-0.0065439313452956005,-0.008794188565213676,0.010115744396381509,-0.0028516729439433397,0.00797747936603431,0.001397224039563813,-0.003905148108981557,0.00404700180730036,0.0046738046175415215,0.001607081572303326,0.001511224749982068,0.0012060497196745984,0.0008270741590511027,0.0006578980178797987,0.0006096961816116492,0.0006249172640105383,0.0006294245974722973,0.00018339215635547468,0.0001800119698200514,0.00017162526086514363,0.00019740456599320888,0.00022903826222273052,0.0006199115777534432,0.0006501488827611868,0.0006373618691327548,0.0005735384286721934,0.0006796436755503593,0.0011728072469715939,0.0011621516113217714,0.0010504616357187996,0.0011714685509559286,0.0011481065913501456,0.0014117017735817414,0.0013772426845746616,0.001350679895270046,0.0012170243512831108,0.0014680858770959454,0.0014675712191336981,0.0015684249480067693,0.0015547804498286244,0.001448047244981876,0.0014941992291061525,0.0014590707920912604,0.0014423312387588927,0.0013943413696613507,0.0013096477335715615,0.0014367945893726253
Direct Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Electric,0.00017867627497560176,0.00018841262655877383,0.0001980977466098663,0.00020784107118733015,0.00020969925166207856,0.00023282439547288227,0.00021744770322474748,0.0005709588849588387,0.0005093692900718502,0.0005568645757732613,-7.389774827615443e-05,-6.277192603285509e-05,0.0002665966787259973,0.0005354059063413396,0.0005477770260623963,0.000653553504736829,0.0004554266973184635,0.0015050118106159516,-0.0007122875224215302,0.0005009513582280006,0.00027523559397629044,0.0003213278504361067,0.0008493166944815738,-0.0005039005080037898,0.0005907855189177543,3.816532939908239e-05,-0.0007018787807564191,0.0006298883121466353,0.00042172817113331554,0.0014632786831705882,0.009783113088895278,0.0012730075752656336,-0.009029958194109466,0.009241268564551779,-0.009472656182471052,0.009109754517753688,0.012783572125539922,-0.004615139173163141,-0.008082568141255894,0.010999815238193648,0.0019819793919699717,0.005411926100130811,0.0060831228813283044,0.003968998098992961,0.0009974518104318294,0.0069016646923641895,-0.001945609705047931,0.005442791505716346,0.00095328346024931,-0.0026643637646530387,0.0027611462279899385,0.003188794718798335,0.0010964628712131497,0.0010310626771974502,0.0008228510370913987,0.0005642875400777987,0.00044886380509985557,0.0004159771584583971,0.0004263620399713869,0.0004294372564844634,0.00012512288970328855,0.0001228166912515677,0.00011709469484562364,0.0001346831305577556,0.00015626583923460113,0.00042294681250537586,0.0004435768059282002,0.0004348526154957233,0.0003913078235049938,0.00046370020585063954,0.0008001707091638137,0.0007929006930921523,0.0007166980202185508,0.0007992573575939382,0.0007833182031987822,0.0009631611777737721,0.0009396507895499949,0.0009215278064168967,0.0008303386944022162,0.0010016303364620838,0.001001279200989677,0.0010700886323455755,0.001060779406288584,0.0009879585873227015,0.0010194466822005118,0.0009954796181918383,0.0009840587301511161,0.0009513167022623252,0.0008935328106410985,0.0009802812426933374
Direct Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
