,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4339524388127062,0.02169762194063531,43703.697274778686,2185.184863738935,25.0,1,-0.05,0.05,0.5377809223085153,70.77669818686563,14.155339637373126,0,0.95,0.1,-0.05
Indirect Heating Oil,0.04773476826939768,0.0023867384134698844,9170.282936990106,458.5141468495053,25.0,1,-0.05,0.05,0.7183966666254579,114.0119718920795,22.8023943784159,0,0.95,0.1,-0.05
Indirect Heating Gas,0.04773476826939768,0.0023867384134698844,10104.669328241624,505.2334664120812,25.0,1,-0.05,0.05,0.7615663549480762,187.8274485989416,37.565489719788324,0,0.95,0.1,-0.05
Indirect Heating Biomass,0.5363652143725048,0.026818260718625243,43703.697274778686,2185.184863738935,25.0,1,-0.05,0.05,0.6485428703450322,79.57343628003818,15.914687256007635,0,0.9,0.1,-0.05
Indirect Heating Electric,0.06943239021003299,0.0034716195105016496,7775.906960597122,388.79534802985603,25.0,1,-0.05,0.05,0.9,435.6087446863884,87.12174893727767,0,0.98,0.1,-0.05
Indirect Heating Steam Distributed,0.8679048776254124,0.04339524388127062,0.0,0.0,20.0,1,-0.05,0.05,0.8190844293098218,0.0,0.0,0,1.0,0.1,-0.05
Heat Pumps (Electricity),0.9486200312445756,0.047431001562228785,26657.434952265234,1332.8717476132615,20.0,1,-0.432959407,0.05,3.0,435.6087446863884,87.12174893727767,0,0.95,0.1,-0.432959407
Direct Heating Coal,0.19093907307759075,0.009546953653879538,5461.534455823643,273.07672279118214,15.0,1,-0.05,0.05,0.2457392545951674,70.77669818686563,14.155339637373126,0,0.9,0.1,-0.05
Direct Heating Oil,0.013018573164381184,0.0006509286582190593,2288.056050859226,114.40280254296131,15.0,1,-0.05,0.05,0.4437097589829176,114.0119718920795,22.8023943784159,0,0.9,0.1,-0.05
Direct Heating Gas,0.013018573164381184,0.0006509286582190593,2288.056050859226,114.40280254296131,15.0,1,-0.05,0.05,0.4804723243132659,187.8274485989416,37.565489719788324,0,0.95,0.1,-0.05
Direct Heating Biomass,0.19093907307759075,0.009546953653879538,5461.534455823643,273.07672279118214,15.0,1,-0.05,0.05,0.11289263143445169,79.57343628003818,15.914687256007635,0,0.9,0.1,-0.05
Direct Heating Electric,0.05207429265752474,0.002603714632876237,1369.4497483075854,68.47248741537929,12.5,1,-0.05,0.05,0.5966242405802484,435.6087446863884,87.12174893727767,0,0.98,0.1,-0.05
Direct Heating Steam Distributed,0.8679048776254124,0.04339524388127062,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.1,-0.05
