,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0001383366833152984,0.00014508977630994874,0.00014954188132902148,0.00015992581894510834,0.0001840039795430008,0.00017804246636854385,0.0001942564855859368,0.0001938774969965345,0.00021868793885778748,0.00022359662553716024,0.00022384902168235684,0.00023483200913426664,0.0002269987449325106,0.0002622565772552512,0.00026837336082044744,0.0002878723336799289,0.0003061547487314773,0.00033622318869819603,0.0003599126982377185,0.00035172303403972413,0.0003458326985821439,0.00031154033618777674,0.00030662927556830916,0.0003845322739043674,0.0005178370535224401,0.00035060506483556176,0.0008005631920852372,0.0010980750120446645,0.001644792804442908,0.001567246171608693,0.011660327064651609,-0.007341376580035591,0.013101127232494205,-0.027111097834999532,0.013697759586371866,-0.005753458013781148,0.004657218207773737,-0.004802686051683904,0.0004587797350671715,0.005924744749328149,0.0051818067434365725,-0.0039813912839225495,-0.002066541025961592,-0.008453662911162677,0.00720624169512876,0.0008297533235980223,-0.003170989731970837,-0.0006113471239127116,0.00019912732904695148,-0.0018394056354245263,0.00040105495544016234,0.001171900187356448,0.00041850833786352855,0.00030760067250402284,0.00022476721752495365,0.00011498392506207808,0.00013798500904805072,0.00013069419750687958,0.00012746974227374752,0.00012850385923373134,0.00011882059013982108,0.00011943482567879082,0.00011645435407493453,0.000117546766016427,0.00011661697231489868,0.00010846569083403436,0.00010402007953032309,0.00010221664887589273,0.00010208047720089085,0.00010163639998638646,0.00011820725490947064,0.00011538388715542566,0.00010782275795858873,0.00011255174139259902,0.00010965702418241212,7.826045000917936e-05,6.578442365347617e-05,6.482188122680643e-05,5.388223148854177e-05,4.747057129042206e-05,4.8894972026342076e-05,5.289526819122342e-05,5.100945930034545e-05,4.893886207034751e-05,3.9977640469666946e-05,3.04249161220474e-05,3.2759303770397985e-05,3.409783757406249e-05,4.781797786952008e-05,5.4108546561626454e-05
Indirect Heating Oil,-0.0009910308609767486,0.0029627494771097,0.0013739596794010765,-0.0015932875594747346,-0.00010532587961410884,-0.0020342036850031727,-0.00062398300939525,-0.0014281240919422553,-0.0022805705968774732,-0.0023520651051637306,-0.002284924694775648,-0.0025085441246715835,-0.0011586012164258135,-0.001992274880375717,-0.0005884382102523488,5.652655905542814e-05,0.002970935403751759,0.0023469161031693005,0.002933338463630319,0.0015620334385274615,0.0007200832822040586,-0.00044351520947912004,-0.0008942029135942318,0.002137613988429605,0.003287360355263121,0.008067393291746182,0.005349230884434477,0.01029396397261443,0.012500945194470665,0.017598504118254008,0.03148229266403558,-0.031377715270216856,0.044172070925404115,-0.01897050856579735,-0.05715657544937165,0.012432822678689778,0.01869475852314034,0.0021859097668404034,-0.033017444739855815,-0.0023703957020918443,-0.017821089127172226,-0.03256254555949587,0.02409883110837079,-0.0581962908073924,0.006563498068687381,-0.0001501320360508089,0.003975707098651154,0.005215115981269903,0.002775449252701956,-0.012922862670246563,0.0023729465659192497,0.008558633347954325,0.004236629955693939,0.0036412854569061828,0.003159688902536416,0.0023061975314726865,0.0025116252078370184,0.002519500092115892,0.0025677509483680357,0.0026311740341324764,0.0024459131610859892,0.0024968409198726244,0.002529066462563859,0.002592751370253918,0.002644725751505166,0.0023861039400191572,0.002399929979618288,0.002439294706447926,0.002474699779826284,0.0025238237764752657,0.002156436465315421,0.0021831127443114142,0.0021509741605539104,0.002227505619106304,0.0022432143804620754,0.0027737695959234344,0.002747004438428425,0.0028027172621814464,0.0027617164698947524,0.0027707670395053976,0.0028519331016148533,0.0029405471130612673,0.0030000284240576554,0.0030365575099258572,0.0030493976559861115,0.003054116365164814,0.003138106639701241,0.003225098541265639,0.003401061996800847,0.0035257899990932123
Indirect Heating Gas,-0.003462310536626349,0.003362301299025719,0.0005517236799021628,-0.004713629340976897,-0.0023312232629838954,-0.005639684983174485,-0.0033175926847777183,-0.004716810969596997,-0.006397399199996929,-0.006559022385658919,-0.006447182972256185,-0.006921024141532686,-0.004523554933018179,-0.0062234549632244176,-0.0038249875539576976,-0.0028330137286244755,0.0021254945215421865,0.0008557368244468087,0.0017404524761310755,-0.0006139337399239664,-0.00206824995859841,-0.003949380273377025,-0.004745021078637161,0.00012771640029558134,0.0015077114654166793,-0.0005639363808977309,0.00458490651109647,0.005898951440373938,0.012069757252790485,0.009230442337247978,0.09591054576219477,-0.06473144758413618,0.06819461758441782,0.03606452640228052,-0.15218039532001926,-0.08383149197657078,0.04930104063335841,-0.00703078262605655,0.09232222391207408,-0.0493901954120725,0.05417387034561777,-0.11684751988745548,-0.011035866279888751,0.008892636020639291,0.0957194624834462,0.003146656488325499,-0.006306628013773581,0.004016398372128285,0.00413168073312915,-0.02314057330862093,0.004991695638504688,0.014564807522953747,0.006906076741348851,0.005704303943392511,0.004770425635166695,0.0032177884384556182,0.0035681898312394586,0.003554827686575168,0.00360142447700712,0.0036809301141965812,0.0034183682021791395,0.0034809715050934803,0.003508070509819737,0.003589994068183153,0.0036486347698879078,0.0033288897235262053,0.0033353265733373637,0.0033771939494932554,0.0034207091200150266,0.003478615035349936,0.0030962490380318786,0.0031184207270221337,0.003055796976006206,0.003164211095717469,0.003173166802168774,0.0036602789654587775,0.0035869828975555952,0.0036513605066091854,0.0035660825744585484,0.0035576341916940045,0.003670103448736889,0.003796419181130113,0.0038670326630770094,0.0039106078594536575,0.0038996404519061056,0.003877568441669005,0.00398922081234645,0.004100724851601761,0.004357644729362897,0.004531419350149239
Indirect Heating Biomass,8.219214007013076e-06,8.532926682082963e-06,8.738666586601614e-06,9.203984350193476e-06,1.0237446946069529e-05,9.979941487964869e-06,1.064784699949796e-05,1.0637575781379904e-05,1.161019377468028e-05,1.1795770955016778e-05,1.1819327825200896e-05,1.2240195168470799e-05,1.200374227531512e-05,1.3255306229590076e-05,1.34926845189529e-05,1.4163443787770075e-05,1.4774988847213696e-05,1.5719374811131923e-05,1.6434516299022373e-05,1.6240907965843184e-05,1.6155526551231555e-05,1.5345521067949577e-05,1.5364919912962778e-05,1.7540098723290635e-05,2.0924462803484305e-05,6.502807450845079e-05,2.461485968323514e-05,5.772353446913938e-05,5.049628013370847e-05,0.00010077491654020721,2.1357208631979808e-05,2.5433884208361096e-08,5.9345729819834485e-08,9.155893935947999e-06,-2.1544751011958537e-05,3.522015351375995e-05,1.409048892979934e-05,8.797962005862671e-05,-0.0007676961190383152,7.022489521588207e-05,2.105739150327464e-05,6.580062718247135e-08,6.320297326163664e-05,6.70447799541375e-06,3.576969749705779e-05,-4.970552494301631e-06,4.477826023072287e-05,3.469227380468397e-05,1.5514257920172816e-05,-6.858852174829119e-05,1.3949497484590381e-05,4.369208435579899e-05,2.359595400468485e-05,2.0459817003695774e-05,1.792544746339674e-05,1.3095181661527808e-05,1.4241946699512894e-05,1.434644172961299e-05,1.465439586630572e-05,1.5023438706808747e-05,1.3965896708831426e-05,1.4262027178107763e-05,1.4469359354785258e-05,1.4846045454190006e-05,1.5159295907118954e-05,1.3742751823134955e-05,1.3872866456870306e-05,1.4121865520184756e-05,1.4338179127279147e-05,1.4634629787298557e-05,1.2344145516920102e-05,1.2521504067772447e-05,1.2389132238121526e-05,1.2812287694522736e-05,1.2925647452734805e-05,1.6150316769605873e-05,1.608283250295714e-05,1.6423158484647266e-05,1.6259964286929394e-05,1.6367045352923417e-05,1.6874002746061006e-05,1.739405894430415e-05,1.777976616902432e-05,1.8034310947899913e-05,1.818718963751752e-05,1.8298194132642453e-05,1.8790675819369693e-05,1.930670660150309e-05,2.025280981904469e-05,2.0958841451358486e-05
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,6.659860734126123e-05,6.914055688134017e-05,7.080762518054708e-05,7.457799969566494e-05,8.295193539875276e-05,8.086542142333878e-05,8.62773229586577e-05,8.619409738236947e-05,9.407502173518342e-05,9.557871561079916e-05,9.57695921041295e-05,9.917979396932736e-05,9.726386461494712e-05,0.00010740503094570877,0.00010932845859598204,0.00011476348354196032,0.00011971870787979167,0.00012737087388202872,0.00013316551885718397,0.00013159675019531504,0.00013090492208363627,0.0001243416135873069,0.0001244987984544768,0.00014212382675553303,0.00016954663558912172,0.0005269091663328483,0.00019944916550478347,0.00046772197477517273,0.0004091610134435795,0.0008165585043512606,-0.0073833485116166575,0.005837760123473743,-0.005837760123473743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,-0.000624497620989037,0.0019383319415273398,0.0009099639153255756,-0.0010101138633438,-4.067071452465172e-05,-0.0012916312975063413,-0.00037416920082545234,-0.0008952513097130023,-0.0014413027497178095,-0.0014863512523578704,-0.0014428748113938135,-0.0015849409926917324,-0.0007127749809146561,-0.0012432565143373,-0.0003322429955190248,9.104014611062415e-05,0.0019843391726593954,0.001589016457074462,0.001976151644879161,0.0010849332059880634,0.0005371196306271606,-0.00022854288279221255,-0.0005230386433333727,0.0014659434369255471,0.0022553526804443558,0.005001444009473693,0.003706875073154144,0.0068539402217433106,0.008595112011695164,0.011553121207243406,-0.031991338165703834,0.022392809182081704,-0.01675902338499965,0.001627963364904745,0.01856040502307723,-0.03573058237290491,0.03727900062826628,-0.015992045353623058,-0.006119075261648756,0.025556736317223543,-0.035316935569712125,-0.02310914663408687,0.03234917093779004,-0.03671439557620027,-0.015510821348486881,-0.00011869843696195835,0.003950419242502721,0.003411308525017043,0.0017058514255601015,-0.008123950824031369,0.0019082437768658165,0.004889342881237936,0.0027201283907606023,0.0023203283522861004,0.0020058426816284393,0.001407937758938698,0.0015437524256163649,0.0015543308564148779,0.0015855474661831135,0.0016239450559792786,0.001508903530375926,0.0015394246050790955,0.0015596947582936164,0.0015998529781658711,0.0016318999277946074,0.001492772712843914,0.00150799774566626,0.0015338977699862885,0.0015570615197054618,0.0015879692988936536,0.0013543228251050188,0.0013721129663509894,0.001357911776197375,0.0014028672677328733,0.001414101153788815,0.0017216649395201409,0.001713142942511854,0.0017486773395146852,0.0017304303281980224,0.0017416864731244252,0.0017996563115088887,0.0018574931245966871,0.00190001514018034,0.0019294698387937164,0.0019458430873746605,0.001958099030286292,0.0020110546298263963,0.0020660984348178173,0.002166148285877351,0.002241827255440751
Direct Heating Gas,-0.004834458093026638,0.00655419763734396,0.001891093837660729,-0.00684049289667924,-0.002802106953513156,-0.008328878512231498,-0.004420681044387087,-0.0067501767547241244,-0.009495579440305815,-0.0097557946744232,-0.009565935067953285,-0.010333714205139738,-0.006342485027563252,-0.009127504656310556,-0.005121526188962371,-0.0034496510886306733,0.004821388146120795,0.002717925900586178,0.0041928688059562685,0.00028430741743597216,-0.0021166075241960784,-0.005200224697487985,-0.0064872465819625046,0.0015919746241553625,0.0037547124042914687,0.01146995887494512,0.007798919826865877,0.015497189525391225,0.020418018411209327,0.02765073599042138,0.19627240766463386,-0.012787572432038095,0.0502139513262259,0.007866850116623109,-0.15225329561972262,-0.06076461336338014,0.025738075231224185,-0.02101272024835475,0.006272175038887856,0.0478908677033828,-0.01264695095188284,-0.235019394324728,0.023950884548253167,-0.00854429891793573,0.0695803296464743,-0.002838813569372153,0.025420264111367927,0.02137797972151803,0.009812175257195624,-0.0434632394943265,0.008367997540289825,0.028252157883482155,0.01482399513255698,0.012858207892550235,0.011261361977043824,0.008276951810767888,0.008993675880477593,0.009050448453773684,0.009241202142039207,0.009474149744451031,0.008807855241022594,0.00899507533328377,0.009123935266426051,0.00935984585444221,0.009556326926564464,0.008640454971190814,0.008713053958029553,0.008867020482646822,0.00900130659310187,0.009186665625283013,0.007761239295829565,0.007870226839042451,0.007778256739717389,0.008048090686699039,0.00811661705651387,0.01015529298856838,0.010099836644103778,0.010311942817267324,0.010197935440676369,0.010256655306141829,0.010566334078799505,0.010890509969450636,0.011125427822857423,0.0112766422402049,0.011360125108513308,0.011416091619316244,0.011724794883417069,0.012047710992084931,0.01265598246021167,0.013102810726060028
