,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003467156163216268,0.003814201394064697,0.004176763387211194,0.0013891624871541985,0.0015852822755678742,0.0014477103311211045,0.0015351321857656106,0.001523312691835858,0.0005247067895062571,0.0005199114281889467,0.0005236968460150919,0.00022001232465559012,0.0010410003585215083,0.00108421511641548,0.0004880945542627762,0.0014478942762432279,0.00037920211460444397,0.0005150755898084188,0.0005092190909764112,0.00010079851120223768,2.5915360158806944e-05,0.0003681008692244562,0.0003724608185059604,0.0004001271004812042,0.0004789138082152046,0.0005005613316747476,0.0005157676403397,0.00047194247061644093,0.0004633693587450583,0.0004919378422566557,0.0005005036831419152,0.0005098865511546581,0.0005163271866673875,0.0005215625963045151,0.0005253682783818752,0.0005305584840585732,0.0005361692483666841,0.0005431881270285599,0.000547396529851047,0.0005499596123851231,0.0005510207968295899,0.0005543042862717073,0.0005619070211242146,0.0005727957223481786,0.0005779740627343354,0.0005856043434381168,0.0005946196271469147,0.0006056424421094224,0.0006158547818220519,0.0006257141391286925,0.0006331235136908955,0.0006423592241355932,0.0006513076107770126,0.0006594933628602145,0.0006672851633271571,0.0006762773356872072,0.0006848080201560478,0.0006934119138670335,0.0007031452074554804,0.0007146138497237019,0.0007266016284159655,0.0007382002295735178,0.0007494007442408343,0.0007602652554532732,0.0007703396861324046,0.0007797816808454887,0.0007885276384391858,0.0008026735816443725
Indirect Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016788610057379538,0.0018469067117491504,0.002022465920449932,0.0006726581153338316,0.0007676229365652662,0.0007010080619698923,0.0007433393374887321,0.0007376161203816576,0.0009702314255221263,0.0013708428335177894,0.0007832715430524754,0.0010727470766061053,0.0002919225365270682,0.0008357485926486388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012993254886043928,0.014436017610858429,0.01608220424535074,0.007295376624119621,0.007919471224444778,0.0074265715483506625,0.007585064753069802,0.0074260024103827565,0.005970058351855514,0.007770868721979909,0.008547067373551917,0.01053341887061077,0.00992569012064462,0.002724774859304636,0.002134946826863513,0.0012787512382710466,0.001110086218684783,0.0016420786471487178,0.0010269175943257113,0.0004521653219519533,0.0005844394595616644,0.0004558578352058327,0.00018068687914306298,0.00018240207716179423,0.00019572407040261623,0.00020224576517179093,0.00020987125830587984,0.00020287793315218697,0.0002138929530672485,0.0002259001039550172,0.00023292002130509,0.00023879869696325718,0.00024233319185628345,0.000246445847885491,0.00025367767254231085,0.0002614151642127438,0.00026934968724572593,0.00027773613277916944,0.0002825779853263685,0.00028696227931191277,0.00029123285293179767,0.0002955487341011891,0.00029998089103527945,0.00030496691809047966,0.0003089125677943728,0.0003130558309172522,0.00031732801548425024,0.0003217367324016321,0.00032533599091444046,0.00032898490962904705,0.00033258611954841257,0.00033630642446504897,0.00034008428595883223,0.0003438075143793794,0.00034758085013645787,0.0003514419171538169,0.000355339967742696,0.00035929720869336203,0.0003634186715940483,0.0003676863508579184,0.0003721236273044074,0.00037668396015756776,0.00038135865583207234,0.0003861380991281957,0.0003910320723202008,0.0003960327123875478,0.00040115828454369284,0.0004065692118963863
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006300113325960182,0.006930723595775921,0.007589529123124893,0.002524224662879209,0.0028805907549456604,0.0026306110021780942,0.0027894638387676893,0.002767986827722457,0.003619081568854189,0.0051503568974368965,0.0036908182620894884,0.005338594431857719,0.007277893387369811,0.0064102237542844965,0.003619875064874587,0.0020472773852668893,0.0008247838376820879,0.0009001190209336379,0.0008216650846120299,0.002015136310574768,0.0009390561194632725,0.0002738589436168776,0.0002738846784413726,0.00029422875321641296,0.0003521636313057061,0.000368081882856437,0.00037926366293114836,0.0003470373402660134,0.0003407332033703417,0.00036174070142481503,0.00036803949168643215,0.0003749390732285557,0.0003796751187364772,0.0003835249155841708,0.0003863233791009208,0.0003901399357484338,0.00039426574523492247,0.00039942699503574177,0.0004025215945117674,0.00040440632708170623,0.00040518665657114216,0.00040760113188059163,0.0004131917134582905,0.0004211985917262708,0.00042500642337205716,0.0004306172604672325,0.0004372465432184929,0.0004453520404453827,0.0004528615642378371,0.0004601115265732032,0.00046555992293757987,0.0004723512938943165,0.0004789313846745631,0.00048495068110982734,0.0004906802898615028,0.000497292577954518,0.0005035655163591674,0.0005098922883182411,0.0005170495511824007,0.0005254828822704618,0.0005342979542168939,0.0005428268490444045,0.0005510630156574218,0.0005590521060851816,0.0005664602200932585,0.000573403279758464,0.000579834516721375,0.0005902365695374097
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143278574128595,0.01576956353652255,0.01728311351206041,0.0058517056220377525,0.006656268410805897,0.00608896304544781,0.006441240559890122,0.006386296934275085,0.007823491094518426,0.007548919455381456,0.007546162003696994,0.00825679358653047,0.007061932531619125,0.004357878012693343,0.0018049992853898657,0.001419422006032108,0.0015240378772428662,0.0022093798183759387,0.0012668465444954312,0.0014709070106360804,0.001877113680544851,0.001605750887041686,0.001739356716155509,0.0018453710825659746,0.0021639845791746387,0.0022571941565107225,0.002328698662306197,0.002152295621089772,0.0021423126810730226,0.00227205704537389,0.002317731942934192,0.002364177010302444,0.0023950662615845443,0.002422630266371764,0.002451068891343229,0.002485644363916292,0.0025221699643092287,0.0025648134698681444,0.0025900123943869828,0.002608202427839685,0.0026205965247947274,0.002641323134013513,0.0026783005984264393,0.0027285630434449658,0.0027555846091541964,0.0027920920782853096,0.002833992013270889,0.002883608515009817,0.002928615707745635,0.002972412003143272,0.0030070265481793924,0.0030486510506005085,0.00308932382990731,0.003127059708964747,0.003163433616850435,0.003204433594227234,0.0032437951086534576,0.0032835453932986663,0.0033278099971788856,0.003378800791658357,0.003432053015553029,0.0034841054544796704,0.0035349078461225274,0.0035846714201382373,0.003631731327838061,0.003676656717594947,0.0037192478605860132,0.0037824333142419493
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006948224907791224,0.0,0.00011147043879758413,0.0,0.0,0.0005640433227722931,0.000355013017776276,0.00010369710671551256,0.00010288445019652669,0.00011052667742843486,0.00013228984473425266,0.000138269516792606,0.00014246993903510626,0.00013036415966794092,0.00012799601822181884,0.00013588745961108862,0.0001382535926005557,0.00014084541211228292,0.00014262450191373212,0.00014407067347140128,0.00014512191292719834,0.00014655559784363046,0.00014810545321724484,0.000150044270500147,0.0001512067530730359,0.00015191475059713667,0.00015220788043174304,0.00015311487517909257,0.00015521497042784332,0.00015822274462346347,0.00015965315200348602,0.000161760856213026,0.00016425113830891458,0.00016729595859789082,0.0001701169021826916,0.00017284034181817788,0.00017488702536247724,0.00017743819569789298,0.00017990999888900806,0.0001821711403586089,0.00018432346099812768,0.0001868073590710772,0.00018916378084155293,0.00019154042512203043,0.0001942290423126,0.00019739701299740825,0.00020070838417674068,0.0002039122532653881,0.00020700615935217444,0.00021000725156699996,0.00021279010068821254,0.0002153982527046068,0.0002178141391381895,0.00022172165777334399
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017737779582094413,0.0019962618190775172,0.0022725923365545,0.0013709793114975626,0.0014362771826728026,0.0013730552584097042,0.001364335211786479,0.001322020285178016,0.002280538219570948,0.002150760472365097,0.0006680621647597025,0.0008748369648509854,0.0002319521918310021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242042884553176,0.02473407404255825,0.02721903052768196,0.01000381966411076,0.01121786820896483,0.010339324328676541,0.010822016905456935,0.010689517343744256,0.009997910011152637,0.01127090397442113,0.01249170050925421,0.01373711380542678,0.013673721464033969,0.009811018748366231,0.006227308969773381,0.00535251048675891,0.003714502784141289,0.004294223412919417,0.004160685648211146,0.004447347265151263,0.003491715412428709,0.0040816758681372365,0.0040784042803018354,0.004344271285143097,0.005128117848857704,0.00535255078002962,0.005519845719257014,0.005085151295263789,0.005039335574067436,0.005346291977471448,0.005449159355071654,0.0055561032303200475,0.005627926132555858,0.005690234870914125,0.005748963971733528,0.0058223277346144044,0.005900274433342189,0.005992907644907904,0.006047858230260203,0.006085871530524204,0.006109386642149204,0.006153964766840407,0.0062395700790032005,0.006357861822570335,0.006419104402430189,0.006504054033526521,0.0066024496141437366,0.006720175376368568,0.0068277080756870955,0.006932075282756682,0.0070132286427315935,0.007111951286701212,0.007208151520499866,0.007296999712884291,0.007382298168335685,0.007479174103820814,0.007571822988811848,0.007665348491187912,0.007770025644073652,0.007891501477735558,0.008018401313217462,0.008142027395935137,0.0082622683277978,0.008379678070012863,0.008490013181543596,0.008594732734998077,0.0086932958747202,0.008843595182479605
