,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.342716735386375,30.52617620925366,25.07470866576509,20.915716431278643,18.677660479895536,20.472365380369705,10.489456059554993,10.777348417178445,7.866738048533982,124.5813808735028,131.92620378660405,98.9094926611533,29.76512526622111,51.45863952873168,31.8392025274373,71.88758538168233,120.56002709154936,103.12700118552222,122.66416891775243,117.464014259315,151.62584892194886,151.51400295520045,184.99322900189586,184.9559470129797,184.84410104623126,184.65769110165053,184.65769110165056,184.8068190573151,184.88138303514742,184.91866502406353,185.03051099081202,185.03051099081202,184.99322900189586,184.9559470129797,184.9559470129797,184.9559470129797,184.84410104623126,184.73225507948285,184.6204091127344,184.508563145986,184.39671717923756,184.09846126790842,183.725641378747,183.3528214895856,182.9800016004242,182.60718171126277,182.1970798331852,181.78697795510763,181.33959408811393,180.89221022112025,180.40754436521038,180.07200646496514,179.66190458688754,179.32636668664225,178.990828786397,178.6552908861517,178.43159895265487,178.24518900807414,178.0960610524096,177.94693309674503,177.7605231521643,177.68595917433203,177.49954922975135,177.3877032630029,177.31313928517062,177.2012933184222
Indirect Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.6567244869913,696.4767174112415,602.5711372868417,549.5322882582976,483.856957421496,542.2296803137036,548.0625455987647,604.1311320894024,502.9175624569619,338.2162111569225,355.3344636432581,346.44569522557333,156.55582129329918,71.62568735761442,96.59090912437179,36.080194071377726,48.13039138275293,26.88457320027361,37.6741074331209,30.75018299650555,32.738989780622525,33.99462570547385,33.524954891045645,31.400698254349066,30.649168012239233,27.383618943525565,28.94016304814928,29.061751700836442,29.25271194806559,29.55176629912664,29.992437273774232,30.2300232993388,30.503695424933106,30.71551323140994,30.94610171567085,31.186233445305103,31.346511503198077,31.318998698876644,31.252666721339597,31.12064167508923,30.899153503555986,30.407094397029844,29.794154403135273,29.03416341920319,28.09941332681577,26.912466390291645,25.529357892839688,23.975836853178834,22.269316019562083,20.39767002805387,18.46014624704289,16.519486185101318,14.588323022815299,12.749557993911237,11.05355167949624,9.526950881050876,8.187263024508763,7.034711231396953,6.061255843843339,5.251627272001567,4.587552723512896,4.049345861626188,3.617800358810201,3.2727247099899506,3.0012394401933573,2.786325077686885
Indirect Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.50835713388,1207.8876596454684,988.8106519231256,859.1103706719717,793.0949738981427,857.8986259911867,1206.6593978927415,1399.9744196234424,981.975740474006,950.0988684285852,877.9533964445088,1015.3417248205698,1007.0188891919782,751.3751642290855,403.8148701819943,491.44640632486716,684.2142380948034,569.7523097538632,682.4290414463487,703.4963794355913,620.0802020850631,571.7341842496201,651.2048701913986,1198.2193258961213,1265.754170618176,1335.5013760035447,1417.7001814179614,1503.9343408365528,1595.8135619660868,1694.8010301243185,1802.0444615549206,1794.166653456975,1789.291407636827,1786.7888052324947,1786.594376392814,1788.2869011020666,1766.8143635192307,1746.6482960032927,1727.8771216307528,1710.0011353496932,1693.0330782374174,1713.9376185939775,1735.3298873897897,1755.9847026311634,1776.4320931340053,1796.0057005552408,1796.2880428283286,1795.8186615403965,1794.6401118896447,1792.768447633478,1790.8888839093809,1766.9950319954212,1743.8258925585942,1721.4477192008885,1700.3189358837524,1680.4938195965078,1676.9645411829051,1674.0532050186143,1671.9239161793314,1670.6388511223065,1669.9839597488074,1669.4019473374956,1669.6575333482426,1670.3814813607369,1671.5151824193738,1672.1191094836508
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.84774148864911,22.139477498625197,19.40707381508472,17.47318193992686,14.949130951065085,17.01368455587584,21.723784801857285,19.297945102359602,11.506752795653384,40.66673263437167,14.164433954002455,84.25806543704698,22.603879545523657,40.666181358642895,7.371827826964271,15.709048631879053,14.18859310698082,20.818511696810035,19.18995365789721,25.777887956095363,16.384692059238287,17.68581478394986,18.146445576172272,18.66094697609799,19.13751525679595,18.06340551546282,20.02930615464075,21.061360339230056,22.231608224206003,23.627931921379457,25.026938828898288,26.309574736386217,27.781279351225063,29.395400515164578,31.275851224882118,33.479715246415566,33.812656465237495,33.99689427828677,34.16808979240154,34.2959913449977,34.347669641545636,34.8188882367525,35.143707305339795,35.28860624238992,35.22342263971694,34.84064957470948,33.8394662550917,32.56809871537437,31.044905469583735,29.237715885574744,27.267402732086634,25.015491952331327,22.694838550775497,20.411281508464455,18.24345395019737,16.233009787926257,14.403891513963686,12.831022617184356,11.501784757045158,10.398594817104039,9.494748997104653,8.74101791804921,8.132905389629245,7.645849717144787,7.256957147461914,6.948661299338241
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.913016060754,753.203096292527,621.2428385025758,520.8832604481204,463.78106339179845,509.6560677312422,647.0088118369753,351.864154633084,436.98184269650216,465.0120982932849,233.29568647937458,279.0291426320826,241.7674858249989,198.02478876197608,260.6220673919894,145.5414409881126,142.74363956888146,209.3263815866917,196.03317425583526,209.12399640175377,173.5508084150541,166.13001215390372,189.0691121879963,211.3641851591842,223.68315264616297,236.73008613273407,262.66201781208946,290.9100698860661,322.3069463195038,357.0725225571775,396.0201891802642,422.1920525105055,450.0909780336573,479.8729584639178,511.497138566616,545.2049356375352,534.6538855781376,524.4660756960878,514.3488339466516,504.36232894816254,494.4233645863816,491.97205050612166,489.8564921726125,487.5485428249255,485.2799630670122,482.99281274788484,472.57398508433187,462.55182460831173,452.65148701385607,443.15598765386756,433.783053997892,436.024892147657,438.1456502383061,440.40160201459366,442.64195451946154,444.9617890263256,447.80159924718424,450.51884376402995,453.3192843951147,456.09224059560273,458.89713816137885,461.0297814112049,463.28499036504405,465.55431294540585,467.8771187420641,469.8901675776715
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.80632666171147,138.40951395158885,115.44502912624216,99.80880366413307,89.25155330239039,98.30319406192687,250.20589265664,143.1502298525546,204.42210871057802,48.929884954326226,153.86241009068192,173.7694160788717,70.7568245397062,70.82824875906155,44.18590436261685,24.63714091180177,39.85495537538147,45.31303593864854,106.22192640641451,56.593256790200364,42.69971865445249,44.33737763791044,43.72481103855368,40.95425637744182,39.97407555593718,35.71499403201939,37.74511150925498,37.903693105574995,38.152752373607,38.54279301744675,39.117536672114205,39.42740745663796,39.78434341723865,40.060606087625544,40.36135035215155,40.67454136275074,40.88358348727477,40.8477000036428,40.761186742311146,40.58899351435857,40.30011830247417,39.658351847528046,38.85892689682749,37.867711180909836,36.64856647838178,35.10049487974796,33.29658021697067,31.27040556216952,29.044681434404108,26.603593368044873,24.076584413588773,21.54548497514844,19.02677183653284,16.62856865641148,14.416558055383147,12.425494035751688,10.678210599627075,9.1749987525197,7.90537279735958,6.849417422318913,5.983300398670493,5.281345887109469,4.718504098761335,4.268440330213155,3.9143565690213564,3.6340552257203207
Direct Heating Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.683622343476,2659.4012657524563,2309.723428186481,2069.6097539587067,1788.1877906228335,2021.5611788701267,1920.548390062844,1869.4569712328948,1523.3351217021955,1713.685965537526,1469.99023046216,1509.3973927908166,1615.2857220116775,1555.6897065439364,1068.435777097158,1062.5325969703617,1159.873258489668,1125.7323287842994,1208.83673542675,1437.787048417756,1454.3791842136413,1340.9850752853836,1527.3811430847663,2810.386849710709,2968.787766305983,3132.3777072982266,3325.172496036789,3527.432084401062,3742.9319926761946,3975.104077356933,4226.64027185539,4208.163113454983,4196.728373215083,4190.858595675039,4190.402568767083,4194.372333803327,4144.00915241532,4096.710256685371,4052.6830402400356,4010.75546013501,3970.9574001781516,4019.9883614117184,4070.1632748102024,4118.608513409695,4166.5672436172135,4212.476542281629,4213.138767463826,4212.03784798223,4209.273595755095,4204.883664380327,4200.475205044683,4144.432904810787,4090.0903955680196,4037.6030731172586,3988.0461568653386,3941.5469518337486,3933.269137056275,3926.4406869600534,3921.446504990337,3918.4324241294858,3916.8963964054337,3915.5313040623473,3916.1307732480377,3917.8287712106953,3920.48783243416,3921.904324926767
