,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,0.0005793335864063961,0.0006233809489717307,0.0008093080980690668,0.0005169605011216332,-1.6138845116211994e-08,0.0007026741958015715,0.0007858754443993664,0.0005915677485913463,0.00037032254016733206,0.00014753061612497037,7.161001293507116e-05,0.00023988243022937843,0.00038010487322418136,0.0003845357905228157,0.0002992843337942808,0.00040128838500442214,0.00047667465490722725,0.0011941028344907498,0.0011637510281457249,0.0009174323064272092,9.186492128120809e-05,0.00016057253096959934,-0.000539920089357623,0.001161219974699394,0.0011957736020614047,0.0011714339462570204,0.0007041439341680928,0.0027049105733820736,0.0015402488287000835,0.0015809858235377918,-0.000365275394358551,0.04359487235960356,-0.04733697026450303,0.0062697336858011645,0.029502407980699964,-0.04386131422011184,-0.002948368517625249,0.011408095984989677,-0.009838616377251436,0.007118864479383923,-0.001741983951406855,-0.007649128891289398,0.0063505648467257385,0.003268086260016117,-0.008313982780468045,0.0001692539384706834,0.0006096305909222928,0.0004825636736280259,0.00040091495939668497,-0.002164102499191338,0.00027784559156190675,0.0011067436757655376,0.00047572559020869504,0.0004348930381765561,0.000382050162735151,0.0003778237830304202,0.00030691210768892414,0.00030622982890844003,0.0003094853530294381,0.00031765186942039544,0.0003358795606921497,0.0003476363408978075,0.0003515077963717724,0.00036027535854019424,0.000372388336348845,0.0004027345303860459,0.0004048148892360267,0.000409755711395501,0.0004159728801026285,0.0004239837992466404,0.0004917317630442099,0.0005007501117205758,0.0005083739608258342,0.0005237983908352199,0.0005372976797580996,0.0005595615487344902,0.0005768668547242867,0.0005946238152903256,0.0006100046587816724,0.0006050376363867776,0.0006186875098425549,0.0006594359492587878,0.000677243956943333,0.0006871195894357987,0.0006871926151655536,0.0006809465578558363,0.0006732228823997499,0.0006700807052782629,0.000668482906471703,0.0008298096990082307
Indirect Heating Oil,0.0013699151893644818,0.002203921825982275,0.005003796511079618,0.006947694753072213,-0.003576797553910612,0.004229958489799075,0.0027902916530589197,0.0022812473171363768,0.003593939174482305,0.002055598493353052,0.00047840115813686443,0.0020302405129177734,0.0019214978837682128,0.002361333241681727,0.0012761286904626676,-4.462711894510224e-05,0.0009885775592618148,0.004334985914047664,0.004077364409003321,0.0014689990486566398,-0.0006025356648731543,-0.00039324260168816313,-0.001926442419055461,0.002917564658456141,0.003113391063219815,0.0038830893553021243,0.0028745865196859663,0.008068202865159517,0.0038897208813078775,0.004712641184714591,-0.0028244230981142662,-0.028212947969639638,0.0010435155255452237,-0.005177098225287221,0.00023374321256496367,-0.00018473938389116512,-0.022637011935291197,-0.019687873939733726,-0.007939489702094736,-0.017740495495752732,-0.009782774910720798,0.003583630098576056,0.00813459344248272,-0.009469995862750054,-0.00016857737065027007,3.1480918194981375e-05,0.0002926811080197155,0.00018652169350410287,0.00018830466560534843,-0.0012158381637877374,8.56242774551813e-05,0.0005462748306454507,0.00020676414258891367,0.0001876439570957693,0.000161325910325335,0.0001558421012346359,0.00012183750996614449,0.00012110512173163676,0.00012263244824670678,0.00012652158015650757,0.00013317720326111278,0.00013898419663827596,0.0001410752719861394,0.0001457950245761651,0.00015136309406014794,0.00016412702563727748,0.00016455360802690878,0.00016673024609734988,0.000169240801833977,0.000172736805377952,0.0002037664087289671,0.00020760440518484156,0.00021078807032454732,0.00021769756097809794,0.00022334082205145538,0.00023276432075736202,0.0002407936272700935,0.00024878631057706355,0.0002551381240058115,0.0002524508722404717,0.00025830060350348454,0.00027665903892266957,0.0002844141825472362,0.0002885013359338407,0.00028775497427105477,0.0002844617963769758,0.00027996241281160426,0.00027798491817721243,0.00027666222400063965,0.00035098989473767713
Indirect Heating Gas,0.005302361391649999,0.007276487128366452,0.014436961943852543,0.018594231895761287,-0.0079860434197538,0.013768350437152764,0.010287060291457949,0.007729401745474734,0.009354967997493987,0.005238901749768828,0.0010477420234759963,0.005371605867971002,0.006081780936976755,0.006602648046950696,0.004422796691234479,0.0001638783399153659,0.003032491100677784,0.01574109213196059,0.015269426345094662,0.007785530476533214,-0.0023372278785702967,-0.002249797582182273,-0.008953559207639038,0.01358964042822329,0.014986175379900853,0.013405042735110909,0.011408743587111476,0.03187952152564316,0.016921159788952658,0.020416185727863332,0.004184027581284652,-0.13029646876844606,0.14548433299457014,0.0059228442468752885,-0.08748802330710688,0.013331226492127424,-0.005407396551591864,-0.2496187021822413,0.0385664797153488,0.017782428187878913,-0.06901787571959707,0.09380854466311862,0.19299252986209675,-0.2395154263964925,0.031823249787517244,-0.00014179451067590498,0.004723106395524812,0.002019470876810016,0.002740757247606293,-0.02219378422742383,0.0029601881014392345,0.008213558401904894,0.003436954273975612,0.0029153707314134576,0.002393977929576345,0.002129564102264163,0.0014313235183088665,0.001414690304555925,0.001438502359305302,0.0014904535149978038,0.0014444934951241065,0.0015195656289959947,0.0015478778861444944,0.0016243323224697376,0.00169300852917105,0.0017956838304394945,0.0017850478999936331,0.0018101803061653925,0.0018319096765100208,0.0018715667214248832,0.0025958387403524487,0.002643357828078952,0.0026816721567077123,0.0027723355341987142,0.002836501418866988,0.002939768697911127,0.003043138592738359,0.003112253008688462,0.003215442923307138,0.003191061042958937,0.0032731551104363127,0.0034943766212979788,0.003605945651262335,0.00366996940731823,0.0036763845644756524,0.003659319045019385,0.0036214775716708063,0.0036210166845210283,0.0036301890871848624,0.0045042809353070395
Indirect Heating Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05078291525955591,-0.04452258057301775,0.002341080866898581,-0.005511300149837097,1.146057787850636e-05,0.003503928090331705,-0.0040576408041250005,0.0015669221466515625,0.0009227091262844648,0.0038901431962262796,0.0006323151413680853,9.549718240556846e-05,0.00029439158990262037,0.00020590465687626803,0.00017070294706751773,-0.0010222711429971698,0.00036489097145873565,0.00045161233488908185,0.00027351042792237617,0.00023199247061707383,0.00019840912727131767,0.00018440146220803947,0.0001353289819934684,0.0001351579185378468,0.0001367033454642095,0.00013962871257704223,0.00013656338937301617,0.00014014514070521088,0.00014111414479127006,0.0001445772435231113,0.00014872203207151862,0.00015599931049100225,0.00015616940275415322,0.00015787431177249943,0.0001597638410222712,0.00016252499629369494,0.0002196634446455046,0.00022336439672118041,0.00022650198628735172,0.00023266846317947232,0.00023784185049969145,0.00024575389443941883,0.0002519592376785032,0.0002554543167712061,0.0002645665791550052,0.00026451699844768153,0.000270994768489876,0.00028514703445170573,0.00029364932557701066,0.00029925174305524884,0.0003023340917972031,0.0003033426684542172,0.0003042862089030025,0.0003066098371335667,0.0003097227345878317,0.0003603824977410639
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Oil,-0.0006076758522385508,0.0019149466974991481,0.01033145135297952,0.02084656694901344,-0.012819773079915813,0.009757312960488776,0.0033310674318023504,0.0028195556232672465,0.009271073592075196,0.006025226680448064,0.0007932231813282622,0.004919375250348691,0.003523728710047602,0.004673333108389872,0.002056717163914084,-0.005019812125655386,-0.0018176502313243012,0.0053205538849078315,0.004864052364179297,-0.002706705979830681,-0.004118335330139335,-0.0045420359894253045,-0.0038220894628209156,0.0014706600782199216,0.0025072666073813307,0.002920178631393146,0.005416844770514324,0.005881488774498563,0.0010982217863550053,0.004865903484038746,-0.0750906060934487,-0.012535636550529956,0.034120090396531896,0.0006178089541526103,0.013534273723471279,-0.0018151682953207093,-0.012733165113242042,0.01238043926112114,-0.026408458760045,-0.002362531509291112,-0.005070322674126224,-0.004629084055155466,0.010249500432356905,-0.010151360124778012,0.012145832107139806,0.0005895639621357456,0.002461152195396336,0.001960404949699469,0.0016697473467435114,-0.009005631236419483,0.0004976468963397234,0.004689441206901564,0.001787010844622464,0.0016762765871051947,0.001481606283866134,0.0014897684403646035,0.001239950384751848,0.0012363195128581145,0.001249485036314018,0.0012849165597254716,0.001385121596008702,0.0014379267358339506,0.0014560473593584144,0.0014939503684529606,0.0015467397483952961,0.0016851915580222898,0.0016949504065266825,0.0017163340381831438,0.0017435947858275408,0.001778233448752411,0.0019899684673407602,0.0020273905612637768,0.002058930936274515,0.0021237523038792477,0.002180545638144984,0.0022758757354675893,0.002350686338396431,0.0024342057622705102,0.0024909197868512433,0.002464734962844502,0.002519273423259746,0.0026958964001588853,0.002767071666692078,0.002804106627007439,0.0027959783991055717,0.002760524799485041,0.0027169152577939237,0.002694233674060562,0.002677575816566468,0.0033920099156372232
Direct Heating Gas,0.010225818019155238,0.013670227049286872,0.02710169216105741,0.0362488094984226,-0.014226777665376512,0.02907732121199544,0.02166279235269515,0.01534151771993521,0.016931181272632267,0.009706747423000305,0.0012934132479069105,0.00968891958695893,0.012064528118248943,0.01192282766117736,0.009213845872193456,-0.002070016950347281,0.003748425113514975,0.03288214852033222,0.03249816630065433,0.017246446867323073,-0.007070509673689941,-0.008274787287128244,-0.02243653471061691,0.03156995945262209,0.03596054190736552,0.02590336103165268,0.02636180732386506,0.06805504084005493,0.0373248580879188,0.04697864044636299,-0.0072376957129224595,-0.02709382403692409,-0.08552849262590725,0.004377551844085309,-0.023026907452360332,-0.0412908194414902,-0.01997272325081786,-0.13431077005354708,0.060642310220060815,0.052836687145911485,-0.004890986950945385,0.1271588685516385,-0.0760719877038564,-0.13126901274616376,0.012936149007863029,0.004986078195281407,0.019560528093489384,0.014686143286167746,0.012587170055382714,-0.07127663718120053,0.01065190476482682,0.03486127836760123,0.01544689877585105,0.013925549001858002,0.012138731316426732,0.01184372992646536,0.009421423373697106,0.009396378393615295,0.009500153104466823,0.009751685146407962,0.010194008934320395,0.01055228949645003,0.010670265712498236,0.0109498769899423,0.01131868728173105,0.01219790330733132,0.01224966798163897,0.012399141258440893,0.012582015169766269,0.0128239488386942,0.015223165866102556,0.015500277958620584,0.015733918072300224,0.016210280990821124,0.016620248089688285,0.01729158021639225,0.017822177267581153,0.0183351759366868,0.01883338181098895,0.018693841628635743,0.019122459465890432,0.020360874369370653,0.020922012419091533,0.021239530135878225,0.021263054743130144,0.0210992402602849,0.020888662271257682,0.02082057177529761,0.020801454336307024,0.025670248165023668
