,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1546751244765372,-0.1546751244765372,-0.1546751244765372,-0.1546751244765372,-0.1546751244765372,-0.1546751244765372,-0.1546751244765372,-0.1546751244765372,-0.1546751244765372,-0.1469413682527103,-0.13920761202888346,-0.1314738558050566,-0.12374009958122974,-0.11600634335740287,-0.10827258713357603,-0.10053883090974916,-0.0928050746859223,-0.08507131846209545,-0.0773375622382686,-0.06960380601444173,-0.06187004979061487,-0.054136293566788014,-0.04640253734296115,-0.0386687811191343,-0.030935024895307434,-0.023201268671480577,-0.015467512447653717,-0.007733756223826859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.34801903007220863,-0.3093502489530744,-0.27068146783394004,-0.23201268671480574,-0.19334390559567147,-0.1546751244765372,-0.11600634335740287,-0.0773375622382686,-0.0386687811191343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.34801903007220863,-0.3093502489530744,-0.27068146783394004,-0.23201268671480574,-0.19334390559567147,-0.1546751244765372,-0.11600634335740287,-0.0773375622382686,-0.0386687811191343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.38668781119134293,-0.34801903007220863,-0.3093502489530744,-0.27068146783394004,-0.23201268671480574,-0.19334390559567147,-0.1546751244765372,-0.11600634335740287,-0.0773375622382686,-0.0386687811191343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4640253734296115,-0.4640253734296115,-0.4640253734296115,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4350237875902608,-0.40602220175091003,-0.37702061591155933,-0.34801903007220863,-0.3190174442328579,-0.2900158583935072,-0.2610142725541565,-0.23201268671480574,-0.20301110087545504,-0.17400951503610432,-0.1450079291967536,-0.11600634335740226,-0.08700475751805153,-0.05800317167870092,-0.029001585839350138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4640253734296115,-0.4640253734296115,-0.4640253734296115,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4640253734296116,-0.4350237875902608,-0.40602220175091003,-0.37702061591155933,-0.34801903007220863,-0.3190174442328579,-0.2900158583935072,-0.2610142725541565,-0.23201268671480574,-0.20301110087545504,-0.17400951503610432,-0.1450079291967536,-0.11600634335740226,-0.08700475751805153,-0.05800317167870092,-0.029001585839350138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
