cat,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:LDV,Petrol,53.030580810384464,53.61128771049107,54.464020215477355,55.92936989816864,57.594012727357885,58.90502709736311,59.93084774399753,60.52665408372208,60.759101130181335,60.25261690361234,59.36949331866316,57.90672309531359,55.83228835408139,53.40249396389527,50.889219922678826,48.4955806574036,46.268831340724596,44.25372634936317,42.32772601752742,40.353015119414664,38.373055685483514,36.348776313398325,34.36559639858988,32.347976975235376,30.27238643290656,28.198144376581926,26.125644105264833,24.05399190968286,22.018891485737456,20.041219600336085,18.184868868570767
FTT:LDV,Diesel,60.664652890918674,62.70655679362657,63.321254133114195,63.04429424369817,63.333184674207814,62.964372995055186,62.62938580548453,62.19966959648363,61.831024590832165,61.40860688352188,60.99620652194243,60.54650811421394,59.90292231916398,58.99619074763951,57.825628333285906,56.53088222252416,55.175565940668896,53.677046480561174,51.95186493049327,49.98319409368309,47.832880124105024,45.581340655304814,43.276809520431115,40.90721174392242,38.5004257092137,36.06694288698111,33.62323869689416,31.182153879551418,28.801090090106793,26.498379361595745,24.308001140641792
FTT:LDV,CNG/LPG,0.6650232316693782,0.7200794884726346,0.8932953263412938,1.147477626341408,1.1600093302172612,1.2077226715527518,1.3069221154335364,1.4704666250900862,1.7183498326896565,2.0652261078514447,2.5143361364542605,3.0433598496236143,3.5823931024321403,4.044057747513958,4.33014734272508,4.38387705461514,4.197845284335802,3.8132662418198007,3.30601104474957,2.767242280635776,2.2506450660046475,1.7951524918774182,1.4179483847053025,1.118238595040835,0.8870123974779437,0.7118967028846064,0.5804816554844334,0.4818576318950285,0.4075892669296036,0.35097071951761194,0.3071803694357449
FTT:LDV,Hybrid,0.0036848446607675614,0.009540082217613313,0.015943083016213208,0.019143166866058672,0.017206512893418728,0.01542160057465306,0.013999076138975637,0.012829944580406613,0.011880338608334337,0.01149441423679702,0.0108271566171512,0.011750633335382206,0.011887402098201117,0.012095461123037844,0.012282955521200956,0.012536432101194818,0.013260150399218832,0.013469453301489452,0.0134463067696472,0.013496982436327864,0.013178170541861179,0.012857412133840678,0.012546949410912304,0.012232096003621606,0.01189414395578131,0.011548153913905198,0.011162884425988924,0.010717023918969025,0.010223805028633775,0.00969037504193525,0.009131163181512067
FTT:LDV,Electric,0.408264370023105,0.5883212842362208,0.9923690210162638,1.4908419569167706,1.581708167774356,1.9349382307308516,2.3885840094997786,2.96721431465371,3.7197523207982672,5.239455666852626,7.082209132719271,9.994343747151147,13.65098930460267,18.097244813745238,23.191529656909385,28.69349636150432,34.612263809751354,40.795409738177156,47.27897115855931,54.20036087471613,61.35833726947092,68.36840787022919,75.40822664073094,82.4904004862051,89.61963324244422,96.83520220083277,104.075562086003,111.23096213302983,118.27934425399275,125.1523925683751,131.92069192621994
FTT:LDV,Hydrogen,7.630926872995026e-05,0.0001163923488319275,0.0011986286488049325,0.0019209869420564873,0.0014636522969264612,0.0011232883317580558,0.0008785641005665068,0.0006973745190673395,0.0005628750085255954,0.0004615606260607552,0.0003839996422741895,0.0003267868026102791,0.0002820427454272154,0.00024715730292621153,0.00022008535967616861,0.00019926225061814797,0.00018339514997009089,0.0001715537681489878,0.00016291368878680924,0.00015683548437426666,0.0001528337925805818,0.0001500216550283018,0.00014835819314629574,0.00014736656505264168,0.0001467389767280407,0.00014627095164416638,0.0001456867216363913,0.00014462805385272236,0.000143173647854881,0.0001411704410083629,0.00013870200417207757
FTT:LDV,Biofuel,0.07274794448806898,0.08031218437249892,0.08651191303017855,0.09262229904702517,0.0795848572832408,0.06852039506661027,0.0591263374471612,0.051011509544523506,0.04407006013608809,0.03818208748132136,0.03314256015335966,0.028965739517510407,0.025338669976028766,0.022178996808789854,0.019452348519663768,0.0171034244815684,0.015095738412793819,0.01335144689416293,0.011822609022659797,0.010480026415756134,0.00929671573802033,0.008219428683387039,0.007279468162044507,0.006448961266916214,0.00571363812159294,0.00506977884741341,0.004501751682878641,0.003995158560651801,0.003544526370600496,0.0031435646558895486,0.0027925866124963606
FTT:MDV,Petrol,12.940675070160983,13.22718975995126,13.480088807130551,13.765784950762317,14.447422554743165,15.0711364701143,15.699067463651533,16.35353282038693,17.025801375752874,17.68390726351179,18.28590515302024,18.93525000981381,19.353436968852474,19.697763454984234,19.941939013088195,19.985929475564976,19.943251752826352,19.84918619816317,19.651234343499027,19.300558139708183,18.880159847504363,18.35101869567447,17.721094073762266,17.02822280515778,16.261456025243213,15.381736173645791,14.426810529928465,13.434281361751227,12.43938843015207,11.459452537036224,10.5049083188939
FTT:MDV,Diesel,42.13240674148173,44.386788906759776,45.06698301578347,45.41848942050501,46.029880729442695,46.47602359448009,46.81011460659613,46.97730543909804,47.07421508513091,46.93909241349593,46.532394249245606,46.122629764407776,45.5739015328254,44.951708887650504,44.20715998410663,43.317194301589225,42.26305660373601,41.08975742769931,39.751237306918156,38.250162401682786,36.620010797107824,34.79289386887307,32.835275198135506,30.808625824552827,28.745334488221392,26.635885257592058,24.534380922076966,22.48117524819675,20.529496854369558,18.694199482376405,16.972993682549625
FTT:MDV,CNG/LPG,0.036642487944251866,0.04547609017468042,0.06562871707508974,0.10356938289273525,0.09859743142275054,0.09611352806127905,0.09572819488691765,0.09737705104587448,0.10139518863340093,0.10795125936229792,0.11728963395593481,0.1298995478728341,0.14562547388590835,0.16412880633663077,0.18560175663838716,0.20967271339301294,0.23566974829389967,0.2624637982148224,0.28878782680447296,0.3132941228834262,0.30605891611037556,0.29902825458232307,0.2919436935168405,0.28247152323931995,0.2717258549992787,0.25537957483552487,0.23486240742295184,0.2118119534336652,0.1877607497542526,0.1639716602375623,0.14137716752629553
