cat,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:LDV,Petrol,53.030580810384464,53.61128771049107,54.464020215477355,55.92936989816864,57.594012727357885,59.04648439061819,60.18142889276882,60.785038399355244,60.926925563597926,60.653899137926274,59.95153887436755,59.10464578027471,57.96804955941639,56.74646092961263,55.66502469307667,54.85884386204843,54.46959862632019,54.36557651073852,54.45206473618216,54.681815940581906,54.98201464309422,55.12991562248887,55.2999675870759,55.40557564974799,55.410496575034784,55.36728675025117,55.204164875449365,54.834267671536324,54.25032017110861,53.4235419547846,52.462966236517715
FTT:LDV,Diesel,60.664652890918674,62.70655679362657,63.321254133114195,63.04429424369817,63.333184674207814,62.7616633068215,62.21073440103338,61.64119960634168,61.20235230159515,60.89761316750934,60.6991868345728,60.833568598804156,61.027159811039226,61.3445100479929,61.720572171843386,62.130994831683616,62.53971650242977,62.91485745013487,63.20927727968885,63.40285815244931,63.48640392807913,63.36047796199868,63.108214745600456,62.71547377586745,62.196150398148184,61.57514543542519,60.85867219478798,60.02561651546959,59.125758271373236,58.14627550223395,57.10612511854644
FTT:LDV,CNG/LPG,0.6650232316693782,0.7200794884726346,0.8932953263412938,1.147477626341408,1.1600093302172612,1.2058346132863051,1.2974155457875718,1.4413113229432848,1.645471442502813,1.905081357363895,2.19670721036838,2.4775691968680875,2.6749256162253174,2.737706374114396,2.644225254401441,2.4194267487148515,2.117349843379936,1.7932374384762486,1.4903602139468386,1.2351889145959154,1.0322606475844436,0.8770622427071675,0.7625774831094034,0.6797443905243529,0.6205666848176798,0.5785056262958026,0.5483884118346273,0.5261629744339105,0.5093836600424898,0.49597076259672523,0.48468064654225634
FTT:LDV,Hybrid,0.0036848446607675614,0.009540082217613313,0.015943083016213208,0.019143166866058672,0.017206512893418728,0.015405624619235213,0.013952524067425023,0.012742185752657856,0.011742134372679609,0.010905600796755004,0.010189678165239947,0.009605152790944245,0.009078326000785406,0.008612164114744832,0.00821213498984167,0.007890076942745758,0.007651716579141525,0.007496593600668887,0.007417204496229742,0.00740429554485178,0.007448081719903664,0.007526959109433257,0.007641379226772392,0.007778502981430567,0.007928831994648925,0.008083687193580567,0.008232536964159862,0.008361731959131246,0.008471222449436376,0.008554163702355242,0.008612108490495698
FTT:LDV,Electric,0.408264370023105,0.5883212842362208,0.9923690210162638,1.4908419569167706,1.581708167774356,1.9977394387690874,2.5654870596798256,3.295552320628052,4.252424807521059,5.508557621123721,7.113990943241332,9.075738850565438,11.299619712879789,13.713056149566418,16.208938095997425,18.697267791887704,21.131366011652748,23.469509987324862,25.716480827077216,27.987419725587095,30.317118666183106,32.728459390325995,35.29936408863409,38.06383292129085,41.0522453059753,44.290419882618764,47.791999196614455,51.560305684739966,55.617918913378354,59.97273639929169,64.6616677679062
FTT:LDV,Hydrogen,7.630926872995026e-05,0.0001163923488319275,0.0011986286488049325,0.0019209869420564873,0.0014636522969264612,0.0011239699827128643,0.0008800117729033337,0.0006994917409108951,0.0005656422047664819,0.0004649417520427319,0.00038792330378907975,0.00033111194980849995,0.0002864316967990906,0.0002511588559758755,0.00022318435471985646,0.00020098563561685468,0.0001833514621656641,0.00016947584976552692,0.00015868853380734035,0.00015052246073181047,0.00014472038991868372,0.00014065665814428198,0.00013856774434563884,0.00013822178249886147,0.00013952944726470598,0.00014247585148672993,0.00014695799947324312,0.00015275623459867383,0.00016003991193066082,0.00016870393395925802,0.00017884798625667842
FTT:LDV,Biofuel,0.07274794448806898,0.08031218437249892,0.08651191303017855,0.09262229904702517,0.0795848572832408,0.06887493457788245,0.059845216992199156,0.05200012183164877,0.045259256459977366,0.03952179771044895,0.03459736217279716,0.030519274704651184,0.026981737841531628,0.023912063771640703,0.021285110336344105,0.01905111796761924,0.017179607618694352,0.015593807760083211,0.0142460308855644,0.013108661566346273,0.012155178085836101,0.011321359993717677,0.010651868832344124,0.010112762044735487,0.009684977678652134,0.009366513357421032,0.009132692826878704,0.008955030319024095,0.008814323549613999,0.00868987342015615,0.00857403067706311
FTT:MDV,Petrol,12.940675070160983,13.22718975995126,13.480088807130551,13.765784950762317,14.447422554743165,15.106135302789543,15.784364157030186,16.493005536068296,17.222596351048963,17.942578742465397,18.63866640431523,19.434342274608774,20.259065208229398,21.129640428145773,22.00729866201354,22.862362144410437,23.700512638926924,24.551373977036068,25.410068916369482,26.276921404045083,27.169473910935345,27.88982502464428,28.482041938861922,28.998602794406352,29.424253101025588,29.66862586387012,29.74042809681434,29.65364908475329,29.434182889214846,29.071314263306427,28.55604179779065
FTT:MDV,Diesel,42.13240674148173,44.386788906759776,45.06698301578347,45.41848942050501,46.029880729442695,46.43961422025546,46.72180267298433,46.83247327064932,46.873607438785456,46.820608676707245,46.67613961184981,46.67478820853309,46.64614063686453,46.60368597448116,46.51960016537125,46.36288610702412,46.143017821608396,45.89160427236028,45.59846637222685,45.264937496655385,44.90011560337525,44.279240439301844,43.51237332105878,42.67461703926349,41.77015254029508,40.737687597673705,39.614922607551485,38.41487803865588,37.192781629241466,35.95232976671852,34.671739499554306
FTT:MDV,CNG/LPG,0.036642487944251866,0.04547609017468042,0.06562871707508974,0.10356938289273525,0.09859743142275054,0.09607598020712094,0.09564498906230172,0.09725237199226619,0.10123208252459841,0.10776694066635216,0.1170890438552195,0.12969115345784385,0.14541914922671395,0.1639351855257768,0.18542842017922323,0.2095241762843643,0.235544647136232,0.262361344742385,0.2887053909035688,0.31322838238069467,0.33320210225983415,0.34638083678404763,0.35118856779132007,0.3470866526123812,0.33456492252934994,0.3149488697959962,0.29007185610015207,0.2619531273514204,0.2324931355553126,0.20326712652604073,0.17544507501331952
