cat,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:LDV,Petrol,53.030580810384464,53.61128771049107,54.464020215477355,55.92936989816864,57.594012727357885,58.83544253907072,59.73135184676544,60.1223361127577,60.09542013601629,59.679832370040394,58.8499702013206,58.02148370559097,56.940096991324516,55.8247558904231,54.8425330698782,54.10538320577618,53.73691154339453,53.5960422718886,53.593323537258655,53.67612303312215,53.76258570571697,53.62410375739458,53.42732366327461,53.157158081664015,52.73467715360348,52.216368009396994,51.546739318543885,50.64474481601352,49.530206390047745,48.17672497933987,46.80801945224007
FTT:LDV,Diesel,60.664652890918674,62.70655679362657,63.321254133114195,63.04429424369817,63.333184674207814,62.929232448828955,62.54546073906306,62.07295573513093,61.66370399230188,61.324473286911726,61.054469649524975,61.08760919439325,61.15652353156981,61.32895045182715,61.53826473251777,61.756576757797134,61.96887596387444,62.11983610822729,62.20736560661102,62.19063506211201,62.053519256927764,61.701097536630726,61.21461943619818,60.57926004060211,59.83893450581764,58.993914842360404,58.03241905091246,56.93001729974132,55.73141744730089,54.43967720082104,53.090145199843974
FTT:LDV,CNG/LPG,0.6650232316693782,0.7200794884726346,0.8932953263412938,1.147477626341408,1.1600093302172612,1.2053122764033963,1.2969182469694367,1.4400080358279117,1.640542262276941,1.883274358736847,2.1244764558461116,2.4480136374932635,2.7227287412724177,2.9786945323064087,3.11453100217086,3.1104925864002606,2.975304011912234,2.735228165428272,2.4294558233762675,2.1040268048434125,1.787303754640257,1.4989607838662178,1.2514195760910078,1.0474186680711268,0.8850328597103421,0.7588451383668592,0.6623076983383535,0.5889062861146975,0.5333278840794885,0.4908934933772237,0.4580973717383278
FTT:LDV,Hybrid,0.0036848446607675614,0.009540082217613313,0.015943083016213208,0.019143166866058672,0.017206512893418728,0.015458513724166078,0.014125906952667081,0.013331295181725527,0.01268040615342528,0.012355619430997883,0.012257937026389406,0.011786094389223581,0.011259805170785906,0.010529329931733718,0.009817219928079912,0.009189010873604566,0.008669055314645343,0.008298642516334994,0.008068529761181819,0.007986672306662808,0.008007796522073013,0.008177377964156206,0.008337020602472427,0.008526407640711602,0.008679754614081093,0.008798814609075589,0.008904670013040355,0.009004724462545927,0.0091128583948407,0.00918354405144855,0.009200828316227962
FTT:LDV,Electric,0.408264370023105,0.5883212842362208,0.9923690210162638,1.4908419569167706,1.581708167774356,2.0420185042164793,2.68184542619842,3.528145512784123,4.62769748599611,6.077396543340846,7.931830673610804,9.933722584820664,12.149792469269777,14.409056950504862,16.74354038184608,19.134572761554832,21.57780051430478,24.093249034927087,26.63947177838058,29.338120696462845,32.21616666142147,35.27357092290584,38.5786760729247,42.08280327399771,45.822982053701125,49.84454819819908,54.16417025520056,58.78507787847207,63.71086992964392,68.93377283838531,74.3620160595661
FTT:LDV,Hydrogen,7.630926872995026e-05,0.0001163923488319275,0.0011986286488049325,0.0019209869420564873,0.0014636522969264612,0.0011233299655387732,0.0008787191814929061,0.0006987025956321762,0.0005641500761663949,0.0004630481876475516,0.0003857355344238357,0.0003282322313789535,0.00028298084244447687,0.00024664741684716184,0.0002175135179951441,0.00019404657634720175,0.00017507062776962715,0.00015988138816535512,0.0001476136369799772,0.00013797591676254083,0.00013079107269217582,0.00012654693035876695,0.00012533769345199463,0.0001267420682280373,0.00012737537134056078,0.00012822944169229666,0.000129968124777993,0.00013307315901562645,0.00013769352072496067,0.0001426805592357514,0.00014781867357247335
FTT:LDV,Biofuel,0.07274794448806898,0.08031218437249892,0.08651191303017855,0.09262229904702517,0.0795848572832408,0.06853866646566294,0.05916276697161144,0.05106805431546734,0.044132715433564354,0.03824839753405221,0.03320817332862536,0.029034517038999792,0.025416675650055603,0.02227508561860272,0.019576725140790213,0.017267045902231333,0.015309500014209247,0.013627159509348712,0.012172091785953541,0.010915968022278611,0.009831898835309135,0.008867267590113003,0.008054613438880144,0.007363010195435543,0.0067786002785138535,0.0063471386192718035,0.0060659053438558135,0.005938286729445206,0.0057543988260302156,0.005542623429318585,0.005178026288164509
FTT:MDV,Petrol,12.940675070160983,13.22718975995126,13.480088807130551,13.765784950762317,14.447422554743165,15.071109188320087,15.698985870688428,16.353451372544477,17.025808784699226,17.686644772012308,18.32524744350734,19.06389790544383,19.832011941752665,20.64683510624275,21.471393980137968,22.277948899409008,23.073546534349752,23.887068613927493,24.714301013774264,25.556233090978413,26.43116632161876,27.146779593720407,27.749052984846294,28.289348490835696,28.75311635213976,29.05299606362153,29.197241326059,29.19861065209176,29.08051468840682,28.82931163490476,28.432096823283008
FTT:MDV,Diesel,42.13240674148173,44.386788906759776,45.06698301578347,45.41848942050501,46.029880729442695,46.47567104785132,46.80895672585669,46.97466811733986,47.07393697248658,47.08132543198263,46.99860868307212,47.06035408685913,47.09574039132565,47.11813022367625,47.09843285168713,47.00401742828615,46.84359427201148,46.65035544638235,46.414176454852736,46.13658841971716,45.82690716400865,45.25455723455255,44.52774908224711,43.72367398490612,42.8455705777192,41.82844044683179,40.709543804547394,39.50425930881332,38.270198569679955,37.01170097643124,35.705711360807335
FTT:MDV,CNG/LPG,0.036642487944251866,0.04547609017468042,0.06562871707508974,0.10356938289273525,0.09859743142275054,0.09611052942365847,0.09572158909511781,0.09736764815678847,0.10138249721857982,0.10795011833327352,0.11730364758000004,0.12993851276412158,0.14570221667053573,0.16425875774818588,0.18579962405494807,0.20995228029817495,0.2360406331991591,0.26293733399532676,0.2893731015825442,0.31399762540314596,0.33407603629750304,0.3473529425388275,0.3522428424539668,0.3481986692562242,0.33570418922920714,0.31608251051833347,0.2911686365181187,0.26298759677294903,0.2334471731671187,0.20412903539813923,0.17620952299975887
