cat,Technology,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FTT:MDV,Hybrid,0.0012297610840499031,0.0011868835473929755,0.0011673676679444154,0.004056381680217567,0.0045248575025477866,0.0051330843249469075,0.005891260139735444,0.0068065467214542055,0.007911775676031468,0.009238439186312303,0.010814754941969738,0.012679244941632998,0.014826391122715683,0.01720981959316024,0.019854365266151298,0.022713215913846823,0.02570409654618031,0.028696640647672318,0.031553527700342913,0.03413510360451839,0.03615380128146738,0.0373916808401754,0.037703891360554194,0.03706152502226777,0.035543676512205885,0.03331139817764856,0.03056892749555173,0.02753169723974464,0.024396219468176324,0.021320998970053923,0.018420267567172938
FTT:MDV,Electric,0.09065752952792468,0.13230073845714896,0.1822959931518984,0.24851473402029522,0.29247323789858265,0.4463543868014766,0.6082997730292995,0.7817894325517404,0.9726225814503403,1.1857275048639297,1.4330085203955032,1.7374686544362987,2.1046742854555203,2.5463184905818,3.080700483013563,3.7244507383464738,4.496266162987946,5.417013290507434,6.50983635049143,7.802698508354561,9.307891332996672,11.008619352730323,12.91294420692162,15.032979047631217,17.374295259934165,19.92447601918599,22.69026403502532,25.679402790480133,28.912739078929835,32.39490629629152,36.114831739270606
FTT:MDV,Hydrogen,0.0025143745312349334,0.002638184607334393,0.003650576684252967,0.006136683442196803,0.004954145024573641,0.00398711415290669,0.003201109045542833,0.002567095516672008,0.002063266544658331,0.0016677629170789854,0.0013594411763733075,0.0011218211898331822,0.0009372707406966877,0.0007986097743305419,0.0006967332486223464,0.0006249354962255405,0.0005789130091619326,0.0005546368279335778,0.0005475567058156543,0.0005563836157045941,0.0005787785539319501,0.0006119550940304103,0.0006534968337626118,0.0007016992647114182,0.000754183219329164,0.0008078749493328026,0.0008597490326003168,0.0009064188092239507,0.0009459821381766769,0.000976040416228248,0.000995076914266462
FTT:MDV,Biofuel,3.277365492120882e-05,0.01610011336665435,0.01675551502478332,0.01690857695275321,0.01456551130715699,0.012525107491534349,0.010768120417931957,0.00926839836000728,0.00798451758821536,0.006874995687313577,0.005916962235948,0.0051348522190684,0.004468793757753916,0.0039037265679261277,0.0034175293541024543,0.0029958713596980975,0.0026324491330226418,0.0023203430834865665,0.002050993138909546,0.0018179399478489484,0.0016174181623381863,0.0014344434900234954,0.0012725008270060157,0.001131242906862489,0.001007757028908392,0.0008975667847746118,0.000799933990431611,0.0007136284171079838,0.0006379854720168789,0.0005715526171685965,0.0005125441574918394
FTT:HDV,Petrol,0.48610323068094385,0.4500579283770683,0.4130195457346732,0.3769734013964501,0.3961883524961542,0.41531763474057415,0.43608431632807737,0.45986972090612743,0.48602309461811855,0.5136570321486463,0.5424820581433146,0.5765101591243645,0.6154150330067238,0.6581104431341533,0.7035905979825651,0.7514705862705238,0.8022907063684322,0.8546715067433466,0.9123541003032328,0.9766502384055319,1.0438382006378972,1.1122753146499045,1.1816949169353141,1.2509525603546823,1.321762820609377,1.3927921791133504,1.461072563111136,1.5292112029817388,1.5968713466394973,1.6579463660130918,1.7114996550047867
FTT:HDV,Diesel,32.35568587880558,33.51143550609693,34.0478086799802,34.868960684294336,34.661546004513575,34.8434591529473,35.03937310538217,35.21515574918364,35.34325649716222,35.39790858814362,35.34683160935249,35.34412258826621,35.33320688619207,35.32653874059616,35.298555905042384,35.26746532288823,35.257859596077026,35.24686059940891,35.29569711094372,35.40589047342789,35.50617552116731,35.544772758195585,35.54913762167527,35.49548822677688,35.407290055427275,35.27185799506956,35.06035214407194,34.791202469460075,34.482328854133485,34.08132616543661,33.583790591364114
FTT:HDV,CNG/LPG,0.6291688413450252,0.7150363388900219,0.7917749758338869,0.9816146888138797,1.1466772783015204,1.3675495119832592,1.6429757663860707,1.977362764853733,2.36950770984762,2.815998096981804,3.296454893829158,3.781693639414062,4.251465914952543,4.6851370601665305,5.051151422823336,5.332271886763382,5.51588408715412,5.597553117159883,5.586492055872475,5.472514266483889,5.244386108867395,4.911696879602623,4.493116631345354,4.017630769467311,3.5156914607025755,3.0155895535144652,2.540877722986292,2.1078491292865364,1.7256209204445738,1.3971889550101688,1.1210944252807582
FTT:HDV,Hybrid,0.00046894088669638656,0.00045909034305756125,0.0005184249176203706,0.0006060168480736015,0.00048189527308253275,0.000415248801208524,0.0003623709719236385,0.00031793469282059513,0.00028045999525728115,0.00024834874547493126,0.00022037102825122864,0.00019734444696681224,0.00017685768725257686,0.00015890607677726228,0.00014280765543700188,0.00012842216552083459,0.00011558541217302162,0.0001041651937127293,9.412683069077578e-05,8.533446835654855e-05,7.754456805267967e-05,7.034691786824787e-05,6.397348516769482e-05,5.8307814741070755e-05,5.3294804870412006e-05,4.885038289775971e-05,4.4876148871304175e-05,4.133276130967312e-05,3.8194646571685393e-05,3.536161088813374e-05,3.278911992340391e-05
FTT:HDV,Electric,0.00808253754344184,0.015519125390982633,0.040061648111536674,0.0799252560040515,0.09829658701193315,0.1832087921819964,0.27309725155092107,0.368761123017322,0.47524743158992444,0.5965108546130716,0.7351593164096203,0.9006336821224667,1.0977388815904234,1.3346241185668015,1.618630153213953,1.963470836182828,2.380758898079864,2.883830681178734,3.492524106411147,4.215229524965695,5.046727264563152,5.97786529421295,6.993100235277357,8.07339980205972,9.199603257367192,10.353264659097828,11.521787283645683,12.701243982404804,13.895718717315969,15.108943760712544,16.35208079034339
FTT:HDV,Hydrogen,3.1380564636623245e-05,0.0009608252798044297,0.0036136284398479808,0.008007343017978402,0.0060945581367255214,0.004694354832883198,0.003628246424044734,0.002813749787971431,0.002188496698487136,0.001708392620714188,0.0013354640107268627,0.001046414797725562,0.000822604758562254,0.0006512698794901578,0.000518899469539328,0.00041697913940638037,0.00033865069065292024,0.00027851303106519174,0.00023254149763583896,0.0001972467805824726,0.0001698872517527337,0.00014847863699103212,0.00013200338415750567,0.00011948137256176631,0.0001101547395756903,0.0001033544551242264,9.84931920313676e-05,9.5097836214279e-05,9.281663965760977e-05,9.121785672728424e-05,8.998212300676776e-05
FTT:HDV,Biofuel,0.00018199999999998805,0.00019375275463978084,0.0001913036635431801,0.0022684523405370575,0.0017106786836368964,0.0013037937790604552,0.0009954414844757454,0.0007616079609530582,0.0005833312764229531,0.0004474976168082194,0.0003429052957611696,0.00026203249808154794,0.00020017057038883168,0.00015315923439225557,0.00011730924779615252,9.006590050621938e-05,6.937838684030451e-05,5.367289967462411e-05,4.178215519802986e-05,3.2676849333172616e-05,2.560746627880038e-05,2.0089556144010012e-05,1.5768716716951554e-05,1.2383821651206888e-05,9.731348812354706e-06,7.651944744788958e-06,6.0214763231640055e-06,4.742857779753162e-06,3.739781929396404e-06,2.951873127756257e-06,2.332386238448057e-06
