,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.014220734278939589,0.004281870604479116,0.007947310944700015,0.0,0.01385277925636386,-0.02715914184356924,-0.010736334911445437,-0.004613308519577548,-0.013598208795198621,-0.00011995137858591097,-0.0008024508542118364,8.689976173818087e-06,-2.1886235323526765e-05,-3.082410223596843e-05,-4.039336116610538e-05,-5.04565610746667e-05,-6.110686063546047e-05,-7.203352549423059e-05,-8.355510420986374e-05,-9.54759382715345e-05,-0.00010757513269534988,-0.00011967684527049681,-0.00013145766997345494,-0.00014246385172860497,-0.00015245615341906438,-0.000161194587647788,-0.00016846812584237793,-0.00017409399695612372,-0.00017834711859928028,-0.00018070562453945116,-0.0001813033758484,-0.00018030640457872803,-0.00017811154585354975,-0.00017495069941691338,-0.00017119073151473062,-0.00016700113861229347,-0.00016260285041487174,-0.00015810013701946304,-0.00015358543228745705,-0.00014910373881732268,-0.00014469594607760539
3 Coal,0.4997829211950355,0.13593813194518284,0.020733474076208624,0.0,0.035514833352130015,-0.08097162274301106,-0.0823836982528644,0.061222551533613334,-0.08977554041339086,0.0012369398392992337,-0.018010151289249876,0.003271432323359802,-0.0026465147180224635,-0.00447184141020901,-0.006494371353239381,-0.008664715662834777,-0.010911945674381085,-0.013152091666467025,-0.015281057930631392,-0.01719528810807952,-0.018779853325751827,-0.019934078203162897,-0.02059669485755805,-0.020731357798834865,-0.02031907685401943,-0.019384666197421713,-0.018002392899550634,-0.016296358551639578,-0.014431193159620659,-0.012554136985453851,-0.010786420430999866,-0.009202644573845398,-0.00783037075158649,-0.0066708550872765365,-0.005700043128218105,-0.004903288603271855,-0.004247814589224158,-0.0037059502689662654,-0.003261320806476703,-0.002889096800932342,-0.0025774493515611785
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.00047433925014480596,0.0005650439028138395,0.0010038923751782497,0.00020680166714422262,3.0459806619410196e-05,-9.857721184494033e-05,4.872513216438307e-05,4.8732384730532704e-05,4.7658409163616085e-05,4.623748479269576e-05,4.444201670988652e-05,4.225976547506593e-05,3.9676129725957614e-05,3.6710911117794186e-05,3.3393106600089484e-05,2.9769289996452435e-05,2.587758838310493e-05,2.180686815007795e-05,1.7660171894493502e-05,1.352711585668031e-05,9.498791849778167e-06,5.6496834352519e-06,2.0479907658749706e-06,-1.4330495993046012e-06,-4.576920158626003e-06,-7.241734376964033e-06,-9.419119755772667e-06,-1.1160783036118227e-05,-1.2526324063906469e-05,-1.358945240305387e-05,-1.441954335123282e-05,-1.507300078126524e-05,-1.5589246211247017e-05,-1.6002864471390075e-05,-1.633271998659853e-05,-1.659444666470217e-05
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0024252910762419745,0.0017823835019814336,0.0038968371872181214,0.0007060019259141678,2.893533934770001e-06,-0.0004497819436378673,7.329821838664499e-05,5.4427335729349824e-05,4.58289134844022e-05,3.631168411874497e-05,2.5881241416021022e-05,1.4600794758744956e-05,2.6244947566745475e-06,-1.0007357366051059e-05,-2.3093219168426535e-05,-3.6383482465915384e-05,-4.967027091592156e-05,-6.267658099384614e-05,-7.498914745417487e-05,-8.634476580194825e-05,-9.650712665705725e-05,-0.00010528883466286859,-0.00011262395209646163,-0.0001189609180325419,-0.0001237535757536521,-0.00012685986409828598,-0.00012847286665984732,-0.00012883688170278566,-0.00012822358501842455,-0.000126884215502868,-0.0001250497029749338,-0.00012287492953115976,-0.00012047384577438223,-0.0001179446596838345,-0.00011533032112413539,-0.00011267794476862297
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,7.360519199520409e-06,2.060441215935366e-05,3.652563705218943e-05,2.3557924172040726e-05,-2.3417439305742035e-07,-4.743494650865724e-06,4.7282408868538526e-07,4.833571796844857e-07,4.5810077474521234e-07,4.3224089704609753e-07,4.0717998372407597e-07,3.831637441478519e-07,3.6416771350413445e-07,3.4503597436229413e-07,3.2619748161955464e-07,3.078093436963326e-07,2.8850666722950147e-07,2.662776768028299e-07,2.449993078381589e-07,2.243344227112606e-07,2.0435066283565567e-07,1.8588481898908628e-07,1.6850318120749147e-07,1.4984459575975966e-07,1.3241715422100187e-07,1.1813465898173397e-07,1.065091759303976e-07,9.739619461992697e-08,9.013390214317879e-08,8.435086060929158e-08,7.966645255877251e-08,7.589651770806825e-08,7.279066836722689e-08,7.014712388904443e-08,6.78929673053895e-08,6.58866449079862e-08
7 CCGT,0.003152773376828696,0.009800132017536795,0.03549984623017375,0.0,-0.03174099157220986,-0.010657388497590042,0.10037394996421403,0.07228656004811282,-0.02506873046854513,-0.003339145018811912,-0.013071272652687371,-0.002145085420392101,-0.00697819370993602,-0.007883379580284344,-0.008750203301915893,-0.009535360670630072,-0.010189329037518902,-0.01066256513643904,-0.010916018412921252,-0.01092492606268082,-0.010683009046845049,-0.010209997515714053,-0.009548699433667776,-0.008759381202104094,-0.007904805503777923,-0.007041083221139638,-0.006211347483767983,-0.005442449813706493,-0.004754742631931735,-0.004144199600948022,-0.0036075585846878436,-0.00314093229322647,-0.0027389288682782426,-0.0023947915653980863,-0.0021014492588624298,-0.0018523860894655159,-0.0016408077348727401,-0.0014605342163985444,-0.0013066681867042011,-0.001174497252438518,-0.001060449220781523
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,6.744370837836199e-05,0.0003806828377563914,0.0006003588842132755,0.00017266008169496312,1.6311007236284678e-05,-4.621962944028821e-05,2.4159002491272105e-05,2.389089174637568e-05,2.3180656037996962e-05,2.236473012004036e-05,2.1436596589438335e-05,2.039712687100948e-05,1.9248352150695678e-05,1.7988676752196415e-05,1.6624273155839116e-05,1.5166370756941258e-05,1.3620194462976099e-05,1.2011798535172804e-05,1.038075418519145e-05,8.758799121124945e-06,7.179006270487988e-06,5.669218885166099e-06,4.234843191874274e-06,2.7051844039669044e-06,1.2532306006831848e-06,-2.4028607860599252e-08,-1.1164594746094093e-06,-2.0342999289598568e-06,-2.795296614419105e-06,-3.4247008631374098e-06,-3.941545563236441e-06,-4.367225572295781e-06,-4.718749131161961e-06,-5.00809911873506e-06,-5.248023723256447e-06,-5.446378723837977e-06
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 BIGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 BIGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13 Biogas,0.0,0.0,0.0,0.0,0.0,0.00568433164684675,0.0045203071238193076,0.005400090587073346,0.0002531513548051749,0.0006322792235420004,-0.0003014485074918777,0.0007264991358451912,0.0006608113456391743,0.0006230298728570997,0.000575091627223627,0.0005171666667854423,0.00044925202286293445,0.00037248674386979735,0.0002871084051622591,0.00019505849089457641,9.910761848550345e-05,2.1437120535476584e-06,-9.285386082515112e-05,-0.00018152996970641905,-0.0002611914391920066,-0.00032978838850577716,-0.0003859261592485917,-0.00042905163606777805,-0.00046125896486860773,-0.0004794145877843013,-0.00048470817829342205,-0.0004797796208004107,-0.0004672737351539141,-0.0004498196260643364,-0.00042957212609497086,-0.0004085049742041415,-0.000387560351078689,-0.00036725723129647433,-0.0003481346835316687,-0.0003300615804823666,-0.00031314183478475116
14 Biogas + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15 Tidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Large Hydro,0.48284357114919624,-0.15064369942736078,-0.06562349567724723,0.0,-0.04031817713011954,0.0970890554359671,-0.010456933450788408,-0.13989490694159054,0.1317941792270853,-0.011902922550408923,-0.02420648419782523,-0.008075552963831611,-0.010519529495245317,-0.010571329070816565,-0.010628818200071749,-0.010685272750189156,-0.010730251474021096,-0.010754066059935258,-0.010741763569943025,-0.010680148306263404,-0.010557099450168778,-0.010363631787029148,-0.01009182622108995,-0.009742196911331907,-0.009319421456708332,-0.00883336184667724,-0.008298801474732706,-0.007718687732869281,-0.006948813436606985,-0.0061387948742233495,-0.0053839554155903635,-0.0047091145973953835,-0.004120819204034634,-0.0036178364400061974,-0.003189216388201438,-0.002827609366656089,-0.002520897518027719,-0.0022594028845060662,-0.0020369528371644435,-0.0018450897543558498,-0.0016795708107892465
17 Onshore,0.0,0.0,0.0,0.0,0.018012579813394863,0.008811117744595027,-0.0039933952591113195,0.00040696885728994797,-0.0035924276234852864,0.004306538287680753,0.0033602344022289656,0.005623350530482157,0.006692766020950168,0.00759473041356986,0.00844128383554587,0.009142580698854638,0.009575540860927212,0.009622544734951208,0.00916947372632479,0.008171453041197888,0.006615983756492708,0.004592897949068267,0.0022731834162874748,-0.00013166101757941528,-0.002421494183356507,-0.004409154214675234,-0.00594133206230904,-0.006976661666581382,-0.007469603656304502,-0.007041697697304533,-0.0062188655827720846,-0.005287613536197083,-0.004301491866985571,-0.00335779770888274,-0.002500972858460189,-0.0017954160367305988,-0.0012231904144613531,-0.000785524353148298,-0.000489974154708063,-0.00027767894442620733,-0.000171451916254603
18 Offshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19 Solar PV,0.0,0.0006235648601619425,0.001442864426164865,0.0,0.004678976280440672,0.004229213702796982,-7.260986853473844e-05,-0.00034556964858315463,-0.0011214448801961131,0.008899306465123564,0.05309989641466464,0.00043961509032865165,0.012670826798532223,0.014608593895336183,0.016778513461349842,0.019170740460390412,0.021777512468467958,0.024571657307383754,0.02750922483083612,0.03049120121649565,0.03339345503115965,0.03603291343952697,0.03820850334617498,0.039727765117140934,0.04043567020881872,0.04023317138011978,0.03909722969423146,0.037139499711629,0.03435843645801362,0.03066370932374851,0.02679541145520925,0.023138555439583097,0.01977876096965947,0.016809811805934438,0.014236961148693106,0.01209856989076552,0.010326420811136106,0.008879017489144436,0.00773725494048183,0.006804269029081489,0.006083449228912019
