,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.21032813586959903,-0.0587927146166127,0.06532768450065785,0.0,-0.026494415367138258,-0.031644473046522514,0.03442856687650875,-0.06331832819319344,-0.049922217295492566,-0.019666617244097656,-0.010404290025824853,-0.01120737194357227,-0.010768608604430685,-0.010395643913455238,-0.009984989444957404,-0.009522290552790427,-0.009005079410744368,-0.008430796130971238,-0.007813412500084521,-0.007168609742003687,-0.006516729839541949,-0.0058775631110826315,-0.005267213043494791,-0.004697718334313046,-0.004174206050395278,-0.0036989406701943145,-0.0032738382668720603,-0.002898874252509606,-0.002571774576040596,-0.0022868410441163403,-0.0020392895313997676,-0.0018236644240753122,-0.001636060976074584,-0.001463968858216591,-0.001289264449109425,-0.0011400717590036476,-0.0010103472218517748,-0.0009024965711004994,-0.000811187602478728,-0.0007335211296020661,-0.0006667723789925174
3 Coal,0.00682436042084462,0.0013745604510826239,-0.000788380429222104,0.0,0.0008070488210175208,0.006630787865192285,0.007584962890877418,-0.005273182907110707,0.007220361811835496,-0.0006320558625516615,0.0005399840095599052,0.00024726864226874354,0.0006150410571588889,0.0005364409822172962,0.00043577318138119867,0.0003134354954672548,0.00017241926482576206,1.8236261932147446e-05,-0.0001416675348770921,-0.00029867904698795134,-0.0004450339889404409,-0.0005743146942682187,-0.0006825696484476056,-0.0007687249502641158,-0.0008298622050208725,-0.0008633406122243448,-0.0008720074167718958,-0.0008633950861358999,-0.0008439324329641423,-0.0008170197504281038,-0.000784809833120733,-0.0007490776596150821,-0.000711513491641589,-0.0006734612147534548,-0.0006359633134018702,-0.0005996199224593546,-0.0005648828452818992,-0.0005319195190457756,-0.0005009172613667651,-0.0004718753523778405,-0.0004447584928647264
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,2.1239579908702026e-05,4.932012475505079e-05,1.4094643677610376e-05,7.364147784279343e-05,-7.223294713236232e-06,-1.1364197240843702e-07,-1.814590295796042e-06,1.3776119922455333e-06,1.3018061197331873e-06,1.224187493030569e-06,1.1448742188031034e-06,1.0652057729354926e-06,9.899145646499372e-07,9.170897064737131e-07,8.464351937739062e-07,7.784682365618266e-07,7.126002222923762e-07,6.465519931828317e-07,5.731128420264362e-07,4.94297328975079e-07,4.1849156460750875e-07,3.499086706130843e-07,2.898243265468518e-07,2.402797594162193e-07,1.9991846550459526e-07,1.6713766989956912e-07,1.403396177157676e-07,1.1835491148986035e-07,9.974289455434498e-08,8.306254109708994e-08,6.921239842187787e-08,5.754723486953682e-08,4.7883465071127526e-08,3.97753123544827e-08,3.2899882704311633e-08,2.7002780431285714e-08
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.00011759797294407122,0.00016258427772059531,4.6271704506574516e-05,0.00023837954796989146,-2.5053020210553045e-05,-2.613125689146208e-06,-7.780460475058837e-06,2.1805524450846424e-06,1.9865953406169646e-06,1.7883484231685353e-06,1.5852073049093694e-06,1.3818755459090002e-06,1.1803545458229157e-06,9.860407763015184e-07,8.017879962379576e-07,6.303450700807442e-07,4.733505706626352e-07,3.311564981635026e-07,2.0316442871792665e-07,8.981832480846113e-08,-7.869894758062105e-09,-9.050560639188533e-08,-1.602059188287805e-07,-2.1846004400610797e-07,-2.6730686048746224e-07,-3.0798250501469244e-07,-3.4199215189926807e-07,-3.702502497645666e-07,-3.947224599390106e-07,-4.1761216464851437e-07,-4.363997955349826e-07,-4.51971276007484e-07,-4.643088131375383e-07,-4.741782455413017e-07,-4.820142190217931e-07,-4.882088277646367e-07
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0277567287430095e-08,9.76147542954386e-08,-6.4593909878424375e-09,-1.1449482190772877e-09,-2.2863296301252535e-09,7.224517798713008e-11,6.785955940568057e-11,6.321490815345575e-11,5.829579595200101e-11,5.331201851067495e-11,4.823862534677418e-11,4.332457111807243e-11,3.86429161529827e-11,3.427705342394075e-11,3.024716922723379e-11,2.6569665058244164e-11,2.3298857927652418e-11,2.043490587497173e-11,1.796384841205455e-11,1.5844916533530708e-11,1.4017715913939218e-11,1.2469086368476456e-11,1.1135572036381293e-11,1.0004750324534833e-11,9.028589171255648e-12,8.199084255495253e-12,7.43893338200912e-12,6.671689089194136e-12,6.016244705037804e-12,5.450012174295587e-12,4.9834138177447995e-12,4.589509652561365e-12,4.2558085512112434e-12,3.969952907352003e-12
7 CCGT,0.16268705505119688,0.039547539881219146,-0.03682110532950128,0.0,0.025872306021723912,0.12906604741572314,-0.05143916456406167,0.07171403055918701,0.0002200333496076845,-0.012255734399631402,0.0074233638584851325,0.002046284531963205,-0.0062675198247836295,-0.010809140144719287,-0.015540211891297562,-0.020163895597009762,-0.024328187852753813,-0.027679938931622794,-0.030000337598399207,-0.031165476548451476,-0.03114875664050326,-0.030021810129379434,-0.027919348130743205,-0.02506659766102748,-0.021711154230934476,-0.01823485089804433,-0.015015087579445141,-0.012267777517269485,-0.01003232124313834,-0.008256476263295578,-0.006855433239835992,-0.005750629420382361,-0.004873334126905986,-0.004173175139946014,-0.003612324750629267,-0.0031550055508234517,-0.0027779345429117877,-0.002465116594343418,-0.0022012854262097523,-0.0019776522912825223,-0.0017862289661522007
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0010555444994047151,0.0008563733708174509,0.001509428712892114,0.0010913525814013523,-0.00017624190322371083,8.50321678022136e-06,-3.932175833289229e-05,3.627154060509112e-05,3.0042404295787042e-05,2.35325090259305e-05,1.6780855919627802e-05,9.924205208236385e-06,3.1238748854538548e-06,-3.4740171964186065e-06,-9.735656128716762e-06,-1.552754724756973e-05,-2.0756831864111695e-05,-2.5380706533528058e-05,-2.9440463510382354e-05,-3.290301602810585e-05,-3.570694918876745e-05,-3.7876025711178034e-05,-3.948399367740933e-05,-4.058773540430898e-05,-4.127990162700046e-05,-4.163833424065174e-05,-4.1734298449263435e-05,-4.161924902980818e-05,-4.135807967887506e-05,-4.1014102107704044e-05,-4.0549592291425074e-05,-3.999593490669213e-05,-3.936504563109393e-05,-3.867867308838743e-05,-3.7952978080185804e-05,-3.720017544050656e-05
9 Solid Biomass,0.004567210203545722,-0.0002792764296791813,-0.0011965504977241525,0.0,8.411437050399005e-05,0.001963133218222303,-0.00034049036620555084,0.0021667021879107247,-0.0038573819325902186,-0.0002908070734676596,-2.7493248235668094e-05,-8.868770968080766e-05,1.9494170803463495e-05,1.4464282365280086e-05,9.058025043065e-06,3.286888509552305e-06,-2.750694030019367e-06,-8.910936618468542e-06,-1.5061482393996517e-05,-2.1059440140930134e-05,-2.676061080893969e-05,-3.2048552319712334e-05,-3.685033469491127e-05,-4.116612210308592e-05,-4.485309345694192e-05,-4.7733782075314556e-05,-4.982982233354451e-05,-5.1322528150502846e-05,-5.2351190801819616e-05,-5.299400248995334e-05,-5.3299116016121764e-05,-5.331418393838758e-05,-5.308741202719215e-05,-5.267608419688274e-05,-5.213707853474886e-05,-5.1470737826842666e-05,-5.071175550639892e-05,-4.987580144850609e-05,-4.899004923595088e-05,-4.806985659756326e-05,-4.7128686865896205e-05
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,8.341812591692382e-06,1.0362774873997015e-05,2.021099781709452e-05,-8.023813877883857e-06,-1.5144898500507261e-06,-4.5957382492711285e-08,-3.9296290604409675e-07,2.7361565133998244e-07,2.6065028567086605e-07,2.468376176913503e-07,2.3213904588366028e-07,2.1684172517301393e-07,2.0129218923766265e-07,1.8577216896201664e-07,1.70531232691849e-07,1.5582827958479244e-07,1.4180791858185932e-07,1.2848926159843516e-07,1.1559195091786356e-07,1.0352569673752004e-07,9.31040042560205e-08,8.445984043875862e-08,7.709106096830164e-08,7.065941620598335e-08,6.502437319052526e-08,6.015923097737818e-08,5.601385008043936e-08,5.2516430750816374e-08,4.9500203149488724e-08,4.675563617644599e-08,4.444958544995209e-08,4.2480795034391145e-08,4.084825546937814e-08,3.945635998536866e-08,3.82645297309332e-08,3.723225575657157e-08
