,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.3747204667283051,-0.0015575889965496748,-0.004672057123125795,0.0,0.05388265147280025,0.03581361217643858,-0.046651174910025184,0.04500675995121667,-0.030521759024585704,-0.053418777451786914,-0.006429493408682652,-0.007628486364809228,-0.006162295147240648,-0.007807164237328856,-0.009343894239673523,-0.010681476396471073,-0.01171917126978525,-0.012408203376689325,-0.0127553588817583,-0.012809767797261673,-0.012619102080913769,-0.012231473943807636,-0.011694032100502821,-0.011052927735260731,-0.010345595106021094,-0.009601026796432904,-0.008845294756197802,-0.008098304860891567,-0.007376548748337486,-0.006692145686046064,-0.006053075205804961,-0.0054644249156962366,-0.00492736289253963,-0.004441548717858845,-0.00400495564083736,-0.0036144404231698846,-0.003266202534578884,-0.0029562440791642206,-0.002680866858432371,-0.002436105942551413,-0.0022185641626688082
2 Oil,0.030563336030590832,-0.01026284955457708,-0.0009527585697906224,0.0,-0.0015607140839787952,0.03834635200181295,0.010573267167092408,-0.011566134653962779,-0.002321616871369357,-0.009421889324685802,-0.0019889602318013816,-0.002006403099812905,-0.0015350972508391125,-0.001488016667405695,-0.001441353688447826,-0.0013929397343274245,-0.001341192411326509,-0.0012856341085207938,-0.0012272389595811908,-0.0011672993089276787,-0.0010596864864368012,-0.0009234376658335645,-0.0008260905548001518,-0.0007567550601822529,-0.0007036096640349356,-0.0006633432186058628,-0.0006292073325752864,-0.0005992082898613887,-0.0005729723561499929,-0.0005484225725680657,-0.0005257507441254264,-0.0005015516279076454,-0.0004784287981714902,-0.0004560752196936073,-0.00043389042554210777,-0.0004117798292384567,-0.00039045587444625114,-0.0003707502475761657,-0.00035102872753590107,-0.00033265480524279425,-0.0003149156029919886
3 Coal,0.3255584525124559,0.016443292192947156,0.02302360174117457,0.0,-0.016875536550757908,-0.030889542490996347,0.01674142007232321,-0.0398310348546731,-0.021815964307102143,-0.0431157499596706,-0.004523735068622969,-0.005580288282867024,-0.007145997958624389,-0.008010684669239071,-0.008333617382438707,-0.008127723566082101,-0.00751655253012623,-0.0067014190654533234,-0.005889764992603602,-0.005180883156749028,-0.004620190016817682,-0.004201358887200579,-0.003909070017399013,-0.003714932382208047,-0.0035726223451728323,-0.0034742013578019926,-0.0033887366789914497,-0.003309306058110112,-0.0032366827291439304,-0.0031614393114943184,-0.00308624265588614,-0.002992446610983801,-0.002896475245838845,-0.002797866105337471,-0.0026937046075522497,-0.002584449606620326,-0.002475114184113017,-0.0023716539958442695,-0.0022644941432599514,-0.00216271617367432,-0.0020622856463087397
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.00033773320922528575,0.0005955147406594136,0.0002809308748848177,0.000355247610384574,-0.000248541134036437,-3.1183618065481556e-05,-3.637077027603738e-05,5.7915658375729765e-06,4.935149049507944e-06,4.0399734250638145e-06,3.0531386522758986e-06,2.0650482145563587e-06,1.2003758724542842e-06,4.900827840278055e-07,-7.771690503232016e-08,-5.494076775734193e-07,-9.404023056150922e-07,-1.2370927775344227e-06,-1.4650975207342997e-06,-1.6509744761806968e-06,-1.8031165185468552e-06,-1.9359129843012253e-06,-2.0540736310049705e-06,-2.158549139129719e-06,-2.25369478718874e-06,-2.339578220652205e-06,-2.4228805223936844e-06,-2.499209297499895e-06,-2.569354705294225e-06,-2.634781761652865e-06,-2.6959720018889573e-06,-2.751957279008071e-06,-2.801518833636836e-06,-2.8480075311961093e-06,-2.8889695498639408e-06,-2.9261966758801095e-06
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0019255923814632022,0.002169804213108744,0.0024906892051516517,0.001314176126253742,-0.0015620436731550247,-0.00024838190193437505,-0.00027115527346177094,-5.398254163259484e-05,-5.7270443257596317e-05,-6.05482489223581e-05,-6.37372226569852e-05,-6.666370902897768e-05,-6.91813911272432e-05,-7.125543107496142e-05,-7.290435719455382e-05,-7.428926076051817e-05,-7.538745368876072e-05,-7.60723935508056e-05,-7.64273649358077e-05,-7.652586501918392e-05,-7.640446388887216e-05,-7.61066345488946e-05,-7.565578959728599e-05,-7.506999582521968e-05,-7.437165260727047e-05,-7.357469792137507e-05,-7.270180374120347e-05,-7.175719490802243e-05,-7.075384485894821e-05,-6.970337462884179e-05,-6.861557178187722e-05,-6.749673726934215e-05,-6.635245549131176e-05,-6.519421598031282e-05,-6.402313458331397e-05,-6.284726098039657e-05
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,1.7173775297556297e-07,1.5818314707938844e-06,1.648095531750092e-05,6.294992716154517e-06,-3.863758524221529e-06,-5.739387201518387e-07,-6.383204603611515e-07,1.0805348926484944e-08,1.0006105186578833e-08,9.240385971114078e-09,8.505769733993084e-09,7.810751460065826e-09,7.1572657222056994e-09,6.552082525271069e-09,5.993872500199458e-09,5.229133222345387e-09,4.3626821412252295e-09,3.741655976388934e-09,3.293673935362239e-09,2.9479843857616766e-09,2.681907641119771e-09,2.4576935867568015e-09,2.2632627479604757e-09,2.095928822219115e-09,1.943649219784911e-09,1.8078530709637137e-09,1.669673715852868e-09,1.541970266929197e-09,1.4222809806456525e-09,1.3079321855000755e-09,1.1971914919005789e-09,1.0936073731299513e-09,1.0018171421183602e-09,9.109278662595369e-10,8.311482103046987e-10,7.55311399342417e-10
7 CCGT,0.1275335786511558,0.019883006927622376,-0.020719550039092566,0.0,3.454929220753078e-05,-0.02966600337895009,-0.006885621150663837,-0.030930947435696465,0.030255443628253054,-0.0337097161548372,-0.007278619475866582,-0.007423129371437159,-0.011693414597830049,-0.010820081148903538,-0.009659054565935313,-0.008347762712351894,-0.007024830888263264,-0.0058167354151962974,-0.004817317871456561,-0.0040315549379128235,-0.0034422996346394757,-0.003009565653450022,-0.002697995424068747,-0.0024740142044663085,-0.0023003604966483487,-0.0021667184466432135,-0.002051784851618832,-0.0019494792487929832,-0.0018586209716754329,-0.0017729849710197629,-0.001693143634299621,-0.0016088930892137893,-0.0015282999601728686,-0.0014506286226958695,-0.0013740282514257962,-0.0012984208827736682,-0.0012259275367454345,-0.0011590206616324122,-0.0010928411308768413,-0.0010314009073331062,-0.0009725616304918847
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.00018000438196065591,0.0001463503323240907,0.0003374857505418765,0.00030915446211115887,-0.00022993937250592516,-3.3087753288818696e-05,-3.715969258668412e-05,4.979103637448024e-07,2.0585385758216217e-07,-8.206774704125688e-08,-3.823455668728031e-07,-6.817577850233049e-07,-9.565996797562468e-07,-1.2046400917377353e-06,-1.4259750431256605e-06,-1.6647987609410327e-06,-1.9047233346856061e-06,-2.09013914479134e-06,-2.2356971043687585e-06,-2.3556452861063417e-06,-2.4548612432874484e-06,-2.540890690211784e-06,-2.6162824637997358e-06,-2.6818883581754705e-06,-2.7402439578192144e-06,-2.791619326904249e-06,-2.839594143793549e-06,-2.8821724637102548e-06,-2.9199073637773115e-06,-2.953712284639457e-06,-2.9841478109697735e-06,-3.0108668124559194e-06,-3.033286248992984e-06,-3.0532374160154897e-06,-3.0695467690970875e-06,-3.0831888074545587e-06
9 Solid Biomass,0.001095214337576425,-0.00032726849586485235,-8.68094766261348e-06,0.0,0.00025617845958200605,0.00011491363212207345,-0.00044589544228414613,0.00025897343181386804,9.640097321459698e-06,-0.00012153857044023934,-1.3551583009162533e-05,-1.6320289861748217e-05,5.441456741088653e-06,4.914558829606898e-06,4.308976104981091e-06,3.6374143643187013e-06,2.9657389336586832e-06,2.3658160478288613e-06,1.8689360858860273e-06,1.4714839757232808e-06,1.1481532251698262e-06,8.864964942408666e-07,6.895255706027784e-07,5.393552227974958e-07,4.179193149480122e-07,3.195637800359292e-07,2.345369363394639e-07,1.5978491252138186e-07,9.43063912738594e-08,3.5085006181139605e-08,-1.7991867408352798e-08,-6.963204601741387e-08,-1.1686034617438591e-07,-1.6028962333250376e-07,-2.0101462715291663e-07,-2.394188365251095e-07,-2.7486407801744807e-07,-3.0648953314865723e-07,-3.366179707645989e-07,-3.636331594203705e-07,-3.8867764140288093e-07
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,8.475518998122646e-07,1.8649920743142778e-07,1.5793378140578994e-06,1.2048233182553266e-06,-6.425278454962917e-07,-8.761823723594801e-08,-9.973533254580212e-08,1.163369815708234e-08,1.080672963680585e-08,9.930438366345757e-09,8.954258799871977e-09,7.963838522838365e-09,7.082708926321859e-09,6.343056472957956e-09,5.738118794369732e-09,5.188352751412734e-09,4.69663164263277e-09,4.329494615458537e-09,4.052440494508366e-09,3.82999153110228e-09,3.651272250391745e-09,3.497358440651523e-09,3.362277936764335e-09,3.24459471823228e-09,3.138430660973567e-09,3.0438695988442587e-09,2.9513673598002125e-09,2.866962165942876e-09,2.7895790545957157e-09,2.71706734210577e-09,2.648483645990091e-09,2.5853062815059386e-09,2.5295134471649887e-09,2.4759753984800496e-09,2.4284663378796394e-09,2.3843320715671802e-09
