,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.2713868311595337,0.25199447259670044,0.2699050996617011,0.24301012075237616,0.2220128669445861,0.21134105428563552,0.1876466176247276,0.20869204816011921,0.2178622644530157,0.22073371485127752,0.22605232597425517,0.2230038517516498,0.22279718780792315,0.2219591721932003,0.2203908519876912,0.21801386530528993,0.2148812782052459,0.21086112327746662,0.20592621991349772,0.20009970122132859,0.1934358088967274,0.18595060249938547,0.17785483766099863,0.16930182628357807,0.16046010292948942,0.1514876458208899,0.1425337145722432,0.13372934097734215,0.12518643766738746,0.11698501887894358,0.10919035083838223,0.10185136854331325,0.09499554719737142,0.088633457522966,0.0827598711880375,0.07735916776799555,0.07240751371540376,0.06787706547846564,0.06373736366767585,0.05995653438751932,0.05650400085472137
2 Oil,0.011520056431161737,0.009258796926686266,0.006006795062175864,0.010793008823603022,0.012456713845316976,0.012131466520665858,0.010547124991112777,0.01335965450561277,0.011484185830203027,0.011643801591283568,0.011909464512267114,0.011763439793160949,0.011814491441182224,0.011851307007683373,0.011873489834536122,0.011880976301109937,0.011879891242202168,0.011866522179179745,0.011839582603454177,0.01179892508040363,0.011744615960541884,0.011672470706045318,0.011588031922799327,0.011493257662621817,0.011390211996639423,0.011280378539737922,0.01116513691987875,0.011045763337710174,0.01092330511636702,0.010798470837566698,0.01067200413434061,0.0105448115780101,0.010417540433945147,0.010290921050427669,0.010165411100057828,0.010041440899116863,0.009919214543740578,0.009798981860975754,0.009680912374168063,0.009565020547423237,0.009451380736062234
3 Coal,0.5190947058066215,0.47507292040419963,0.44626276473224685,0.43509675011237264,0.4193723471041298,0.4335931114954598,0.4299234945295481,0.40548113971491145,0.39756035515660965,0.3952905353560595,0.3905194716923403,0.3840302647087145,0.3705730665890317,0.3562156581462072,0.3409312303959724,0.32472555626017385,0.30757842168695404,0.28954968408355086,0.27102432219835193,0.2524498937249486,0.23430239227223842,0.2171389740095757,0.2013991210855561,0.1872990468066033,0.17492332594017412,0.16423020735555705,0.15508187759484507,0.14729282368470922,0.14066309983587483,0.13496724670301968,0.12997290092785785,0.12550026604573214,0.121418705909809,0.11762797480655492,0.1140617110180587,0.11067081715707032,0.10742682828624002,0.10430906926932276,0.10130061894257097,0.09840149843013858,0.09560500865109163
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0006857762051490806,0.0013715038610476607,0.001913767621390293,0.0024952781839707133,0.002571611357287194,0.0026745253186811102,0.0026908526185681443,0.0027534658772605906,0.0028135110070288396,0.0028705070877821422,0.0029240942901751807,0.002975468237506831,0.003023582356000621,0.003067778866445165,0.0031076683812031364,0.0031429092428766473,0.0031718370641448915,0.0031954954762830343,0.0032141876811854256,0.0032283911923841,0.0032385149019069142,0.0032450072744481225,0.0032483081694901325,0.003248820709698486,0.003246597812105799,0.0032419105634056106,0.003235243381628273,0.003226961738516897,0.003217427660060468,0.003206887769812907,0.0031955414782661304,0.0031835099648775183,0.0031709169537836794,0.0031578637688910367,0.0031443875028270172,0.0031305548919963967
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0044854596747478746,0.0068448903562415495,0.009912475463991934,0.012101487331802684,0.012284012099527064,0.012575614283626801,0.012436082057929485,0.012477977451815224,0.012499372845186417,0.012499601568757087,0.012478369616568594,0.012441866628486136,0.012386462385385023,0.012311174792168712,0.012216429653362932,0.012103023153405766,0.011967642487924394,0.01181692574951184,0.011653747494255977,0.011481009953642372,0.011300900232857545,0.011115399571240298,0.01092623564261817,0.01073487836295879,0.01054190550051792,0.010348304065478863,0.010155440844912872,0.009964332351410591,0.009775915427910058,0.009590807899798267,0.00940947103921856,0.009232133528841058,0.009059025717852314,0.008890273240125516,0.008725841799800434,0.00856574433284165
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.00028741630584427355,0.00031343229065376564,0.0005231436666717731,0.0005788415325694732,0.0005876852787032111,0.0006020342860940331,0.000595693545215564,0.0006007180430840312,0.0006053060774831142,0.0006094562737545793,0.0006131793810314169,0.000616810717742832,0.0006201752267490827,0.0006232175375440597,0.0006259322694851877,0.0006283173539887717,0.0006301228893190104,0.0006316065830543838,0.0006328343667247534,0.0006338722201403655,0.0006347515847194135,0.0006354973760119274,0.0006361297565044379,0.0006366637267293666,0.0006370965321355572,0.0006374341268355608,0.0006376947559724281,0.0006378915678028718,0.0006380442766137307,0.0006381645354289182,0.0006382629712149529,0.0006383419083040046,0.0006384084196333581,0.0006384670001101882,0.0006385138641092519,0.0006385506945867336
7 CCGT,0.021300286298517334,0.020082072001519714,0.021239258407732147,0.05138643085263296,0.0720553455144144,0.06441070062355611,0.09674082531106885,0.09704070416348999,0.09638358263625825,0.09749405488521884,0.0991829266374826,0.09805793463371847,0.09563847511681789,0.09297745762041067,0.09011556714983428,0.08710162272167124,0.08401576449425535,0.0808860020274692,0.07772628540799045,0.07454701611340582,0.07136063065871734,0.06814909347928318,0.06493432895492757,0.06174577546221049,0.058600238650131684,0.05551238631498364,0.05249353449041762,0.049556166306804386,0.04671485830382517,0.044162836975032406,0.04198044639352583,0.04007917688004149,0.0383952693502815,0.03687894361988012,0.03549739386961465,0.03422706067154487,0.03305215735876545,0.03196065091536852,0.030942048554390363,0.029990338998901456,0.029098483070761738
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0003380362575886307,0.0005452634739819617,0.0009388211025244754,0.0010283689632964773,0.0010600964824002798,0.0011007866003819938,0.0011089124503295567,0.001131033189740849,0.0011515221144195503,0.0011702692100043167,0.0011872373534147652,0.001202988724838928,0.0012173960533264326,0.0012303052729569926,0.0012416976903717619,0.001251595870617287,0.0012595349980407007,0.001266012111588437,0.0012712665019722692,0.0012755221743865803,0.001278916077439435,0.0012815605779139454,0.0012835484150852728,0.0012849510323694963,0.0012856697433261005,0.0012857102380264855,0.0012852043925160686,0.0012842503804558062,0.0012829570536360038,0.0012813966112171665,0.0012796271974870636,0.0012776799720640233,0.0012755890444191042,0.0012733806036772852,0.0012710574664989364,0.0012686333696745131
9 Solid Biomass,0.017927655319104525,0.0195434663323309,0.020847808778363168,0.022616472070350807,0.024223903634700984,0.027517302477791966,0.026815895287476292,0.027198414271750456,0.025475311281463024,0.027284328799692226,0.029024567415449162,0.030838946554034137,0.03148097516653885,0.0319137701822783,0.032138089293864074,0.032169470467266925,0.03204168170694659,0.03180315106719323,0.031447603707607734,0.03097651267064394,0.030397922745226257,0.029708434235666974,0.02892105380260683,0.028066687750253214,0.027171804481845228,0.026257826026572405,0.025342466852629055,0.02443960588961868,0.02355975891432681,0.022708946015599828,0.021892983102530385,0.02114677548849455,0.02049109082452296,0.019907750951050563,0.01938241141268628,0.01890491937936568,0.01846853371744558,0.018067977327095197,0.017698703356849164,0.017357980960897315,0.017042601231900427
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,3.5393477869538616e-05,6.95814844598222e-05,0.00010634011086663675,0.0001333360695674225,0.00013661253657802812,0.0001413960783011566,0.00014124216862766505,0.00014423994136561626,0.00014721357494913254,0.00015015292482142741,0.0001530508304513564,0.00015598255902363694,0.00015889146375995148,0.0001617598665210522,0.0001645814190904023,0.00016734893991295782,0.00016997907199013134,0.00017253106403797294,0.00017501318173874118,0.00017744067538820273,0.00017982320665316037,0.00018217135471455375,0.00018449568424405325,0.00018680703756228945,0.0001890990657151414,0.00019137389664879688,0.0001936458021020659,0.00019592596818412869,0.00019822853767644699,0.00020056315134819782,0.0002029388047846318,0.00020536146267746255,0.00020783746700051475,0.00021037355924846516,0.00021297245464353917,0.00021563968340599843
