,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.22568114194006594,0.1921591041103099,0.2330486553603689,0.3437151980426287,0.38014219092287493,0.3531975760099894,0.3215399349337842,0.23945418474291214,0.22076559285491235,0.21142831479940796,0.20303298300736897,0.1948127560425973,0.18657184078833816,0.17850341157954105,0.1706135217621775,0.1629120009516099,0.15540375280862825,0.14809779413837965,0.14099529597958563,0.13409699905847994,0.12740220548562434,0.12090902073909539,0.11461495282896596,0.1085165979511494,0.10260976088337831,0.09689016306217452,0.09135425651667597,0.086000929012937,0.08082945724560599,0.07584404250105267,0.07105050801477193,0.06645946664409651,0.06208202314215008,0.05793100634198601,0.054016782191572764,0.05034768036485251,0.04692754520140592,0.043756041211710596,0.04082875554536789,0.038137627092680516,0.03567238784005194
3 Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,0.09045910085782788,0.10921250220489724,0.12645497056021376,0.18015315355729875,0.17815282253275994,0.20924105082202962,0.22534213175885762,0.24194864439884609,0.23185956922773218,0.24071576719033017,0.2505021322897236,0.2605389693941982,0.2702322971691051,0.28000754132281763,0.2898180292291053,0.2996016770852572,0.3092830669882834,0.318823082491605,0.328110723973704,0.3370010799228918,0.3453179333614171,0.35284635398400377,0.35931614939413237,0.36442118399989204,0.3678150066980106,0.3691188121700456,0.3679417516199156,0.3639093886989182,0.3567163432550549,0.34617064988769225,0.33224677298718824,0.3151195915256798,0.29517947959635904,0.2730075228135525,0.24932339787335392,0.22490881143420663,0.20054943676217526,0.17696570628865585,0.15477566606304602,0.13456300280591144,0.11672132085521232
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0004841249301810368,0.001008298424826236,0.001580114975573834,0.0019718688426239436,0.0020100757865490508,0.002054381615108461,0.00209731690824508,0.0021391799261921613,0.0021799938021741716,0.002219695910170848,0.0022582041999357288,0.002295458432880305,0.00233146046026208,0.0023661802524390695,0.0023995789117514685,0.00243162374482522,0.0024622776854630983,0.002491475741906133,0.0025191696250668485,0.0025453110646910765,0.0025698457115839483,0.002592710870598884,0.002613824967477748,0.0026331243679627693,0.0026505326064326573,0.0026659787983286244,0.0026793800205671156,0.0026906707084023034,0.0026997800910272055,0.0027066257891518878,0.00271101762236104,0.002712827214594403,0.0027119847808403296,0.002708492940884677,0.002702401716903457,0.00269380394259351
9 Solid Biomass,0.0005479913185692171,0.0005632194032211128,0.0005084947924077608,0.0009051315221974754,0.0008147784983161383,0.0007480876152413528,0.0007701041853775502,0.0007124055958781569,0.0006748691922312357,0.0006811043045818484,0.000689620544573201,0.0006978855252309158,0.0007060557913987008,0.0007141150077179348,0.0007220587104248228,0.000729878375581622,0.0007375688366692218,0.0007451286170204639,0.0007525544079774396,0.0007598411732119932,0.000766983894239564,0.0007739758114471992,0.0007808037661577145,0.0007874572819387085,0.00079392516658775,0.000800194267406196,0.0008062486318114777,0.000812066661942723,0.0008176281023329762,0.0008229091040308669,0.0008278864084605818,0.000832535570498647,0.0008368355242278594,0.0008407680171269027,0.0008443192375551132,0.000847474320001064,0.0008502262700033819,0.0008525736032312205,0.0008545197815514237,0.0008560673099748176,0.0008572272778237846
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,9.56781458993838e-07,1.981625493226552e-06,2.761158974954653e-06,3.5021560771970194e-06,3.532135926208055e-06,3.5740230504650956e-06,3.6146211977587812e-06,3.654841567140567e-06,3.6945952206375987e-06,3.7338677563959704e-06,3.7726253278241586e-06,3.810852745165408e-06,3.848548523335469e-06,3.885708336600559e-06,3.922320374911054e-06,3.958373792285341e-06,3.9938458963994584e-06,4.028684367981538e-06,4.062854910052125e-06,4.096321838712945e-06,4.129042634779674e-06,4.1609627366107006e-06,4.192002832646458e-06,4.222094494007916e-06,4.251153425827464e-06,4.279098903147794e-06,4.3058425058488344e-06,4.331308320265703e-06,4.355427114302933e-06,4.378143610637526e-06,4.399386346501203e-06,4.41911300052911e-06,4.437298086944104e-06,4.453931200426195e-06,4.4689882560817595e-06,4.482477347099033e-06
11 BIGCC,0.0,0.0,0.0,0.0,0.0,3.1286899337935577e-06,6.462685144222323e-06,8.952318751979682e-06,1.1344536925169868e-05,1.1394317446216355e-05,1.1482564880331014e-05,1.156611764871989e-05,1.1648445278979158e-05,1.1728920776549782e-05,1.1807513740917175e-05,1.1884112044628231e-05,1.1958674611768806e-05,1.2031119827448545e-05,1.2101437519102035e-05,1.216960035472157e-05,1.2235587417217011e-05,1.2299361419505272e-05,1.2360846028970352e-05,1.2419999080656319e-05,1.2476787016979834e-05,1.2531176789541838e-05,1.2583128482905553e-05,1.2632573946123928e-05,1.2679491569270576e-05,1.2723832687414714e-05,1.2765583826355007e-05,1.2804715975402942e-05,1.2841242286343862e-05,1.287518056566613e-05,1.2906583655986493e-05,1.2935486043324878e-05,1.2961959385632586e-05,1.2986089746141168e-05,1.3007973442855755e-05,1.3027689208500672e-05,1.3045340139605192e-05
