,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,0.6418069461865563,0.03345053184136493,0.024839302409665254,0.0,0.017826087849766803,-0.011862661279160136,-0.06491934948719114,0.014820347416018786,0.04184946087349539,-0.002239142731108368,-0.000666717833250785,-0.0012048958736137205,-0.002859595880457033,-0.003894606039705928,-0.005366280456022832,-0.007446331585409194,-0.010334158262944815,-0.014229026292768898,-0.019300024579759767,-0.02557312602157691,-0.0328222251864726,-0.04049232545559667,-0.047733940042712364,-0.05360618630239011,-0.05734162132716064,-0.058554362712487484,-0.057251417581717035,-0.05365741544245789,-0.04805908237317552,-0.040934540012632054,-0.033191173304324195,-0.026108477045335837,-0.020357539972755162,-0.015957205029218352,-0.012675960100023559,-0.010239725739521685,-0.008430501302179233,-0.007052167372893867,-0.00597894213752681,-0.0051305665845595705,-0.004448641851985929
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0016956810924658914,0.0017334993066643292,0.0019590939974837578,0.0022713660358182263,-7.809042397014833e-05,-6.245032422839709e-05,-6.651596859268485e-05,-6.186628767300504e-05,-6.133916970180349e-05,-6.103940258287473e-05,-6.10406593635187e-05,-6.143636245414981e-05,-6.23367345730522e-05,-6.386774260724697e-05,-6.61565161548406e-05,-6.930857707731098e-05,-7.337055068355573e-05,-7.827592178682227e-05,-8.381252385676694e-05,-8.962263069496774e-05,-9.521958176522162e-05,-9.99478321364218e-05,-0.00010276401596162003,-0.00010194945258398466,-9.65417221820801e-05,-8.947995908398058e-05,-8.691113701170868e-05,-8.818053498604438e-05,-8.989568131784979e-05,-9.097111767826342e-05,-9.097702516345802e-05,-9.066523020703158e-05,-8.93169260809375e-05,-8.76279544770658e-05,-8.566414709599863e-05,-8.354140006893059e-05
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
