,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.14734999959565115,-0.004192303555054233,-0.001483003108625841,0.0,2.5288006405790875e-05,-0.003993614315996832,-0.0007641749829340044,-0.0002070749282994111,-0.006726175979447024,-0.005079666088601081,-0.0009334726609917104,-0.002659602924310875,-0.0019839473195194107,-0.002621110823103595,-0.0032454944553607645,-0.0038171102296186282,-0.004284185665302073,-0.0046002841026120955,-0.004731929342835103,-0.004685163330422931,-0.00449804407611358,-0.0042289039373495235,-0.0039300742267817865,-0.0036355225043631645,-0.0033577920619315485,-0.00309767813314122,-0.0028552779929252314,-0.0026308604271136696,-0.0024240022189876906,-0.0022341460453451853,-0.0020605136013780168,-0.0019021092292548641,-0.0017579340377765137,-0.0016267657481965556,-0.001507500102514027,-0.0013990937885725238,-0.0013005376258701587,-0.0012107943325689388,-0.0011290202135653543,-0.0010543764970430206,-0.0009862612096873218
2 Oil,0.05798970997214979,-0.01069346769930285,-0.007141909837491994,0.0,0.0012934019491957528,-0.001170731062039361,-0.002445680558933877,-0.0012285111345862673,0.0039979171811612285,-0.0012339948190901,-0.0005047665112119758,-0.0007485657798107191,-0.00029195884300823455,-0.0003050354688586103,-0.00031832917358451743,-0.00033088237256819093,-0.0003416678848707621,-0.00034915353406724664,-0.000352338657750249,-0.00035121081518738224,-0.0003462594312378005,-0.00033829670162371754,-0.00032851026719229494,-0.0003178032462774604,-0.00030671497620796996,-0.0002955474745257886,-0.00028393325393409434,-0.0002616245797225289,-0.00023687477959183183,-0.0002164664284815699,-0.000198994258766785,-0.0001846157630220769,-0.00017187396349812797,-0.00016057478222504876,-0.00015087853634425386,-0.0001420634940849843,-0.000133524248355164,-0.00012574137281285737,-0.00011876518322286728,-0.00011298473774347222,-0.00010684183200499603
3 Coal,0.38192645406700865,-0.0255223310702824,-0.03949884181721519,0.0,-0.0031092598522581283,-0.051199263671285994,-0.026510177204545238,-0.006953851890129009,-0.022973815173786993,-0.010056483874420874,-0.0022426380825495418,-0.005501736781649946,-0.0086274127874367,-0.010230770277538992,-0.011550157058556776,-0.012179202072946482,-0.011973076288290613,-0.01093440800761869,-0.00939067355269664,-0.007737019736042794,-0.006203421423027558,-0.0048833923518660505,-0.0038264989354562795,-0.003033325495712308,-0.0024687853779541136,-0.0020835447388443257,-0.0018276280610780848,-0.0016485021294581764,-0.0015150267363478465,-0.0014050156653862,-0.001309594938237943,-0.0012315786609311957,-0.0011611830897572673,-0.0010982849947239054,-0.0010442556472684966,-0.000994639407474171,-0.0009451541273808872,-0.0008994206084694534,-0.0008580909176046647,-0.0008241290407587781,-0.0007866442834598142
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.00030077948318744274,0.00034078341221771774,0.000345707376944756,0.00022509583391890292,-5.714535506796069e-05,-8.283986938935513e-06,-2.8915627173399603e-05,1.4839870786277068e-05,1.3822806724626043e-05,1.2539870763012039e-05,1.0924074719882021e-05,9.007373950181263e-06,6.928587314977697e-06,4.962351063986757e-06,3.1933476514951244e-06,1.7009124710035822e-06,5.390242641247021e-07,-3.4599647599060056e-07,-1.003906214900284e-06,-1.4842882383190106e-06,-1.8293626307093816e-06,-2.0776319216127617e-06,-2.2712060714596798e-06,-2.426927146683029e-06,-2.5572467315486402e-06,-2.6694845235732383e-06,-2.763007520110647e-06,-2.845587990771975e-06,-2.918392559134045e-06,-2.981365082508269e-06,-3.0374111149188057e-06,-3.0897612860107497e-06,-3.136153491820103e-06,-3.176379758051528e-06,-3.2087855892711393e-06,-3.241315902858307e-06
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0016747705609457923,0.001356086429120431,0.0013376889797869509,0.0008472184356754292,-0.0002804877992606397,-9.791624391188199e-05,-0.00016655919045936458,-1.9438291927025182e-05,-2.1577919237808323e-05,-2.3789575426857827e-05,-2.5994865685664316e-05,-2.8089950104910784e-05,-2.9952088502125523e-05,-3.1497349274376904e-05,-3.2840815758461775e-05,-3.3943289879549005e-05,-3.465483150232474e-05,-3.5061870868798375e-05,-3.523866568898217e-05,-3.5247080106574555e-05,-3.513326060644844e-05,-3.4935728387608736e-05,-3.4691413378246886e-05,-3.44096485483795e-05,-3.409648567014338e-05,-3.3759862743565783e-05,-3.340350740671603e-05,-3.30334464823329e-05,-3.2652860046118726e-05,-3.226354572158146e-05,-3.186861225726225e-05,-3.147067312998667e-05,-3.1069832510364354e-05,-3.066705394016815e-05,-3.026277670067131e-05,-2.9860847242191377e-05
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,7.784112629180334e-06,8.906026764754229e-06,9.822613707713031e-06,5.887140419705353e-06,-1.7695293678598224e-06,-5.82268470652653e-07,-1.0380459678086162e-06,9.764739905528607e-09,8.665932092669743e-09,7.620970448149234e-09,6.64381755479651e-09,5.731852774845127e-09,4.917901846299605e-09,4.201258460016826e-09,3.371555212974668e-09,2.473494929019983e-09,1.8165358164856334e-09,1.3318528887749633e-09,9.758591249901534e-10,7.125686720297025e-10,5.185753197400878e-10,3.684405317934381e-10,2.0149315294262934e-10,4.1686953032999937e-11,-9.159505770360175e-11,-2.0659426841585318e-10,-3.0300564081474704e-10,-3.882313703543639e-10,-4.651357085918553e-10,-5.321499962419093e-10,-5.936364469587871e-10,-6.531250224962979e-10,-7.078945308422132e-10,-7.574957889744838e-10,-7.995323443329256e-10,-8.435865796428417e-10
7 CCGT,0.23852127099703074,0.004525875792710965,0.055310965394211875,0.0,-0.0028804268452213844,0.05497622836343308,0.005581867716185351,-0.024745240811607394,0.026502528197625497,-0.023831686044404776,-0.008429401045088103,-0.014376189087489388,-0.02911619232666024,-0.03112165493478375,-0.03187682475971815,-0.031012852606642716,-0.028371377272841003,-0.024343871149198476,-0.01987293952585234,-0.015771407985556568,-0.012336922664302669,-0.009571232105788696,-0.007442707028431278,-0.005874575013803313,-0.004762785291446928,-0.003999494597870246,-0.0034835812034459818,-0.003115078170884855,-0.002836047280401474,-0.00260573087974153,-0.002407366184343576,-0.002243917189181835,-0.0020980082324819765,-0.0019684396352338818,-0.0018564644187712975,-0.0017546531694982298,-0.0016558620540041147,-0.0015655845034795723,-0.001484477491645847,-0.001416757199434418,-0.0013452043830995686
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0006983664732305833,0.0009131826883187753,0.0006982979836921747,0.0009762756100488244,-0.00016987047945410567,-5.171345203364283e-05,-9.863193972431752e-05,-1.1620757751225862e-06,-3.0952005066636236e-06,-5.099800165078456e-06,-7.123970225998005e-06,-9.09182708636394e-06,-1.0919589881064427e-05,-1.2537610857798337e-05,-1.4346433592590368e-05,-1.6137177992099194e-05,-1.7498179211409507e-05,-1.849023427702781e-05,-1.917918776813592e-05,-1.9630279303578177e-05,-1.9902193460526272e-05,-2.004691435115091e-05,-2.0126260860891133e-05,-2.015269727413411e-05,-2.0134004139668853e-05,-2.0082015729498692e-05,-1.999885658841632e-05,-1.9895326577374327e-05,-1.9775202923304983e-05,-1.9640095541466687e-05,-1.9493700818553564e-05,-1.934022060253544e-05,-1.9177564444542317e-05,-1.900652935122888e-05,-1.8826039563765024e-05,-1.8645584325725686e-05
9 Solid Biomass,0.013128302527913397,6.752382597661338e-05,0.00031481633908865547,0.0,0.00048600896824106503,-0.0008782803014888065,-0.0005780337053305704,-0.00026923797209771165,-0.0009859734789397553,-0.0008241342081458537,-0.00032154783001646023,-0.0004913524381921653,-0.00014544255681036254,-0.0001532133280075787,-0.00016189473691184501,-0.00017229778240410686,-0.00018362739149452474,-0.000194596757908682,-0.00020305865933770498,-0.0002084059673942186,-0.00021038687948347207,-0.00020928783612618983,-0.0002061328413188266,-0.0002016928706831591,-0.00019644685862318934,-0.00019068683768237726,-0.0001846568940896704,-0.00017860365843302452,-0.00017262067129830347,-0.00016677260690989813,-0.00016109732479870076,-0.00015559027464728988,-0.00015028442613293069,-0.0001438940634332104,-0.00013588215094827768,-0.000127876012471358,-0.00012000408441505388,-0.00011286430460115925,-0.00010648379459295924,-0.00010115724546112641,-9.560506076313272e-05
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,1.36755724924464e-05,1.7817090425099285e-05,1.7400581261621717e-05,1.3161293151045896e-05,-3.410764855790461e-06,-9.009049092106961e-07,-1.9164707542234445e-06,3.517801105713803e-07,3.3448947158629626e-07,3.141475743887416e-07,2.898257393148528e-07,2.619728129951064e-07,2.3259298092840534e-07,2.057059045436967e-07,1.7992547144207532e-07,1.5759691329881047e-07,1.41706396253853e-07,1.301610853132474e-07,1.2134109769000438e-07,1.1439272199597467e-07,1.089704396512245e-07,1.0471719710721536e-07,1.0101343760349224e-07,9.779961730445406e-08,9.502071299179226e-08,9.256441084499079e-08,9.045253256959789e-08,8.85564018839204e-08,8.684535320224631e-08,8.531453157061236e-08,8.39196872457989e-08,8.259136124765312e-08,8.13788182772989e-08,8.028211570117422e-08,7.933635303540034e-08,7.838454061954298e-08
