,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.1570524167045545,-0.041584276474340945,-0.016722161023166274,0.0,-0.0013437747416596424,-0.00790753962336474,-0.006552500872931577,-0.007983942014363164,-0.0013535145517612826,-0.007131781457004355,-0.0029991378252959416,-0.0010137645027750372,-0.038410223197374485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.03956367560101631,-0.008533068240001721,-0.00035699039976243643,0.0,-0.003964834717472474,0.002157990555964287,-0.0010204696303401754,-0.004149442505007345,-0.0011728420305954553,-0.00517858344639064,0.000594258680982139,-0.0028209158978495345,-3.259915657343945e-05,-0.0011408901745740205,-0.0010860087303267048,-0.0010304088885570335,-0.0009748130779535756,-0.0009194242140093539,-0.0008654750792507215,-0.0008138084181773669,-0.0007649577713564962,-0.0007210270012553976,-0.0006792510955765454,-0.0006398686784802043,-0.00060331931840895,-0.0005690953020660236,-0.0005373670086762199,-0.0005076384198497881,-0.0004800629832555428,-0.000454309884151672,-0.00043038997623013817,-0.0004074588987850389,-0.0003865956644890627,-0.00036701549157803007,-0.00034891739109641287,-0.0003319013444806531,-0.0003159320580847294,-0.0003010471452855896,-0.00028733710888148405,-0.00027440920987280987,-0.00026243581512568233
3 Coal,0.3390571870110144,-0.015820585117099606,-0.00802860123888749,0.0,-0.019225474557104327,-0.017912971651722093,-0.015518426272644659,-0.02751358120017855,-0.01765809136398183,-0.026104529392388637,0.004557489441048945,-0.013968677292791748,-0.004713991061517903,-0.011008863475220731,-0.01054584923625912,-0.00979631710481868,-0.008910633849764177,-0.007968707656923368,-0.007076536077937498,-0.006284750656831789,-0.0056144113635849535,-0.004999455945872644,-0.0044989343699165935,-0.0040593121875147214,-0.0036662482573674715,-0.00331675123430282,-0.003008251448754093,-0.0027385533050315394,-0.0025009057931490025,-0.002290347100556138,-0.0021011951099038154,-0.0019384946817579268,-0.0017871466506574896,-0.001654020445150027,-0.0015352928399406385,-0.0014300177206620635,-0.0013368417221485615,-0.001250223564630698,-0.0011735786913577295,-0.0011051412068482994,-0.0010441713577832787
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.00028584672738642103,0.00036969998018371807,0.00025039905463141116,0.00023736165535499895,-0.00015324496421467498,3.760105857469084e-05,-8.075196187634311e-05,5.512326412813757e-05,1.5058134982970416e-05,1.3985900146960438e-05,1.3044386475068344e-05,1.2223197756706418e-05,1.1553308981545512e-05,1.1000737856257372e-05,1.0487463931577179e-05,9.970612587931107e-06,9.319070983725445e-06,8.654633972618843e-06,8.075486088860318e-06,7.560438373482034e-06,7.118653434802112e-06,6.6963032760551395e-06,6.294243347458508e-06,5.903481901969746e-06,5.526306508311192e-06,5.1743915818231075e-06,4.9014040679644984e-06,4.6203519166742885e-06,4.371222722996705e-06,4.132502034512493e-06,3.919332765533459e-06,3.7481208454656113e-06,3.596314370858146e-06,3.4289287564924845e-06,3.281075009892555e-06,3.1208745741248285e-06
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0014023872213194614,0.0014644147074981515,0.001128760065427641,0.0009640066088383477,-0.0006894415104502982,0.00012909011711202765,-0.00037205777200343716,0.0001607299949412831,-9.83780131898291e-06,-1.3063875756292795e-05,-1.585054916756947e-05,-1.818969614259241e-05,-2.0091969209736632e-05,-2.1619507701773483e-05,-2.2886468231645904e-05,-2.3977675932995886e-05,-2.529411804537765e-05,-2.6330614713802186e-05,-2.7144654786996104e-05,-2.7866562905591585e-05,-2.8430836009091243e-05,-2.8930622458245465e-05,-2.932771068838661e-05,-2.965064318770881e-05,-2.990751859194979e-05,-3.0094724840242122e-05,-3.0082911308215374e-05,-3.0140469821578024e-05,-3.0136863479083426e-05,-3.011912510052662e-05,-3.0049939033324063e-05,-2.992546182301395e-05,-2.9783243300024465e-05,-2.9684967579169438e-05,-2.9537573389192082e-05,-2.941537766213819e-05
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,8.180221397065939e-05,9.177890839506021e-05,0.00014378687518153333,8.586255755121442e-05,-6.59411625405359e-05,1.1447624826605048e-05,-3.564435553034549e-05,1.6405595796797033e-05,6.266009963475138e-07,5.59197932339646e-07,5.042402488804896e-07,4.6445523244970565e-07,4.383343932913889e-07,4.257980456772001e-07,4.230250425838302e-07,4.2492924639419595e-07,3.81977486252729e-07,3.490173157095415e-07,3.2213098150328696e-07,2.910809217669284e-07,2.655812886640657e-07,2.3902932931140885e-07,2.1691251465215085e-07,1.972086343491209e-07,1.7926974253055757e-07,1.6325668048607512e-07,1.6347431008921585e-07,1.5307685196795564e-07,1.4539710667025273e-07,1.3552877757371353e-07,1.2815697689660607e-07,1.2362102831881602e-07,1.1837194235784143e-07,1.0703476274661347e-07,9.936843454728906e-08,8.773009768544811e-08
7 CCGT,0.1444839118018824,-0.010977406576515109,-0.02324194156334483,0.0,-0.013216639962504328,-0.006904781920380132,0.030826493091406587,0.0032353769812779043,-0.009657989218980395,-0.019282924232934123,0.0036206836763287287,-0.010405099815009311,-0.007661706097508075,-0.011516261997581975,-0.010443523078555048,-0.009326522238327709,-0.00826699992149467,-0.0072923796578821115,-0.006440548136405301,-0.005592561315921563,-0.004782939105536788,-0.004103390109701115,-0.0035633371810963946,-0.0031097785315794407,-0.0027219594212883197,-0.002390003078755594,-0.0021063501478434665,-0.0018645526520299598,-0.0016572169472167941,-0.0014785994985764411,-0.0013231734695140947,-0.001192283037592664,-0.0010751495110000488,-0.0009744287882844857,-0.0008865329606394558,-0.0008099376924569045,-0.0007431889978963199,-0.0006827362310431496,-0.0006297709792854739,-0.000583175608465443,-0.0005421482831250435
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.00015280495293779945,0.0002695699045722729,0.00046252047818617404,0.0001838292333279268,-0.00017309462221241586,3.8455878902382036e-05,-9.229853755407069e-05,5.020153674236945e-05,5.145419165412685e-06,4.145017544103426e-06,3.2759413215676346e-06,2.5365194470984304e-06,1.925257929126685e-06,1.4194258533249422e-06,9.835873108589906e-07,5.945781050079035e-07,1.1233442535375782e-07,-3.1487991127118926e-07,-6.80744405589552e-07,-1.0211453440474826e-06,-1.315391221147922e-06,-1.5906034085901195e-06,-1.8327600187454263e-06,-2.050746548309685e-06,-2.246582333099295e-06,-2.420551898165129e-06,-2.534858959883906e-06,-2.6731935748145093e-06,-2.792586741350543e-06,-2.905510207113415e-06,-2.9991002496092354e-06,-3.0736970511177023e-06,-3.140613818720028e-06,-3.21723314502826e-06,-3.2764689533260147e-06,-3.34097227133864e-06
9 Solid Biomass,0.027895991375612272,-0.0009202550138047785,-0.001325904817773109,0.0,0.0017845400595803418,-0.0022101532537577052,-0.00035918192212464756,-0.0012923871264867125,-0.00047072818872596206,-0.0030437671969407616,0.0005950502060652514,-0.001596958905182317,0.0004921430531540337,-0.00026938252539421975,-0.0002966107138382239,-0.0003191230692568339,-0.0003354714613271574,-0.00034529656715842974,-0.00034941156439079885,-0.0003492683217771672,-0.00034582202380222665,-0.0003423424497694845,-0.0003368913293513541,-0.0003294748234613405,-0.00032101178521622316,-0.00031172621942933756,-0.00030235200354259036,-0.00029287147680717024,-0.00028346702478540715,-0.0002741804546567365,-0.0002649488932490035,-0.00025520920846577345,-0.00024610224600574507,-0.00023711757401921607,-0.0002284817016228076,-0.00022004769219485798,-0.00021163586106486866,-0.00020359028534700993,-0.00019608727198163443,-0.0001888137456776632,-0.0001820123023484159
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,2.4037683627595905e-05,3.495044416512847e-05,2.9115727091945376e-05,3.082415950905325e-05,-1.603961833709736e-05,3.66636746770423e-06,-8.506129818672864e-06,6.075307274521703e-06,2.0480351058099332e-06,2.0472315904973787e-06,2.0549341509177975e-06,2.0708710619815086e-06,2.0962946487675853e-06,2.1305464188616906e-06,2.1692119185356973e-06,2.2116731560223345e-06,2.2384063796260776e-06,2.265470501906688e-06,2.2990482691261495e-06,2.336778931483793e-06,2.3804553050685913e-06,2.4257065704324707e-06,2.4737612657675613e-06,2.5240161103169158e-06,2.5765448189950507e-06,2.6325240878988362e-06,2.6984419370256103e-06,2.764036940956793e-06,2.8343472368473285e-06,2.9070216413110215e-06,2.9845403438201544e-06,3.0702239676428625e-06,3.159653145042826e-06,3.251167068001672e-06,3.3481406073324136e-06,3.447480129865129e-06
