,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.019408463850191463,0.030132536820564527,0.025562912492785937,0.03764298825620787,0.041791523685812876,0.031722300472486926,0.0430832238412603,0.0565100568566273,0.057078078671579165,0.0578753106146153,0.05859248313344745,0.0592063492937648,0.05971012386486716,0.0600849982936115,0.06032751027399646,0.06045138076609547,0.060496290231821424,0.06051993621331661,0.060538714362321486,0.06049391453847265,0.06029046462497454,0.05984888983042165,0.05909365718174432,0.058016816509797724,0.05662143631648045,0.05493944516585886,0.053023577232632575,0.0509305315362418,0.04874119611643681,0.04652537984198457,0.04434186950408243,0.04223184174883736,0.04022189299428743,0.03832513976991445,0.03654627775551211,0.034883830272257284,0.03333332261863585,0.03188858309937401,0.030542523974106235,0.029287899367912942,0.028117605731809558
2 Oil,0.42016532874406093,0.4285341138350038,0.43262350823474666,0.39981072992704575,0.38625548135043525,0.34145078119401084,0.33727510626248003,0.2461967703639601,0.1379821546585742,0.13074449611315686,0.12356120715476065,0.11647798417926916,0.10948068684428557,0.10260545937284755,0.09588757481849207,0.08937258174118885,0.08311016935036691,0.07715687160331765,0.07156005148995878,0.06634879235076915,0.06152751223272158,0.05708339929916769,0.052990599235748316,0.04922885376936799,0.04577696566550264,0.042616094901174496,0.03972709160919216,0.03708890615784239,0.03468780844868914,0.032529460918695345,0.030759313054514903,0.0293658823036108,0.028241646696445726,0.02731255220740663,0.02652707573396045,0.025849190694347275,0.025253984470783065,0.024722857611002097,0.024242992867292187,0.023804391430349646,0.02339994689187599
3 Coal,0.0005089880163108491,0.0005599746689726086,0.000349061818029931,0.0017698713371554309,0.0015966123672710747,0.0015460310205795038,0.005542741935479081,0.07775651059129092,0.11260202788863849,0.11228304386930821,0.11158175498732839,0.1104440751748365,0.10887390225355123,0.10684392825651129,0.10436661281665925,0.10150027764853324,0.09837305086669827,0.0951864089823865,0.09210551600802565,0.08912273466975214,0.08607635182809234,0.08280738016418533,0.07913336245953677,0.07510820127645476,0.07078768385841715,0.06628504627299021,0.06173374310392299,0.05735324295838477,0.05365334802601,0.05065670318559344,0.048252943527467285,0.04629903437800923,0.044682047148318325,0.0433175172327192,0.04214384558460621,0.04111565360968573,0.04020104354313307,0.03937552116845843,0.038622002770392155,0.037926922454819316,0.03728060802257294
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,2.025973921431137e-06,1.5223522589833017e-05,0.0003602606735337538,0.0006875397690188329,0.0006980401470686509,0.0007081963146356996,0.0007179527517068585,0.0007273084798841376,0.0007362452750749245,0.0007447362740647948,0.0007527634697714955,0.0007603341535843682,0.0007675110928417294,0.0007744482817463235,0.0007813404517071706,0.0007882655108144461,0.000795130844421488,0.0008014625893890333,0.0008071625560834419,0.0008120510930268404,0.0008160709259434391,0.0008192086293356272,0.0008213876043590543,0.0008227613309518105,0.0008234893939129072,0.000823687202899968,0.0008234838069501544,0.0008229978145264124,0.0008223084972071418,0.0008214703468666217,0.0008205202684216322,0.0008194841303362575,0.0008183809448481723,0.0008172241189309043,0.000816024034192014,0.0008147883311525555
5 IGCC,0.0,0.0,0.0,0.0,0.0,6.844815847547005e-06,5.122278766666384e-05,0.001109323447922772,0.0020907685135483052,0.0021179573284270813,0.002143801585120399,0.0021681266740594496,0.002190929314629149,0.0022120984013959295,0.002231538019839483,0.002249175009608155,0.002264997656301197,0.00227908590233392,0.0022916254111939125,0.0023028041235768366,0.0023126629310438566,0.002321091238810871,0.002327635867556062,0.0023322310314343583,0.0023347554132257487,0.002335228735789724,0.0023336671648932885,0.002329916683369893,0.002324310710401993,0.0023172175083718115,0.0023088766315347677,0.0022995937069349537,0.0022896613129871992,0.0022792794342272557,0.0022685875213257723,0.0022576824880155937,0.0022466329112875772,0.002235489871308238,0.0022242898688383536,0.002213061297109726,0.002201825263087575
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,0.1993321585868639,0.21478170138133817,0.20663464123866035,0.25445769213746816,0.26529279519554716,0.30474186759308264,0.3211377759101038,0.35152844669865974,0.40997825605761157,0.4127403475267669,0.41294219917958486,0.4100480668172975,0.4038990816447713,0.39424801552527244,0.3811792543505834,0.3651428131866589,0.34712835795803465,0.32874132341943973,0.3113589739709384,0.2950292436373581,0.27865712785054525,0.261271681098023,0.24193372081826414,0.2214392842206664,0.20070651419744553,0.1810034064709016,0.16346196566887827,0.14854194205556748,0.13635646089037667,0.12659120912099314,0.11883509058192136,0.11258600731134229,0.1074577751774558,0.10316380435006964,0.09949691648803355,0.09630571088807792,0.0934842724708915,0.0909520673049459,0.08865294936572574,0.08654274287941136,0.08458991506339805
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0007548808693818207,0.001546063789961563,0.002461688515963955,0.0038026654215675255,0.0038873902075373793,0.0039673370770012695,0.0040416703296860534,0.004110184577590247,0.0041722755936835654,0.004227430284861517,0.004275187079556195,0.004315238283048212,0.004347459495448823,0.0043720018031630425,0.004389228154316387,0.004399561875955584,0.0044033506088742725,0.004400669125825367,0.004391809500784219,0.004377096939328796,0.004357012599458662,0.0043317525318582635,0.00430081368066559,0.004265139407744629,0.0042258211425147746,0.004183462830593826,0.004138975471008232,0.004093267238490451,0.004046954522096907,0.0040004596967813345,0.003954072683399989,0.003907991143533013,0.003862356465725129,0.0038172633835054097,0.0037727804209503808,0.0037289526768992803
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.005727465796236884,0.006936540081084942,0.007992071585304978,0.007277901842671403,0.007358518272946245,0.0074322482953956505,0.007498241034150241,0.0075562661276624915,0.0076056677412493015,0.007645954387274569,0.007676819223864258,0.007698348826055497,0.007711168127697556,0.007716233779597402,0.007714116964564431,0.007704472212174966,0.007686360648120758,0.007657649850082165,0.007618033259223234,0.007567131864069547,0.007505305686950888,0.007433189485351823,0.0073508032136098255,0.007259335970066227,0.007161249332188371,0.007058694247214619,0.006953756256973388,0.006848111294504914,0.006742864539948897,0.006638747309664304,0.006536228055528316,0.006435603183355332,0.006337061992158393,0.006240708322623632,0.006146598274798759,0.006054748168227627
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,7.609677305806522e-06,1.883772027658719e-05,3.32805648723364e-05,4.0095401078282235e-05,4.0674122567635e-05,4.1236860682383e-05,4.1780908571370385e-05,4.230728782558225e-05,4.2814963189373346e-05,4.3303146189724025e-05,4.3771358824902474e-05,4.4219997726542794e-05,4.4650453656982864e-05,4.506472378039134e-05,4.54636747987846e-05,4.5845853334221616e-05,4.620828027430522e-05,4.65444594398444e-05,4.685284448771427e-05,4.7131114382036225e-05,4.737860754007045e-05,4.759393611400163e-05,4.7772120306459737e-05,4.7917500579718446e-05,4.803589402906325e-05,4.813104378147064e-05,4.820819997157067e-05,4.827254389187024e-05,4.8327619054738474e-05,4.83758938943544e-05,4.8419069849723036e-05,4.8458333645611806e-05,4.849456488929556e-05,4.852837270513746e-05,4.856022679113545e-05,4.8590465278586445e-05
