,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.4684867419205442,-0.020227901563742268,-0.04553477389104221,0.0,0.0033262582221962322,0.11191949585315383,-0.11235015419323593,-0.017795104434749076,-0.007945593225726133,-0.007967053331672552,-0.007551475013040709,-0.007212269678277594,-0.007159940798213887,-0.006841682923806075,-0.006535795430702596,-0.00624046769424505,-0.005959384188779643,-0.005690875976316623,-0.0054384961906941975,-0.005201943919437735,-0.004981421924791576,-0.004776677087694053,-0.00458666632612062,-0.004410793037480196,-0.004248128514135738,-0.004097279653465111,-0.003956493672835737,-0.0038232120873103598,-0.003696417333479224,-0.0035728421561912194,-0.0034513152386993484,-0.0033289826970719014,-0.0032052042036510853,-0.0030782575418011188,-0.002948307248561509,-0.002814823130588097,-0.002678759110847251,-0.0025409580188461567,-0.0024025492213953573,-0.0022648363570344915,-0.002129041869014782
3 Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,0.03669159761336766,-0.003904924536513324,-0.0033297807784536705,0.0,0.05134002539010332,-0.013601237118798848,0.043243122619624014,-0.0028966574921118204,0.05160562748029923,-0.0009873229611545575,-0.0012073176214408288,-0.001593091474003605,-0.002670470267071401,-0.0031129138054203365,-0.0035604939693076876,-0.004019861941201908,-0.004492121003156213,-0.004979478673853982,-0.005483186312265326,-0.006004513921829047,-0.0065424644869091775,-0.007094075666199212,-0.007652807070790191,-0.008210829828468408,-0.008756270069014083,-0.00927360553859538,-0.009743903289288786,-0.010145118568168937,-0.010454276261647383,-0.010649617984348214,-0.010711702821266045,-0.010627837668177598,-0.010393129201792431,-0.010014171680292672,-0.009507732072603317,-0.00890020719928332,-0.008223603953932554,-0.007511583820503959,-0.006795281412974724,-0.006100122756332614,-0.005444473763567978
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0007258998633730846,0.0006658711038973154,0.0005174956092707495,0.0009902051950423467,2.8430943674286578e-05,2.8124967485902187e-05,2.601216358627664e-05,2.52983414678787e-05,2.403641100724588e-05,2.277322946940292e-05,2.1475037667486284e-05,2.0172678010561915e-05,1.8839130350479637e-05,1.750636832888305e-05,1.6165956593523854e-05,1.4817643845559201e-05,1.3456505628249137e-05,1.2075313134614872e-05,1.0675231007275295e-05,9.2556957620696e-06,7.81495299572799e-06,6.350923176142321e-06,4.857777724034517e-06,3.3499369133929355e-06,1.8191578155051479e-06,2.814871892854211e-07,-1.265940350042051e-06,-2.804104352265458e-06,-4.3298008248720925e-06,-5.824687766919998e-06,-7.283019086937615e-06,-8.689320805254416e-06,-1.0033769184470461e-05,-1.1307482395616405e-05,-1.2502259906815427e-05,-1.3611775784398272e-05
9 Solid Biomass,0.003723762159544326,0.0001851910924279181,0.0007221387093151645,0.0,-0.00044879604407559864,-0.0070392468774626345,0.0009665880760463801,-0.000493626968372597,-0.00019162231848979423,3.368748181616088e-05,3.374193072029283e-05,3.050245001356977e-05,2.9448195722397118e-05,2.7578766080915175e-05,2.5712543209496265e-05,2.381877746159347e-05,2.1915637824247367e-05,1.996838180245812e-05,1.8004252859852264e-05,1.600995907884758e-05,1.3976522640916401e-05,1.1888330212251469e-05,9.72083761833619e-06,7.472550699878615e-06,5.133915041459318e-06,2.6936881103922436e-06,1.4056690324140003e-07,-2.5402786447987352e-06,-5.335374981783013e-06,-8.248134141927363e-06,-1.1256771244941462e-05,-1.4349434193737694e-05,-1.7491269049687598e-05,-2.0654091707416125e-05,-2.3794331702702357e-05,-2.6877516237766748e-05,-2.9861582699048685e-05,-3.271215252612786e-05,-3.539911190373734e-05,-3.789790799202733e-05,-4.018995343843708e-05
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,6.023969570873504e-06,9.766392203186565e-06,6.2513991756971e-06,6.6455821634097794e-06,2.316520662982363e-07,2.35249545921003e-07,2.2022016598988528e-07,2.2172040672387229e-07,2.1519373260738678e-07,2.086891648588968e-07,2.0206290656219107e-07,1.9545798967361824e-07,1.887244941311297e-07,1.820534921712224e-07,1.7541710543319102e-07,1.6882107256382343e-07,1.622237345535782e-07,1.5556445478696207e-07,1.4890497632895437e-07,1.4225577398734382e-07,1.3561502237426033e-07,1.2896779314129728e-07,1.2227058661399756e-07,1.1561237457480375e-07,1.0895498117966521e-07,1.0237690860565116e-07,9.586310895791952e-08,8.9501252547653e-08,8.330628184241654e-08,7.736635558000022e-08,7.170275029666197e-08,6.638218970945488e-08,6.143324835229907e-08,5.6874426616470176e-08,5.2711193912252565e-08,4.8932682061848907e-08
