,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.04220641232462725,-0.02027424694788631,0.023377210175662428,0.0,0.010362821758112713,-0.0005756119403364547,0.012280586012163457,-0.020947129536574835,0.0022318007744962422,-6.982684908408109e-05,9.816848771897202e-05,-0.00017433450523356153,4.42673649426982e-05,2.933643656669732e-05,1.5193177516107867e-05,2.6084144802273473e-06,-8.932383009056452e-06,-1.997951136290324e-05,-3.179379910328746e-05,-4.4900484111520464e-05,-5.9390062978946154e-05,-7.483812018070288e-05,-9.062217792270635e-05,-0.00010632439176857557,-0.00012153448785843027,-0.00013536034487862322,-0.00014655367347057857,-0.00015407286189616544,-0.00015807221567459145,-0.00015906067368244743,-0.00015814195006141722,-0.00015585778381921322,-0.0001528785034920089,-0.0001493278763224984,-0.00014553529100342494,-0.0001414644118362101,-0.00013730437552672732,-0.0001330825518335351,-0.000128851651806575,-0.00012465594026250283,-0.00012051844224681557
3 Coal,0.000883471772159165,-0.00022800658452387212,5.632469236007472e-05,0.0,1.6849984518518455e-05,0.0004051497915298739,-0.00013321156926934916,-0.00026309649244075624,-0.00013505947482638945,2.0411143353974218e-05,3.102825067754296e-05,1.576532259928078e-05,3.172433218147537e-05,3.2619377775105584e-05,3.342775656083204e-05,3.4103133778295796e-05,3.458289292239153e-05,3.4771269073219715e-05,3.461264025421038e-05,3.405320169501207e-05,3.305116534207345e-05,3.162032511257423e-05,2.9757520583275103e-05,2.746678543457423e-05,2.4766225454632895e-05,2.181570081680618e-05,1.894488743261276e-05,1.649648277915255e-05,1.4630759208332554e-05,1.3282572387877858e-05,1.2301077430766595e-05,1.1531467321184525e-05,1.0886424514039905e-05,1.0316924114130502e-05,9.808801384471842e-06,9.342716836635047e-06,8.913746655078627e-06,8.524084960420631e-06,8.162220052926545e-06,7.827445000412351e-06,7.519349517342471e-06
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,1.249252064552326e-06,1.25815700277237e-06,4.395962010704694e-07,4.185313578857191e-07,-3.721340141514615e-09,4.593776977015238e-08,-2.9679296710103056e-08,4.238519775069374e-08,4.301255158737516e-08,4.3482568814653804e-08,4.3720856569714736e-08,4.363473081494594e-08,4.310694445334839e-08,4.212002096203988e-08,4.0657330038040565e-08,3.8709955675739965e-08,3.6309045353771426e-08,3.3471210348197606e-08,3.024984861954671e-08,2.6676896626028646e-08,2.290050962186985e-08,1.9265324817933095e-08,1.6151313436292107e-08,1.3724446443837139e-08,1.1912680215999423e-08,1.0562456967806848e-08,9.526865718084056e-09,8.703960575601646e-09,8.029980756223902e-09,7.466922039042718e-09,6.986943307445709e-09,6.57331146133515e-09,6.2147596574956725e-09,5.898921047077267e-09,5.618959847868389e-09,5.370182699321015e-09
5 IGCC,0.0,0.0,0.0,0.0,0.0,6.925499855216473e-06,4.342762148895189e-06,1.458179378874715e-06,1.5821308282997362e-06,-6.817879368865397e-08,1.083247634807323e-07,-1.624198492682272e-07,9.215389080796606e-08,9.220230408388383e-08,9.204829175810304e-08,9.162695911381599e-08,9.084321287671181e-08,8.954471093928111e-08,8.766795305714098e-08,8.515614003908144e-08,8.198166560661122e-08,7.819712107854577e-08,7.381588478247512e-08,6.884724373286015e-08,6.329970472340815e-08,5.745235410132848e-08,5.1898325476248556e-08,4.723761138059171e-08,4.3736236366217075e-08,4.124657140617451e-08,3.94796077972338e-08,3.8157431132947926e-08,3.7113025409889574e-08,3.6245235451894245e-08,3.551025870257197e-08,3.4866115676179926e-08,3.429703408151323e-08,3.379697321695852e-08,3.33442381284008e-08,3.2934608270028496e-08,3.2564342130295633e-08
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,3.1893749333233755e-06,2.5158457129345348e-06,4.431892415246855e-06,1.0004306941108541e-06,-1.1916541047670098e-07,2.6243518643822496e-08,-1.9377610218017203e-07,1.3370652082105871e-08,1.3359025811662193e-08,1.333650907143508e-08,1.3304977409528672e-08,1.3256701005583533e-08,1.3172701666039062e-08,1.3039640150136941e-08,1.2843698299881025e-08,1.2574522186238198e-08,1.2229807060251875e-08,1.1803868306944082e-08,1.1291723423782383e-08,1.068645762145035e-08,1.0021814999988088e-08,9.376102967374508e-09,8.830150605289872e-09,8.423532605815771e-09,8.139709766490194e-09,7.94285497449974e-09,7.79766711925828e-09,7.68394948983074e-09,7.589009249867078e-09,7.508576682740864e-09,7.437486185441722e-09,7.37449923956893e-09,7.3195523411142546e-09,7.269391620046275e-09,7.223871005761936e-09,7.182651541745726e-09
7 CCGT,0.9495900399473561,0.01943142125808428,-0.02786203557595035,0.0,-0.00870420990458487,-0.004500287253671464,-0.022069128657973724,-0.003462731093107685,-0.007587984866670117,-0.011663191822691488,0.00060734843403909,-0.017953613489891995,-0.015037174296067213,-0.019276260890357944,-0.02435453843372215,-0.03039635956060427,-0.03728975763226461,-0.04470083346560216,-0.05186447623139179,-0.05799222288473416,-0.062324519180529725,-0.06416219050957922,-0.06320413655283852,-0.05946178755763126,-0.0532511594467302,-0.04539036163976423,-0.03710328065922086,-0.029537479166363206,-0.023344208089194324,-0.018557744830842438,-0.014937251489511222,-0.012218818756446065,-0.010159068989600839,-0.008574755957220223,-0.0073264905625436555,-0.006332128410444435,-0.0055330159688785074,-0.004874723000520095,-0.00432827341758224,-0.0038693527197498634,-0.0034795073343036192
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0020107794812680114,0.0022420200860308894,0.0021717311078666233,0.0020926422970345623,-0.00013025699210712782,-2.003007762519521e-05,-0.00018756557037769885,-4.8174879103768734e-05,-5.375481725936916e-05,-5.94172612129306e-05,-6.516657972558022e-05,-7.118188456711402e-05,-7.773640401401941e-05,-8.500192434751901e-05,-9.292395569418695e-05,-0.00010121740837879412,-0.00010942231672782243,-0.00011702450000533691,-0.00012357442915858063,-0.00012872801274361242,-0.00013225782122469696,-0.00013405249001063272,-0.00013417221105617872,-0.0001329013672602625,-0.00013061182232086514,-0.0001276380742160181,-0.00012423417873528176,-0.00012057982322748444,-0.00011679794334988006,-0.00011297205491964894,-0.00010915879474116593,-0.00010539753712131977,-0.00010171616404448889,-9.813419065204769e-05,-9.466412418688078e-05,-9.131399799154876e-05
9 Solid Biomass,0.002735806924377707,0.0004960745768842448,0.0008116255981699119,0.0,-0.0003151390099851584,0.0010359332501396002,-0.0003375631396394397,8.476184871972388e-05,-0.00020799326960636508,2.853262103740331e-06,6.259810772697716e-05,-3.164262678251664e-05,5.251972059021944e-05,5.0809364658983315e-05,4.902514941248267e-05,4.719675187845208e-05,4.524262775239523e-05,4.296112215008887e-05,4.018028510827977e-05,3.6756781760650774e-05,3.263624156102287e-05,2.788766459223095e-05,2.258434610761216e-05,1.6808206733652867e-05,1.0656860972153327e-05,4.4702781691746685e-06,-1.1888888533347422e-06,-5.809655045484717e-06,-9.201454350866306e-06,-1.154632664485903e-05,-1.3147478408862684e-05,-1.4289546813801499e-05,-1.5134220881249903e-05,-1.5778638946094097e-05,-1.6260660685207644e-05,-1.662261165436777e-05,-1.6882191968901027e-05,-1.7045797971070552e-05,-1.7139131922619746e-05,-1.7168903739438884e-05,-1.714277947754885e-05
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,4.9612216888033895e-06,5.492017645126409e-06,6.34982996026037e-06,5.0848565304127014e-06,5.028336909067857e-08,3.6186615669154515e-07,-1.1720706631999499e-07,3.3940112748509073e-07,3.433977936232874e-07,3.471516240388065e-07,3.505904131422502e-07,3.534537789821719e-07,3.5522734396053725e-07,3.5553712429228123e-07,3.5394617452060435e-07,3.501220183084397e-07,3.4397088860683544e-07,3.352666102251581e-07,3.237393041424449e-07,3.0911769994678386e-07,2.923515370894939e-07,2.757880348677509e-07,2.6196542899395393e-07,2.5219161105260334e-07,2.460571034572885e-07,2.424859504899737e-07,2.403789385120059e-07,2.3911548462838983e-07,2.383271721171741e-07,2.3790396441422903e-07,2.377025477954498e-07,2.376894872129813e-07,2.3788065414295057e-07,2.3818698971189543e-07,2.3861319910661757e-07,2.391553123465363e-07
