,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.4922060047025093,0.22322427285655289,-0.11804524737938438,0.0,-0.029926283388087442,-0.022901467293116547,-0.008790891504823473,0.0038028535317468116,-0.006729199000905864,-0.00019066975832830388,-0.0002616279914471418,-8.126772581055347e-05,-1.6313525604105816e-05,-2.995761415948081e-05,-4.284430554398096e-05,-5.4951147478492224e-05,-6.791363815947249e-05,-8.017116603150666e-05,-9.31517677932852e-05,-0.00010690336586481088,-0.00012171790633262042,-0.0001413360659491547,-0.00015848131389909793,-0.0001751242661782275,-0.00019070455604161887,-0.00020441847687814076,-0.00021684777289626006,-0.00022468661086116545,-0.00022919136184064957,-0.00023030030860879402,-0.00022920587740601558,-0.00022617092571708235,-0.00022159313674082436,-0.0002158227754791471,-0.00020929725294955258,-0.00020224417670478348,-0.000195036949437951,-0.00018764127976754995,-0.00018036289047895435,-0.000173153945475589,-0.00016616847977262567
3 Coal,0.1670213057192343,-0.0504145373927771,0.04448873224425634,0.0,-0.002865636867883159,0.04221484130719422,0.014051913775811276,-0.007884832418650567,0.01100911322208692,0.0030766582240695506,0.000755025931430231,0.005765463253842695,0.00409763118331663,0.002206112386914927,-0.0001119491725325994,-0.0028457014314980933,-0.006004940087395327,-0.009457315636586305,-0.013067735398009928,-0.016614708062859862,-0.01986149002901222,-0.022660501349258066,-0.024641098584554988,-0.02573346643410168,-0.025852064308357875,-0.02496493219296647,-0.023137175354261685,-0.020550836452643967,-0.017612443827376728,-0.014697810945170836,-0.012162239702776634,-0.010092043158023326,-0.00844443224402723,-0.00713902230783145,-0.006100810982740082,-0.005268467924188988,-0.00459299404366241,-0.004039293385880521,-0.0035804168599292974,-0.0031965114828346602,-0.0028726127452490535
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0005164103785264424,0.0007093628429566727,0.0006420819776607287,0.0007455297840295349,-2.1370655102450307e-05,-3.59369412899972e-05,-1.658455057688881e-06,1.5681906460847383e-05,1.4052895908675447e-05,1.2694487008261136e-05,1.1602550298445147e-05,1.0517903983804297e-05,9.718227976650718e-06,8.95825670925443e-06,8.168967226056863e-06,7.2078456674604975e-06,5.136054003193179e-06,3.3479031032773894e-06,1.3340374782448705e-06,-8.809046069904215e-07,-3.1956962275822044e-06,-5.808245857825793e-06,-7.982915817015233e-06,-9.888386071517635e-06,-1.1397845579276967e-05,-1.2626782013725867e-05,-1.3584893772296703e-05,-1.4280297242652562e-05,-1.4768708267475991e-05,-1.5085084780806259e-05,-1.5272132389449865e-05,-1.5380804851623884e-05,-1.5383080375368577e-05,-1.534663128702771e-05,-1.5246048502474182e-05,-1.511861044546257e-05
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0022657792252502394,0.0024432191443561663,0.002065582331226619,0.0023558265810965148,-9.917637399065732e-05,-0.00014124645732738715,-3.815476651692056e-05,5.610044766963217e-06,-1.0780318741594047e-06,-7.156163659138674e-06,-1.2694620346300096e-05,-1.847343216183385e-05,-2.368782445040258e-05,-2.904276996172194e-05,-3.467390415608056e-05,-4.086999731101916e-05,-5.005003244868203e-05,-5.8096027627524936e-05,-6.62964372603117e-05,-7.442283274397207e-05,-8.20774322304145e-05,-8.969746012312853e-05,-9.531893578639417e-05,-9.949933649125008e-05,-0.00010204575884973071,-0.00010341531253213378,-0.00010374586769933396,-0.00010317325420081385,-0.00010193779381513848,-0.00010019369080422301,-9.809846422818673e-05,-9.581456360657596e-05,-9.330534567656042e-05,-9.075572607801421e-05,-8.81217791009279e-05,-8.550260008186907e-05
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,1.1601257967141317e-06,1.5573878454446148e-06,5.648648883066298e-06,2.8644698005152943e-05,-2.7621215523079715e-07,-4.930343689982244e-07,7.496511756271756e-09,2.79759527370314e-07,2.593394401263893e-07,2.4380035905023184e-07,2.3334090205634917e-07,2.244323044801942e-07,2.2147941622308666e-07,2.2092809845940096e-07,2.217593594169704e-07,2.2176129142015928e-07,2.0662644283091545e-07,1.967609565670011e-07,1.8395121926122372e-07,1.6798101951541255e-07,1.497745295789022e-07,1.2569138908080304e-07,1.0638467264437336e-07,8.884818568769725e-08,7.48644234636558e-08,6.267881678814687e-08,5.2506868694598204e-08,4.44639493806377e-08,3.7960890049182653e-08,3.283301390475838e-08,2.8717916841562404e-08,2.5043205624496743e-08,2.245847343852232e-08,2.0015953857453544e-08,1.8251382330322023e-08,1.6647599640486033e-08
7 CCGT,0.28995592735714887,-0.15549579569279692,0.05558362933027827,0.0,0.015749198240512963,-0.028737228809842252,-0.05172711392216994,-0.036539615827927585,-0.011543894274700262,-0.006723467171367958,-0.008919994431509204,-0.004099914165676122,-0.00922354956443705,-0.011355719827096156,-0.0135972598765835,-0.015886414087863843,-0.0181611064829858,-0.020244225051807396,-0.022010085769372745,-0.023300155828605756,-0.023983554751335928,-0.024030234543839235,-0.023304774691089214,-0.0219275645920205,-0.020034112735318743,-0.01780479131002019,-0.015447571099897237,-0.013119903088993079,-0.010975194577078018,-0.009094015962013237,-0.00750166964859799,-0.006106698471550487,-0.004951592697619293,-0.004063424891837204,-0.0033790501951382057,-0.002845823343563293,-0.0024242582633722393,-0.002087043204920685,-0.0018135823951731106,-0.0015894205526114577,-0.001403744413681001
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0009459757691108866,0.0010818253111678348,0.0008927834570681813,0.0009449139433671421,-2.113809049137782e-05,-4.503931867242891e-05,5.4304585949040834e-06,2.8374441238343887e-05,2.407809352306979e-05,2.0129761661488894e-05,1.6502408891299995e-05,1.2797517793132311e-05,9.440359022391126e-06,6.052141586446874e-06,2.5505183936435846e-06,-1.2298359562895947e-06,-6.591769444268085e-06,-1.1337117465180964e-05,-1.618321043771187e-05,-2.102448696732727e-05,-2.566256463614608e-05,-3.0355155748375273e-05,-3.40330563202108e-05,-3.7005179874589726e-05,-3.914624786249517e-05,-4.068678616471781e-05,-4.167956119007204e-05,-4.2184999724375564e-05,-4.2324016097348115e-05,-4.21685900395684e-05,-4.1796450988234365e-05,-4.1292021947967814e-05,-4.062814804322917e-05,-3.990757408893703e-05,-3.91024628091474e-05,-3.826934014678363e-05
9 Solid Biomass,0.004475542589631888,-0.0018163168239687766,-2.13376904003703e-06,0.0,-0.004306312124390694,0.00024866617413723223,-0.000260651513966907,-0.00026751875949944035,0.0008209443900740205,-7.071348876210894e-05,-0.00010070154133845748,-2.5144016552226985e-05,9.443165622105912e-06,4.892446262925315e-06,9.636785102476453e-07,-2.372709480163472e-06,-5.689385290588191e-06,-8.394458478330931e-06,-1.1006405197979373e-05,-1.3657071163814677e-05,-1.6602475420389798e-05,-2.1709006541460046e-05,-2.6022406061262417e-05,-3.06160615689121e-05,-3.5484151774871873e-05,-4.049803302153335e-05,-4.6104899199993915e-05,-5.07614506186525e-05,-5.470311303282672e-05,-5.7632253429175384e-05,-5.9702955655931145e-05,-6.094180509962511e-05,-6.140718582358685e-05,-6.128117007853442e-05,-6.0701850151686707e-05,-5.980691478748353e-05,-5.873506490266817e-05,-5.745943264221561e-05,-5.612991350541392e-05,-5.471114311019973e-05,-5.328125521915101e-05
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,5.625975285840484e-06,6.646343051303234e-06,5.98217577774045e-06,1.1071410615433002e-05,-1.3922429183338343e-07,-3.1110678250533447e-07,8.174139874277423e-08,2.9973816646120904e-07,2.8528936136778117e-07,2.7428632101868375e-07,2.668654177695584e-07,2.601383421755389e-07,2.575533509590694e-07,2.562996046894385e-07,2.555880990127155e-07,2.5368630607433464e-07,2.3906055512875083e-07,2.2821478244490007e-07,2.1467591476891313e-07,1.98377786697481e-07,1.802165880868226e-07,1.5743341729876033e-07,1.3896647432422727e-07,1.2248040587798444e-07,1.0920952444614155e-07,9.748649013348586e-08,8.740117473418066e-08,7.921922594328362e-08,7.256633428453108e-08,6.72787489491188e-08,6.301493003002713e-08,5.9259281838316556e-08,5.65251115911599e-08,5.399361976962734e-08,5.209095358118615e-08,5.037415085427509e-08
