,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.17686753211268263,-0.018607928319273492,0.05791151331114916,0.0,0.021663253977831698,0.0102264593893856,-0.0637804004425632,-0.058011204553484824,-0.0001857717663501235,-0.021384311871523815,-0.014437690268026632,-0.009866727790009105,-0.01601066873144759,-0.014739438829918627,-0.013334235448417733,-0.011843006144412235,-0.010789116191493066,-0.009037909050683877,-0.007396998633458211,-0.005860258186092558,-0.004565363517905225,-0.0035001336651892187,-0.0027146737499031126,-0.0021299443572392503,-0.0016651405326720443,-0.0013325608545537472,-0.0010805829521638947,-0.0009281788956020005,-0.0008363057017935788,-0.0007497687811421801,-0.000688790756948254,-0.0006286211347387733,-0.0005823751504290837,-0.0005409314602335871,-0.0004998322093295506,-0.00046988624557469695,-0.00043828942227285353,-0.0004100954562359614,-0.0003812601109272149,-0.00036044787622589725,-0.0003348398134769403
3 Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,0.7068526620781053,0.015886826230619322,-0.04867996124840934,0.0,-0.022970041800032037,-0.00588687404584376,0.05815610587336295,0.058402058662865075,0.001824252039136498,-0.022878028169895148,0.011262398509362725,0.0052181028959444875,-0.016684336482365003,-0.028085324504060538,-0.039996259304010406,-0.05092063610235853,-0.05893183607044439,-0.06334958429947185,-0.0628946807704403,-0.057309757420202,-0.04850804004696774,-0.04021739427628909,-0.03306310866359041,-0.02627060301689957,-0.020371852069857338,-0.015947189972025683,-0.01277066044314587,-0.010443625906934983,-0.008677536599378616,-0.007318993094661039,-0.0062566786503802235,-0.005398971263930574,-0.004692124735208289,-0.004114298826710661,-0.003637616835494892,-0.0032390695554846693,-0.0029028009945478023,-0.0026174058276612205,-0.002373155119865286,-0.0021623221383837987,-0.0019834571788593935
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0016811989060823353,0.001898324190531281,0.0020915046757890386,0.0017709920777397806,-0.0002461513124787538,8.185212430909805e-05,2.1105922698636675e-05,8.577340473499544e-05,6.282102889271918e-05,3.83692976630148e-05,1.330162150349045e-05,-7.951137870589042e-06,-3.324919296640496e-05,-5.6007622821666915e-05,-7.578050355868098e-05,-9.122090699244505e-05,-0.00010255434122510062,-0.00010993956418736597,-0.00011433823841319225,-0.00011661942436733998,-0.00011734565524166608,-0.00011724364630545398,-0.00011583817464406749,-0.00011360474523445033,-0.00011104170205419438,-0.00010815343515779927,-0.00010517364733793246,-0.00010207980773373551,-9.895191246671146e-05,-9.583900047891239e-05,-9.270420386513385e-05,-8.963057870888316e-05,-8.660456301201255e-05,-8.365835862955088e-05,-8.075928712930787e-05,-7.79758694935042e-05
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 BIGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 BIGCC + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13 Biogas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Biogas + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
