,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.10506587996330288,-0.002042648865617336,0.0011017659563872795,0.0,0.0031646791971503135,-0.006320465527147115,-0.0014397690972298705,0.0009480801122382088,-0.00046379526041670505,-0.0021751728270229254,0.0017399860624108393,0.0004875407439303009,-7.695922620618023e-05,-0.00033956389272141174,-0.0006269782760774806,-0.0009345415959681469,-0.0012557522234767637,-0.0015827496537752367,-0.0019057610559330418,-0.0022144877923854916,-0.00249860999588232,-0.002747886860463608,-0.0029532608158179124,-0.003107091661475117,-0.0032040207917049812,-0.0032426773682635024,-0.003225887815583167,-0.0031608447714011056,-0.003055994667186486,-0.0029201304362777777,-0.002763139019959393,-0.002595641974778247,-0.0024271706009007174,-0.0022632422529230423,-0.0021102019077187673,-0.0019698938112627795,-0.0018388047136186636,-0.0017161672913135195,-0.001601701040115762,-0.00149536608173291,-0.0013968656775966148
2 Oil,0.04122773490676432,-0.0077833385964712,0.0006720900649935871,0.0,-0.00024161487016940292,0.000176119332789465,-0.00013301123890342714,-0.006322205207649811,0.000965818895903383,-0.0008138861875321424,-1.3126084394392973e-05,-0.00025972776385852284,-0.0001986404175865937,-0.00020922575283176953,-0.00022044039540712948,-0.0002319045308933447,-0.000243688793417126,-0.00025535365030086507,-0.00026690520848021357,-0.0002780009648817097,-0.00028836466249571036,-0.0002976852508716106,-0.00030559449518312125,-0.0003118325080086592,-0.00031615215929012286,-0.0003184056173219513,-0.00031856770115556293,-0.00031668518170764604,-0.00031296982655084835,-0.00030745153114030734,-0.000300648862514772,-0.0002929883157878413,-0.00028496982905029666,-0.00027664288031984535,-0.0002682823555749999,-0.0002598500087912046,-0.0002513630518226461,-0.00024291194244051469,-0.00023457285107198259,-0.000226426371213697,-0.00021851135458222058
3 Coal,0.10784870492058317,-0.011040609949973051,-0.0141007868596396,0.0,0.0006090784274021821,-0.006732458350864834,-0.001190086689346656,-0.002243469839926182,-0.012857821215658302,-0.000977320576182869,0.0018646600737032698,0.0009550326169190243,0.00020968623406229792,-5.168079378557733e-05,-0.0003368367048056098,-0.0006401352596626525,-0.0009537287509933379,-0.001268487273847943,-0.001573379603075853,-0.0018571730742233533,-0.002109635999666723,-0.0023215587188401623,-0.0024857958552488707,-0.002596968296992616,-0.0026523249815403535,-0.0026532257136783408,-0.0026049053901945757,-0.002516790994474827,-0.0023987111391827534,-0.002260308804428318,-0.002111634910042577,-0.0019619118581946926,-0.0018176448422081992,-0.001681401268872635,-0.001513527784887659,-0.0012693336576112511,-0.001078756936990069,-0.000931596755954521,-0.0008178597773913394,-0.0007262800347389471,-0.0006513212338484335
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,8.996771082191663e-05,0.00011085133619321576,0.00010342563586636215,3.9144932346375306e-05,-8.48912701982568e-06,6.813136898858234e-06,2.0097341035759156e-06,5.21522541901086e-06,5.118945918371003e-06,5.001179601563522e-06,4.86187049319461e-06,4.697344401432787e-06,4.503613744228881e-06,4.282393622098658e-06,4.034480515131898e-06,3.757846267418946e-06,3.4508768730203776e-06,3.1160969635152897e-06,2.7650829135274484e-06,2.4169624725566084e-06,2.092126722115094e-06,1.8072082885444438e-06,1.5680776593559112e-06,1.3718043215807038e-06,1.2095196344271298e-06,1.0611475418442567e-06,9.08821874622814e-07,7.480812686742042e-07,5.872531668404913e-07,4.348835548931523e-07,3.019629911776541e-07,1.9926661506595132e-07,1.1959852904005423e-07,5.728373636131349e-08,6.605083855022991e-09,-3.543283637585373e-08
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0005641888783375313,0.0004561218754154055,0.0004237777271766715,0.0001624872725292379,-5.338581952983048e-05,6.3503814268070415e-06,-1.2509123154435609e-05,-4.232533563459321e-07,-5.51664912460054e-07,-6.926242366097225e-07,-8.459165696367808e-07,-1.011533545841603e-06,-1.189443929502064e-06,-1.3773620202261853e-06,-1.573115155220151e-06,-1.7747793144781438e-06,-1.979869159804068e-06,-2.1850894619263993e-06,-2.385885404437415e-06,-2.5769299874653026e-06,-2.753592079244877e-06,-2.9128739130229904e-06,-3.0540743915252223e-06,-3.177700242992538e-06,-3.2853513627828426e-06,-3.380214210082274e-06,-3.4657689456046945e-06,-3.5432859404019475e-06,-3.6120486939486725e-06,-3.671756079750687e-06,-3.7214840109811836e-06,-3.760401275647047e-06,-3.790693537940662e-06,-3.814102249543889e-06,-3.832181720417414e-06,-3.8458987285975525e-06
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,4.418593100830557e-06,3.5450702098455396e-06,3.742680044549425e-06,4.240439693527175e-06,-5.612052623370637e-07,6.379848116716452e-08,-1.3385251426867886e-07,3.73887014361299e-10,3.6233648007263995e-10,3.4805026173598014e-10,3.309080174384118e-10,3.113427209102494e-10,2.8860288125452985e-10,2.635811814206371e-10,2.363335215444369e-10,2.0695982683963544e-10,1.7519028057671332e-10,1.4119920329495655e-10,1.0627794709889182e-10,7.156112915883753e-11,3.816430990474123e-11,6.899604709247509e-12,-2.2007362683305908e-11,-4.7654514339015987e-11,-7.03077683098923e-11,-9.01831735594579e-11,-1.0877683680489132e-10,-1.2635508675502155e-10,-1.4330154686274484e-10,-1.5938163355391072e-10,-1.7475624218697054e-10,-1.8850680349125559e-10,-2.008958701569261e-10,-2.121770677702945e-10,-2.225785269459389e-10,-2.3223130255438764e-10
7 CCGT,0.1038167356504816,0.00859969759539847,0.002086283440339967,0.0,0.004377544132091349,0.01031875957370057,-0.00840114655085411,-0.01600423942070725,0.021241530847920354,-0.0016132556157761324,0.004320089199120497,0.0023878123896307057,-0.002067830526034403,-0.0029848453484921655,-0.003912102601024203,-0.004816353576853477,-0.005660347431753587,-0.006404623093907311,-0.007012701118878362,-0.007454372838297821,-0.007710563921916699,-0.007774736282717715,-0.007653278613244982,-0.0073663323537792175,-0.006942776188606031,-0.0064206117675117,-0.005841201657634014,-0.005245261100894877,-0.004665683174597424,-0.004124993650580909,-0.003638342506042287,-0.003211639662464648,-0.0028420187174120273,-0.002521655198615025,-0.002170005306363333,-0.0017938324091347282,-0.0015072204403108434,-0.0012875409396947528,-0.001118615868977827,-0.0009835872591303328,-0.0008738482270244062
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0002745458493045023,0.00021887761152707526,0.00015513620231536075,0.00036913458272642323,-3.463141142216698e-05,4.666974240211249e-06,-7.685858766336693e-06,2.578562363920447e-07,1.5574444021829257e-07,4.509989072964352e-08,-7.327251832535409e-08,-1.9934360656951016e-07,-3.324309505733187e-07,-4.708227830173099e-07,-6.125936884386748e-07,-7.563141722951444e-07,-9.00406475961798e-07,-1.0419244151856945e-06,-1.1783219716997436e-06,-1.30630121779145e-06,-1.4232498268275905e-06,-1.528066056572853e-06,-1.6205480295501543e-06,-1.7021913816353844e-06,-1.7748847741794454e-06,-1.8413161770567971e-06,-1.9039329706446815e-06,-1.962976492953872e-06,-2.0171632617111074e-06,-2.064832556936233e-06,-2.1046512981390698e-06,-2.1367789661876904e-06,-2.1628575744673823e-06,-2.1842242669070384e-06,-2.201929469571257e-06,-2.2166488827051432e-06
9 Solid Biomass,0.01175108341453256,-0.0006600007084661026,0.0008218625131876586,0.0,-0.0017575874773478571,0.0003512107079935052,0.0005256015265441127,0.0025389448977095625,-0.0011105604368859025,-0.0005455625670273256,2.797142985598751e-05,-0.00015005631618572775,-9.102414128998523e-05,-9.97345828445094e-05,-0.00010891561922113553,-0.0001184650371315564,-0.00012831464800929816,-0.00013836358500437726,-0.00014839935179311245,-0.00015822491604030285,-0.00016766269340646317,-0.0001765204149108881,-0.00018457431523482247,-0.00019154615341435144,-0.00019713757096960494,-0.0002011395103075561,-0.0002034699211206515,-0.00020419744635650008,-0.00020343165289707366,-0.00020132899917228893,-0.0001982293762686979,-0.00019455958441110498,-0.000190596156120805,-0.00018640019508443274,-0.00018214603736647385,-0.00017793272153407078,-0.0001734370146803544,-0.00016876238848672134,-0.00016400159148594919,-0.00015924412813308163,-0.00015453908790272718
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,1.1948380110370523e-05,1.6626021985610292e-05,2.57965561583075e-05,1.3500803488395971e-05,-2.299902531761728e-06,6.690700815369582e-07,-2.6798899992037353e-07,3.7132025213420594e-07,3.643249548003442e-07,3.5595001541055614e-07,3.4629139716299074e-07,3.3517815810141986e-07,3.2246440193620584e-07,3.083354168576571e-07,2.928937583361287e-07,2.7608989402109596e-07,2.578557636178134e-07,2.383580881542283e-07,2.1821804365393675e-07,1.9842978487104985e-07,1.80038637378563e-07,1.6393628261475739e-07,1.5057933340552484e-07,1.402664938996833e-07,1.3308304662760584e-07,1.281169471433174e-07,1.2387555671253899e-07,1.1939900178503876e-07,1.1470245737975945e-07,1.0962190897637915e-07,1.0443712242114308e-07,1.0012784814101183e-07,9.66036055589887e-08,9.373081938921814e-08,9.129940186359512e-08,8.920432269513467e-08
11 BIGCC,0.0,0.0,0.0,0.0,0.0,7.312984453094248e-05,6.679922442739284e-05,0.0001058115808951008,6.271490058623304e-05,-1.069377402472115e-05,1.5928355746918157e-06,-2.2935708761747287e-06,3.2114616833189965e-07,3.0922959917901094e-07,2.958544613678544e-07,2.8104431300842846e-07,2.646511680281724e-07,2.465475982897083e-07,2.2701860484276035e-07,2.0619849594514898e-07,1.8409997331030742e-07,1.6071287494394274e-07,1.3625406232204307e-07,1.113751678191873e-07,8.706056723537794e-08,6.432231172806601e-08,4.401186773491869e-08,2.6577026884691372e-08,1.2433954479961276e-08,1.7508474330725152e-09,-6.307991130957355e-09,-1.3275776708965466e-08,-2.013319710150426e-08,-2.6926819834938685e-08,-3.3876987765696885e-08,-4.078032561643944e-08,-4.6708777985107666e-08,-5.175653426632088e-08,-5.606123358549084e-08,-5.982991719790569e-08,-6.317348374523498e-08
12 BIGCC + CCS,0.0,0.0,0.0,0.0,0.0,3.656492226547124e-05,3.300897347435494e-05,5.217808998414542e-05,3.1157466554002246e-05,-5.4148091925278435e-06,6.875753176976453e-07,-1.2419127716372963e-06,6.249953463693578e-08,6.042557616176372e-08,5.803533550540092e-08,5.532253051244171e-08,5.224790968044713e-08,4.877192062325707e-08,4.496918958160536e-08,4.0858805493062395e-08,3.643732498188955e-08,3.167055036677898e-08,2.6597763305979136e-08,2.1381164190954456e-08,1.6232018230645214e-08,1.1369358127562767e-08,6.9729072138980264e-09,3.140304120446925e-09,-4.056770685437888e-11,-2.5538250952991323e-09,-4.568097067308334e-09,-6.391085183104182e-09,-8.19817136786939e-09,-9.98503761444336e-09,-1.176743944175879e-08,-1.3490532037747091e-08,-1.4961440166470514e-08,-1.6212730952002525e-08,-1.728223751081134e-08,-1.8219933339402167e-08,-1.905294890082584e-08
13 Biogas,0.0031330367441651675,0.00047788840163491943,-0.000385027265211094,0.0,0.00013865112403254687,-3.585336544150233e-05,-3.2134399272497945e-05,3.1993244773596916e-05,1.6393517929648785e-06,-5.3976904743582854e-05,6.196695914327402e-05,2.6550753308046335e-05,5.0617866857683054e-05,5.003883624270537e-05,4.90269614012908e-05,4.760318145182211e-05,4.572892493220383e-05,4.3369307408279954e-05,4.053975904610334e-05,3.726721543705503e-05,3.357960935584329e-05,2.951521794807878e-05,2.515325545069053e-05,2.0648910319637226e-05,1.6194764037587295e-05,1.198623468381477e-05,8.194396187339009e-06,4.923335712833394e-06,2.290713339185308e-06,3.7045762263897275e-07,-9.563132132022097e-07,-1.9580741104450322e-06,-2.8434444964055977e-06,-3.6644708789920592e-06,-4.575616202233054e-06,-5.565606158490933e-06,-6.382575205296243e-06,-7.044021233770705e-06,-7.573587168473433e-06,-8.009338015343374e-06,-8.371066789141998e-06
14 Biogas + CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15 Tidal,0.00025941025055471024,-3.060960733624246e-05,8.118428858798076e-06,0.0,2.9774304954495727e-06,-9.67808708621309e-06,1.773883583802996e-05,-3.9523627825728005e-05,4.850674210458746e-05,-1.918702663499696e-06,6.649745757845136e-07,-1.582152154666104e-07,4.2552081222333474e-07,4.220161973871988e-07,4.1749263492809653e-07,4.1188316303960074e-07,4.0508566711019935e-07,3.9696877790026844e-07,3.876065437853122e-07,3.770135904013872e-07,3.650961122132545e-07,3.5182294740588303e-07,3.3726014608790613e-07,3.2168639235040017e-07,3.058908491923926e-07,2.9080834410067963e-07,2.7742659495315325e-07,2.664584651893969e-07,2.589975352111954e-07,2.55960252187312e-07,2.566062191796379e-07,2.587803324153123e-07,2.607631160217092e-07,2.6212199963263733e-07,2.620509708702978e-07,2.605025729180701e-07,2.588708493021449e-07,2.5743811750183945e-07,2.5626908395598273e-07,2.552770042803839e-07,2.5441688261150833e-07
16 Large Hydro,0.6030576720253721,0.00943188950928553,0.0056282857014635645,0.0,-0.01664750821940353,-0.007714770282448935,-0.0018159869350291569,0.020316988666467917,-0.012603014305809679,-0.028198465945115547,-0.004132280787869647,-0.01167265020863073,-0.01504399014039326,-0.015698467507365255,-0.01635553755921637,-0.016999269685222917,-0.017606679794469116,-0.018148226083594565,-0.018586481575911362,-0.018873158810593982,-0.018947532238375253,-0.018744917731768673,-0.018212972070715094,-0.017348322435387642,-0.016229787359401227,-0.014985110668177315,-0.01377710762001011,-0.012693526266502442,-0.011771642417926387,-0.010988873182416342,-0.010217394234478927,-0.009339153397001615,-0.008328340167561676,-0.007247650297870056,-0.006201200013354474,-0.005294186598115674,-0.004580483422985782,-0.0040193965575805735,-0.0035796395851037943,-0.003220733127192149,-0.0029233163972406107
17 Onshore,0.016661962560710758,0.0018184471276881282,0.0019783951406084042,0.0,0.006758181438597119,0.006512249542147769,0.0056313577886091815,0.0015222734837232535,0.002643671579528266,0.03645076971456733,-0.0029055118105723726,0.005958628322046092,0.01359199272465951,0.015166070770005341,0.016728009520461717,0.018197399981262352,0.019470024894587518,0.020419319245349843,0.020899934549220123,0.02076134968139795,0.019864580593666525,0.018100034354816108,0.015397203357826905,0.01168486485879533,0.007153635356724863,0.002088521338887317,-0.0031322919395808113,-0.008037508820260553,-0.011427393863197466,-0.011947288983446158,-0.008474057353915487,-0.0023826921610676788,0.0034285584562630533,0.00745783762032598,0.008353157220122365,0.007120598887143559,0.005527496395904885,0.004107104171968634,0.0033107811818035016,0.0027050719817614532,0.00228409003292257
18 Offshore,0.0022067190280350034,0.00024083608779719955,0.00026201968620713804,0.0,0.0008946249829096284,0.0008737110807920884,0.0007722297643169129,0.00023008423851283294,0.00037935186006593513,-0.005865904268914864,-2.905511810572382e-05,5.958628322046112e-05,0.0001357539943075385,0.00015364206025436492,0.00017248470852568895,0.0001918053348513519,0.0002109381580545867,0.00022910645506715515,0.0002454361904408544,0.00025889880671306877,0.00026836977433448506,0.00027271103605700994,0.00027101690932045987,0.0002630341964605797,0.00024946975869514663,0.00023171379748776824,0.0002116056048476105,0.00019053311972753485,0.00016984382432449433,0.0001507559783823489,0.00013438787614343875,0.00012120383526953264,0.00010980183243663576,9.872411074938504e-05,8.481645551710465e-05,6.89310831629179e-05,5.578671651191875e-05,4.539408029577332e-05,3.771500192713186e-05,3.157844762018049e-05,2.670109760260185e-05
19 Solar PV,0.001487330085127378,0.00168163899940374,0.0016979065399684058,0.0,0.0029039756666454546,0.003514618330553972,0.005125119535859065,-0.0018737456176524427,0.0010676359433012227,0.003917524742014317,-0.0009569642400766958,0.002231372122395721,0.00348423086563987,0.004007957876721011,0.004605883119406032,0.005298901884887346,0.006117358050703209,0.007102098258625157,0.00830440637041776,0.009775232956994298,0.011553852135901072,0.013659778235807815,0.016101586510946897,0.018953788402518282,0.022123879203667013,0.025490613441671334,0.028885903726706602,0.03198215220758399,0.03366692661501747,0.032602853016723,0.027573945766869223,0.019863586487907037,0.012359779813605754,0.006628949168197673,0.004017095310103469,0.003586434337582156,0.003858723063317193,0.004226628195922899,0.0041812922446965994,0.004088915565408524,0.003921979995773983
20 CSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21 Geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22 Wave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23 Fuel Cells,0.0034837304503704965,-0.0006931899933442132,0.00022908665283598306,0.0,-0.000203001832403443,-0.0019882071334603327,3.4257346235627456e-05,2.495059789550178e-05,4.655600229655748e-06,-7.354812619701372e-06,7.555701883221646e-07,-1.808154580824168e-06,-6.792296982998346e-08,-7.104929274420941e-08,-7.448979603080037e-08,-7.825043765133811e-08,-8.2327653073012e-08,-8.670618593321542e-08,-9.135720779537577e-08,-9.623677498014991e-08,-1.0128455986183039e-07,-1.0642362003281244e-07,-1.1156244560656787e-07,-1.1660161956640407e-07,-1.2144766033974057e-07,-1.2602910171626773e-07,-1.3030533362593704e-07,-1.3426978709386514e-07,-1.3793360097014823e-07,-1.4131877671311297e-07,-1.444406268707554e-07,-1.4729556909473616e-07,-1.49867785081086e-07,-1.5214521802625136e-07,-1.5412826404932354e-07,-1.5581704397880708e-07,-1.5724646609553065e-07,-1.584704617237445e-07,-1.5952858718135945e-07,-1.6045250464654455e-07,-1.6126340866026798e-07
24 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
