,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.3465582256561002,0.01989473735216346,0.014083601826917258,0.0,0.024354522224807496,-0.016424591106300623,-0.024118166233367377,-0.021576202388720434,-0.004066069779857906,-0.03337285876375318,-0.017053169623350684,-0.000783902666274594,-0.004691270159249417,-0.0067081657501445735,-0.008616562757585072,-0.010162531493208782,-0.011278551214703253,-0.011959615964051623,-0.012263390967962667,-0.012264159289421317,-0.012043461222946084,-0.011791613621521924,-0.011340748119677196,-0.010805115993166942,-0.010199165940008525,-0.00954476638207663,-0.008864036602390366,-0.008180578627391813,-0.007505416243297758,-0.006856297278221762,-0.006238795168796912,-0.005656713900549448,-0.0051245581132238205,-0.004638000069825635,-0.0041957572848958236,-0.003796322472831161,-0.003434517548574753,-0.0031143329949009854,-0.0028278589131929058,-0.0025732571262357673,-0.0023452637902179885
2 Oil,0.055283550923220834,-0.03802105397812987,0.00560985865890001,0.0,0.00014967088032029428,-0.001371217135432222,-0.002267449827946252,0.00401312470321147,0.0006446803237136148,-0.002442348255625292,-0.0013200235586286278,-0.0003143150918865356,-0.0002964268355573896,-0.000298326653813517,-0.00029888353298270116,-0.0002975904155743704,-0.00029397606652371497,-0.00028778465055334483,-0.00027901106884046026,-0.0002680500504999069,-0.00024195174296097813,-0.00022162973221431619,-0.00020835985503222035,-0.00020121150163552974,-0.00019789549062822556,-0.0001964141144009078,-0.00019598051037805243,-0.00019501424115299197,-0.00019437803461618865,-0.00019252367098186556,-0.00019028323614697813,-0.0001868498718618026,-0.00018191012095703993,-0.00017626455753011645,-0.00017031720086901209,-0.00016457609301859764,-0.00015830079715651105,-0.00015093178360026625,-0.00014422977539164418,-0.0001373291228216368,-0.0001307112479725734
3 Coal,0.16021860906846105,0.016962026767723765,0.0023163080329837438,0.0,0.0003757355204087043,-0.018311921644810714,-0.019801865110816275,-0.029161245183446954,-0.006681713875042572,-0.014366768375337333,-0.00799761216144658,-0.0010847118043683657,-0.004790405249742419,-0.0044745220782884815,-0.0038894733544505844,-0.003280149223491166,-0.002874351692040769,-0.002661066227707898,-0.0026771162245107644,-0.002897099347243706,-0.003242322520698185,-0.002835974438879549,-0.002774402668173817,-0.0027310277727467663,-0.0026735367315331576,-0.0026013536637593676,-0.0025283142636934874,-0.0024218083903240484,-0.002332045511420064,-0.0022177722094993205,-0.0021211843408551548,-0.0020945223921779305,-0.0020025303651184656,-0.0019053003234263677,-0.0018176816187539732,-0.001740185375878514,-0.00172658382155335,-0.0016465928903766497,-0.0015754836485389334,-0.0014803798952768288,-0.001403867774931622
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0001786346791951586,0.00021837479052286236,0.0001117593914136689,0.00017158865351124357,-8.165389080675659e-05,-4.1059270875914555e-05,-8.292463177145314e-07,5.621406245706053e-06,4.6216454607218805e-06,3.658904925065245e-06,2.8368983330453058e-06,2.208877607917832e-06,1.8401608778287684e-06,1.7176148225884948e-06,1.7887575977184635e-06,1.9708563909837454e-06,1.6188128697824412e-06,1.5256916427832442e-06,1.4548729981125105e-06,1.3808256000508255e-06,1.3006789538189253e-06,1.2231823225194527e-06,1.1223059256969866e-06,1.0359421468749807e-06,9.319509548058082e-07,8.420558747590599e-07,8.028889443660852e-07,7.167340616646414e-07,6.272184492666028e-07,5.454262810603797e-07,4.7244059831006574e-07,4.458201776467866e-07,3.7084010011813155e-07,3.039924444401057e-07,2.1995498557811702e-07,1.50080196949752e-07
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0008794894222835469,0.0011402614302831546,0.0005436807183739796,0.0007175525510470186,-0.0004026887619313058,-0.00021269299633871943,-3.213268536341428e-05,-7.014466487055646e-06,-7.935334853356561e-06,-8.744257056542918e-06,-9.402518458076752e-06,-9.815552138834043e-06,-9.82507736508936e-06,-9.359429416733091e-06,-8.446782149269891e-06,-7.320171363312325e-06,-8.431454319673612e-06,-8.751889789729728e-06,-9.053171018021978e-06,-9.402541284529286e-06,-9.78281842597701e-06,-1.014896867607834e-05,-1.0575191340562833e-05,-1.0933711026333594e-05,-1.1323016270826415e-05,-1.1637922136850925e-05,-1.1737970513932185e-05,-1.1973798199239969e-05,-1.2198749499186829e-05,-1.2378520340682389e-05,-1.2517790896868913e-05,-1.2476066187801314e-05,-1.2581077117569932e-05,-1.2657867629425022e-05,-1.2784122055913612e-05,-1.2856692909142715e-05
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,2.180859857219696e-05,4.4350258477046055e-05,6.561955789292969e-05,3.401078070010601e-05,-2.533123013459941e-05,-1.333646925400582e-05,-1.9362365178082037e-06,1.9812313451069916e-08,2.1314194855793535e-08,2.467549149517555e-08,3.234746772019402e-08,5.1522966397932624e-08,8.755918344305379e-08,1.4727289830338518e-07,2.3162651179798525e-07,3.28186338238853e-07,2.7681500268058636e-07,2.7478183037637723e-07,2.719322961300917e-07,2.641849033927098e-07,2.528092109619479e-07,2.4079107920399923e-07,2.2325356495157518e-07,2.0861546903941678e-07,1.9040282666114372e-07,1.7566868500752978e-07,1.744055059195351e-07,1.6254624945777904e-07,1.501237466098595e-07,1.3956399896113375e-07,1.3063671710803414e-07,1.3357322775804648e-07,1.2524708196186784e-07,1.1797015413448969e-07,1.062599059813282e-07,9.755508715881015e-08
7 CCGT,0.32111626458743614,-0.005220450884569183,-0.030667544132128965,0.0,-0.05203818589706988,0.03652844298261576,0.042249148383919743,0.039133212879251866,-0.022055799783940067,-0.043922385121882845,-0.024605909129245956,-0.007866901026609752,-0.019206335581841788,-0.016226967229710038,-0.013017872435420685,-0.010125692630301997,-0.007883010415338648,-0.006227210588931692,-0.0050465582976314816,-0.004177458282513563,-0.0035460183071234774,-0.0031574116044716938,-0.003010474721941908,-0.002941266696975642,-0.0029192480318300518,-0.0029178891817477626,-0.002927227028563517,-0.002925088512602453,-0.002924581941196991,-0.002903769120227162,-0.00287522554477021,-0.0028296574288284027,-0.0027590730749097597,-0.0026769085362786937,-0.0025892964495502213,-0.0025039366104999267,-0.002411816684559115,-0.0023022032428072214,-0.002201878544062369,-0.002098068782820234,-0.001998732836487646
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0003405384221793904,0.0009001881517857812,0.0011920862165668777,0.0005276848552577618,-0.0003553706662769028,-0.00018612129734270344,-2.3808298933632784e-05,-2.8830791339480577e-06,-4.295287503516734e-06,-5.578369026064487e-06,-6.750518352466664e-06,-7.794783905265123e-06,-8.262260455281674e-06,-8.115604582452623e-06,-7.445126880763729e-06,-6.5463897718784705e-06,-7.710497947665922e-06,-8.165891159420211e-06,-8.558697607800609e-06,-8.96731520701145e-06,-9.390626361570429e-06,-9.791522267418862e-06,-1.0249173754935722e-05,-1.0636722365209815e-05,-1.1056533466263958e-05,-1.1403400728751071e-05,-1.1552821107542813e-05,-1.1825806148454444e-05,-1.2087304231242664e-05,-1.2303169862788732e-05,-1.2473875752897108e-05,-1.2475554773739173e-05,-1.2612173648162642e-05,-1.2714810136284053e-05,-1.2861588026269032e-05,-1.2954525985966504e-05
9 Solid Biomass,0.05998006201813408,-0.011286692454467298,-0.004649549250216739,0.0,0.013704676586634351,-0.00258581742991925,-0.007543566544871455,-0.002693253952076889,0.0055672551184941035,-0.010328766341663916,-0.005751725062804171,-0.002278433264239328,-0.00287419212798834,-0.002640269308907449,-0.002428719724824474,-0.0021243406362675757,-0.001610368465113969,-0.0012183996927187454,-0.0009409445317550037,-0.0007353054769077445,-0.000583590501590802,-0.0004902766531962553,-0.00045893386509787346,-0.0004427769919983053,-0.00043628669098499245,-0.0004347704337451311,-0.00043618808869364326,-0.0004367838329696963,-0.00043824667094595135,-0.0004369712059223048,-0.00043459576007919345,-0.0004291453482041935,-0.0004193215380015221,-0.00040773812962066266,-0.00039524929481781976,-0.0003830167580102066,-0.00036924528584940733,-0.00035243253114504783,-0.00033716753395632293,-0.00032145633427402634,-0.00030639452795087896
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,6.026902953210353e-05,7.379251527873477e-05,7.019255722973548e-05,0.00011377238412194594,-3.8525382417636106e-05,-1.9635021334073123e-05,-1.2751556302918743e-06,2.082927950503694e-06,1.8628497831424439e-06,1.6427854144709778e-06,1.4492135042081205e-06,1.2942078726544109e-06,1.2169064372839116e-06,1.2217525632950274e-06,1.2964884051793867e-06,1.4123217932809928e-06,1.279505663282323e-06,1.2529358584225303e-06,1.233215321085892e-06,1.2106331805188369e-06,1.185364329292114e-06,1.1618162213790709e-06,1.129587085466012e-06,1.104938714614756e-06,1.074380277179209e-06,1.051614511173298e-06,1.0542078156520638e-06,1.0380732172334092e-06,1.022304082958132e-06,1.0114843681445322e-06,1.0061395820070416e-06,1.0246062220863332e-06,1.0233037915443905e-06,1.0277150577199198e-06,1.0261829469481723e-06,1.0333482999574537e-06
11 BIGCC,0.0,0.0,0.0,0.0,0.0,0.0002776098541768321,0.0004058776107544862,0.00063273324429889,0.0005510961210309564,-0.0002640105484166032,-0.00013843787744744732,-1.8696466932847326e-05,-2.271315201309368e-07,-9.319476266581549e-07,-1.5876776572551227e-06,-2.132824576564756e-06,-2.4937346425476462e-06,-2.5619650515589475e-06,-2.2898563327568115e-06,-1.70123760062711e-06,-9.529778828810346e-07,-1.7240420010654258e-06,-1.939061007073589e-06,-2.1393899043186445e-06,-2.3732029052747888e-06,-2.6307471540222387e-06,-2.8819336373982294e-06,-3.179602702083409e-06,-3.4346160789958374e-06,-3.7166154683103934e-06,-3.951647751263736e-06,-4.041223837434249e-06,-4.230786236574359e-06,-4.416899473617042e-06,-4.574955795694138e-06,-4.707212528546473e-06,-4.714126860806429e-06,-4.828038079828694e-06,-4.923138892451353e-06,-5.055584453276694e-06,-5.1513239819952084e-06
