,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.2718738057594202,0.03744174789059895,-0.03867964882901209,0.0,0.02452380771237267,0.00770164978842558,-0.019857083489671634,0.02486840937878604,-0.027074967520707927,-0.004418090355185006,-0.0019136486613748616,-0.0001784438074449446,-0.00037935999754173944,-0.0008856927391235614,-0.0014853527783058595,-0.0021591384120244472,-0.002960307464401124,-0.0037710874510363257,-0.004590498960569511,-0.005396454142728407,-0.006163143885007327,-0.0068814038984388315,-0.007507429518471581,-0.008019694079135858,-0.008403620990436789,-0.008649467417808365,-0.008755764967044527,-0.00872525279840014,-0.008572158486241516,-0.008314211574684621,-0.007972015421382747,-0.007568593531981346,-0.007124023177922809,-0.0066568588842567805,-0.006183090251860535,-0.005715064862409705,-0.005260994755676346,-0.004829728859704577,-0.0044249523382513395,-0.004048662393281444,-0.0037018888214865736
2 Oil,0.003148005508709884,0.0033719542780011073,-0.0029123114504082635,0.0,0.010622359648004964,-0.014711134829899379,-0.004060922533894971,0.0025222946889718253,0.0011314609651873406,-0.00029485138552263687,-0.00017951374382062756,-6.532113443970082e-05,2.0868462291292328e-05,1.5531491397796637e-05,8.434773188112366e-06,-1.9379963911263232e-07,-1.409248989953267e-05,-2.832809910093513e-05,-4.191590601189572e-05,-5.4883981403493556e-05,-6.710916010378536e-05,-7.936220811401683e-05,-9.043292494962177e-05,-0.00010013287798977741,-0.00010862758017335383,-0.00011598363977118921,-0.00012233475469417172,-0.00012744414649385263,-0.00013145518173219087,-0.00013437625864096657,-0.00013632132974671259,-0.0001374473249991428,-0.00013788208809750735,-0.00013769674372424157,-0.00013707973605396086,-0.00013609426271333873,-0.0001346699429906513,-0.00013312387447669827,-0.00013142143716021563,-0.00012955518070615832,-0.0001275841820892274
3 Coal,0.2823813696706623,0.011094987293159053,-0.013600031079082864,0.0,-0.08409025628719244,0.06978667201243949,0.010167955112250104,-0.009529869522632517,-0.017880777580020935,-0.01074539098624322,-0.008540818226033503,-0.0007619928301597911,-0.007934264084197978,-0.008607985915189464,-0.009211067913655502,-0.009730482296217507,-0.009914056908158858,-0.010064290685254107,-0.010197461466854962,-0.010273209787205695,-0.010270615312740067,-0.010082794038889176,-0.009719225659692576,-0.009222904736557347,-0.00859928264210727,-0.007875610747778733,-0.007092681865816741,-0.006313688338283441,-0.0055754936875992145,-0.004902703236567718,-0.004314985057840448,-0.003811406860521546,-0.0033868854212723287,-0.003030685053214674,-0.0027314063057343532,-0.002477895598656868,-0.0022638495504167105,-0.002078582628103273,-0.0019179288100071093,-0.0017777982158492314,-0.00165381259984803
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.00030238600459271285,0.0004369086007797129,0.00036556565196856723,0.0003118040819750168,-9.74875348940538e-06,7.317546289798728e-07,1.4943628069204401e-05,2.7587929247294488e-05,2.746169447409748e-05,2.704576965492471e-05,2.6374312978572545e-05,2.4964211250670535e-05,2.329626789636754e-05,2.1623699502152944e-05,1.994330897274921e-05,1.8270644019430368e-05,1.6423076513497363e-05,1.4517301321049841e-05,1.2669394997496608e-05,1.0874249584909073e-05,9.14455620559156e-06,7.484265579767689e-06,5.959152299320116e-06,4.5869180220726394e-06,3.3743500930717187e-06,2.328732289318602e-06,1.4201163495391848e-06,6.408957257217785e-07,-2.968613059214399e-08,-6.153027280481754e-07,-1.1353369691884281e-06,-1.568440835176925e-06,-1.974952156466375e-06,-2.34504324811511e-06,-2.678308524289982e-06,-2.9836744028892415e-06
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.001581711408638806,0.002425214907374019,0.002562295886548914,0.0013235516252470972,-0.00019013854720475835,-0.00011427795059559473,-3.458070989519231e-05,2.2741654793099683e-05,1.7894326726199117e-05,1.1778403160940878e-05,4.502208404815952e-06,-6.493565586750821e-06,-1.7912188827561362e-05,-2.883288267172858e-05,-3.924137571735889e-05,-4.9026222848776516e-05,-5.864084718775267e-05,-6.72652848068174e-05,-7.476919695060917e-05,-8.128172752407993e-05,-8.687314792207336e-05,-9.166679442585736e-05,-9.556723022295828e-05,-9.864156796204893e-05,-0.00010095321353661459,-0.0001025490006154161,-0.00010358580573448847,-0.00010410868296849111,-0.00010420210013086049,-0.00010395744827026553,-0.00010345436763474145,-0.00010261972402961835,-0.00010167744307303626,-0.00010060682063015285,-9.940288373605499e-05,-9.81063847836968e-05
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,2.3806830779968344e-05,5.554747132730088e-05,6.852665468966819e-05,1.731186510462991e-05,-5.698402832653138e-06,-3.4111504078741285e-06,-1.120770819680887e-06,1.2824463726237786e-06,1.278755986476609e-06,1.2508501182252759e-06,1.2019083737338076e-06,1.0549701102646422e-06,9.063983250215749e-07,7.769634958669329e-07,6.638876733886553e-07,5.678267698696173e-07,4.6890117323948903e-07,3.90682592489003e-07,3.3390739999735646e-07,2.922162734555144e-07,2.610392983118815e-07,2.343568621253518e-07,2.142204522079835e-07,1.985274580337663e-07,1.8631839205740346e-07,1.7782850318404922e-07,1.702187368700001e-07,1.6429910225525908e-07,1.593855504639064e-07,1.5430481522193083e-07,1.4823677582431532e-07,1.4561073297114646e-07,1.3947976302625597e-07,1.3204957790158983e-07,1.2446946586857884e-07,1.1611509097422335e-07
7 CCGT,0.051655981224914674,-0.003921923497213917,0.003254270065031685,0.0,-0.019213089251818014,0.01818783565197407,-0.0034162994869973637,0.012914716938269732,-0.000704696830726062,-0.003876947217872531,-0.003433538589168006,-0.002002172652619344,-0.0042439157918218035,-0.004293844940546049,-0.004351277804514636,-0.004401237534865821,-0.004456037278527669,-0.004496739592137727,-0.004477541483828659,-0.004403480032512577,-0.004280645326904066,-0.004119889976476485,-0.003927494151137148,-0.0037070052222557617,-0.0034699048600785043,-0.0032253719386276594,-0.0029809614686353847,-0.0027417211634039665,-0.002512124208777833,-0.0022953969801709773,-0.0020934458970056358,-0.001907634938503152,-0.0017380060471104165,-0.0015841425273647805,-0.0014452627907307093,-0.0013203831711180239,-0.0012079252718046017,-0.001107156631800981,-0.0010168126809460137,-0.0009333083515611004,-0.0008573468012194607
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,7.66249740577185e-05,0.00015767182273980734,0.0004572111515413471,0.00010148730973314325,-1.3554584666444856e-05,-7.535025405773976e-06,6.629732701523769e-06,1.4653567246275447e-05,1.4387863248097607e-05,1.3869099315777728e-05,1.314234015915264e-05,1.1825133737481622e-05,1.0165796418278679e-05,8.641117416558451e-06,7.24054974603097e-06,5.97262666518039e-06,4.722706963180678e-06,3.566529072038336e-06,2.5970678516464094e-06,1.7683466275830555e-06,1.0475428639984425e-06,3.9816200441984e-07,-1.729454412668311e-07,-6.719699638798801e-07,-1.1062050549552876e-06,-1.477180927792008e-06,-1.803362051196189e-06,-2.086632801819293e-06,-2.3341994031726796e-06,-2.5563262249057254e-06,-2.7611397371274642e-06,-2.928616351061033e-06,-3.0953476988662774e-06,-3.254346615829849e-06,-3.402010959114481e-06,-3.5419975992910697e-06
9 Solid Biomass,0.007471283248782371,0.0007609234674011691,-0.000925820495836718,0.0,-0.0004493605936532561,0.0017203086209574264,-0.0005929759067576194,0.001261790038845698,-0.0007487443586231095,0.00041758923599270227,0.0002685027049003832,0.0005203472479931564,0.000441456669285396,0.0004366489495981011,0.00042161347684776043,0.00039788562103825094,0.0003624215287335447,0.0003060957928818966,0.00025176928453836053,0.00019965094033054173,0.00015036024793983575,0.00010158661649719777,5.1752376968699706e-05,7.105058280287152e-06,-3.300419391222796e-05,-6.878009201232056e-05,-0.00010026075667408929,-0.00012678001496025347,-0.00014831112596493633,-0.0001651519204592701,-0.0001776138392188334,-0.00018644816164931598,-0.0001922006495837167,-0.00019549035118137346,-0.00019688418560105322,-0.00019685174386280604,-0.00019547710234899505,-0.00019340943254685106,-0.0001907178117999224,-0.00018751593425059103,-0.00018395736627376327
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,9.673973137544698e-06,1.1391857633491426e-05,1.6541391060908018e-05,1.0496646880304818e-05,-6.133251667654236e-07,-1.4278536863090063e-07,2.7511865023282036e-07,8.347155538281981e-07,8.480090607558986e-07,8.562242337420886e-07,8.602298257461775e-07,8.435757664804306e-07,8.273658178188241e-07,8.125607310447246e-07,7.98783258800363e-07,7.865479669977004e-07,7.688642136776273e-07,7.508805339852894e-07,7.34405215322895e-07,7.19105787917581e-07,7.05008127621576e-07,6.916743485748281e-07,6.808778812982617e-07,6.728476816908962e-07,6.678152184870614e-07,6.661469244100807e-07,6.672258793094098e-07,6.712022531246155e-07,6.776691462637965e-07,6.860529247221269e-07,6.959847906822214e-07,7.086357721863287e-07,7.217887857179442e-07,7.363024835125632e-07,7.521917359341862e-07,7.694359609888455e-07
