,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.07005275693598928,-0.005474136001221069,-0.021489569838900754,0.0,-0.010832477354276816,0.012899940711399972,-0.010599970360646561,-0.003436843211279364,-0.004595814406204178,-0.005504175710922508,-0.0030952731742527433,-0.0011234180026937005,-0.0008834924086679082,-0.000879921165925359,-0.0008690456015397682,-0.000849507602054763,-0.0008218955028282092,-0.0007884777291073224,-0.0007537702658595574,-0.0007196695347377359,-0.0006855805509115749,-0.000650275917323008,-0.0006141130039284577,-0.0005788007797188077,-0.0005451210729642258,-0.0005134261543589605,-0.00048381660379848146,-0.000456060754600085,-0.00043028271675794004,-0.0004062719350096354,-0.00038402904803016245,-0.0003633259712730874,-0.00034380188533553006,-0.0003231649838036088,-0.00030499273318067115,-0.00028894378076258116,-0.00027562448140452944,-0.00026398946244901925,-0.0002537266661806238,-0.00024328867193358812,-0.00023262310050102368
3 Coal,0.5800442093577907,-0.042343622521767044,0.010666747117993203,0.0,-0.023770836515412785,0.012331212496152433,0.0011424902120159008,-0.015611200391030311,-0.027460563261606563,-0.0555458237854653,-0.030719022932610307,-0.008243441511135097,-0.02579357491902512,-0.026721491589258795,-0.026502294008102806,-0.02501364690795832,-0.022244297342871117,-0.01860931888404438,-0.015061007622869382,-0.0123821779121778,-0.010236469897017209,-0.008295821524220107,-0.006907166180100108,-0.005898139270720304,-0.005117947451480281,-0.004468195184335791,-0.003920955337468529,-0.003492107073451753,-0.0031382409944427925,-0.0028439537339677856,-0.002598329929707252,-0.0023925612010599617,-0.002220518995382864,-0.002077519224534377,-0.001959124752066471,-0.0018622125771223241,-0.001784112815047395,-0.0017217635014211696,-0.0016715476914721389,-0.0016293919610418789,-0.0015905583594581843
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0005543373902364663,0.000743249810787205,0.0006629488233161533,0.0005429472725473248,-0.00038479480752206434,-0.00021426866199749902,-6.379357181486882e-05,9.8148294616629e-08,-9.510308059956785e-07,-1.989318390332312e-06,-2.986295318961954e-06,-3.914336416087957e-06,-4.75060782973314e-06,-5.519060786674575e-06,-6.265862106574153e-06,-6.931302736329446e-06,-7.500176491539393e-06,-7.930678491253375e-06,-8.227027650686402e-06,-8.442122221009353e-06,-8.607027693461776e-06,-8.733614698479535e-06,-8.821484465800162e-06,-8.882875337015532e-06,-8.923266639718425e-06,-8.946475131041192e-06,-8.955707306637032e-06,-8.953425878770096e-06,-8.94246008344905e-06,-8.922434919318191e-06,-8.894716141211829e-06,-8.85998047677871e-06,-8.819776487760996e-06,-8.775210681656511e-06,-8.728048612519773e-06,-8.679279595526354e-06
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0028851640061023504,0.003142967223135042,0.002812727593628951,0.0022025294872379305,-0.0015730149016872832,-0.0008818174673743805,-0.00028780662350439204,-9.166047872924757e-05,-9.694343405997237e-05,-0.00010162580681905443,-0.00010549556042324139,-0.000108420070109712,-0.00011036424287692252,-0.00011141007136317767,-0.00011171679950283935,-0.00011135983133862045,-0.00011055331055722598,-0.00010921371558182767,-0.00010740179829098716,-0.0001053305462531762,-0.00010311409314025556,-0.00010081661547990239,-9.846090648017725e-05,-9.608782554245115e-05,-9.372189579836838e-05,-9.137925923627041e-05,-8.907247876704331e-05,-8.68099138928817e-05,-8.460028507925772e-05,-8.24427493215131e-05,-8.034050861618208e-05,-7.829398279168322e-05,-7.630503149492346e-05,-7.437412065235127e-05,-7.250243305653801e-05,-7.068873005776442e-05
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,1.3560871108689884e-05,8.722433633837746e-06,8.627329809848747e-06,1.1151102849428852e-05,-6.411472947498368e-06,-3.587005633603059e-06,-1.1195392798180203e-06,3.84867530057423e-09,3.5766675873186854e-09,3.3244374247811542e-09,3.1035192464245174e-09,2.8711930452328415e-09,2.5272378628089288e-09,2.0676047598276845e-09,1.5307246313588443e-09,1.0392950830384498e-09,5.656384227580784e-10,1.9160448853477443e-10,-7.481675917903399e-11,-2.889346418439892e-10,-4.706969035527431e-10,-6.348956066692382e-10,-7.777595060500485e-10,-9.019172201687781e-10,-1.0124640444878364e-09,-1.1096626901044033e-09,-1.196600202218567e-09,-1.2737295265285824e-09,-1.3501963947798934e-09,-1.414382456329231e-09,-1.4684658385246763e-09,-1.5092824334270844e-09,-1.5397208400779491e-09,-1.56061344728874e-09,-1.576394312408449e-09,-1.5870037548169837e-09
7 CCGT,0.19879086758223835,0.01261971658581204,0.002919706554039392,0.0,0.01661404546122064,-0.014616739565377956,-0.017802804080628787,-0.006622897835586228,0.007641155031179625,-0.04217688021531413,-0.023852107203497536,-0.0081212959246664,-0.024627935695324038,-0.02354288359041351,-0.02185006300365494,-0.01969891495974209,-0.01720316446447802,-0.014522539986604535,-0.01178850853991198,-0.00917142878694438,-0.007003264538735669,-0.005369352122477002,-0.004310202055374031,-0.003569762940470733,-0.003016494529772769,-0.0025728253235503193,-0.002210690982201474,-0.0019317306653127697,-0.0017060068320502025,-0.0015212934938339216,-0.0013690831492464244,-0.0012427609035453348,-0.0011376779544298062,-0.0010503782103355487,-0.0009777297097415573,-0.0009174935343025138,-0.0008678242076366263,-0.0008268333248212488,-0.0007924918382812701,-0.0007626952430297186,-0.0007351623539662983
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.00046928381888945367,0.0004293316703929709,0.0004559822332746966,0.0005236985346429254,-0.00027291346528835305,-0.0001522630512248086,-4.528833470668087e-05,3.2969231601037707e-07,-3.6951853662212444e-07,-1.0465118352887687e-06,-1.686830293309025e-06,-2.2766510091372805e-06,-2.8050964327988506e-06,-3.2669398869024976e-06,-3.6645425111859423e-06,-4.0050440405375604e-06,-4.406770131062205e-06,-4.782819449173064e-06,-5.052433957624574e-06,-5.256722725483767e-06,-5.420059970480092e-06,-5.551671179460224e-06,-5.650957950681726e-06,-5.727851075646231e-06,-5.786851667695381e-06,-5.831012157722941e-06,-5.863007866071558e-06,-5.884845315811326e-06,-5.8995407840654965e-06,-5.9057973399981225e-06,-5.904857486612033e-06,-5.897112123680066e-06,-5.884095102989123e-06,-5.866857869997032e-06,-5.847264149197971e-06,-5.826160422903919e-06
9 Solid Biomass,0.0062952106493751525,-0.002569439351781413,0.0012944540832632938,0.0,0.00120444105881992,0.0007857524523163812,0.0009929811088177608,-0.0007344351172517277,-0.00046675047633033904,-0.0011095112913645554,-0.000613106887785062,-0.00018614618069627293,-2.7081437154790645e-05,-3.201209314761429e-05,-3.6778668743032636e-05,-4.1079632978582165e-05,-4.467912991944385e-05,-4.7745020345432015e-05,-5.1134021424261225e-05,-5.5197611577848145e-05,-5.914638462974249e-05,-6.173514982826464e-05,-6.275912579687109e-05,-6.292301806609321e-05,-6.260592782544785e-05,-6.203615698332273e-05,-6.131689989602365e-05,-6.0415179280851744e-05,-5.941743851065832e-05,-5.8358710169069926e-05,-5.7261748289063816e-05,-5.614577403987263e-05,-5.502298930083749e-05,-5.390387023399088e-05,-5.279213504106369e-05,-5.169368826595834e-05,-5.061163159339639e-05,-4.954975524370641e-05,-4.851145544826352e-05,-4.7500116017641474e-05,-4.6517186305542434e-05
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,7.411041682758968e-06,1.250988459046972e-05,8.441551949735241e-06,8.11779980992258e-06,-5.549172143296e-06,-3.0859764127490365e-06,-8.940722378098927e-07,1.2410184433684184e-07,1.1615335028723503e-07,1.086933349959321e-07,1.0279447221007556e-07,9.943856612625596e-08,9.79132572997087e-08,9.46679625903529e-08,8.711685265383925e-08,7.726388495585799e-08,6.841276291613853e-08,6.194558173711545e-08,5.7262352667479836e-08,5.364997641810036e-08,5.064067302454155e-08,4.798025400811368e-08,4.583885687942346e-08,4.402605751316379e-08,4.2464926071834376e-08,4.110680833129877e-08,3.990307898126287e-08,3.882069656431882e-08,3.782106014216393e-08,3.690731850395675e-08,3.6057017071170036e-08,3.5260779662630096e-08,3.4500012284750337e-08,3.375915865404906e-08,3.301928725636693e-08,3.227515434970599e-08
