,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.04824956815337488,0.030645811255464457,0.030211492451224987,0.025587684289957988,0.07857720834112912,0.02807289748456457,0.07523595458301084,0.03197467166944748,0.05305108376785332,0.03282077168901134,0.03239119365622699,0.024049656873985907,0.023730074666695827,0.023453209310047844,0.023177747550589215,0.022875068388844826,0.022524839985507302,0.022093408389059394,0.021561642668805652,0.02092103608998231,0.020175500494922602,0.019352382277456313,0.018477730010981068,0.01766242752514995,0.016913100777545518,0.016221893447714686,0.015582181227890733,0.014997032972062436,0.014471195630877546,0.014000673410191004,0.013576776560427523,0.013193449035723226,0.01284515575408737,0.012527241604524645,0.012235765775648137,0.0119677642844003,0.011721547209124876,0.011494088728719232,0.011283069784619558,0.011086787246074831,0.010904016630486936
3 Coal,0.33493395255084196,0.2987172773951293,0.24961522335288053,0.2826420186768587,0.20172582868467914,0.16553554270421586,0.1681312883247592,0.1307378035101718,0.1269505714821711,0.08173130403834065,0.0819129909026813,0.06134050607055514,0.0621438887470509,0.06261634077741883,0.06262437391891557,0.06214581269220542,0.061219032600111634,0.05988993684099965,0.058236831108781695,0.05634086206116276,0.05428237372012809,0.05219716485492703,0.05010083991879415,0.048058708893548595,0.0461308356801297,0.044354936178381724,0.04273597995517909,0.041269276088757634,0.039939795530836604,0.03873235291355604,0.03762969933640947,0.036620283935328304,0.03569297059313757,0.03483776283834077,0.03404626262194562,0.03331200205245587,0.03263159621966983,0.03199791740278845,0.031405522854418375,0.030850504194333484,0.030330067767087705
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.00023133538177559667,0.0004997990120303704,0.0005491240750851731,0.0007360252538615964,0.00046289017060807886,0.0004599166284556958,0.0003428359187106882,0.00034326418920433143,0.00034361933785237247,0.0003439088059438689,0.0003441524682956104,0.00034436336159328194,0.00034457722882736433,0.0003448129643386649,0.0003450793536855112,0.0003453725509933136,0.0003456632554537537,0.00034595559108317525,0.00034622460737370955,0.0003464646477701482,0.0003466681687610017,0.0003468280167513913,0.0003469415200335527,0.00034701178247188973,0.00034704416221784817,0.0003470441005073294,0.00034701604134710257,0.00034696409879227634,0.0003468912553672438,0.00034680015426638415,0.0003466925094580471,0.0003465694090873256,0.00034643265664495703,0.0003462839250058008,0.0003461245026488164,0.00034595532089120586
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0012999074522249971,0.004817135932349757,0.0033592742853233077,0.005598330837711119,0.003503141837871568,0.0034722511453361303,0.002584332000950778,0.002568487531605642,0.002552686381885617,0.002536977242582446,0.002521391399430626,0.0025059426712259413,0.00249067968369655,0.0024756195944244134,0.0024607622046980276,0.0024460735007539153,0.0024314654038617,0.0024169312812135323,0.0024023980241049264,0.002387870468985583,0.002373357471109479,0.002358867795013265,0.0023444076084385085,0.0023299861213789837,0.002315618178520541,0.0023013197972380434,0.0022871033281939394,0.002272979262797909,0.002258955734507078,0.002245039309567857,0.002231233123179485,0.002217540070128964,0.0022039641166367112,0.0021905088262054845,0.002177176773715623,0.0021639693808501474
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,3.312480994473058e-05,0.0003191796583709939,0.00022220317497933763,0.0005484674632864086,0.000343021290147614,0.0003399970085065935,0.00025309359505628894,0.0002529600578888517,0.0002528227413441095,0.0002526848233330992,0.0002525484767078675,0.0002524151689656342,0.00025228757917905657,0.00025216716643011803,0.00025205453779459313,0.00025194866271456817,0.0002518455185735709,0.0002517435096434349,0.0002516359234806584,0.0002515225241005835,0.0002514038813647237,0.0002512805055589842,0.00025115233012203836,0.00025101923897365906,0.00025088165377821554,0.0002507402693372448,0.00025059558012584043,0.00025044804794828636,0.00025029805286003474,0.0002501458971266251,0.00024999173908887314,0.00024983572038778286,0.0002496780773210337,0.0002495190263030013,0.00024935873314638424,0.0002491973208632946
7 CCGT,0.2370642035130467,0.1900714236281507,0.15116286297208834,0.1353900981111209,0.14493096269094569,0.09381044718817028,0.1270295093480648,0.09794798009861733,0.10702806111499755,0.06745528627647145,0.06706967778516243,0.05001257806743988,0.049425873010416635,0.048901567257812896,0.048332808390286315,0.04765203013151273,0.046812095541948255,0.045738820990989484,0.04439257353201143,0.04276042932453494,0.04085916602300852,0.03876078631984447,0.0365145711000905,0.0343408733757342,0.0323406675027337,0.030540626236267476,0.028938579059862794,0.02752110281475798,0.02626409804656012,0.025144895593883342,0.024141293281151284,0.02323763181757381,0.022419906889932905,0.021676275885775923,0.02099685216801755,0.020373959597098392,0.019803044752687626,0.019276741597935063,0.018789435906920646,0.018336964607465703,0.017916260453933103
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.0001325594756181501,0.0013719764014951147,0.0007061120315722815,0.0017994236836419541,0.00113103639618388,0.0011233492603365924,0.0008371619611638035,0.0008353266096420998,0.000833466614246584,0.0008316342689572999,0.0008298565108871025,0.0008281439957177645,0.0008265293048050099,0.0008250224477471832,0.0008236214812128471,0.0008222990819414757,0.000820978284108428,0.0008196467799546287,0.0008182416764613178,0.0008167546673006047,0.0008151872179885979,0.000813544848883323,0.0008118308694695797,0.00081004995758643,0.0008082105566895212,0.0008063228974194466,0.0008043945028095201,0.0008024321265580248,0.0008004414711828477,0.0007984270012482005,0.0007963908677075319,0.0007943354012329336,0.0007922640407371983,0.0007901801902923271,0.0007880864678094238,0.0007859848152082001
9 Solid Biomass,0.0983349283034673,0.10293630590652435,0.11385661466807892,0.10259807196928232,0.09117956887855133,0.10744397457719002,0.10401263440604426,0.13470867618807084,0.12088484879133482,0.07316195233583113,0.07160344779483226,0.05294529023038578,0.05217496392384472,0.05129624710997733,0.05021715117045041,0.04892693927582056,0.04746299989933018,0.04581406352626012,0.04401756488738314,0.04212204612561665,0.040184373668339955,0.038312399460377566,0.03649309180851593,0.03476883318993122,0.03317538343201231,0.03173587815984477,0.030449632173116543,0.029307117675031507,0.028290225273837167,0.02738185311600305,0.026564685585536974,0.02582685555475799,0.025157664852009175,0.024547832723460616,0.023989684795321032,0.02347738316025654,0.023007602575529893,0.022574354146766853,0.022173102144569804,0.021800551411216684,0.021454337176196565
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.00014557094230934463,0.00028524823067796283,0.0005680496265738173,0.0006716685656929787,0.00042215101664717306,0.00041936417869511164,0.0003125727513931638,0.0003148139865877929,0.0003169913003180632,0.00031906523828466803,0.000321027530477848,0.00032286573588626336,0.0003246139250755686,0.0003262975151052131,0.00032793639298672386,0.0003295464869756885,0.0003311066532873898,0.0003326689898764262,0.00033426836062604414,0.0003359371284814617,0.00033765800875204576,0.0003393950835482955,0.0003411246208548429,0.0003428432171639064,0.0003445572833893175,0.0003462702590865278,0.0003479907855804766,0.0003497292292805295,0.0003514890001485343,0.00035327610145182353,0.0003550959478483687,0.0003569522336115929,0.0003588475300335886,0.00036078752771879385,0.00036277750052022005,0.00036482297552413337
