,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.05308017887348404,-0.00963642543403341,-0.0071585514656769544,0.0,-0.0025538641930138717,0.021986618964562374,0.0014419367552246168,-0.020756408300725213,-0.002765233688013319,-0.010043719615533755,-0.0072343310923973225,-0.008081788769208995,-0.004606298712588192,-0.004365026529370097,-0.004131212324346184,-0.003904563596689857,-0.003687248558246599,-0.0034668914610072113,-0.0032361443685143057,-0.0030010465133787564,-0.002768928548366509,-0.002544831994613174,-0.0023309496759075024,-0.0021314727769352546,-0.0019483690616595092,-0.001780805564724361,-0.0016287630139676657,-0.0014893985406476858,-0.001364236568642329,-0.0012507445648889948,-0.0011489716803182622,-0.0010565262452497982,-0.0009743233931330877,-0.000900360319497584,-0.0008337064744205515,-0.0007733192545050192,-0.000719337032503764,-0.0006687739826068649,-0.0006092117761522277,-0.0005477934363423038,-0.0004921699023005509
3 Coal,0.7904389308924114,-0.010149753391682004,-0.027015077872195148,0.0,-0.029476261098570822,-0.04700270315321975,-0.02815295250340799,-0.02548989401919388,-0.004291014918252567,-0.039453356592618505,-0.023403613258758782,-0.03136498699951684,-0.01906591790300588,-0.021934063281046245,-0.02412460954884399,-0.025699166605927637,-0.02641150612075782,-0.026332193209618382,-0.025624893970024626,-0.024360208181793297,-0.02263699646863218,-0.02050461114707816,-0.018137501227654007,-0.015754091578750462,-0.013520444856356229,-0.011522026731497353,-0.009798594175706235,-0.008360044829771554,-0.007161177398071095,-0.006165460347647658,-0.0053390525626989815,-0.004656864905279265,-0.004084841875253084,-0.0036041072505942906,-0.003197391913368,-0.0028548400242773275,-0.0025615382614454715,-0.002308721782813661,-0.0020916362272703423,-0.0019027361577009724,-0.0017395863690717814
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0006820817078002203,0.0010389704902715646,0.0007714036344779421,0.0010131836475086933,-0.00018788182686051147,-0.00011957878513966028,-0.00018431092963479712,5.634545852065348e-05,5.362766248461371e-05,5.03528947304625e-05,4.626949476558423e-05,4.118304575670981e-05,3.5692893980162396e-05,3.053516973778366e-05,2.5817611551561155e-05,2.149056273945604e-05,1.728292898292398e-05,1.3332751272774907e-05,9.543584498194514e-06,5.780685593868937e-06,2.403292965718739e-06,-5.966356912225947e-07,-2.9926826948124124e-06,-5.033827434937615e-06,-6.639204247782873e-06,-7.99160014768258e-06,-9.016483756417448e-06,-1.0006148984738946e-05,-1.0897793835032595e-05,-1.168423970572931e-05,-1.2366916971665032e-05,-1.3074234022627737e-05,-1.3648801993928518e-05,-1.4213909728306908e-05,-1.4712445420273206e-05,-1.5125907656930466e-05
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.003179297097398743,0.0045142315176215945,0.006268014595309941,0.003951070428817181,-0.0015426798635323619,-0.0010671624416390066,-0.0013999899590120199,-0.00019233559137468714,-0.00021840498314011983,-0.00024438761705698753,-0.00027086377355924063,-0.00029824720195193236,-0.0003226818440292996,-0.0003410620404861609,-0.0003533783963573737,-0.00036052534059045904,-0.0003634050349830397,-0.00036242782179352236,-0.00035904436021109813,-0.0003542579098276509,-0.00034775760572260984,-0.0003400220237948469,-0.00033052336955599095,-0.00032046606596272675,-0.0003096448723227084,-0.0002987113469410975,-0.00028740308424243625,-0.00027666537468436225,-0.00026623058102382205,-0.0002560504824953534,-0.00024614661232301265,-0.00023691437045728243,-0.00022783871498796397,-0.00021930597635814314,-0.00021111016279737327,-0.00020318987454397315
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,1.0831828530870703e-05,1.710712887193735e-05,8.120927793813613e-05,1.889504857139149e-05,-2.1016046880140452e-05,-1.4436365140345147e-05,-1.9398345831595626e-05,1.3699956500100633e-06,1.3645216707886616e-06,1.335654856313151e-06,1.2706777831089817e-06,1.1453793887303688e-06,1.009135822900944e-06,9.034695070290273e-07,8.315830767454888e-07,7.850894604877917e-07,7.499164068029565e-07,7.259579236970474e-07,6.989739156916769e-07,6.58696054438052e-07,6.08249971191402e-07,5.482900079163992e-07,5.02696179958777e-07,4.563431016971968e-07,4.2155982946101567e-07,3.899000388366447e-07,3.7267334334885414e-07,3.5020952028586797e-07,3.2963430622850315e-07,3.1293896498343606e-07,3.005500456655435e-07,2.817940670263048e-07,2.699290422232591e-07,2.5474862462191664e-07,2.409728075034273e-07,2.303666652602094e-07
7 CCGT,0.03829003130350806,0.006534811993994832,0.0034701326795428117,0.0,0.0020376788000033424,0.01064152816492285,0.013735688891603315,0.026075962948176046,0.025831053243142194,-0.013041779356036148,-0.010092773934019333,-0.011873927079777274,-0.009992929725470182,-0.009449335601640116,-0.008807545750056586,-0.008141070835606543,-0.00750647038807617,-0.006947983611389874,-0.00643865816270664,-0.005993486289805533,-0.005617899464023843,-0.005281129277681096,-0.004959486759433994,-0.0045487337801243324,-0.003923396175505418,-0.0033776067738663235,-0.002919192935599571,-0.0025339716457422543,-0.0022120253623424645,-0.001941378463545293,-0.001713724893084273,-0.0015206359121800843,-0.001357345642844461,-0.0012179206471071326,-0.001097989093775436,-0.0009942075549271671,-0.0009044589866759635,-0.0008256095578573971,-0.0007566506896535402,-0.000695691947346231,-0.0006414676537777938
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,8.131393770571102e-05,0.0001396249797769187,0.0009440250654983297,0.00032223171943493044,-0.00016747055753949186,-0.00011626763097110021,-0.00016888922228140094,2.77346586008702e-05,2.5135747937889488e-05,2.2149537993166896e-05,1.8632111482404668e-05,1.4402630032649046e-05,9.895235390927452e-06,5.991638704192729e-06,2.7566101573994577e-06,9.884159105771895e-08,-2.1960001045195736e-06,-4.15073863092863e-06,-5.963828558527666e-06,-7.807096996820164e-06,-9.516912010911881e-06,-1.110458273680939e-05,-1.2358672864822094e-05,-1.3456206736838384e-05,-1.430208360791562e-05,-1.5002246511894735e-05,-1.5468434278583833e-05,-1.5904917798004875e-05,-1.625538091359251e-05,-1.6512330558262397e-05,-1.6681023377156275e-05,-1.6866888343740945e-05,-1.695531911281075e-05,-1.705335589177173e-05,-1.71158102354671e-05,-1.7124636055077837e-05
9 Solid Biomass,0.037608694078435506,0.006182968596409447,0.014618160642106658,0.0,0.009824874628960131,-0.005228362381847734,-0.014459857188406013,-0.008744139372486793,0.0007757913056463187,-0.0015356394260684116,-0.001344792839385333,-0.0015878288663760433,-1.3881330776795153e-05,-4.059886870062465e-05,-9.40380476180426e-05,-0.00018856639701827702,-0.0003438625216797449,-0.0005775355843200443,-0.000849815266900051,-0.0010882872973032587,-0.001223418550812462,-0.0012378044197456084,-0.001187805135335382,-0.0011066362881429238,-0.001009874957909166,-0.0009034450995282928,-0.000788337098905469,-0.0006993835922020197,-0.0006150185839884428,-0.0005518066913640599,-0.0004969259707065955,-0.0004652717429374821,-0.00042966424057867825,-0.00039787162033265086,-0.0003725956513617578,-0.00035437080655546446,-0.0003276845135148469,-0.00031102705305674147,-0.000291268818725229,-0.00027406690093872456,-0.00026136444098886005
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,4.6712651760772776e-05,3.9994633608252965e-05,1.3626105791865443e-05,5.0104040271912114e-05,-9.087633197840585e-06,-5.7778163669501646e-06,-8.652545828096613e-06,2.7540271333904994e-06,2.7904684279190313e-06,2.8179662906567397e-06,2.8278289710703956e-06,2.8066066492899117e-06,2.7810412422586174e-06,2.7680686924604634e-06,2.7686484433951685e-06,2.7788247989177694e-06,2.7836505712430803e-06,2.788986644316311e-06,2.7938316884218385e-06,2.7946646541409975e-06,2.8063832184384275e-06,2.828069762373769e-06,2.869994622568025e-06,2.9194820498600342e-06,2.9816661141726e-06,3.0492658724064247e-06,3.1292652934688777e-06,3.207136766265249e-06,3.2869276456640552e-06,3.3693708413538826e-06,3.45581639040794e-06,3.539784589025552e-06,3.6299588959643966e-06,3.7212463079251603e-06,3.816455187619983e-06,3.917969134112462e-06
