,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,0.011434870173152069,-0.0018367236391324294,0.002494102842536915,0.0,0.009462953515053933,0.005208393636394252,0.012638222679165222,-0.024311976152463458,-0.013600829612438439,-2.485745416371248e-05,-1.0163314279742087e-05,-3.0259144438070915e-05,9.749381072326558e-06,9.767240863053504e-06,9.78549460662584e-06,9.796963200373585e-06,9.791103620799863e-06,9.781556195697402e-06,9.757195832663665e-06,9.724076740766428e-06,9.685099513973721e-06,9.644469788976985e-06,9.608529540586544e-06,9.574901792101429e-06,9.540460518244137e-06,9.503884026621119e-06,9.469230915461462e-06,9.448411232702196e-06,9.430088174926937e-06,9.424327136327531e-06,9.419491164210417e-06,9.424384945516066e-06,9.43112271373594e-06,9.450087131129391e-06,9.466518155527674e-06,9.497955580831281e-06,9.536500713579741e-06,9.58165230039137e-06,9.633664660848706e-06,9.695862413545411e-06,9.761907502969748e-06
3 Coal,0.7494457016578954,0.007218577741541665,-0.06041384043077558,0.0,-0.05391732522951054,-0.027209212234720614,-0.05407111575800383,0.023699354788634608,0.023491068807237392,-0.02094950123027406,-0.010224722108601925,-0.024881123852676823,-0.00463404095172959,-0.007305455972305697,-0.009807768585484267,-0.01258099318550221,-0.015534338692447636,-0.018547783318201783,-0.021463328992546604,-0.024096826292123064,-0.026270050740654693,-0.02781025842505236,-0.02859202783990028,-0.028533978253440173,-0.027570420692845266,-0.025699375603722346,-0.023067544159938308,-0.020010989552056685,-0.01694702197897005,-0.014205832624786752,-0.011870182090906789,-0.009931658226665363,-0.008353693678237545,-0.007097581495017519,-0.006068221451590861,-0.005218581049587764,-0.004518599811090165,-0.0039369858955530385,-0.0034622293271634325,-0.0030440001466769534,-0.0026746326748862542
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,0.0008071357581257735,0.0008862602128892792,0.0011066133509685086,0.0011878053617111238,-0.00014183306563352212,-6.562207003986582e-05,-0.00016522950419606145,2.8200507757926343e-05,2.6557411365452088e-05,2.4934775194968006e-05,2.2992849224494002e-05,2.0708936567245123e-05,1.8071168007735908e-05,1.5101856674988763e-05,1.1843285697375576e-05,8.352238261223784e-06,4.705028748966562e-06,9.906445816052975e-07,-2.6881254287791645e-06,-6.24385535368541e-06,-9.593616213684694e-06,-1.2650192675676096e-05,-1.534174379705421e-05,-1.7645779231633806e-05,-1.9587019555968987e-05,-2.1204458255669016e-05,-2.2550862873226083e-05,-2.3645048440963136e-05,-2.453928197880496e-05,-2.528580757411858e-05,-2.5827739961850876e-05,-2.6198317291195768e-05,-2.6435627887432585e-05,-2.656377894751094e-05,-2.659238048629501e-05,-2.6562245791321264e-05
5 IGCC,0.0,0.0,0.0,0.0,0.0,0.0033447989800726116,0.003048543967763542,0.003646682712981399,0.0037544839717356983,-0.0005550983412415909,-0.0003063431245363332,-0.0006011820679582228,-3.470045395236737e-05,-4.179716834835055e-05,-4.915837585558851e-05,-5.7455526489377795e-05,-6.665683445629053e-05,-7.667425981557757e-05,-8.7322256229894e-05,-9.832978648787599e-05,-0.00010937461123880325,-0.00012006701301808462,-0.00013003294887520105,-0.0001389269558173655,-0.0001464395797863595,-0.00015232134430136213,-0.0001564112348838645,-0.0001587457869863581,-0.00015960279364374275,-0.00015935209765577212,-0.00015825662092228132,-0.00015655079725560885,-0.00015433934846508825,-0.00015175357572220875,-0.0001488968810368814,-0.00014571759136220233,-0.00014230705760803243,-0.00013875375295304554,-0.0001351229172485615,-0.00013141731709761986,-0.00012775021626156968
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,7.752373023021919e-08,1.4273484082611924e-07,-5.268275086889647e-08,-4.6638932368023894e-08,-8.487907583914176e-09,-4.595714984321283e-09,-9.373163084447964e-09,2.829001108795091e-10,2.7930001872205036e-10,2.760461180506411e-10,2.7203020797990774e-10,2.672411212555051e-10,2.616769043741349e-10,2.553818726196457e-10,2.484974936794349e-10,2.4116229180940226e-10,2.335510456412187e-10,2.2584351578343285e-10,2.1828682643110838e-10,2.1108140795052637e-10,2.0445573136109813e-10,1.9866886763604502e-10,1.9379085515370442e-10,1.895385633066044e-10,1.8554216174052312e-10,1.817222148781953e-10,1.7793581604667462e-10,1.7434416432657808e-10,1.7086922546760728e-10,1.674197451250257e-10,1.645794659914271e-10,1.6229712546566056e-10,1.6046519194879848e-10,1.5899824456523998e-10,1.580265409027287e-10,1.572110712052329e-10
7 CCGT,0.09084320813369609,0.0032484069486923284,0.07158510052089376,0.0,0.026435031635853784,-0.0031620474841635438,0.01035930174985411,0.008680364087206682,-0.0130013560615313,-0.015582414214972806,-0.010112209246682463,-0.015959186260025127,-0.010176183968888919,-0.011161085776769664,-0.011893366597354849,-0.01254790288471061,-0.013068848126378096,-0.01339698611870871,-0.013487398571571357,-0.013306099535695198,-0.012843012122654665,-0.012116890496019689,-0.01117839757784403,-0.01010550794597559,-0.00897628638636365,-0.007859482622472866,-0.00680657743731352,-0.00585252490403778,-0.005018821126895404,-0.004309048874119065,-0.003712241682088717,-0.0032133849589901786,-0.0027950440059763965,-0.0024432710644086073,-0.002146465151342789,-0.0018938624504813324,-0.00167824449256547,-0.001479997882986743,-0.0012930287059097594,-0.0011278131396632689,-0.0009868048223152306
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,0.00043596171937448783,0.0005971567160166838,0.0006288566537083146,0.00047363262906337613,-8.221213477378449e-05,-4.31026859453417e-05,-9.197903598902888e-05,4.386532328362917e-06,3.8111876053325763e-06,3.2703570947191247e-06,2.6870497045394445e-06,2.0579289827754414e-06,1.3868983869461376e-06,6.679635702769391e-07,-9.445766823877252e-08,-8.92979643727634e-07,-1.7130007346978678e-06,-2.539621581223962e-06,-3.361396360714551e-06,-4.160798584200952e-06,-4.924044648291258e-06,-5.636934834142874e-06,-6.283142258281483e-06,-6.8559121611517886e-06,-7.351063961513879e-06,-7.766825714341065e-06,-8.114484512968412e-06,-8.402616727473363e-06,-8.664665616802151e-06,-8.918977810823316e-06,-9.10642281727581e-06,-9.238170723457027e-06,-9.327933113277348e-06,-9.383761228090072e-06,-9.413459142733165e-06,-9.426564306285173e-06
9 Solid Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
