,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12554041423450582,-0.12554041423450582,-0.12554041423450582,-0.12554041423450582,-0.12554041423450582,-0.12554041423450582,-0.12554041423450582,-0.12554041423450582,-0.12554041423450582,-0.11926339352278052,-0.11298637281105522,-0.10670935209932995,-0.10043233138760466,-0.09415531067587936,-0.08787828996415407,-0.08160126925242878,-0.07532424854070349,-0.0690472278289782,-0.06277020711725291,-0.05649318640552761,-0.05021616569380233,-0.04393914498207704,-0.037662124270351746,-0.031385103558626455,-0.025108082846901164,-0.018831062135175873,-0.012554041423450582,-0.006277020711725291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.2824659320276381,-0.25108082846901164,-0.21969572491038517,-0.18831062135175872,-0.15692551779313227,-0.12554041423450582,-0.09415531067587936,-0.06277020711725291,-0.031385103558626455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.2824659320276381,-0.25108082846901164,-0.21969572491038517,-0.18831062135175872,-0.15692551779313227,-0.12554041423450582,-0.09415531067587936,-0.06277020711725291,-0.031385103558626455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.31385103558626454,-0.2824659320276381,-0.25108082846901164,-0.21969572491038517,-0.18831062135175872,-0.15692551779313227,-0.12554041423450582,-0.09415531067587936,-0.06277020711725291,-0.031385103558626455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37662124270351743,-0.37662124270351743,-0.37662124270351743,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3530824150345476,-0.3295435873655777,-0.3060047596966079,-0.2824659320276381,-0.2589271043586682,-0.23538827668969842,-0.21184944902072858,-0.18831062135175872,-0.16477179368278888,-0.14123296601381904,-0.11769413834484921,-0.09415531067587886,-0.07061648300690902,-0.04707765533793926,-0.023538827668969368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37662124270351743,-0.37662124270351743,-0.37662124270351743,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3766212427035175,-0.3530824150345476,-0.3295435873655777,-0.3060047596966079,-0.2824659320276381,-0.2589271043586682,-0.23538827668969842,-0.21184944902072858,-0.18831062135175872,-0.16477179368278888,-0.14123296601381904,-0.11769413834484921,-0.09415531067587886,-0.07061648300690902,-0.04707765533793926,-0.023538827668969368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
